Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
Asia,Afghanistan,None,2020-03-27,2.73,2.0165598656671904,-40.840602222516495,0.5499992208403991,3.709966786246815,0.01845462573677322,1.1971105053400874,0.05160690866148825
Europe,Albania,None,2020-03-23,7.61,0.4618375168062227,-107.69648092304679,0.06622401551548218,1.5393994658454977,0.02739950958326608,0.3194823361993301,1.5535843015695987
Africa,Algeria,None,2020-03-21,2.988,0.7425325567553227,-27.394545156480035,0.2902119346620918,10.41365463786658,0.07323896047419817,0.8575743150217053,7.034764945625096
Europe,Andorra,None,2020-03-22,3.239,2.1878964713491906,-4.477409807927432,7.4065536657153155,0.1034821095946338,0.06354582577921312,0.23830052362501003,1.2853032484209366
South America,Argentina,None,2020-03-20,3.306,0.5083595529831128,-0.7706965031112796,0.002985777169800484,2.43238938870076,0.03042785044254854,0.05442259248061997,2.8947855724209592
Oceania,Australia,Australian Capital Territory,2020-04-09,0.356,2.01475585584786,-2.8510468753059492,11.30710813631944,0.2461853826587251,0.010553223151394914,0.0056207528008758055,0.02195434961526072
Oceania,Australia,New South Wales,2020-03-14,1.327,46.40338102258075,-0.023375772852764067,309.583990595097,0.045240436669952075,0.0159537729825432,9.262502617886199,0.05644476544619695
Oceania,Australia,Queensland,2020-03-19,1.798,0.2602783832066116,-11.358914622992875,4.541244115278985,0.1425922757872151,0.005852090145218642,5.523240092911989,0.14956755005548622
Oceania,Australia,South Australia,2020-03-22,0.953,0.0027911255225509493,-383.6206132035076,82.02651246516602,0.0954318835996689,0.009262537556033928,2.0163699404617037,1.3874112014918536
Oceania,Australia,Tasmania,2020-04-09,0.61,0.0052819605939844645,-241.86829119966566,62.42500104649009,0.1393358904245615,0.0483259660613714,0.9961657878405962,0.2649085438745351
Oceania,Australia,Victoria,2020-03-18,1.955,0.5196236251436517,-123.67839149050126,0.19937330679367476,0.2821227456435661,0.011659934737937888,4.881825321023753,0.45796083667913956
