Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-03-07,101,95,14,14,1,4
None,None,None,2020-03-08,404,389,59,60,3,15
None,None,None,2020-03-09,758,716,109,113,10,27
None,None,None,2020-03-10,1241,1150,175,185,22,43
None,None,None,2020-03-11,1847,1681,257,276,39,63
None,None,None,2020-03-12,2719,2447,375,406,62,91
None,None,None,2020-03-13,3731,3298,509,559,95,123
None,None,None,2020-03-14,5068,4411,682,760,139,165
None,None,None,2020-03-15,6801,5838,906,1020,200,217
None,None,None,2020-03-16,9228,7824,1217,1379,288,291
None,None,None,2020-03-17,14114,12084,1877,2113,403,450
None,None,None,2020-03-18,19278,16353,2546,2885,561,609
None,None,None,2020-03-19,25151,21041,3288,3767,761,783
None,None,None,2020-03-20,31971,26346,4132,4789,1014,981
None,None,None,2020-03-21,39468,31970,5035,5912,1317,1188
None,None,None,2020-03-22,47722,37965,6006,7151,1679,1411
None,None,None,2020-03-23,56717,44294,7040,8500,2097,1643
None,None,None,2020-03-24,66426,50907,8126,9957,2575,1887
None,None,None,2020-03-25,76813,57747,9260,11514,3111,2139
None,None,None,2020-03-26,87854,64776,10436,13170,3705,2397
None,None,None,2020-03-27,99527,71963,11648,14921,4353,2662
None,None,None,2020-03-28,111795,79264,12890,16762,5059,2928
None,None,None,2020-03-29,124614,86626,14150,18684,5813,3198
None,None,None,2020-03-30,137947,94007,15428,20685,6619,3467
None,None,None,2020-03-31,151761,101377,16716,22757,7470,3735
None,None,None,2020-04-01,166020,108711,18007,24896,8366,4002
None,None,None,2020-04-02,180676,115955,19293,27095,9299,4264
None,None,None,2020-04-03,195682,123073,20575,29347,10270,4523
None,None,None,2020-04-04,211010,130044,21840,31644,11271,4774
None,None,None,2020-04-05,226626,136858,23091,33986,12300,5019
None,None,None,2020-04-06,242494,143484,24321,36366,13356,5257
None,None,None,2020-04-07,258574,149896,25527,38779,14433,5487
None,None,None,2020-04-08,274815,156054,26699,41214,15527,5706
None,None,None,2020-04-09,291176,161939,27834,43669,16635,5916
None,None,None,2020-04-10,307650,167565,28935,46140,17754,6116
None,None,None,2020-04-11,324232,172945,30002,48628,18883,6308
None,None,None,2020-04-12,340903,178078,31031,51128,20015,6487
None,None,None,2020-04-13,357632,182954,32027,53638,21149,6658
None,None,None,2020-04-14,374375,187544,32980,56148,22286,6818
None,None,None,2020-04-15,391103,191826,33884,58658,23418,6969
None,None,None,2020-04-16,407831,195845,34751,61168,24547,7108
None,None,None,2020-04-17,424584,199648,35582,63680,25671,7238
None,None,None,2020-04-18,441373,203259,36385,66199,26785,7362
None,None,None,2020-04-19,458179,206676,37154,68719,27891,7479
None,None,None,2020-04-20,474981,209881,37887,71240,28985,7589
None,None,None,2020-04-21,491754,212861,38584,73755,30067,7689
None,None,None,2020-04-22,508534,215667,39252,76273,31138,7781
None,None,None,2020-04-23,525391,218385,39905,78802,32195,7874
None,None,None,2020-04-24,542378,221073,40547,81350,33235,7965
None,None,None,2020-04-25,559505,223749,41183,83918,34262,8053
None,None,None,2020-04-26,576773,226405,41815,86508,35272,8143
None,None,None,2020-04-27,594207,229063,42442,89124,36266,8236
None,None,None,2020-04-28,611880,231795,43076,91775,37247,8326
None,None,None,2020-04-29,629909,234715,43738,94479,38212,8425
None,None,None,2020-04-30,648382,237897,44437,97251,39161,8535
None,None,None,2020-05-01,667363,241386,45182,100098,40095,8655
None,None,None,2020-05-02,686957,245267,45985,103036,41015,8792
None,None,None,2020-05-03,707319,249667,46865,106090,41918,8946
None,None,None,2020-05-04,728596,254689,47842,109280,42811,9124
None,None,None,2020-05-05,750926,260430,48931,112631,43694,9333
None,None,None,2020-05-06,774477,267010,50154,116165,44562,9567
None,None,None,2020-05-07,799490,274606,51535,119916,45421,9839
None,None,None,2020-05-08,826193,283385,53109,123922,46273,10159
None,None,None,2020-05-09,854804,293482,54890,128213,47117,10527
None,None,None,2020-05-10,885500,304987,56902,132819,47955,10946
None,None,None,2020-05-11,918469,317992,59158,137763,48792,11418
None,None,None,2020-05-12,953880,332571,61674,143074,49625,11952
None,None,None,2020-05-13,991718,348600,64434,148749,50460,12537
None,None,None,2020-05-14,1031927,365931,67422,154783,51297,13172
None,None,None,2020-05-15,1074489,384477,70619,161167,52137,13849
None,None,None,2020-05-16,1119294,404072,74009,167886,52983,14562
None,None,None,2020-05-17,1165743,424059,77489,174854,53834,15290
None,None,None,2020-05-18,1213268,443830,80970,181983,54693,16010
None,None,None,2020-05-19,1261508,463079,84402,189218,55559,16705
None,None,None,2020-05-20,1310094,481499,87735,196505,56433,17371
None,None,None,2020-05-21,1358218,498346,90854,203725,57313,17977
None,None,None,2020-05-22,1405287,513124,93677,210786,58199,18506
None,None,None,2020-05-23,1451023,525711,96181,217645,59088,18948
None,None,None,2020-05-24,1495155,535988,98339,224265,59983,19308
None,None,None,2020-05-25,1537267,543690,100106,230583,60880,19571
None,None,None,2020-05-26,1577175,548803,101473,236569,61776,19734
None,None,None,2020-05-27,1614853,551456,102453,242220,62671,19810
None,None,None,2020-05-28,1650294,551800,103059,247538,63566,19799
None,None,None,2020-05-29,1683504,549983,103314,252519,64453,19706
None,None,None,2020-05-30,1714606,546269,103250,257183,65336,19546
None,None,None,2020-05-31,1743700,540882,102899,261548,66210,19323
None,None,None,2020-06-01,1770868,533987,102280,265623,67079,19047
None,None,None,2020-06-02,1796199,525739,101419,269422,67937,18720
None,None,None,2020-06-03,1819916,516459,100359,272980,68787,18358
None,None,None,2020-06-04,1842252,506441,99147,276330,69625,17969
None,None,None,2020-06-05,1863373,495904,97811,279498,70451,17563
None,None,None,2020-06-06,1883397,484988,96377,282502,71267,17144
None,None,None,2020-06-07,1902390,473765,94857,285353,72070,16715
None,None,None,2020-06-08,1920417,462310,93261,288056,72862,16282
None,None,None,2020-06-09,1937702,450861,91627,290648,73642,15849
None,None,None,2020-06-10,1954383,439549,89980,293152,74407,15422
None,None,None,2020-06-11,1970568,428467,88334,295579,75164,15007
None,None,None,2020-06-12,1986338,417687,86701,297944,75906,14604
None,None,None,2020-06-13,2001769,407253,85093,300257,76637,14212
None,None,None,2020-06-14,2016940,397228,83518,302534,77357,13841
None,None,None,2020-06-15,2031933,387658,81986,304784,78063,13486
None,None,None,2020-06-16,2046797,378561,80506,307012,78760,13149
None,None,None,2020-06-17,2061586,369959,79082,309232,79444,12833
None,None,None,2020-06-18,2076360,361872,77717,311447,80119,12536
None,None,None,2020-06-19,2091168,354325,76420,313669,80782,12260
None,None,None,2020-06-20,2106050,347322,75191,315901,81436,12006
None,None,None,2020-06-21,2121048,340864,74034,318151,82083,11771
None,None,None,2020-06-22,2136208,334966,72954,320423,82717,11560
None,None,None,2020-06-23,2151581,329639,71953,322731,83344,11367
None,None,None,2020-06-24,2167221,324898,71038,325076,83961,11200
None,None,None,2020-06-25,2183160,320737,70203,327468,84569,11053
None,None,None,2020-06-26,2199451,317171,69462,329910,85173,10926
None,None,None,2020-06-27,2216145,314213,68810,332416,85767,10827
None,None,None,2020-06-28,2233286,311866,68257,334986,86354,10747
None,None,None,2020-06-29,2250918,310134,67795,337631,86935,10691
None,None,None,2020-06-30,2269082,309019,67435,340355,87512,10659
None,None,None,2020-07-01,2287815,308523,67174,343165,88082,10648
None,None,None,2020-07-02,2307131,308615,67012,346063,88646,10659
None,None,None,2020-07-03,2326983,309217,66933,349041,89206,10690
None,None,None,2020-07-04,2347319,310239,66930,352091,89764,10734
None,None,None,2020-07-05,2368102,311624,66993,355207,90314,10792
None,None,None,2020-07-06,2389303,313320,67114,358387,90864,10864
None,None,None,2020-07-07,2410836,315229,67278,361619,91409,10940
None,None,None,2020-07-08,2432628,317264,67472,364885,91952,11019
None,None,None,2020-07-09,2454602,319340,67686,368183,92492,11104
None,None,None,2020-07-10,2476691,321395,67906,371497,93030,11182
None,None,None,2020-07-11,2498797,323325,68119,374812,93565,11259
None,None,None,2020-07-12,2520909,325135,68322,378128,94098,11330
None,None,None,2020-07-13,2543019,326837,68516,381445,94628,11396
None,None,None,2020-07-14,2565104,328409,68699,384758,95155,11458
None,None,None,2020-07-15,2587092,329798,68862,388057,95681,11511
None,None,None,2020-07-16,2608891,330907,68988,391328,96204,11556
None,None,None,2020-07-17,2630474,331724,69075,394564,96724,11589
None,None,None,2020-07-18,2651895,332329,69136,397777,97241,11611
None,None,None,2020-07-19,2673173,332753,69172,400968,97757,11629
None,None,None,2020-07-20,2694302,333016,69185,404139,98268,11639
None,None,None,2020-07-21,2715261,333101,69176,407281,98779,11643
None,None,None,2020-07-22,2735998,332958,69130,410393,99286,11639
None,None,None,2020-07-23,2756519,332614,69057,413472,99791,11628
None,None,None,2020-07-24,2776831,332086,68955,416517,100292,11609
None,None,None,2020-07-25,2796932,331382,68828,419532,100792,11584
None,None,None,2020-07-26,2816820,330516,68676,422515,101286,11552
None,None,None,2020-07-27,2836494,329493,68496,425466,101780,11515
None,None,None,2020-07-28,2855947,328321,68296,428384,102269,11471
None,None,None,2020-07-29,2875196,327021,68072,431272,102757,11425
None,None,None,2020-07-30,2894225,325594,67828,434126,103240,11371
None,None,None,2020-07-31,2913017,324027,67557,436945,103721,11314
None,None,None,2020-08-01,2931570,322323,67265,439728,104198,11252
None,None,None,2020-08-02,2949883,320485,66952,442476,104671,11186
None,None,None,2020-08-03,2967956,318534,66616,445186,105141,11114
None,None,None,2020-08-04,2985796,316473,66263,447862,105608,11038
None,None,None,2020-08-05,3003397,314310,65888,450503,106072,10961
None,None,None,2020-08-06,3020761,312050,65497,453106,106531,10878
None,None,None,2020-08-07,3037883,309696,65085,455674,106987,10791
None,None,None,2020-08-08,3054770,307259,64659,458208,107441,10703
