Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-03-07,101,95,14,14,1,4
None,None,None,2020-03-08,359,348,52,53,6,13
None,None,None,2020-03-09,762,724,109,114,19,27
None,None,None,2020-03-10,1354,1265,191,202,40,48
None,None,None,2020-03-11,2155,1976,301,322,70,74
None,None,None,2020-03-12,3313,2992,457,496,111,112
None,None,None,2020-03-13,4670,4131,636,700,165,155
None,None,None,2020-03-14,6374,5532,854,955,238,206
None,None,None,2020-03-15,8472,7219,1119,1271,331,269
None,None,None,2020-03-16,11106,9294,1448,1661,450,347
None,None,None,2020-03-17,15580,13024,2031,2332,602,486
None,None,None,2020-03-18,20729,17175,2685,3105,795,640
None,None,None,2020-03-19,26243,21404,3360,3931,1035,797
None,None,None,2020-03-20,32385,25957,4091,4850,1325,965
None,None,None,2020-03-21,39142,30812,4881,5864,1661,1143
None,None,None,2020-03-22,46627,36056,5734,6986,2045,1338
None,None,None,2020-03-23,54604,41428,6620,8183,2480,1536
None,None,None,2020-03-24,63245,47046,7552,9472,2973,1743
None,None,None,2020-03-25,72379,52815,8519,10843,3505,1955
None,None,None,2020-03-26,82059,58733,9515,12293,4087,2171
None,None,None,2020-03-27,92271,64775,10543,13825,4716,2392
None,None,None,2020-03-28,102994,70916,11594,15433,5388,2616
None,None,None,2020-03-29,114216,77137,12673,17117,6099,2844
None,None,None,2020-03-30,125910,83412,13764,18872,6852,3073
None,None,None,2020-03-31,138031,89694,14868,20691,7641,3301
None,None,None,2020-04-01,150546,95949,15976,22567,8463,3527
None,None,None,2020-04-02,163420,102148,17085,24497,9315,3753
None,None,None,2020-04-03,176619,108260,18189,26477,10197,3973
None,None,None,2020-04-04,190106,114264,19284,28501,11102,4190
None,None,None,2020-04-05,203843,120120,20364,30560,12026,4401
None,None,None,2020-04-06,217799,125819,21428,32654,12971,4606
None,None,None,2020-04-07,231949,131346,22470,34775,13931,4803
None,None,None,2020-04-08,246258,136681,23490,36923,14901,4994
None,None,None,2020-04-09,260693,141807,24479,39088,15878,5176
None,None,None,2020-04-10,275208,146689,25437,41265,16866,5350
None,None,None,2020-04-11,289769,151310,26358,43449,17855,5513
None,None,None,2020-04-12,304348,155662,27239,45637,18846,5666
None,None,None,2020-04-13,318939,159753,28083,47825,19836,5808
None,None,None,2020-04-14,333526,163593,28889,50012,20824,5943
None,None,None,2020-04-15,348089,167177,29658,52197,21807,6069
None,None,None,2020-04-16,362600,170497,30386,54375,22782,6180
None,None,None,2020-04-17,377027,173537,31067,56538,23748,6286
None,None,None,2020-04-18,391343,176280,31703,58686,24706,6379
None,None,None,2020-04-19,405552,178762,32297,60817,25651,6462
None,None,None,2020-04-20,419651,180988,32847,62932,26585,6536
None,None,None,2020-04-21,433631,182977,33360,65030,27506,6601
None,None,None,2020-04-22,447477,184725,33829,67107,28411,6659
None,None,None,2020-04-23,461171,186227,34258,69161,29302,6704
None,None,None,2020-04-24,474687,187472,34642,71188,30178,6744
None,None,None,2020-04-25,488033,188481,34985,73190,31038,6772
None,None,None,2020-04-26,501214,189284,35289,75168,31881,6794
None,None,None,2020-04-27,514230,189888,35559,77118,32706,6808
None,None,None,2020-04-28,527076,190304,35794,79044,33514,6816
None,None,None,2020-04-29,539748,190538,35992,80947,34308,6817
None,None,None,2020-04-30,552225,190582,36157,82819,35081,6814
None,None,None,2020-05-01,564503,190438,36287,84660,35836,6801
None,None,None,2020-05-02,576600,190139,36382,86474,36577,6784
None,None,None,2020-05-03,588520,189698,36450,88264,37298,6763
None,None,None,2020-05-04,600268,189132,36494,90024,38005,6734
None,None,None,2020-05-05,611843,188445,36510,91760,38692,6703
None,None,None,2020-05-06,623242,187648,36504,93472,39361,6669
None,None,None,2020-05-07,634455,186722,36468,95154,40016,6628
None,None,None,2020-05-08,645485,185688,36410,96808,40655,6584
None,None,None,2020-05-09,656351,184569,36333,98437,41276,6541
None,None,None,2020-05-10,667061,183377,36238,100045,41881,6491
None,None,None,2020-05-11,677616,182125,36124,101627,42471,6440
None,None,None,2020-05-12,688022,180811,35996,103187,43048,6390
None,None,None,2020-05-13,698271,179439,35851,104725,43610,6333
None,None,None,2020-05-14,708359,178004,35691,106238,44156,6278
None,None,None,2020-05-15,718308,176529,35518,107730,44686,6221
None,None,None,2020-05-16,728136,175035,35337,109205,45205,6162
None,None,None,2020-05-17,737842,173526,35149,110663,45711,6106
None,None,None,2020-05-18,747430,172007,34951,112099,46204,6048
None,None,None,2020-05-19,756903,170472,34746,113520,46685,5988
None,None,None,2020-05-20,766258,168932,34534,114924,47151,5930
None,None,None,2020-05-21,775504,167381,34318,116311,47609,5871
None,None,None,2020-05-22,784659,165847,34096,117684,48053,5813
None,None,None,2020-05-23,793739,164342,33876,119046,48486,5755
None,None,None,2020-05-24,802753,162870,33656,120398,48910,5700
None,None,None,2020-05-25,811699,161434,33437,121738,49324,5648
None,None,None,2020-05-26,820588,160032,33222,123073,49726,5595
None,None,None,2020-05-27,829421,158672,33008,124399,50120,5544
None,None,None,2020-05-28,838212,157356,32797,125716,50507,5495
None,None,None,2020-05-29,846983,156104,32594,127033,50882,5448
None,None,None,2020-05-30,855749,154932,32401,128346,51250,5405
None,None,None,2020-05-31,864526,153849,32220,129665,51613,5366
None,None,None,2020-06-01,873323,152858,32047,130984,51963,5331
None,None,None,2020-06-02,882161,151965,31891,132308,52310,5296
None,None,None,2020-06-03,891048,151184,31748,133643,52648,5270
None,None,None,2020-06-04,900013,150524,31624,134986,52981,5245
None,None,None,2020-06-05,909074,150003,31522,136346,53306,5226
None,None,None,2020-06-06,918262,149639,31441,137725,53628,5214
None,None,None,2020-06-07,927601,149445,31388,139123,53944,5210
None,None,None,2020-06-08,937107,149429,31361,140551,54257,5208
None,None,None,2020-06-09,946812,149604,31367,142006,54561,5216
None,None,None,2020-06-10,956764,150010,31406,143500,54863,5232
None,None,None,2020-06-11,967001,150669,31486,145034,55162,5259
None,None,None,2020-06-12,977560,151602,31614,146619,55457,5294
None,None,None,2020-06-13,988466,152816,31785,148256,55750,5339
None,None,None,2020-06-14,999737,154304,32002,149945,56041,5396
None,None,None,2020-06-15,1011430,156105,32272,151699,56327,5463
None,None,None,2020-06-16,1023628,158284,32603,153528,56614,5545
None,None,None,2020-06-17,1036400,160890,33004,155444,56899,5641
None,None,None,2020-06-18,1049814,163952,33483,157456,57185,5757
None,None,None,2020-06-19,1063950,167526,34045,159578,57468,5887
None,None,None,2020-06-20,1078960,171725,34711,161829,57756,6045
None,None,None,2020-06-21,1094994,176653,35497,164234,58044,6228
None,None,None,2020-06-22,1112235,182440,36425,166820,58335,6442
None,None,None,2020-06-23,1130847,189197,37515,169611,58628,6692
None,None,None,2020-06-24,1150979,196996,38775,172631,58928,6980
None,None,None,2020-06-25,1172777,205919,40225,175902,59235,7309
None,None,None,2020-06-26,1196283,215941,41860,179427,59548,7680
None,None,None,2020-06-27,1221434,226923,43663,183199,59871,8084
None,None,None,2020-06-28,1248165,238753,45616,187211,60204,8520
None,None,None,2020-06-29,1276319,251217,47690,191433,60549,8978
None,None,None,2020-06-30,1305752,264137,49861,195847,60905,9454
None,None,None,2020-07-01,1336345,277370,52100,200437,61274,9938
None,None,None,2020-07-02,1367921,290728,54384,205173,61653,10428
None,None,None,2020-07-03,1400373,304100,56697,210041,62048,10915
None,None,None,2020-07-04,1433578,317368,59014,215021,62454,11397
None,None,None,2020-07-05,1467389,330395,61314,220092,62871,11872
None,None,None,2020-07-06,1501723,343116,63590,225243,63300,12332
None,None,None,2020-07-07,1536495,355467,65825,230458,63742,12779
None,None,None,2020-07-08,1571617,367393,68014,235726,64195,13208
None,None,None,2020-07-09,1607012,378843,70146,241038,64660,13618
None,None,None,2020-07-10,1642588,389753,72206,246373,65134,14010
None,None,None,2020-07-11,1678278,400098,74192,251726,65619,14378
None,None,None,2020-07-12,1714000,409830,76091,257084,66112,14725
None,None,None,2020-07-13,1749713,418951,77904,262441,66619,15046
None,None,None,2020-07-14,1785385,427473,79631,267792,67131,15345
None,None,None,2020-07-15,1820962,435387,81266,273129,67654,15623
None,None,None,2020-07-16,1856364,442644,82804,278441,68186,15875
None,None,None,2020-07-17,1891533,449231,84236,283716,68723,16104
None,None,None,2020-07-18,1926431,455145,85566,288951,69268,16306
None,None,None,2020-07-19,1961052,460427,86795,294142,69818,16483
None,None,None,2020-07-20,1995411,465144,87929,299296,70376,16642
None,None,None,2020-07-21,2029494,469314,88975,304409,70938,16779
None,None,None,2020-07-22,2063247,472921,89925,309471,71505,16897
None,None,None,2020-07-23,2096602,475924,90776,314475,72076,16991
None,None,None,2020-07-24,2129516,478307,91520,319412,72656,17065
None,None,None,2020-07-25,2162029,480155,92174,324289,73236,17118
None,None,None,2020-07-26,2194201,481569,92746,329115,73819,17152
None,None,None,2020-07-27,2226040,482594,93245,333890,74404,17176
None,None,None,2020-07-28,2257530,483232,93673,338613,74993,17185
None,None,None,2020-07-29,2288609,483446,94022,343276,75582,17181
None,None,None,2020-07-30,2319221,483192,94282,347867,76175,17158
None,None,None,2020-07-31,2349380,482514,94467,352394,76768,17119
None,None,None,2020-08-01,2379150,481507,94584,356857,77363,17069
