Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
Asia,Afghanistan,None,3/27/2020,13.56418607,2.544013988,-94.70820407,0.4238031,0.063447759,0.052155173,1.805820149,0.075687506
Europe,Albania,None,3/23/2020,10.70555856,1.037924535,-56.12532969,0.553793655,0.155377321,0.037189801,2.007405125,0.465124055
Africa,Algeria,None,3/21/2020,17.13025413,0.829536684,-30.53416534,0.348312968,0.204135888,0.104516076,2.673127793,5.802453435
Europe,Andorra,None,3/22/2020,7.873995198,1.37235502,-8.706640694,6.219868367,0.086140165,0.066667543,3.199277659,0.370387693
South America,Argentina,None,3/20/2020,8.447218262,0.499137361,-5.674205566,0.102907209,0.07863754,0.071559067,1.653952463,2.771794212
Asia,Armenia,None,3/19/2020,17.67525882,1.43793638,-101.6051375,0.252713496,0.172791103,0.017007748,1.170431924,0.232987447
Oceania,Australia,Australian Capital Territory,4/9/2020,3.249391001,1.106395958,-19.42580833,3.620976465,0.078003529,0.012364523,0.034960829,0.016920749
Oceania,Australia,New South Wales,3/14/2020,12.55331369,2.557475741,-0.805666673,14.49667632,0.030551642,0.019242793,6.024049812,2.218674764
Oceania,Australia,Queensland,3/19/2020,5.768621497,0.196549584,-5.353379567,8.526646167,0.073915375,0.00638036,5.606226136,0.245623328
Oceania,Australia,South Australia,3/22/2020,6.417859871,0.077069485,-60.44961471,8.733944194,0.082903188,0.00968797,2.009163972,1.38594609
Oceania,Australia,Tasmania,4/9/2020,4.177806373,0.130031312,-58.72363151,6.318667551,0.068675287,0.058798686,0.927016206,0.320406123
Oceania,Australia,Victoria,3/18/2020,6.368651429,0.755824209,-14.87713984,2.530124301,0.105761093,0.012873123,6.682849197,0.049887992
Oceania,Australia,Western Australia,3/22/2020,6.197463768,0.129699577,-9.785428093,6.747999609,0.063723555,0.015791169,3.475189512,0.186025553
Europe,Austria,None,3/8/2020,61.38008315,4.310414832,-0.57501907,12.17427858,0.057830201,0.04446731,13.96932045,1.477172862
Asia,Azerbaijan,None,3/26/2020,12.65334387,1.301186062,-13.03209418,1.180586765,0.079605667,0.015767012,2.074148356,0.481214716
Asia,Bahrain,None,3/10/2020,26.95205663,0.608350808,-0.077857692,0.13682469,0.148525153,0.002519479,0.154584359,0.802713981
Asia,Bangladesh,None,4/6/2020,23.63198791,0.928232055,-2.108837699,0.642688856,0.067740541,0.029494859,3.777691509,10.4642441
Europe,Belarus,None,3/30/2020,28.93839416,0.689565416,2.090139328,0.474956934,0.077639167,0.009498551,11.72112792,0.542402735
Europe,Belgium,None,3/6/2020,57.7556042,1.5499076,10.33604631,2.824778869,0.168277046,0.173229359,1.660528099,0.02586935
Africa,Benin,None,5/7/2020,21.77500641,0.607500034,-12.09999953,3.629999876,0.040500418,0.008100046,0.081000018,1.200714449
South America,Bolivia,None,3/31/2020,11.12318922,1.897765143,-52.20466535,0.459142089,0.069254272,0.086307349,0.465260908,0.538064471
Europe,Bosnia and Herzegovina,None,3/22/2020,8.641496577,0.717004218,-50.62033738,0.300112573,0.070157496,0.067385615,2.944755901,0.279053398
South America,Brazil,None,3/13/2020,48.08431509,0.693472659,8.260781268,0.152790393,0.111413405,0.105637374,14.06484538,0.666785704
Europe,Bulgaria,None,3/20/2020,11.11085174,1.607691957,-66.95815397,0.510671538,0.069537046,0.067097455,1.165491188,0.41437687
Africa,Burkina Faso,None,3/24/2020,4.697430646,2.055729157,-58.84946643,1.338414407,0.132581393,0.068838158,1.716143531,0.628133806
Africa,Cabo Verde,None,4/26/2020,8.909943868,1.158553791,-6.509635299,2.586284534,0.04760766,0.01236423,0.968087689,0.061838912
Asia,Cambodia,None,3/29/2020,,0.391710496,-73.10782884,8.514048788,0.032216707,0.001026583,0.0918629,0.091355057
Africa,Cameroon,None,3/29/2020,14.32834558,1.587919098,-59.93936771,0.538830948,0.033391995,0.095080754,1.548452002,1.114750419
North America,Canada,Alberta,3/19/2020,17.55878742,1.148372479,-7.788800622,0.998233677,0.115536915,0.023122969,2.773564978,0.348522326
North America,Canada,British Columbia,3/16/2020,6.669015037,0.942896069,-38.45173991,0.608235519,0.064846531,0.068730267,2.252917271,3.127485586
North America,Canada,Manitoba,3/31/2020,4.054588967,0.921680389,-54.73288915,1.143475255,0.098735596,0.022230941,0.042424376,1.020470127
North America,Canada,New Brunswick,4/6/2020,,1.646873881,-106.834636,2.170924914,0.010642456,0.001029346,0.019724337,0.104601989
North America,Canada,Newfoundland and Labrador,3/27/2020,7.399171261,0.077046085,-59.08347787,11.43237734,0.124952938,0.012125657,1.005275399,0.546294405
North America,Canada,Nova Scotia,3/28/2020,52.30857355,1.108276375,-1.90202165,2.862327718,0.033943253,0.079320852,1.846535778,0.058421077
North America,Canada,Ontario,3/15/2020,23.22602236,1.036172505,6.574917043,1.326292857,0.063148184,0.116889471,4.388295212,0.160547528
North America,Canada,Quebec,3/19/2020,52.64956385,0.628184683,0.511786439,0.44911929,0.019886861,0.230777094,13.85258079,8.669879065
North America,Canada,Saskatchewan,3/28/2020,15.10629844,1.409485931,-70.62907212,0.477449333,0.107365432,0.015856506,0.238367194,0.208625389
Africa,Central African Republic,None,5/8/2020,,1.01249996,8.099999107,2.969998845,0.040500046,0.008100008,0.563782437,0.090137287
Africa,Chad,None,5/2/2020,8.418923525,0.73811187,1.73783859,4.831519742,0.218447783,0.139219928,4.271930435,0.107811194
South America,Chile,None,3/16/2020,22.71364045,0.87531579,-17.70682718,0.255438303,0.063267911,0.020390668,4.226877214,0.061016543
South America,Colombia,None,3/19/2020,15.17918611,0.866105335,-27.04412601,0.25259373,0.089914604,0.061895898,4.182238777,0.045099615
Africa,Congo (Kinshasa),None,4/1/2020,15.08021582,1.897119473,-44.380392,0.576529677,0.136586757,0.051281261,0.907441687,0.037337064
Africa,Congo (Brazzaville),None,4/15/2020,7.022024724,1.402581729,-24.93812625,0.94133727,0.036258316,0.058133232,0.390083784,0.157460249
North America,Costa Rica,None,3/21/2020,10.89382289,0.798715336,-17.17624431,1.106335841,0.024763235,0.012883839,1.140761866,0.760421949
Africa,Cote d'Ivoire,None,3/27/2020,9.980079104,0.736338283,-12.03688281,0.477680899,0.083787418,0.017413807,0.38902565,1.057264674
Europe,Croatia,None,3/19/2020,11.01433915,1.62607228,-8.985624254,3.762654489,0.018440839,0.086422407,6.862699134,0.249245599
North America,Cuba,None,3/28/2020,4.976889448,2.090068171,-11.71153275,2.989136892,0.099635424,0.049999845,3.564930787,0.044817263
Europe,Cyprus,None,3/23/2020,8.800935041,1.832735721,-10.99506457,4.576647073,0.196587925,0.017526403,2.929316722,0.044333598
Europe,Czechia,None,3/13/2020,38.27402453,2.533221545,-2.726806428,5.290583222,0.072726109,0.039214147,7.184123416,0.177535719
Europe,Denmark,None,3/10/2020,51.93209691,0.887853669,1.651979866,1.138555092,0.257267201,0.052485455,0.034127503,1.257707994
Africa,Djibouti,None,4/8/2020,23.98678947,0.436583879,-6.212219209,4.89809787,0.037018661,0.005177469,6.74558631,0.072460636
North America,Dominican Republic,None,3/21/2020,17.60781455,0.608892474,-19.71066711,0.206340295,0.27027068,0.043073375,0.177973424,6.761555523
