"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",1.6898730819014145,-27.11803896423066,1.5083873577258178,13.042123228389924,0.07203689040860349,4.086610074832231,0.14538630108987313
"Europe","Albania","None","2020-03-23",1.5923630965742672,-27.476406563501058,2.0571352079047767,10.966303164056736,0.0781640996883942,2.793979031156159,0.10228552962117828
"Africa","Algeria","None","2020-03-21",1.411428625282453,-12.941158035290378,1.5770251364502221,6.191558707547879,0.2179643947231513,6.625817460340572,3.5786829810439693
"Europe","Andorra","None","2020-03-22",1.3650276274933664,-27.943105291676762,2.3834522400484985,7.303765820709271,0.06561946906081012,2.7312004150066898,0.6174987350376069
"South America","Argentina","None","2020-03-20",0.7075235440428315,-9.746590285945317,0.7132387505284529,15.362074068735291,0.10587312568026704,4.091968937413204,1.6885878378587094
"Asia","Armenia","None","2020-03-19",1.5544120641877437,-23.041544866804166,1.6272844936903523,11.23910886312375,0.026942516739142032,3.3894072101652357,0.07394633265409993
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.8248657615878408,-28.832192615328136,3.542564962023544,16.393218776545414,0.02981658930045896,0.07194033986994304,0.07115130492749999
"Oceania","Australia","New South Wales","2020-03-14",1.3140464292227525,-5.239813483295824,3.6439705567224663,15.764195049430862,0.014145515432052745,1.1704105540239438,5.661587630516531
"Oceania","Australia","Queensland","2020-03-19",0.5387439770447724,-13.78637147054978,3.550587189442456,14.286517399315189,0.009010625721792334,3.597396362365897,1.202478174461006
"Oceania","Australia","South Australia","2020-03-22",0.5336347869562501,-29.659028407966744,3.0406603168396056,13.426933310960958,0.012948141585098386,1.3016093361652377,1.6180229318349555
"Oceania","Australia","Tasmania","2020-04-09",0.6639872648456587,-26.63204112973051,2.3932012920986243,16.603900702323806,0.09124667292940851,0.6157151265216669,0.30926225779671584
"Oceania","Australia","Victoria","2020-03-18",0.5714011551874749,-13.435305726595386,3.3702935890445103,16.648648321243805,0.020086245402377353,7.638822899103117,0.1265570959759931
"Oceania","Australia","Western Australia","2020-03-22",0.5525956628800734,-25.576681080187797,2.7188695412056076,13.992477519025243,0.01804075793327494,2.5183665916751283,0.598742260434671
"Europe","Austria","None","2020-03-08",1.4138100609643085,-3.977014468119251,2.7162207777115155,17.031370357894264,0.05275115960602174,12.076687223051664,7.773441675816809
"Asia","Azerbaijan","None","2020-03-26",1.1900781143555341,-6.259904071544941,2.6998958037116503,14.265953267896254,0.02476975680790783,4.072789953847493,0.7104708037921355
