Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-03-07,101,95,14,14,1,4
None,None,None,2020-03-08,421,409,62,62,6,15
None,None,None,2020-03-09,844,806,121,125,19,30
None,None,None,2020-03-10,1419,1333,202,212,38,50
None,None,None,2020-03-11,2142,1974,300,320,66,73
None,None,None,2020-03-12,3136,2845,434,469,101,106
None,None,None,2020-03-13,4235,3761,578,635,146,141
None,None,None,2020-03-14,5580,4856,749,836,202,182
None,None,None,2020-03-15,7215,6161,955,1081,274,230
None,None,None,2020-03-16,9417,7911,1231,1407,368,294
None,None,None,2020-03-17,13239,11132,1734,1981,485,416
None,None,None,2020-03-18,17375,14460,2259,2602,631,539
None,None,None,2020-03-19,22194,18243,2858,3325,814,679
None,None,None,2020-03-20,27941,22679,3567,4183,1037,843
None,None,None,2020-03-21,34438,27556,4350,5158,1313,1024
None,None,None,2020-03-22,41575,32738,5186,6231,1640,1215
None,None,None,2020-03-23,49369,38221,6081,7398,2017,1419
None,None,None,2020-03-24,57814,43984,7025,8665,2444,1630
None,None,None,2020-03-25,66911,49998,8023,10029,2924,1852
None,None,None,2020-03-26,76661,56256,9065,11493,3455,2081
None,None,None,2020-03-27,87045,62721,10152,13050,4033,2319
None,None,None,2020-03-28,98026,69342,11273,14696,4663,2562
None,None,None,2020-03-29,109572,76076,12422,16429,5341,2807
None,None,None,2020-03-30,121654,82892,13594,18242,6066,3058
None,None,None,2020-03-31,134241,89758,14786,20129,6831,3307
None,None,None,2020-04-01,147271,96608,15985,22083,7639,3557
None,None,None,2020-04-02,160689,103390,17185,24095,8483,3803
None,None,None,2020-04-03,174441,110060,18377,26159,9364,4043
None,None,None,2020-04-04,188483,116579,19554,28266,10273,4281
None,None,None,2020-04-05,202774,122924,20714,30409,11209,4510
None,None,None,2020-04-06,217253,129047,21847,32581,12168,4730
None,None,None,2020-04-07,231878,134925,22951,34775,13146,4941
None,None,None,2020-04-08,246603,140528,24015,36984,14138,5141
None,None,None,2020-04-09,261378,145831,25043,39199,15142,5330
None,None,None,2020-04-10,276161,150810,26023,41416,16153,5505
None,None,None,2020-04-11,290909,155443,26952,43628,17167,5668
None,None,None,2020-04-12,305574,159711,27831,45830,18186,5818
None,None,None,2020-04-13,320156,163632,28656,48016,19200,5954
None,None,None,2020-04-14,334631,167216,29431,50188,20210,6080
None,None,None,2020-04-15,348983,170471,30152,52341,21215,6189
None,None,None,2020-04-16,363180,173385,30821,54470,22205,6290
None,None,None,2020-04-17,377183,175936,31434,56571,23187,6375
None,None,None,2020-04-18,390961,178116,31985,58636,24157,6446
None,None,None,2020-04-19,404529,179966,32483,60672,25109,6505
None,None,None,2020-04-20,417900,181527,32931,62676,26046,6557
None,None,None,2020-04-21,431072,182815,33332,64653,26965,6595
None,None,None,2020-04-22,444031,183835,33687,66597,27866,6623
None,None,None,2020-04-23,456755,184574,33992,68508,28747,6644
None,None,None,2020-04-24,469222,185030,34249,70377,29609,6652
None,None,None,2020-04-25,481456,185245,34460,72209,30453,6651
None,None,None,2020-04-26,493475,185253,34632,74014,31274,6645
None,None,None,2020-04-27,505291,185080,34770,75787,32075,6631
None,None,None,2020-04-28,516908,184745,34877,77529,32857,6612
