"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Alaska","2020-04-30",356,57,18,52,12,3
"Alaska","2020-05-01",358,54,18,52,13,3
"Alaska","2020-05-02",361,52,17,52,13,3
"Alaska","2020-05-03",363,49,17,53,13,3
"Alaska","2020-05-04",365,47,16,53,13,3
"Alaska","2020-05-05",367,44,16,53,13,2
"Alaska","2020-05-06",369,42,15,54,14,2
"Alaska","2020-05-07",370,40,15,54,14,2
"Alaska","2020-05-08",372,38,14,54,14,2
"Alaska","2020-05-09",373,36,14,54,14,2
"Alaska","2020-05-10",374,34,13,54,14,2
"Alaska","2020-05-11",375,32,13,55,14,2
"Alaska","2020-05-12",376,30,12,55,14,2
"Alaska","2020-05-13",377,28,12,55,15,2
"Alaska","2020-05-14",378,27,11,55,15,2
"Alaska","2020-05-15",379,25,11,55,15,1
"Alaska","2020-05-16",379,24,10,55,15,1
"Alaska","2020-05-17",380,22,10,55,15,1
"Alaska","2020-05-18",381,21,10,55,15,1
"Alaska","2020-05-19",381,20,9,56,15,1
"Alaska","2020-05-20",382,19,9,56,15,1
"Alaska","2020-05-21",382,18,8,56,15,1
"Alaska","2020-05-22",382,17,8,56,15,1
"Alaska","2020-05-23",383,16,8,56,15,1
"Alaska","2020-05-24",383,15,7,56,15,1
"Alaska","2020-05-25",383,14,7,56,16,1
"Alaska","2020-05-26",384,13,7,56,16,1
"Alaska","2020-05-27",384,12,6,56,16,1
"Alaska","2020-05-28",384,11,6,56,16,1
"Alaska","2020-05-29",384,11,6,56,16,1
"Alaska","2020-05-30",384,10,6,56,16,1
"Alaska","2020-05-31",385,9,5,56,16,1
"Alaska","2020-06-01",385,9,5,56,16,1
"Alaska","2020-06-02",385,8,5,56,16,1
"Alaska","2020-06-03",385,8,5,56,16,0
"Alaska","2020-06-04",385,7,4,56,16,0
"Alaska","2020-06-05",385,7,4,56,16,0
"Alaska","2020-06-06",385,6,4,56,16,0
"Alaska","2020-06-07",385,6,4,56,16,0
"Alaska","2020-06-08",385,6,4,56,16,0
"Alaska","2020-06-09",385,5,4,56,16,0
"Alaska","2020-06-10",385,5,3,56,16,0
"Alaska","2020-06-11",386,5,3,56,16,0
"Alaska","2020-06-12",386,4,3,56,16,0
"Alaska","2020-06-13",386,4,3,56,16,0
"Alaska","2020-06-14",386,4,3,56,16,0
"Arizona","2020-04-08",2812,1409,289,420,76,62
"Arizona","2020-04-09",3002,1452,302,449,84,65
"Arizona","2020-04-10",3188,1488,314,477,92,67
"Arizona","2020-04-11",3369,1516,325,504,100,68
"Arizona","2020-04-12",3545,1536,334,530,109,70
"Arizona","2020-04-13",3715,1550,342,556,118,71
"Arizona","2020-04-14",3879,1556,349,580,126,72
"Arizona","2020-04-15",4037,1557,354,604,135,72
"Arizona","2020-04-16",4188,1551,358,627,144,73
"Arizona","2020-04-17",4332,1539,361,648,152,73
"Arizona","2020-04-18",4469,1523,363,669,161,72
"Arizona","2020-04-19",4599,1501,364,688,169,72
"Arizona","2020-04-20",4723,1476,364,707,177,71
"Arizona","2020-04-21",4839,1447,362,724,186,70
"Arizona","2020-04-22",4949,1414,360,741,194,69
"Arizona","2020-04-23",5053,1379,357,756,201,68
"Arizona","2020-04-24",5150,1342,353,771,209,66
"Arizona","2020-04-25",5241,1302,349,784,216,65
"Arizona","2020-04-26",5326,1262,343,797,223,63
"Arizona","2020-04-27",5405,1219,338,809,230,62
"Arizona","2020-04-28",5480,1177,332,820,237,60
"Arizona","2020-04-29",5549,1133,325,831,243,58
"Arizona","2020-04-30",5613,1089,318,840,250,56
"Arizona","2020-05-01",5672,1046,311,849,256,54
"Arizona","2020-05-02",5727,1002,303,857,261,52
"Arizona","2020-05-03",5779,959,295,865,267,50
"Arizona","2020-05-04",5826,916,287,872,272,48
"Arizona","2020-05-05",5869,875,279,879,277,47
"Arizona","2020-05-06",5910,834,271,885,282,45
"Arizona","2020-05-07",5947,794,263,890,286,43
"Arizona","2020-05-08",5981,755,254,895,291,41
"Arizona","2020-05-09",6012,717,246,900,295,39
"Arizona","2020-05-10",6041,681,238,905,299,37
"Arizona","2020-05-11",6068,646,230,908,302,36
"Arizona","2020-05-12",6092,612,222,912,306,34
"Arizona","2020-05-13",6114,579,214,915,309,32
"Arizona","2020-05-14",6134,548,206,919,312,31
"Arizona","2020-05-15",6153,518,198,921,315,29
"Arizona","2020-05-16",6170,489,191,924,318,28
"Arizona","2020-05-17",6186,461,183,926,321,26
"Arizona","2020-05-18",6200,435,176,928,323,25
"Arizona","2020-05-19",6213,410,169,930,326,23
"Arizona","2020-05-20",6224,387,162,932,328,22
"Arizona","2020-05-21",6235,364,156,934,330,21
"Arizona","2020-05-22",6245,343,149,935,332,20
"Arizona","2020-05-23",6254,323,143,936,334,19
"Arizona","2020-05-24",6262,303,137,938,335,18
"Arizona","2020-05-25",6269,285,131,939,337,17
"Arizona","2020-05-26",6276,268,126,940,339,16
"Arizona","2020-05-27",6282,252,120,941,340,15
"Arizona","2020-05-28",6287,237,115,941,341,14
"Arizona","2020-05-29",6292,222,110,942,343,13
"Arizona","2020-05-30",6297,209,105,943,344,12
"Arizona","2020-05-31",6301,196,100,943,345,12
"Arizona","2020-06-01",6304,184,96,944,346,11
"Arizona","2020-06-02",6308,173,91,944,347,10
"Arizona","2020-06-03",6311,162,87,945,348,10
"Arizona","2020-06-04",6313,152,83,945,349,9
"Arizona","2020-06-05",6316,143,79,946,350,8
"Arizona","2020-06-06",6318,134,76,946,350,8
"Arizona","2020-06-07",6320,125,72,946,351,7
"Arizona","2020-06-08",6322,118,69,947,352,7
"Arizona","2020-06-09",6323,110,65,947,352,6
"Arizona","2020-06-10",6325,104,62,947,353,6
"Arizona","2020-06-11",6326,97,59,947,354,6
"Arizona","2020-06-12",6327,91,57,947,354,5
"Arizona","2020-06-13",6328,86,54,948,355,5
"Arizona","2020-06-14",6329,80,51,948,355,5
"Arkansas","2020-04-08",947,367,86,142,20,17
"Arkansas","2020-04-09",975,358,86,146,21,17
"Arkansas","2020-04-10",1000,348,85,150,22,17
"Arkansas","2020-04-11",1023,337,85,154,23,17
"Arkansas","2020-04-12",1045,326,84,157,25,16
"Arkansas","2020-04-13",1065,314,83,160,26,16
"Arkansas","2020-04-14",1083,302,81,162,27,15
"Arkansas","2020-04-15",1099,290,80,165,28,15
"Arkansas","2020-04-16",1114,277,78,167,29,14
"Arkansas","2020-04-17",1128,265,76,169,30,14
"Arkansas","2020-04-18",1141,253,74,171,31,13
"Arkansas","2020-04-19",1152,240,72,173,32,13
"Arkansas","2020-04-20",1163,229,71,174,32,12
"Arkansas","2020-04-21",1172,217,68,176,33,12
"Arkansas","2020-04-22",1181,206,66,177,34,11
"Arkansas","2020-04-23",1189,195,64,178,35,11
"Arkansas","2020-04-24",1196,184,62,179,35,10
"Arkansas","2020-04-25",1202,174,60,180,36,10
"Arkansas","2020-04-26",1208,164,58,181,36,9
"Arkansas","2020-04-27",1213,155,56,182,37,9
"Arkansas","2020-04-28",1218,146,54,183,37,8
"Arkansas","2020-04-29",1222,137,52,183,38,8
"Arkansas","2020-04-30",1226,129,50,184,38,8
"Arkansas","2020-05-01",1230,121,48,184,39,7
"Arkansas","2020-05-02",1233,114,46,185,39,7
"Arkansas","2020-05-03",1236,107,44,185,40,6
"Arkansas","2020-05-04",1238,101,43,186,40,6
"Arkansas","2020-05-05",1241,94,41,186,40,6
"Arkansas","2020-05-06",1243,88,39,186,41,5
"Arkansas","2020-05-07",1245,83,38,187,41,5
"Arkansas","2020-05-08",1246,78,36,187,41,5
"Arkansas","2020-05-09",1248,73,35,187,42,4
"Arkansas","2020-05-10",1249,68,33,187,42,4
"Arkansas","2020-05-11",1250,64,32,188,42,4
"Arkansas","2020-05-12",1251,60,30,188,42,4
"Arkansas","2020-05-13",1252,56,29,188,42,3
"Arkansas","2020-05-14",1253,53,28,188,43,3
"Arkansas","2020-05-15",1254,49,26,188,43,3
"Arkansas","2020-05-16",1255,46,25,188,43,3
"Arkansas","2020-05-17",1255,43,24,188,43,3
"Arkansas","2020-05-18",1256,41,23,188,43,3
"Arkansas","2020-05-19",1256,38,22,188,43,2
"Arkansas","2020-05-20",1257,36,21,189,44,2
"Arkansas","2020-05-21",1257,33,20,189,44,2
"Arkansas","2020-05-22",1258,31,19,189,44,2
"Arkansas","2020-05-23",1258,29,18,189,44,2
"Arkansas","2020-05-24",1258,27,17,189,44,2
"Arkansas","2020-05-25",1258,26,17,189,44,2
"Arkansas","2020-05-26",1259,24,16,189,44,1
"Arkansas","2020-05-27",1259,23,15,189,44,1
"Arkansas","2020-05-28",1259,21,14,189,44,1
"Arkansas","2020-05-29",1259,20,14,189,44,1
"Arkansas","2020-05-30",1259,19,13,189,44,1
"Arkansas","2020-05-31",1260,18,12,189,44,1
"Arkansas","2020-06-01",1260,17,12,189,45,1
"Arkansas","2020-06-02",1260,16,11,189,45,1
"Arkansas","2020-06-03",1260,15,11,189,45,1
"Arkansas","2020-06-04",1260,14,10,189,45,1
"Arkansas","2020-06-05",1260,13,10,189,45,1
"Arkansas","2020-06-06",1260,12,9,189,45,1
"Arkansas","2020-06-07",1260,11,9,189,45,1
"Arkansas","2020-06-08",1260,11,8,189,45,1
"Arkansas","2020-06-09",1260,10,8,189,45,1
"Arkansas","2020-06-10",1260,10,8,189,45,1
"Arkansas","2020-06-11",1260,9,7,189,45,0
"Arkansas","2020-06-12",1260,9,7,189,45,0
"Arkansas","2020-06-13",1260,8,7,189,45,0
"Arkansas","2020-06-14",1260,8,6,189,45,0
"California","2020-04-08",19358,9751,1983,2872,497,429
"California","2020-04-09",20843,10213,2100,3095,549,452
"California","2020-04-10",22331,10634,2213,3318,604,473
"California","2020-04-11",23815,11013,2319,3541,661,493
"California","2020-04-12",25288,11346,2418,3762,719,511
"California","2020-04-13",26744,11632,2509,3980,780,527
"California","2020-04-14",28176,11870,2593,4195,842,541
"California","2020-04-15",29581,12060,2668,4406,904,553
"California","2020-04-16",30953,12204,2735,4612,968,562
"California","2020-04-17",32289,12301,2793,4812,1033,570
"California","2020-04-18",33585,12353,2842,5006,1097,576
"California","2020-04-19",34838,12361,2883,5194,1162,580
"California","2020-04-20",36047,12329,2915,5376,1227,582
"California","2020-04-21",37209,12259,2939,5550,1292,582
"California","2020-04-22",38325,12153,2954,5717,1356,581
"California","2020-04-23",39392,12013,2962,5877,1419,577
"California","2020-04-24",40411,11844,2963,6030,1482,573
"California","2020-04-25",41382,11647,2956,6176,1544,567
"California","2020-04-26",42305,11426,2943,6314,1604,559
"California","2020-04-27",43180,11183,2923,6446,1664,551
"California","2020-04-28",44008,10921,2897,6570,1722,541
"California","2020-04-29",44792,10643,2866,6687,1778,531
"California","2020-04-30",45530,10351,2831,6798,1833,519
"California","2020-05-01",46226,10049,2790,6903,1887,507
"California","2020-05-02",46880,9737,2746,7001,1939,494
"California","2020-05-03",47494,9419,2698,7093,1989,481
"California","2020-05-04",48070,9096,2647,7179,2038,467
"California","2020-05-05",48608,8771,2593,7260,2085,453
"California","2020-05-06",49112,8444,2536,7335,2130,439
"California","2020-05-07",49582,8118,2478,7406,2174,424
"California","2020-05-08",50020,7794,2418,7472,2215,409
"California","2020-05-09",50428,7473,2356,7533,2255,395
"California","2020-05-10",50808,7157,2293,7590,2294,380
"California","2020-05-11",51160,6846,2230,7643,2331,365
"California","2020-05-12",51488,6540,2166,7692,2366,351
"California","2020-05-13",51791,6242,2101,7737,2399,337
"California","2020-05-14",52072,5951,2037,7779,2431,323
"California","2020-05-15",52332,5668,1973,7818,2462,309
"California","2020-05-16",52572,5394,1909,7854,2491,295
"California","2020-05-17",52793,5128,1846,7888,2519,282
"California","2020-05-18",52998,4871,1783,7918,2545,269
"California","2020-05-19",53186,4624,1721,7947,2570,257
"California","2020-05-20",53360,4385,1660,7973,2593,245
"California","2020-05-21",53520,4156,1600,7997,2616,233
"California","2020-05-22",53666,3936,1541,8019,2637,221
"California","2020-05-23",53801,3726,1484,8039,2657,210
"California","2020-05-24",53925,3524,1427,8057,2676,200
"California","2020-05-25",54039,3332,1372,8074,2694,189
"California","2020-05-26",54143,3148,1319,8090,2711,180
"California","2020-05-27",54238,2972,1267,8104,2727,170
"California","2020-05-28",54325,2806,1216,8117,2742,161
"California","2020-05-29",54405,2647,1167,8129,2757,152
"California","2020-05-30",54478,2496,1119,8140,2770,144
"California","2020-05-31",54545,2353,1072,8150,2783,136
"California","2020-06-01",54606,2217,1027,8160,2795,129
"California","2020-06-02",54661,2088,984,8168,2806,121
"California","2020-06-03",54712,1967,942,8175,2817,114
"California","2020-06-04",54758,1851,902,8182,2827,108
"California","2020-06-05",54800,1742,862,8189,2836,102
"California","2020-06-06",54839,1640,825,8194,2845,96
"California","2020-06-07",54874,1542,789,8200,2854,90
"California","2020-06-08",54905,1451,754,8204,2861,85
"California","2020-06-09",54934,1364,720,8209,2869,80
"California","2020-06-10",54960,1282,688,8213,2876,75
"California","2020-06-11",54984,1206,657,8216,2882,70
"California","2020-06-12",55006,1133,627,8219,2888,66
"California","2020-06-13",55025,1065,598,8222,2894,62
"California","2020-06-14",55043,1001,571,8225,2900,58
"Colorado","2020-04-08",5928,2797,584,881,186,125
"Colorado","2020-04-09",6273,2853,605,933,204,128
"Colorado","2020-04-10",6606,2893,623,983,221,131
"Colorado","2020-04-11",6928,2919,638,1031,239,133
"Colorado","2020-04-12",7236,2930,651,1077,257,134
"Colorado","2020-04-13",7532,2928,661,1121,275,135
"Colorado","2020-04-14",7813,2914,668,1164,292,136
"Colorado","2020-04-15",8080,2888,673,1204,310,135
"Colorado","2020-04-16",8333,2852,676,1242,328,135
"Colorado","2020-04-17",8571,2806,676,1277,345,134
"Colorado","2020-04-18",8796,2752,674,1311,362,132
"Colorado","2020-04-19",9007,2691,671,1343,378,130
"Colorado","2020-04-20",9204,2624,666,1372,395,128
"Colorado","2020-04-21",9389,2552,659,1400,410,125
"Colorado","2020-04-22",9561,2475,650,1426,426,122
"Colorado","2020-04-23",9722,2395,640,1450,441,119
"Colorado","2020-04-24",9871,2312,630,1472,455,116
"Colorado","2020-04-25",10009,2228,618,1493,469,112
"Colorado","2020-04-26",10137,2142,605,1512,482,109
"Colorado","2020-04-27",10256,2056,591,1530,495,105
"Colorado","2020-04-28",10365,1970,577,1546,507,102
"Colorado","2020-04-29",10466,1884,563,1562,519,98
"Colorado","2020-04-30",10558,1799,547,1576,530,94
"Colorado","2020-05-01",10644,1715,532,1588,541,90
"Colorado","2020-05-02",10722,1633,516,1600,551,87
"Colorado","2020-05-03",10794,1553,501,1611,561,83
"Colorado","2020-05-04",10860,1475,485,1621,570,79
"Colorado","2020-05-05",10920,1400,469,1630,579,76
"Colorado","2020-05-06",10975,1327,453,1638,587,72
"Colorado","2020-05-07",11025,1256,437,1646,595,69
"Colorado","2020-05-08",11071,1188,422,1652,602,65
"Colorado","2020-05-09",11113,1122,406,1659,609,62
"Colorado","2020-05-10",11151,1060,391,1664,616,59
"Colorado","2020-05-11",11186,1000,376,1670,622,56
"Colorado","2020-05-12",11217,942,362,1674,628,53
"Colorado","2020-05-13",11246,888,347,1679,634,50
"Colorado","2020-05-14",11272,836,334,1683,639,48
"Colorado","2020-05-15",11296,786,320,1686,644,45
"Colorado","2020-05-16",11317,739,307,1689,649,42
"Colorado","2020-05-17",11336,695,294,1692,653,40
"Colorado","2020-05-18",11354,653,282,1695,657,38
"Colorado","2020-05-19",11370,613,270,1697,661,36
"Colorado","2020-05-20",11384,575,258,1699,665,34
"Colorado","2020-05-21",11397,540,247,1701,668,32
"Colorado","2020-05-22",11409,506,236,1703,671,30
"Colorado","2020-05-23",11420,475,225,1705,674,28
"Colorado","2020-05-24",11429,445,215,1706,677,26
"Colorado","2020-05-25",11438,417,206,1707,680,25
"Colorado","2020-05-26",11445,391,196,1709,682,23
"Colorado","2020-05-27",11452,366,187,1710,684,22
"Colorado","2020-05-28",11459,343,179,1711,687,20
"Colorado","2020-05-29",11464,322,170,1711,689,19
"Colorado","2020-05-30",11469,301,162,1712,691,18
"Colorado","2020-05-31",11474,282,155,1713,692,17
"Colorado","2020-06-01",11478,264,147,1713,694,16
"Colorado","2020-06-02",11482,247,140,1714,696,15
"Colorado","2020-06-03",11485,232,134,1715,697,14
"Colorado","2020-06-04",11488,217,127,1715,698,13
"Colorado","2020-06-05",11491,203,121,1715,700,12
"Colorado","2020-06-06",11493,190,115,1716,701,11
"Colorado","2020-06-07",11495,178,110,1716,702,10
"Colorado","2020-06-08",11497,167,105,1716,703,10
"Colorado","2020-06-09",11499,157,100,1717,704,9
"Colorado","2020-06-10",11500,147,95,1717,705,9
"Colorado","2020-06-11",11502,138,90,1717,706,8
"Colorado","2020-06-12",11503,129,86,1717,707,7
"Colorado","2020-06-13",11504,121,81,1717,707,7
"Colorado","2020-06-14",11505,113,77,1718,708,6
"Connecticut","2020-04-08",8520,4782,919,1271,292,204
"Connecticut","2020-04-09",9397,5144,998,1403,332,220
"Connecticut","2020-04-10",10291,5488,1076,1537,376,236
"Connecticut","2020-04-11",11198,5809,1151,1673,421,251
"Connecticut","2020-04-12",12109,6105,1223,1810,470,265
"Connecticut","2020-04-13",13020,6372,1292,1946,521,278
"Connecticut","2020-04-14",13924,6607,1355,2082,573,290
"Connecticut","2020-04-15",14817,6809,1414,2216,628,301
"Connecticut","2020-04-16",15694,6978,1467,2348,684,310
"Connecticut","2020-04-17",16552,7113,1515,2476,741,318
"Connecticut","2020-04-18",17386,7213,1557,2601,800,324
"Connecticut","2020-04-19",18195,7281,1592,2723,859,329
"Connecticut","2020-04-20",18976,7317,1622,2840,918,333
"Connecticut","2020-04-21",19727,7322,1646,2952,977,335
"Connecticut","2020-04-22",20447,7299,1664,3061,1037,336
"Connecticut","2020-04-23",21136,7249,1677,3164,1096,336
"Connecticut","2020-04-24",21791,7174,1684,3262,1155,335
"Connecticut","2020-04-25",22414,7077,1685,3356,1213,332
"Connecticut","2020-04-26",23005,6959,1682,3444,1270,329
"Connecticut","2020-04-27",23563,6824,1675,3528,1326,324
"Connecticut","2020-04-28",24089,6672,1663,3607,1381,319
"Connecticut","2020-04-29",24584,6508,1648,3681,1434,313
"Connecticut","2020-04-30",25050,6331,1628,3751,1486,307
"Connecticut","2020-05-01",25486,6145,1606,3816,1537,300
"Connecticut","2020-05-02",25893,5952,1580,3877,1586,292
"Connecticut","2020-05-03",26274,5753,1552,3935,1634,284
"Connecticut","2020-05-04",26629,5549,1522,3988,1680,276
"Connecticut","2020-05-05",26960,5342,1490,4037,1724,267
"Connecticut","2020-05-06",27267,5134,1456,4083,1767,258
"Connecticut","2020-05-07",27552,4926,1420,4126,1808,249
"Connecticut","2020-05-08",27816,4719,1384,4166,1847,240
"Connecticut","2020-05-09",28060,4513,1346,4202,1884,231
"Connecticut","2020-05-10",28286,4311,1308,4236,1920,222
"Connecticut","2020-05-11",28494,4111,1269,4267,1954,213
"Connecticut","2020-05-12",28686,3916,1230,4296,1987,204
"Connecticut","2020-05-13",28863,3726,1191,4323,2018,195
"Connecticut","2020-05-14",29026,3541,1152,4347,2048,186
"Connecticut","2020-05-15",29175,3361,1113,4370,2076,178
"Connecticut","2020-05-16",29313,3187,1074,4390,2102,170
"Connecticut","2020-05-17",29438,3019,1035,4409,2128,162
"Connecticut","2020-05-18",29554,2857,997,4426,2151,154
"Connecticut","2020-05-19",29659,2701,960,4442,2174,146
"Connecticut","2020-05-20",29756,2552,923,4457,2195,139
"Connecticut","2020-05-21",29844,2409,887,4470,2216,131
"Connecticut","2020-05-22",29925,2273,852,4482,2235,125
"Connecticut","2020-05-23",29998,2142,818,4493,2252,118
"Connecticut","2020-05-24",30065,2018,784,4503,2269,112
"Connecticut","2020-05-25",30126,1900,752,4512,2285,105
"Connecticut","2020-05-26",30182,1788,720,4521,2300,100
"Connecticut","2020-05-27",30232,1681,689,4528,2314,94
"Connecticut","2020-05-28",30278,1580,660,4535,2328,89
"Connecticut","2020-05-29",30320,1484,631,4541,2340,84
"Connecticut","2020-05-30",30358,1394,603,4547,2352,79
"Connecticut","2020-05-31",30393,1308,576,4552,2363,74
"Connecticut","2020-06-01",30424,1227,550,4557,2373,70
"Connecticut","2020-06-02",30452,1151,525,4561,2383,66
"Connecticut","2020-06-03",30478,1079,501,4565,2392,62
"Connecticut","2020-06-04",30501,1012,478,4569,2400,58
"Connecticut","2020-06-05",30522,948,456,4572,2408,54
"Connecticut","2020-06-06",30541,888,435,4575,2416,51
"Connecticut","2020-06-07",30558,832,414,4577,2423,48
"Connecticut","2020-06-08",30574,779,394,4579,2429,45
"Connecticut","2020-06-09",30588,730,376,4582,2435,42
"Connecticut","2020-06-10",30600,683,358,4583,2441,39
"Connecticut","2020-06-11",30612,640,340,4585,2447,37
"Connecticut","2020-06-12",30622,599,324,4587,2452,34
"Connecticut","2020-06-13",30631,560,308,4588,2456,32
"Connecticut","2020-06-14",30639,524,293,4589,2461,30
"Delaware","2020-04-08",913,489,98,137,21,21
"Delaware","2020-04-09",990,515,104,148,24,23
"Delaware","2020-04-10",1068,539,110,160,27,24
"Delaware","2020-04-11",1147,561,116,172,29,25
"Delaware","2020-04-12",1225,582,122,184,32,26
"Delaware","2020-04-13",1304,600,127,196,35,27
"Delaware","2020-04-14",1383,616,133,207,39,28
"Delaware","2020-04-15",1460,631,137,219,42,29
"Delaware","2020-04-16",1537,643,142,231,45,29
"Delaware","2020-04-17",1612,653,146,242,49,30
"Delaware","2020-04-18",1687,660,149,253,52,31
"Delaware","2020-04-19",1759,666,152,264,55,31
"Delaware","2020-04-20",1830,670,155,275,59,31
"Delaware","2020-04-21",1899,671,157,285,62,32
"Delaware","2020-04-22",1966,671,159,295,66,32
"Delaware","2020-04-23",2031,669,161,305,69,32
"Delaware","2020-04-24",2094,665,162,314,73,32
"Delaware","2020-04-25",2155,660,163,323,76,32
"Delaware","2020-04-26",2213,653,163,332,80,32
"Delaware","2020-04-27",2270,644,163,340,83,31
"Delaware","2020-04-28",2323,635,163,349,86,31
"Delaware","2020-04-29",2375,624,162,356,90,31
"Delaware","2020-04-30",2424,612,161,364,93,30
"Delaware","2020-05-01",2471,600,160,371,96,30
"Delaware","2020-05-02",2516,586,159,377,99,29
"Delaware","2020-05-03",2559,572,157,384,102,29
"Delaware","2020-05-04",2599,557,155,390,105,28
"Delaware","2020-05-05",2637,542,153,396,108,27
"Delaware","2020-05-06",2674,526,150,401,111,27
"Delaware","2020-05-07",2708,510,148,406,113,26
"Delaware","2020-05-08",2740,494,145,411,116,25
"Delaware","2020-05-09",2771,477,142,416,118,25
"Delaware","2020-05-10",2800,461,139,420,121,24
"Delaware","2020-05-11",2827,445,136,424,123,23
"Delaware","2020-05-12",2852,428,133,428,126,22
"Delaware","2020-05-13",2876,412,130,431,128,22
"Delaware","2020-05-14",2898,396,127,435,130,21
"Delaware","2020-05-15",2919,380,124,438,132,20
"Delaware","2020-05-16",2939,364,120,441,134,19
"Delaware","2020-05-17",2957,349,117,444,136,19
