Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-07-02,2767972,533614,101778,415117,134411,19053
None,None,None,2020-07-03,2860461,587871,110457,428990,136646,21063
None,None,None,2020-07-04,2975079,659692,121922,446184,139416,23726
None,None,None,2020-07-05,3120649,756331,137308,468018,142976,27308
None,None,None,2020-07-06,3308032,886436,157992,496128,147680,32139
None,None,None,2020-07-07,3548337,1058309,185300,532175,153968,38518
None,None,None,2020-07-08,3848006,1275052,219809,577123,162323,46554
None,None,None,2020-07-09,4207916,1534429,261283,631108,173065,56166
None,None,None,2020-07-10,4621477,1827250,308422,693147,186320,67003
None,None,None,2020-07-11,5078882,2141972,359551,761752,201959,78638
None,None,None,2020-07-12,5570657,2468342,413146,835521,219655,90668
None,None,None,2020-07-13,6089757,2799252,468123,913393,238961,102841
None,None,None,2020-07-14,6630588,3129349,523663,994514,259457,114956
None,None,None,2020-07-15,7188801,3454808,579142,1078247,280756,126869
None,None,None,2020-07-16,7761490,3773455,634192,1164147,302523,138495
None,None,None,2020-07-17,8345629,4083020,688420,1251765,324522,149763
None,None,None,2020-07-18,8938115,4381255,741435,1340641,346581,160582
None,None,None,2020-07-19,9535784,4665928,792851,1430288,368579,170871
None,None,None,2020-07-20,10135807,4935256,842324,1520292,390434,180569
None,None,None,2020-07-21,10735379,5187572,889548,1610232,412113,189620
None,None,None,2020-07-22,11331568,5421106,934187,1699652,433593,197953
None,None,None,2020-07-23,11922240,5635004,976052,1788257,454872,205542
None,None,None,2020-07-24,12505659,5828873,1015015,1875771,475945,212377
None,None,None,2020-07-25,13080090,6002247,1050944,1961935,496815,218438
None,None,None,2020-07-26,13645067,6155963,1083908,2046681,517500,223768
None,None,None,2020-07-27,14200398,6291040,1114002,2129981,538007,228399
None,None,None,2020-07-28,14745841,6408371,1141327,2211797,558339,232369
None,None,None,2020-07-29,15281940,6509623,1166075,2292214,578491,235747
None,None,None,2020-07-30,15809671,6596770,1188509,2371370,598477,238599
None,None,None,2020-07-31,16329665,6671248,1208821,2449372,618295,240988
None,None,None,2020-08-01,16842560,6734442,1227205,2526306,637951,242965
None,None,None,2020-08-02,17348903,6787535,1243807,2602255,657439,244581
None,None,None,2020-08-03,17849502,6831976,1258827,2677349,676754,245873
None,None,None,2020-08-04,18344994,6868908,1272436,2751670,695891,246904
None,None,None,2020-08-05,18835782,6899187,1284774,2825288,714848,247697
None,None,None,2020-08-06,19322105,6923471,1295909,2898238,733592,248276
None,None,None,2020-08-07,19803965,6942117,1305901,2970515,752124,248658
None,None,None,2020-08-08,20281395,6955506,1314810,3042130,770430,248853
None,None,None,2020-08-09,20754311,6963900,1322678,3113065,788495,248877
None,None,None,2020-08-10,21222597,6967517,1329529,3183310,806307,248735
None,None,None,2020-08-11,21686103,6966536,1335395,3252839,823839,248431
None,None,None,2020-08-12,22144648,6961064,1340298,3321621,841081,247975
None,None,None,2020-08-13,22598010,6951185,1344246,3389622,858008,247363
None,None,None,2020-08-14,23045927,6936926,1347244,3456808,874616,246606
None,None,None,2020-08-15,23488234,6918414,1349315,3523158,890887,245697
North America,None,None,2020-07-02,2767972,533614,101778,415117,134411,19053
North America,None,None,2020-07-03,2860461,587871,110457,428990,136646,21063
North America,None,None,2020-07-04,2975079,659692,121922,446184,139416,23726
North America,None,None,2020-07-05,3120649,756331,137308,468018,142976,27308
North America,None,None,2020-07-06,3308032,886436,157992,496128,147680,32139
