Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
Asia,Afghanistan,None,2021-01-01,0.15958347259494235,2.311175582583636,-153.13197786291337,0.8158910391344959,0.16970365387566447,0.046338135332629975,-0.08954162993303383,9.620015262573783e-05,1.3055008375583244,0.18929926057531674,86.02189631762873,20.369701370262263,0.03806563416110681
Europe,Albania,None,2021-01-01,0.19164765703399134,0.7950262053918096,-11.268478975269964,0.39482738917106275,0.09997815373914368,0.013694526231665168,-0.2,0.002684237145767589,2.0356593708890984,0.04465532957715874,91.45193097856098,15.67257595458743,0.07180959809185869
Africa,Algeria,None,2021-01-01,0.1727016021139442,0.31388996028331523,7.202067037458761,0.0,0.02,0.01443532872214923,-0.2,0.1404159618040376,0.05919172113144455,0.441634759396926,-26.281891696475558,17.956344064065902,0.2499371682724382
Europe,Andorra,None,2021-01-01,0.303259205007065,0.7760854563206245,3.148059197823104,0.2749121613129522,0.1433954362632819,0.00961071227423261,0.16154027568756935,1.7484898993220168,0.00043545028017866655,1.7267056229303057,78.204804145044,18.712876255654173,0.4067320134689923
Africa,Angola,None,2021-01-01,0.14333713045659235,0.2313207055001583,1.7537500953756533,0.003856786393928032,0.07406571067479559,0.03514726561734167,0.21625954267658892,2.2951633887566754,1.6867094078265865e-05,1.2070571498530422,84.75809071650261,25.012072155334007,0.3232747388996761
North America,Antigua and Barbuda,None,2021-01-01,0.6169003337841723,1.6925866470726116,-20.763277530723617,1.1100134763683842,0.38305465236914127,0.0192129592420096,-0.2,0.7911466156022241,5.249877449945394,0.9068294027087187,-40.49466366973823,37.83040252821948,0.0017797545759632557
South America,Argentina,None,2021-01-01,0.18251503070632347,0.3477986186365305,47.843669610738054,0.01276488355834887,0.05073874959002312,0.018033729338860282,0.016128187298422504,0.6447306636537743,0.19047354187803023,1.0123557798052651,87.98976724219182,20.01599783143522,0.3206250189813853
Asia,Armenia,None,2021-01-01,0.12051279457330064,0.2733925270367932,18.225657651048316,3.1889957707180974e-05,0.10170911659592675,0.017361840562272208,-0.15522228978824407,0.2782984991016314,0.14077562488010215,1.7247697094691654,60.99806854101102,20.474185329483287,0.2016753104456918
Oceania,Australia,Australian Capital Territory,2021-01-01,0.14952063704126775,1.0,0.10593830237897961,12.079910795662952,0.02,0.001,0.5844696334992037,0.9930766580967102,0.0032303903038478593,1.690693484681934,42.81065415364483,8.595130609797089,0.04334148004179734
Oceania,Australia,New South Wales,2021-01-01,0.2778211363242035,0.16656715845671943,-15.506082770271014,0.0,0.02,0.001,0.5065047797874462,0.0008104060944255912,4.881135148774873,1.4703111365862713,102.5080276244519,75.2362881770181,0.05415844645178956
Oceania,Australia,Queensland,2021-01-01,3.317399253565836,0.2705284814847731,-100.75038702910783,0.6945532383223287,0.02,0.0035323416243586824,-0.2,15.904977427925486,13.479935838725421,2.273287588031302,53.06969352616589,20.448012045812177,0.046072196840860724
Oceania,Australia,South Australia,2021-01-01,0.7471679600930347,0.42238682580099457,1.6569040056839937,0.04099708792930064,0.02,0.001,1.1021628967185402,0.0005075567678993189,4.542160603758019,0.9684722568379948,109.06199308651162,8.492370109376742,0.011586816273190513
Oceania,Australia,Tasmania,2021-01-01,0.0,1.0924682328184985,17.54750436739425,2.769670107288234,0.77831852102241,0.001,-0.0195612502581548,0.0,0.0,0.89662335083151,-73.63031175697688,20.0,0.0
Oceania,Australia,Victoria,2021-01-01,0.008946656724229313,0.22097774969691025,34.384550259770435,2.622935543324325e-05,0.02,0.001,0.7239613985296018,6.804652657221176,8.66402666214065e-05,5.32572599884013,111.79704880675794,14.674904430634712,0.0004927191998139215
Oceania,Australia,Western Australia,2021-01-01,0.4529712636068984,0.4220658595435184,-15.744412701066349,3.9496062664965117,0.02,0.001,1.89553544857726,2.6715147009427584e-06,1.8666898853766194,1.1679463494707065,112.93302887362677,77.0090623352677,0.16518236303094946
Europe,Austria,None,2021-01-01,0.2449831776509326,0.3127597584397386,-1.4987032932497044,0.0,0.11519399530175305,0.04066783547568526,0.7199258617046209,2.516820171991474,0.5707301314807285,0.8593461773402552,58.85687479906765,22.510935189549212,0.096948735158478
