Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Europe,Germany,None,2020-03-01,130,130,20,20,0,5
Europe,Germany,None,2020-03-02,136,128,20,20,1,5
Europe,Germany,None,2020-03-03,155,138,21,23,1,5
Europe,Germany,None,2020-03-04,190,163,25,28,2,6
Europe,Germany,None,2020-03-05,251,212,33,38,3,8
Europe,Germany,None,2020-03-06,354,299,47,53,5,11
Europe,Germany,None,2020-03-07,524,445,70,79,6,17
Europe,Germany,None,2020-03-08,794,679,106,119,9,25
Europe,Germany,None,2020-03-09,1209,1038,162,181,14,39
Europe,Germany,None,2020-03-10,1815,1560,243,272,20,58
Europe,Germany,None,2020-03-11,2658,2278,356,399,29,85
Europe,Germany,None,2020-03-12,3779,3221,504,567,42,120
Europe,Germany,None,2020-03-13,5205,4398,689,781,59,164
Europe,Germany,None,2020-03-14,6958,5817,914,1044,83,216
Europe,Germany,None,2020-03-15,9046,7472,1178,1357,112,278
Europe,Germany,None,2020-03-16,11467,9343,1479,1720,149,347
Europe,Germany,None,2020-03-17,14219,11416,1814,2133,195,424
Europe,Germany,None,2020-03-18,17285,13663,2179,2593,248,507
Europe,Germany,None,2020-03-19,20643,16049,2571,3096,311,595
Europe,Germany,None,2020-03-20,24271,18545,2984,3641,383,687
Europe,Germany,None,2020-03-21,28148,21125,3414,4222,465,781
Europe,Germany,None,2020-03-22,32242,23750,3857,4836,555,878
Europe,Germany,None,2020-03-23,36519,26388,4306,5478,656,974
Europe,Germany,None,2020-03-24,40951,29009,4757,6143,765,1070
Europe,Germany,None,2020-03-25,45511,31587,5205,6827,883,1164
Europe,Germany,None,2020-03-26,50160,34088,5647,7524,1009,1255
Europe,Germany,None,2020-03-27,54873,36491,6077,8231,1144,1342
Europe,Germany,None,2020-03-28,59635,38791,6495,8945,1285,1425
Europe,Germany,None,2020-03-29,64425,40977,6898,9664,1433,1503
Europe,Germany,None,2020-03-30,69219,43031,7283,10383,1586,1577
Europe,Germany,None,2020-03-31,73986,44931,7647,11098,1745,1645
Europe,Germany,None,2020-04-01,78689,46650,7985,11803,1909,1706
Europe,Germany,None,2020-04-02,83305,48171,8294,12496,2076,1759
Europe,Germany,None,2020-04-03,87841,49519,8577,13176,2247,1806
Europe,Germany,None,2020-04-04,92293,50704,8836,13844,2420,1847
Europe,Germany,None,2020-04-05,96654,51728,9069,14498,2595,1882
Europe,Germany,None,2020-04-06,100904,52584,9276,15136,2772,1911
Europe,Germany,None,2020-04-07,105019,53255,9453,15753,2949,1932
Europe,Germany,None,2020-04-08,108992,53744,9601,16349,3126,1947
Europe,Germany,None,2020-04-09,112833,54076,9723,16925,3303,1957
Europe,Germany,None,2020-04-10,116545,54264,9821,17482,3479,1961
Europe,Germany,None,2020-04-11,120126,54317,9896,18019,3654,1960
Europe,Germany,None,2020-04-12,123568,54234,9947,18535,3827,1954
Europe,Germany,None,2020-04-13,126860,54011,9973,19029,3998,1943
Europe,Germany,None,2020-04-14,130003,53658,9977,19500,4167,1927
Europe,Germany,None,2020-04-15,133011,53197,9960,19952,4333,1907
Europe,Germany,None,2020-04-16,135889,52642,9926,20383,4495,1885
Europe,Germany,None,2020-04-17,138643,52004,9875,20796,4655,1859
