"Continent","Country","Province","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Asia","Afghanistan","None","2020-04-12",565,320,55,81,16,12
"Asia","Afghanistan","None","2020-04-13",590,323,56,85,18,12
"Asia","Afghanistan","None","2020-04-14",613,326,57,88,19,12
"Asia","Afghanistan","None","2020-04-15",635,327,58,92,20,12
"Asia","Afghanistan","None","2020-04-16",656,328,58,95,21,12
"Asia","Afghanistan","None","2020-04-17",676,327,58,98,23,12
"Asia","Afghanistan","None","2020-04-18",695,325,59,101,24,12
"Asia","Afghanistan","None","2020-04-19",713,322,59,103,25,12
"Asia","Afghanistan","None","2020-04-20",730,319,58,106,26,11
"Asia","Afghanistan","None","2020-04-21",746,315,58,108,28,11
"Asia","Afghanistan","None","2020-04-22",761,310,58,111,29,11
"Asia","Afghanistan","None","2020-04-23",775,305,57,113,30,11
"Asia","Afghanistan","None","2020-04-24",789,299,56,115,31,11
"Asia","Afghanistan","None","2020-04-25",801,293,56,117,33,10
"Asia","Afghanistan","None","2020-04-26",813,287,55,118,34,10
"Asia","Afghanistan","None","2020-04-27",824,280,54,120,35,10
"Asia","Afghanistan","None","2020-04-28",834,273,53,122,36,10
"Asia","Afghanistan","None","2020-04-29",844,265,52,123,37,9
"Asia","Afghanistan","None","2020-04-30",853,258,51,124,38,9
"Asia","Afghanistan","None","2020-05-01",862,250,50,126,39,9
"Asia","Afghanistan","None","2020-05-02",870,243,49,127,41,9
"Asia","Afghanistan","None","2020-05-03",877,235,48,128,42,8
"Asia","Afghanistan","None","2020-05-04",884,228,47,129,43,8
"Asia","Afghanistan","None","2020-05-05",890,220,46,130,44,8
"Asia","Afghanistan","None","2020-05-06",896,212,44,131,45,7
"Asia","Afghanistan","None","2020-05-07",901,205,43,132,46,7
"Asia","Afghanistan","None","2020-05-08",907,197,42,132,46,7
"Asia","Afghanistan","None","2020-05-09",911,190,41,133,47,7
"Asia","Afghanistan","None","2020-05-10",916,183,40,134,48,6
"Asia","Afghanistan","None","2020-05-11",920,175,38,134,49,6
"Asia","Afghanistan","None","2020-05-12",923,169,37,135,50,6
"Asia","Afghanistan","None","2020-05-13",927,162,36,135,51,6
"Asia","Afghanistan","None","2020-05-14",930,155,35,136,51,5
"Asia","Afghanistan","None","2020-05-15",933,149,34,136,52,5
"Asia","Afghanistan","None","2020-05-16",936,142,33,137,53,5
"Asia","Afghanistan","None","2020-05-17",938,136,31,137,54,5
"Asia","Afghanistan","None","2020-05-18",941,130,30,137,54,4
"Asia","Afghanistan","None","2020-05-19",943,125,29,138,55,4
"Asia","Afghanistan","None","2020-05-20",945,119,28,138,56,4
"Asia","Afghanistan","None","2020-05-21",946,114,27,138,56,4
"Asia","Afghanistan","None","2020-05-22",948,108,26,139,57,4
"Asia","Afghanistan","None","2020-05-23",950,103,25,139,57,3
"Asia","Afghanistan","None","2020-05-24",951,99,24,139,58,3
"Asia","Afghanistan","None","2020-05-25",952,94,23,139,58,3
"Asia","Afghanistan","None","2020-05-26",954,90,23,139,59,3
"Asia","Afghanistan","None","2020-05-27",955,85,22,140,59,3
"Asia","Afghanistan","None","2020-05-28",956,81,21,140,60,3
"Asia","Afghanistan","None","2020-05-29",957,77,20,140,60,3
"Asia","Afghanistan","None","2020-05-30",957,74,19,140,61,2
"Asia","Afghanistan","None","2020-05-31",958,70,19,140,61,2
"Asia","Afghanistan","None","2020-06-01",959,67,18,140,61,2
"Asia","Afghanistan","None","2020-06-02",960,63,17,140,62,2
"Asia","Afghanistan","None","2020-06-03",960,60,16,140,62,2
"Asia","Afghanistan","None","2020-06-04",961,57,16,141,63,2
"Asia","Afghanistan","None","2020-06-05",961,54,15,141,63,2
"Asia","Afghanistan","None","2020-06-06",962,52,14,141,63,2
"Asia","Afghanistan","None","2020-06-07",962,49,14,141,64,2
"Asia","Afghanistan","None","2020-06-08",962,46,13,141,64,1
"Asia","Afghanistan","None","2020-06-09",963,44,13,141,64,1
"Asia","Afghanistan","None","2020-06-10",963,42,12,141,64,1
"Asia","Afghanistan","None","2020-06-11",963,40,12,141,65,1
"Asia","Afghanistan","None","2020-06-12",964,38,11,141,65,1
"Asia","Afghanistan","None","2020-06-13",964,36,11,141,65,1
"Asia","Afghanistan","None","2020-06-14",964,34,10,141,65,1
"Europe","Albania","None","2020-04-12",450,209,37,64,22,8
"Europe","Albania","None","2020-04-13",462,208,37,66,23,8
"Europe","Albania","None","2020-04-14",473,207,38,67,24,7
"Europe","Albania","None","2020-04-15",484,205,37,69,25,7
"Europe","Albania","None","2020-04-16",495,203,37,71,26,7
"Europe","Albania","None","2020-04-17",505,200,37,72,27,7
"Europe","Albania","None","2020-04-18",514,197,37,74,29,7
"Europe","Albania","None","2020-04-19",523,194,36,75,30,7
"Europe","Albania","None","2020-04-20",532,190,36,76,31,7
"Europe","Albania","None","2020-04-21",540,187,36,77,32,7
"Europe","Albania","None","2020-04-22",547,183,35,79,33,7
"Europe","Albania","None","2020-04-23",554,179,35,80,34,6
"Europe","Albania","None","2020-04-24",561,174,34,81,35,6
"Europe","Albania","None","2020-04-25",568,170,33,82,36,6
"Europe","Albania","None","2020-04-26",573,165,33,82,37,6
"Europe","Albania","None","2020-04-27",579,161,32,83,38,6
"Europe","Albania","None","2020-04-28",584,156,31,84,39,6
"Europe","Albania","None","2020-04-29",589,152,31,85,40,5
"Europe","Albania","None","2020-04-30",594,147,30,85,41,5
