Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3,Rate of Detection,Rate of Hospitalization
Asia,Afghanistan,None,2021-01-01,,2.3058244683060716,-153.01521864336638,0.8181616109789641,0.15902958874032883,0.046508676402595275,-0.08354845217832581,1.5778678468660855e-06,1.304721880869408,0.1963559501070596,86.81034737876999,20.436689822108352,0.038419707407574805,0.20051623737171118,0.2499733038364216
Europe,Albania,None,2021-01-01,,0.778116826573265,-11.08479282132835,0.3794699489606085,0.10051318187682061,0.013679676114647526,-0.2,0.00846632558857792,2.064346172237813,0.08968694430725158,86.12473000993216,4.979418278389524,0.07204047997213243,0.1999310034398585,0.050061184733364704
Africa,Algeria,None,2021-01-01,,0.3166313223640868,1.8090720224871006,0.0,0.022429332683377372,0.015420400221797555,-0.2,0.2015394410965965,0.07136774395556408,0.17776162030074283,0.07289259357140612,1.0006255839914782,0.19437163024019816,0.19929115258063515,0.0507387379632018
Europe,Andorra,None,2021-01-01,,0.776064774671408,4.446200926721817,0.27981914713415335,0.2957639787438478,0.009372384304016487,0.1533617126093682,1.7892553642472364,0.0023662892783706383,1.7840382970675464,78.48019916856481,18.556051755320233,0.4063453145575233,0.20199970270964113,0.24983178556258095
Africa,Angola,None,2021-01-01,,0.24860344546288868,1.7956215816370322,8.897873477883814e-05,0.02,0.08337480444996175,2.413886924122342,1.149362171299873,2.3565192063725403e-08,1.1049344305579119,83.14173131532647,20.510968073335235,0.6129672408883671,0.2001151981622758,0.2498072683060672
North America,Antigua and Barbuda,None,2021-01-01,,1.6946825065279447,-20.755539394693187,1.10901576689124,0.4031892915440407,0.019154590676423,-0.2,0.790887153103421,5.2505351614543,0.9071473280408556,-40.49538714257657,37.790882533397934,0.0017696786278733,0.20029081281712915,0.03
South America,Argentina,None,2021-01-01,,0.3561412045765637,42.30130681898248,0.00839264192191556,0.054541768638870204,0.018119319432197804,0.02381935253301484,0.6375691695226593,0.20746153003205217,1.0543505085214733,88.00269775152518,19.153646228518696,0.31980207405631045,0.20420037850520784,0.11474725613479615
Asia,Armenia,None,2021-01-01,,0.2736900277051963,24.52724701062249,0.0,0.10092209426498615,0.01739575869948129,-0.15497920008408048,0.2780370837774626,0.14030591035558806,1.7236406611672566,61.01832750410217,20.468714136696292,0.20186605201432034,0.20014334274710932,0.05
Oceania,Australia,Australian Capital Territory,2021-01-01,,1.0,0.10593830237897961,1.6454041365632728,0.02,0.001,0.03318447813576236,0.6959191204666135,0.0,5.0,50.681612902914694,2.0,0.0934266118956643,0.8999426015018404,0.24942704539611754
Oceania,Australia,New South Wales,2021-01-01,,0.16555036428218298,-9.78949228059426,0.0,0.02,0.001,0.737239563951996,0.0009133078696759165,4.989278657397572,1.4699565484969899,102.4001022707688,76.96085953295517,0.052101427033061434,0.2000381167412947,0.24980184967761526
Oceania,Australia,Queensland,2021-01-01,,0.2708435537734891,-100.74197130283056,0.6169089178049304,0.02,0.0037234003225817664,-0.2,15.977535298236997,13.425450598342778,2.24381771769957,53.24828416061493,20.48470010055022,0.04521067520049534,0.2000430236705642,0.05
Oceania,Australia,South Australia,2021-01-01,,0.07804554713306659,1.3323884628408145,0.0,0.02,0.001,1.0633939126450986,0.7446031474932597,2.6212133388869843,4.580049182478049,68.61672109201145,62.096145491399454,0.032645223757154625,0.20017024698445318,0.05000716284726415
Oceania,Australia,Tasmania,2021-01-01,,1.0924682328184985,17.54750436739425,2.769670107288234,0.77831852102241,0.001,-0.0195612502581548,0.0,0.0,0.89662335083151,-73.63031175697688,1.7983223154843344,0.0,0.2,0.03
