"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Alabama","2020-06-24",3678,22,16,552,173,1
"Alabama","2020-06-25",3678,20,16,552,173,1
"Alabama","2020-06-26",3678,19,15,552,173,1
"Alabama","2020-06-27",3678,18,14,552,174,1
"Alaska","2020-04-05",180,95,19,25,4,4
"Alaska","2020-04-06",191,96,20,27,4,4
"Alaska","2020-04-07",201,96,20,29,4,4
"Alaska","2020-04-08",212,97,21,30,5,4
"Alaska","2020-04-09",222,97,21,32,5,4
"Alaska","2020-04-10",231,97,22,33,6,5
"Alaska","2020-04-11",241,96,22,34,6,5
"Alaska","2020-04-12",250,96,22,36,6,5
"Alaska","2020-04-13",258,95,22,37,7,5
"Alaska","2020-04-14",266,93,22,38,7,4
"Alaska","2020-04-15",274,92,22,39,7,4
"Alaska","2020-04-16",281,90,22,41,8,4
"Alaska","2020-04-17",288,88,22,42,8,4
"Alaska","2020-04-18",294,86,22,43,8,4
"Alaska","2020-04-19",301,84,22,43,9,4
"Alaska","2020-04-20",306,81,22,44,9,4
"Alaska","2020-04-21",312,79,21,45,9,4
"Alaska","2020-04-22",317,76,21,46,10,4
"Alaska","2020-04-23",321,74,21,47,10,4
"Alaska","2020-04-24",326,71,20,47,10,4
"Alaska","2020-04-25",330,68,20,48,10,4
"Alaska","2020-04-26",334,66,20,48,11,3
"Alaska","2020-04-27",337,63,19,49,11,3
"Alaska","2020-04-28",341,61,19,49,11,3
"Alaska","2020-04-29",344,58,18,50,11,3
"Alaska","2020-04-30",346,55,18,50,12,3
"Alaska","2020-05-01",349,53,17,51,12,3
"Alaska","2020-05-02",351,50,17,51,12,3
"Alaska","2020-05-03",354,48,16,51,12,3
"Alaska","2020-05-04",356,46,16,52,12,3
"Alaska","2020-05-05",358,43,15,52,12,2
"Alaska","2020-05-06",359,41,15,52,13,2
"Alaska","2020-05-07",361,39,14,52,13,2
"Alaska","2020-05-08",362,37,14,53,13,2
"Alaska","2020-05-09",364,35,13,53,13,2
"Alaska","2020-05-10",365,33,13,53,13,2
"Alaska","2020-05-11",366,32,12,53,13,2
"Alaska","2020-05-12",367,30,12,53,13,2
"Alaska","2020-05-13",368,28,12,54,14,2
"Alaska","2020-05-14",369,27,11,54,14,2
"Alaska","2020-05-15",370,25,11,54,14,1
"Alaska","2020-05-16",370,24,10,54,14,1
"Alaska","2020-05-17",371,22,10,54,14,1
"Alaska","2020-05-18",371,21,9,54,14,1
"Alaska","2020-05-19",372,20,9,54,14,1
"Alaska","2020-05-20",373,19,9,54,14,1
"Alaska","2020-05-21",373,18,8,54,14,1
"Alaska","2020-05-22",373,17,8,54,14,1
"Alaska","2020-05-23",374,16,8,54,14,1
"Alaska","2020-05-24",374,15,7,54,14,1
"Alaska","2020-05-25",374,14,7,55,14,1
"Alaska","2020-05-26",375,13,7,55,15,1
"Alaska","2020-05-27",375,12,6,55,15,1
"Alaska","2020-05-28",375,11,6,55,15,1
"Alaska","2020-05-29",375,11,6,55,15,1
"Alaska","2020-05-30",375,10,6,55,15,1
"Alaska","2020-05-31",376,10,5,55,15,1
"Alaska","2020-06-01",376,9,5,55,15,1
"Alaska","2020-06-02",376,8,5,55,15,1
"Alaska","2020-06-03",376,8,5,55,15,0
"Alaska","2020-06-04",376,7,4,55,15,0
"Alaska","2020-06-05",376,7,4,55,15,0
"Alaska","2020-06-06",376,7,4,55,15,0
"Alaska","2020-06-07",376,6,4,55,15,0
"Alaska","2020-06-08",376,6,4,55,15,0
"Alaska","2020-06-09",377,5,4,55,15,0
"Alaska","2020-06-10",377,5,3,55,15,0
"Alaska","2020-06-11",377,5,3,55,15,0
"Alaska","2020-06-12",377,5,3,55,15,0
"Alaska","2020-06-13",377,4,3,55,15,0
"Alaska","2020-06-14",377,4,3,55,15,0
"Alaska","2020-06-15",377,4,3,55,15,0
"Alaska","2020-06-16",377,4,3,55,15,0
"Alaska","2020-06-17",377,3,2,55,15,0
"Alaska","2020-06-18",377,3,2,55,15,0
"Alaska","2020-06-19",377,3,2,55,15,0
"Alaska","2020-06-20",377,3,2,55,15,0
"Alaska","2020-06-21",377,3,2,55,15,0
"Alaska","2020-06-22",377,2,2,55,15,0
"Alaska","2020-06-23",377,2,2,55,15,0
"Alaska","2020-06-24",377,2,2,55,15,0
"Alaska","2020-06-25",377,2,2,55,15,0
"Alaska","2020-06-26",377,2,2,55,15,0
"Alaska","2020-06-27",377,2,1,55,15,0
"Alaska","2020-06-28",377,2,1,55,15,0
"Alaska","2020-06-29",377,2,1,55,15,0
"Alaska","2020-06-30",377,2,1,55,15,0
"Alaska","2020-07-01",377,1,1,55,15,0
"Alaska","2020-07-02",377,1,1,55,15,0
"Alaska","2020-07-03",377,1,1,55,15,0
"Alaska","2020-07-04",377,1,1,55,15,0
"Alaska","2020-07-05",377,1,1,55,15,0
"Arizona","2020-04-05",2177,1195,236,325,50,52
"Arizona","2020-04-06",2359,1251,251,352,56,55
"Arizona","2020-04-07",2540,1301,265,379,63,57
"Arizona","2020-04-08",2717,1343,278,406,70,60
"Arizona","2020-04-09",2891,1378,289,432,77,62
"Arizona","2020-04-10",3061,1405,299,457,84,63
"Arizona","2020-04-11",3225,1426,309,482,91,65
"Arizona","2020-04-12",3384,1439,316,506,99,66
"Arizona","2020-04-13",3537,1446,323,529,106,67
"Arizona","2020-04-14",3684,1446,328,551,114,67
"Arizona","2020-04-15",3824,1441,332,572,121,67
"Arizona","2020-04-16",3958,1430,335,592,129,67
"Arizona","2020-04-17",4085,1415,337,611,136,67
"Arizona","2020-04-18",4205,1394,338,629,144,67
"Arizona","2020-04-19",4319,1370,337,646,151,66
"Arizona","2020-04-20",4427,1342,336,662,158,65
"Arizona","2020-04-21",4528,1312,334,677,165,64
"Arizona","2020-04-22",4622,1278,331,692,171,63
"Arizona","2020-04-23",4711,1243,328,705,178,62
"Arizona","2020-04-24",4795,1205,323,718,184,60
"Arizona","2020-04-25",4872,1166,318,729,191,59
"Arizona","2020-04-26",4945,1127,313,740,197,57
"Arizona","2020-04-27",5012,1086,307,750,202,55
"Arizona","2020-04-28",5074,1045,301,760,208,54
"Arizona","2020-04-29",5132,1004,294,768,213,52
"Arizona","2020-04-30",5186,963,287,776,218,50
"Arizona","2020-05-01",5236,922,280,784,223,48
"Arizona","2020-05-02",5282,881,273,791,228,47
"Arizona","2020-05-03",5324,841,265,797,232,45
"Arizona","2020-05-04",5363,802,258,803,237,43
"Arizona","2020-05-05",5399,764,250,808,241,41
"Arizona","2020-05-06",5432,727,243,813,245,39
"Arizona","2020-05-07",5463,691,235,818,248,38
"Arizona","2020-05-08",5490,655,227,822,252,36
"Arizona","2020-05-09",5516,622,219,826,255,34
"Arizona","2020-05-10",5539,589,212,829,258,33
"Arizona","2020-05-11",5561,557,204,832,261,31
"Arizona","2020-05-12",5580,527,197,835,264,30
"Arizona","2020-05-13",5598,498,190,838,267,28
"Arizona","2020-05-14",5615,471,183,841,269,27
"Arizona","2020-05-15",5629,444,176,843,272,25
"Arizona","2020-05-16",5643,419,169,845,274,24
"Arizona","2020-05-17",5655,395,162,847,276,23
"Arizona","2020-05-18",5667,372,156,848,278,21
"Arizona","2020-05-19",5677,350,149,850,280,20
"Arizona","2020-05-20",5686,330,143,851,282,19
"Arizona","2020-05-21",5694,310,137,853,283,18
"Arizona","2020-05-22",5702,292,132,854,285,17
"Arizona","2020-05-23",5709,274,126,855,286,16
"Arizona","2020-05-24",5715,258,121,856,288,15
"Arizona","2020-05-25",5721,242,115,857,289,14
"Arizona","2020-05-26",5726,227,110,857,290,13
"Arizona","2020-05-27",5731,213,105,858,291,13
"Arizona","2020-05-28",5735,200,101,859,292,12
"Arizona","2020-05-29",5739,188,96,859,293,11
"Arizona","2020-05-30",5742,177,92,860,294,10
"Arizona","2020-05-31",5745,166,88,860,295,10
"Arizona","2020-06-01",5748,155,84,861,296,9
"Arizona","2020-06-02",5751,146,80,861,297,9
"Arizona","2020-06-03",5753,137,76,861,298,8
"Arizona","2020-06-04",5755,128,73,862,298,8
"Arizona","2020-06-05",5757,120,69,862,299,7
"Arizona","2020-06-06",5759,113,66,862,300,7
"Arizona","2020-06-07",5760,106,63,862,300,6
"Arizona","2020-06-08",5761,99,60,863,301,6
"Arizona","2020-06-09",5763,93,57,863,301,5
"Arizona","2020-06-10",5764,88,55,863,302,5
"Arizona","2020-06-11",5765,82,52,863,302,5
"Arizona","2020-06-12",5766,77,50,863,303,4
"Arizona","2020-06-13",5766,72,47,863,303,4
"Arizona","2020-06-14",5767,68,45,863,303,4
"Arizona","2020-06-15",5768,64,43,864,304,4
"Arizona","2020-06-16",5768,60,41,864,304,3
"Arizona","2020-06-17",5769,56,39,864,304,3
"Arizona","2020-06-18",5769,53,37,864,305,3
"Arizona","2020-06-19",5770,50,35,864,305,3
"Arizona","2020-06-20",5770,47,33,864,305,3
"Arizona","2020-06-21",5771,44,32,864,305,2
"Arizona","2020-06-22",5771,41,30,864,306,2
"Arizona","2020-06-23",5771,39,29,864,306,2
"Arizona","2020-06-24",5771,36,27,864,306,2
"Arizona","2020-06-25",5772,34,26,864,306,2
"Arizona","2020-06-26",5772,32,25,864,306,2
"Arizona","2020-06-27",5772,30,23,864,306,2
"Arizona","2020-06-28",5772,29,22,864,307,1
"Arkansas","2020-04-05",796,354,78,119,17,16
"Arkansas","2020-04-06",826,348,79,124,18,16
"Arkansas","2020-04-07",854,342,79,128,20,16
"Arkansas","2020-04-08",879,333,79,132,21,16
"Arkansas","2020-04-09",903,324,78,135,22,16
"Arkansas","2020-04-10",925,314,78,139,24,15
"Arkansas","2020-04-11",945,303,77,142,25,15
"Arkansas","2020-04-12",963,292,76,144,26,15
"Arkansas","2020-04-13",979,281,74,147,27,14
"Arkansas","2020-04-14",995,269,73,149,28,14
"Arkansas","2020-04-15",1008,257,71,151,29,13
"Arkansas","2020-04-16",1021,245,70,153,30,13
"Arkansas","2020-04-17",1032,233,68,155,31,12
"Arkansas","2020-04-18",1043,222,66,156,32,12
"Arkansas","2020-04-19",1052,211,64,158,33,11
"Arkansas","2020-04-20",1061,200,62,159,34,11
"Arkansas","2020-04-21",1068,189,61,160,35,10
"Arkansas","2020-04-22",1075,178,59,161,35,10
"Arkansas","2020-04-23",1082,169,57,162,36,9
"Arkansas","2020-04-24",1087,159,55,163,37,9
"Arkansas","2020-04-25",1093,150,53,164,37,8
"Arkansas","2020-04-26",1097,141,51,165,38,8
"Arkansas","2020-04-27",1101,133,49,165,38,8
"Arkansas","2020-04-28",1105,125,47,166,39,7
"Arkansas","2020-04-29",1108,117,45,166,39,7
"Arkansas","2020-04-30",1111,110,44,167,40,6
"Arkansas","2020-05-01",1114,103,42,167,40,6
"Arkansas","2020-05-02",1117,97,40,168,41,6
"Arkansas","2020-05-03",1119,91,38,168,41,5
"Arkansas","2020-05-04",1121,85,37,168,41,5
"Arkansas","2020-05-05",1123,80,35,168,42,5
"Arkansas","2020-05-06",1124,75,34,169,42,5
"Arkansas","2020-05-07",1126,70,32,169,42,4
"Arkansas","2020-05-08",1127,65,31,169,43,4
"Arkansas","2020-05-09",1128,61,30,169,43,4
"Arkansas","2020-05-10",1129,57,28,169,43,4
"Arkansas","2020-05-11",1130,54,27,169,43,3
"Arkansas","2020-05-12",1131,50,26,170,44,3
"Arkansas","2020-05-13",1131,47,25,170,44,3
"Arkansas","2020-05-14",1132,44,24,170,44,3
"Arkansas","2020-05-15",1133,41,23,170,44,3
"Arkansas","2020-05-16",1133,38,22,170,44,2
"Arkansas","2020-05-17",1134,36,21,170,44,2
"Arkansas","2020-05-18",1134,34,20,170,44,2
"Arkansas","2020-05-19",1134,31,19,170,45,2
"Arkansas","2020-05-20",1135,29,18,170,45,2
"Arkansas","2020-05-21",1135,28,17,170,45,2
"Arkansas","2020-05-22",1135,26,16,170,45,2
"Arkansas","2020-05-23",1135,24,15,170,45,2
"Arkansas","2020-05-24",1136,23,15,170,45,1
"Arkansas","2020-05-25",1136,21,14,170,45,1
"Arkansas","2020-05-26",1136,20,13,170,45,1
"Arkansas","2020-05-27",1136,19,13,170,45,1
"Arkansas","2020-05-28",1136,18,12,170,45,1
"Arkansas","2020-05-29",1136,16,12,170,46,1
"Arkansas","2020-05-30",1137,15,11,170,46,1
"Arkansas","2020-05-31",1137,15,10,170,46,1
"Arkansas","2020-06-01",1137,14,10,171,46,1
"Arkansas","2020-06-02",1137,13,9,171,46,1
"Arkansas","2020-06-03",1137,12,9,171,46,1
"Arkansas","2020-06-04",1137,11,9,171,46,1
"Arkansas","2020-06-05",1137,11,8,171,46,1
"Arkansas","2020-06-06",1137,10,8,171,46,1
"Arkansas","2020-06-07",1137,9,7,171,46,1
"Arkansas","2020-06-08",1137,9,7,171,46,0
"Arkansas","2020-06-09",1137,8,7,171,46,0
"Arkansas","2020-06-10",1137,8,6,171,46,0
"Arkansas","2020-06-11",1137,7,6,171,46,0
"Arkansas","2020-06-12",1137,7,6,171,46,0
"Arkansas","2020-06-13",1137,7,6,171,46,0
"Arkansas","2020-06-14",1137,6,5,171,46,0
"Arkansas","2020-06-15",1137,6,5,171,46,0
"Arkansas","2020-06-16",1137,6,5,171,46,0
"Arkansas","2020-06-17",1137,5,5,171,46,0
"Arkansas","2020-06-18",1137,5,4,171,46,0
"Arkansas","2020-06-19",1137,5,4,171,46,0
"Arkansas","2020-06-20",1137,4,4,171,46,0
"Arkansas","2020-06-21",1137,4,4,171,46,0
"Arkansas","2020-06-22",1137,4,4,171,46,0
"Arkansas","2020-06-23",1137,4,3,171,46,0
"Arkansas","2020-06-24",1137,4,3,171,46,0
"Arkansas","2020-06-25",1137,3,3,171,46,0
"Arkansas","2020-06-26",1137,3,3,171,46,0
"Arkansas","2020-06-27",1137,3,3,171,46,0
"Arkansas","2020-06-28",1137,3,3,171,46,0
"California","2020-04-05",15356,8478,1657,2272,367,366
"California","2020-04-06",16897,9113,1799,2503,415,395
"California","2020-04-07",18480,9728,1940,2741,466,424
"California","2020-04-08",20098,10315,2079,2983,520,452
"California","2020-04-09",21740,10870,2214,3230,577,479
"California","2020-04-10",23397,11388,2345,3478,638,504
"California","2020-04-11",25063,11863,2471,3728,701,528
"California","2020-04-12",26727,12294,2590,3978,766,550
"California","2020-04-13",28383,12676,2701,4226,834,570
"California","2020-04-14",30024,13009,2805,4472,903,589
"California","2020-04-15",31643,13291,2901,4715,974,605
"California","2020-04-16",33235,13521,2988,4954,1047,619
"California","2020-04-17",34794,13701,3065,5188,1121,631
"California","2020-04-18",36317,13831,3134,5416,1195,640
"California","2020-04-19",37798,13912,3193,5638,1270,648
"California","2020-04-20",39236,13946,3242,5854,1346,653
"California","2020-04-21",40627,13935,3282,6063,1421,656
"California","2020-04-22",41970,13881,3313,6264,1497,657
"California","2020-04-23",43262,13787,3335,6458,1571,657
"California","2020-04-24",44502,13655,3349,6644,1646,654
"California","2020-04-25",45690,13489,3354,6822,1719,650
"California","2020-04-26",46826,13292,3351,6993,1792,644
"California","2020-04-27",47909,13067,3341,7155,1863,637
"California","2020-04-28",48941,12815,3324,7310,1933,628
"California","2020-04-29",49920,12542,3300,7457,2002,619
"California","2020-04-30",50849,12248,3269,7596,2069,608
"California","2020-05-01",51728,11938,3233,7728,2134,596
"California","2020-05-02",52559,11614,3192,7852,2198,583
"California","2020-05-03",53343,11278,3146,7970,2260,569
"California","2020-05-04",54081,10933,3096,8081,2320,555
"California","2020-05-05",54775,10580,3041,8185,2378,540
"California","2020-05-06",55428,10224,2984,8283,2435,525
"California","2020-05-07",56039,9864,2923,8375,2489,509
"California","2020-05-08",56612,9503,2860,8461,2542,493
"California","2020-05-09",57148,9143,2794,8541,2592,477
"California","2020-05-10",57649,8784,2727,8616,2640,461
"California","2020-05-11",58116,8429,2658,8686,2687,444
"California","2020-05-12",58552,8079,2588,8751,2732,428
"California","2020-05-13",58957,7734,2517,8812,2775,412
"California","2020-05-14",59334,7396,2445,8869,2816,396
"California","2020-05-15",59685,7065,2374,8921,2855,380
"California","2020-05-16",60010,6742,2302,8970,2892,364
"California","2020-05-17",60311,6428,2230,9015,2928,349
"California","2020-05-18",60591,6122,2159,9057,2962,334
"California","2020-05-19",60849,5826,2088,9096,2994,319
"California","2020-05-20",61088,5540,2018,9132,3025,305
"California","2020-05-21",61309,5264,1948,9165,3054,291
"California","2020-05-22",61513,4997,1880,9196,3082,277
"California","2020-05-23",61700,4741,1813,9224,3108,264
"California","2020-05-24",61874,4494,1747,9250,3133,251
"California","2020-05-25",62033,4258,1682,9274,3157,239
"California","2020-05-26",62180,4031,1619,9296,3179,227
"California","2020-05-27",62314,3814,1557,9316,3200,216
"California","2020-05-28",62438,3607,1497,9334,3220,205
"California","2020-05-29",62552,3410,1439,9351,3239,194
"California","2020-05-30",62657,3221,1381,9367,3257,184
"California","2020-05-31",62752,3042,1326,9382,3274,174
"California","2020-06-01",62840,2871,1272,9395,3290,165
"California","2020-06-02",62920,2709,1220,9407,3305,156
"California","2020-06-03",62994,2555,1169,9418,3320,147
"California","2020-06-04",63061,2408,1120,9428,3333,139
"California","2020-06-05",63122,2270,1073,9437,3346,131
"California","2020-06-06",63178,2138,1027,9445,3358,124
"California","2020-06-07",63230,2014,983,9453,3369,117
"California","2020-06-08",63277,1896,940,9460,3380,110
"California","2020-06-09",63319,1785,899,9467,3389,104
"California","2020-06-10",63358,1680,860,9472,3399,98
"California","2020-06-11",63393,1581,821,9478,3408,92
"California","2020-06-12",63426,1487,785,9483,3416,86
"California","2020-06-13",63455,1399,750,9487,3424,81
"California","2020-06-14",63482,1316,716,9491,3431,76
"California","2020-06-15",63506,1237,683,9495,3438,72
"Colorado","2020-04-05",4950,2620,522,734,138,114
"Colorado","2020-04-06",5343,2738,553,793,154,120
"Colorado","2020-04-07",5733,2841,582,852,171,125
"Colorado","2020-04-08",6117,2929,608,909,188,130
"Colorado","2020-04-09",6492,3001,632,966,206,134
"Colorado","2020-04-10",6857,3057,653,1020,224,138
"Colorado","2020-04-11",7212,3097,672,1073,243,141
"Colorado","2020-04-12",7553,3123,687,1125,262,143
"Colorado","2020-04-13",7882,3134,700,1174,281,144
"Colorado","2020-04-14",8197,3132,711,1221,300,145
"Colorado","2020-04-15",8498,3117,719,1266,319,145
"Colorado","2020-04-16",8784,3090,724,1309,337,145
"Colorado","2020-04-17",9056,3053,727,1350,356,144
"Colorado","2020-04-18",9313,3006,727,1389,374,143
"Colorado","2020-04-19",9556,2950,726,1425,392,142
"Colorado","2020-04-20",9784,2887,722,1459,410,140
"Colorado","2020-04-21",9999,2818,717,1492,427,137
"Colorado","2020-04-22",10200,2743,710,1522,444,135
"Colorado","2020-04-23",10389,2664,701,1550,460,132
"Colorado","2020-04-24",10564,2580,691,1576,476,128
"Colorado","2020-04-25",10728,2494,680,1601,492,125
"Colorado","2020-04-26",10881,2406,667,1624,507,121
"Colorado","2020-04-27",11022,2317,654,1645,521,118
"Colorado","2020-04-28",11153,2227,640,1665,535,114
"Colorado","2020-04-29",11275,2136,625,1683,548,110
"Colorado","2020-04-30",11387,2046,610,1700,560,106
"Colorado","2020-05-01",11491,1957,594,1715,573,102
"Colorado","2020-05-02",11587,1868,578,1730,584,98
"Colorado","2020-05-03",11675,1782,561,1743,595,94
"Colorado","2020-05-04",11756,1697,544,1755,606,90
"Colorado","2020-05-05",11830,1614,527,1766,616,86
"Colorado","2020-05-06",11899,1533,511,1777,625,83
"Colorado","2020-05-07",11961,1455,494,1786,634,79
"Colorado","2020-05-08",12019,1380,477,1795,643,75
"Colorado","2020-05-09",12071,1307,460,1802,651,72
"Colorado","2020-05-10",12119,1236,444,1810,659,68
"Colorado","2020-05-11",12163,1169,428,1816,666,65
"Colorado","2020-05-12",12203,1104,412,1822,673,62
"Colorado","2020-05-13",12240,1042,396,1828,679,58
"Colorado","2020-05-14",12273,983,381,1833,685,55
"Colorado","2020-05-15",12303,927,366,1837,691,52
"Colorado","2020-05-16",12331,873,351,1841,697,50
"Colorado","2020-05-17",12356,822,337,1845,702,47
"Colorado","2020-05-18",12378,773,323,1848,707,44
"Colorado","2020-05-19",12399,727,310,1852,711,42
"Colorado","2020-05-20",12418,684,297,1854,715,40
"Colorado","2020-05-21",12435,643,284,1857,719,37
"Colorado","2020-05-22",12450,604,272,1859,723,35
"Colorado","2020-05-23",12464,567,260,1861,727,33
"Colorado","2020-05-24",12476,532,249,1863,730,31
"Colorado","2020-05-25",12488,499,238,1865,733,29
"Colorado","2020-05-26",12498,468,227,1866,736,28
"Colorado","2020-05-27",12507,439,217,1868,739,26
"Colorado","2020-05-28",12516,412,207,1869,741,24
"Colorado","2020-05-29",12523,386,198,1870,744,23
"Colorado","2020-05-30",12530,362,189,1871,746,21
"Colorado","2020-05-31",12536,339,180,1872,748,20
"Colorado","2020-06-01",12542,318,171,1873,750,19
"Colorado","2020-06-02",12547,298,163,1874,752,18
"Colorado","2020-06-03",12551,279,156,1874,754,16
"Colorado","2020-06-04",12556,262,148,1875,755,15
"Colorado","2020-06-05",12559,245,141,1876,757,14
"Colorado","2020-06-06",12562,230,135,1876,758,14
"Colorado","2020-06-07",12565,215,128,1877,760,13
"Colorado","2020-06-08",12568,202,122,1877,761,12
"Colorado","2020-06-09",12570,189,116,1877,762,11
"Colorado","2020-06-10",12573,177,111,1878,763,10
"Colorado","2020-06-11",12574,166,105,1878,764,10
"Colorado","2020-06-12",12576,156,100,1878,765,9
"Colorado","2020-06-13",12578,146,95,1878,766,8
"Colorado","2020-06-14",12579,137,91,1879,767,8
"Colorado","2020-06-15",12580,129,86,1879,768,7
"Colorado","2020-06-16",12581,121,82,1879,769,7
"Colorado","2020-06-17",12582,113,78,1879,769,6
"Colorado","2020-06-18",12583,106,74,1879,770,6
"Colorado","2020-06-19",12584,100,70,1879,771,6
"Colorado","2020-06-20",12585,94,67,1879,771,5
"Colorado","2020-06-21",12585,88,64,1880,772,5
"Connecticut","2020-04-05",6179,3731,697,920,182,157
"Connecticut","2020-04-06",6982,4125,778,1041,212,174
"Connecticut","2020-04-07",7822,4516,860,1167,246,192
"Connecticut","2020-04-08",8692,4898,941,1297,282,209
"Connecticut","2020-04-09",9585,5264,1022,1431,321,226
"Connecticut","2020-04-10",10493,5609,1101,1567,363,242
"Connecticut","2020-04-11",11409,5929,1177,1705,408,257
"Connecticut","2020-04-12",12328,6220,1250,1843,455,271
"Connecticut","2020-04-13",13242,6479,1317,1980,504,284
"Connecticut","2020-04-14",14146,6705,1380,2115,555,295
"Connecticut","2020-04-15",15035,6895,1438,2249,607,306
"Connecticut","2020-04-16",15906,7050,1489,2379,661,314
"Connecticut","2020-04-17",16754,7169,1535,2506,716,322
"Connecticut","2020-04-18",17575,7253,1574,2630,772,327
"Connecticut","2020-04-19",18369,7304,1608,2749,828,332
"Connecticut","2020-04-20",19132,7322,1635,2863,885,335
"Connecticut","2020-04-21",19864,7310,1656,2973,941,336
"Connecticut","2020-04-22",20563,7269,1671,3078,997,337
"Connecticut","2020-04-23",21229,7202,1680,3178,1053,336
"Connecticut","2020-04-24",21861,7111,1684,3273,1109,334
"Connecticut","2020-04-25",22460,6998,1683,3362,1163,330
"Connecticut","2020-04-26",23025,6866,1677,3447,1217,326
"Connecticut","2020-04-27",23558,6717,1667,3527,1269,321
"Connecticut","2020-04-28",24059,6554,1653,3602,1320,316
"Connecticut","2020-04-29",24529,6378,1635,3673,1370,309
"Connecticut","2020-04-30",24969,6192,1613,3739,1419,302
"Connecticut","2020-05-01",25380,5997,1588,3800,1466,295
