Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3,Rate of Detection,Rate of Hospitalization
Europe,Austria,None,2021-01-01,,0.4437682530573721,-0.5739435028614341,0.0,0.15880338240593733,0.0421611216038009,0.6781913909123313,-4.365859546689941e-07,4.54785269993114,18.427844462228435,85.38663771521837,12.211986265632003,0.0380621043487689,0.19806014030272281,0.6835437686156947
Asia,Azerbaijan,None,2021-01-01,,1.478078867000984,-54.7373910811953,1.036675224274112,0.4385316928558858,0.09284667732910191,2.5134979318498947,0.00018818542668744116,1.6969805027953198,3.5777861220483804,-17.56506736400582,9.75173600126003,0.0330410016397503,1.0619211628297918,0.07533935210340745
Asia,Bahrain,None,2021-01-01,,0.7799218066206582,-0.295517697855132,0.3118489320297023,0.030250885519828147,0.006089884222784846,-0.19998328163191345,0.00045081799484000893,1.0756350137907689,1.2895155468917392,-44.83625589146605,13.224710010017715,0.016818507145628322,0.23938783904431477,0.9890910991463128
Asia,Bangladesh,None,2021-01-01,,0.03584516609227927,58.44069945739531,0.738090912428257,0.07733450469884255,0.03131181925276202,0.47671078425919217,8.572224569299289e-05,0.9594439192125658,7.584958864935028,-24.595680349760965,229.479454494987,0.0178497955464347,0.2002233589891928,0.7008231476989227
North America,Barbados,None,2021-01-01,,0.41192456014473683,1.586486776531794,0.02304880181232083,0.028318722987695784,0.018707117118360466,-0.17981006523267623,1.567776091649184,1.4746118889364366,0.23898209744229107,-32.30321908724396,10.527386532905506,1.1502252264466275,0.1967085855797444,0.0002944773602909912
Europe,Belarus,None,2021-01-01,,0.3607961203734662,-17.202072156842455,0.0,0.13785710145645125,0.005331824939895305,-0.2,1.0977318478999487,0.499095165071747,1.9932608083267733,-30.908239306560745,8.283823488114763,0.1586697673878641,0.20003936765493233,0.0004409351325631583
Europe,Belgium,None,2021-01-01,113.37787814331173,1.4808590061336773,-169.77348784248832,0.2670088947309594,0.11962037063412875,0.028364649787873418,0.3111706685362622,4.875734099051986,0.7895100552864253,1.3716969750474903,43.75300927187095,1.5169435874855304,0.0320564470836018,0.17520983307570281,0.04896584972198406
North America,Belize,None,2021-01-01,,0.3595202197052952,-0.00650114548852588,0.29183231862506054,0.5746832542695534,0.04951285984867068,0.2443410718050875,0.6127201825979528,5.549483683924135,4.388342713869532,63.796207652647155,2.27204191927137,0.0233492004057533,0.19995917482378903,4.524656457710403e-05
Africa,Benin,None,2021-01-01,,1.0613664346364766,-129.866750047204,2.5216401242038105,0.08850220674123264,0.0214004309023802,0.36122804179858375,-6.207578608481167e-06,0.1324837737264704,1.9311852500546514,-49.80566144121991,46.07472702888363,0.5804163257866244,0.19901258792038679,0.0
Asia,Bhutan,None,2021-01-01,,0.005656491828387919,0.0,42.90522744296106,0.42266428423610475,0.00619933129382259,2.88,1.6778926893987918,0.6756220832140619,1.1579898516913625,32.48348954880735,6.337552450684786,0.2466048791987719,0.9996632307542479,0.0005743885925071078
South America,Bolivia,None,2021-01-01,,0.2516549382598815,-6.613134233681145,0.5840843268579748,0.1155316032165957,0.030633127755327436,0.008021664178155783,4.3717295860641645,1.4854766252495464,1.1418899846540018,-25.875627132710544,55.265065726234575,0.018887967598411777,0.09542783055262531,0.30222926245466475
Europe,Bosnia and Herzegovina,None,2021-01-01,,0.5428383860504802,2.337447451693112,1.1412917262298279,0.09563591779984147,0.048891458785833494,0.07095473068266218,0.0336923670833455,0.3222353873746041,1.186274935636472,61.231626774502914,19.77187489435964,0.231295419036005,0.20153682681088822,0.0
Africa,Botswana,None,2021-01-01,,0.3969949125385896,17.414253332916356,1.30725884808382,0.02,0.039655015038374264,-0.03929121095052781,0.3922671086994478,0.36408832565659144,2.7433869855304187,71.50289700741764,17.304257297549647,0.6865145761959349,0.20173962033827594,0.45679299287245195
South America,Brazil,None,2021-01-01,,0.657767265182653,-32.5068148829313,0.33763326173797753,0.1287299005951711,0.01895735452943213,-0.2,1.0011639571238988,0.3902737675171429,0.3708427463560364,50.381651904774884,10.438857073324911,0.0689201101704113,0.20248824155166859,1.0073290928952725
Europe,Bulgaria,None,2021-01-01,,0.401126116966321,-66.13390226005751,0.0021513001609111664,0.15972351593515172,0.10696183026682247,0.6166682979715227,0.3121432910123575,1.2129668476454285,0.5203531157005884,49.9730865591715,18.277129620062137,0.0832884729120707,0.20075429326485184,0.6896582814338612
Africa,Burkina Faso,None,2021-01-01,,1.4076821572911025,-6.656497217532674,2.9954897750972314,0.0821253173137443,0.012891110971575604,0.4046588780997021,-3.93353785700078e-06,0.9952165308853701,0.8602449428380803,114.31543140528858,29.855457202823835,0.30321424633630156,0.19901733003137956,0.867936195511631
Africa,Burundi,None,2021-01-01,,0.3244047776682175,2.942520592001166,0.0,0.025876368249299047,0.0016305649296435424,0.8316781527545598,1.1297243857338175,0.9382855394412736,8.869405210916042,-34.570214827380966,13.560973929572508,1.0438305396414003,0.200116736110427,0.0002374759842325158
Africa,Cabo Verde,None,2021-01-01,,1.2337439539264867,-4.251681569794172,2.232202089807082,0.23258316215095107,0.009116101648195488,-0.2,7.602860446896726,1.1383119471361176,0.39347943441941297,57.678058061498746,13.231549799777788,0.0427941541209153,0.20002241451963043,0.6909208933664697
Asia,Cambodia,None,2021-01-01,,0.6932019134390636,0.3494465605435959,0.0,0.02,0.001,0.016126577051233326,0.729099352244585,2.3442338405674668,5.761854977257906,147.1001529105758,7.434358856983549,0.031557628713103796,0.19886604768250266,0.8718913203555658
Africa,Cameroon,None,2021-01-01,,3.4293556500730444,-56.53529658181234,1.1784217224521303,0.02,0.027865941061083716,-0.2,1.3860728599547654,2.148590076104584,0.9798910773029803,-39.15157848088077,9.32763580166553,0.0096255102154861,0.23368874001316592,0.0001600968731403312
North America,Canada,Alberta,2021-01-01,,0.37130776363784596,0.48634869961543215,0.6462871272962419,0.24182090467799813,0.022580975120447877,-0.06122466399551194,2.5617498785891176e-06,1.9707996881822933,0.8957283129000153,53.76775688180429,14.697796109080063,0.18295725187756637,0.1997300897241379,0.6929852836747917
North America,Canada,British Columbia,2021-01-01,,0.3834374016327803,-0.19691277911840754,0.13293535755431615,0.068799441679732,0.024291584328654844,0.8392909720982658,0.16051495636322108,0.6249363174255239,1.2114092711907392,44.63781350410456,1.8377001447780597,0.4945945490683584,0.199481423381766,0.9999999953772836
North America,Canada,Manitoba,2021-01-01,,0.254072742846193,-143.34636845501683,6.191137842750203,0.18362117448109455,0.02551173153583828,0.023579857257797678,0.8937537278093541,0.05951521739499086,1.1766994188723614,-41.40875561756849,394.4946330579579,0.43137952250308986,0.19976771450888678,0.9996454266527611
North America,Canada,New Brunswick,2021-01-01,,1.4610768971069947,-0.449776160805838,15.06022624645098,0.027397838117186227,0.04448993045848252,0.5506901081617923,2.637090052538488,1.7974809873902928,0.27922808043140207,-16.574158876627795,27.235441148160163,0.5757993995063535,0.19998075243490482,0.026294551155535494
North America,Canada,Newfoundland and Labrador,2021-01-01,,0.7643132250078724,-0.4699311765432106,1.1609317303117312,0.08256310621563222,0.0017674324585092657,0.0,0.014527515888008574,-5.995408168503505e-07,2.611160442226624,29.51966676387235,4.284946399538599,3.7272757213227568,0.1991350374532346,0.002373436852969979
North America,Canada,Nova Scotia,2021-01-01,,0.23599133139303186,11.258915578816783,0.6729917510743311,0.02,0.001,0.9165108810828277,0.0004970093062647,1.0155649890606948,3.5048490809714656,43.52047532228261,6.066830708584192,0.17415148114651258,0.20005817872906934,0.02812479767358167
North America,Canada,Ontario,2021-01-01,,0.05013225904558024,-0.5505737198673382,0.0,0.08069732490036392,0.03108701297817035,0.7540711815453384,3.421301808257637,1.526092788892441,4.767647957407551,58.737622559856675,92.98527816002942,0.1130975276068421,0.2023502068973661,1.0171659162814366
North America,Canada,Quebec,2021-01-01,,0.1890951739641568,0.38604335297659065,1.6488785006702533,0.07005736410552967,0.03696175487275426,0.9736998350577573,1.4206671645786346,2.1774917290438913,1.714508016433305,56.681216308998295,39.862521233880145,0.09078290740072051,0.20009705349456564,0.9998900935976491
North America,Canada,Saskatchewan,2021-01-01,,0.31322161767617634,0.715998410059557,0.0,0.09326287011340029,0.03319139596590238,0.8940688373429271,7.320866886467251,0.8566193112867668,0.7228421866931836,-32.030488355374274,14.030797161111515,0.10797476062912258,0.20006198185384963,0.9998709253453371
Africa,Central African Republic,None,2021-01-01,,1.7674190234607603,-72.45086728122641,0.6000477402083056,0.02,0.001,0.9835214673052519,-6.900824246540607e-06,9.037277693762451,1.8412078941256935,-1.7612083897463924,1.7906901885204785,0.006946609509330768,1.1999101450296832,0.002553986924626908
Africa,Chad,None,2021-01-01,,0.23874194555854253,10.940212442471635,0.7839440506877512,0.023170312578360577,0.024892254584724976,-0.14027137747842705,1.006505826130382,0.0775477158247658,2.052593963776408,40.13299563217947,5.109671542550672,1.6964902885820952,0.2000572021150145,0.6197802129636092
South America,Chile,None,2021-01-01,,0.0670158773214365,59.5302186778197,1.033414618171566,0.026961930782242117,0.039450500748481,0.5015063469040424,1.445324525346541,0.0246949132981994,4.348383403788488,45.43541368277304,48.204139469640374,0.0665351746086306,0.21280372068359177,0.0021798001466267376
South America,Colombia,None,2021-01-01,,0.06969903020121147,0.4530158550153289,2.695977791753933,0.09904275499549924,0.026363086276005202,0.09171802644418056,2.152523884627329,-6.533134370565869e-06,3.889473523644137,-17.462164086524723,95.38756863394205,0.10367195941692281,0.19029549164811482,0.0
Africa,Comoros,None,2021-01-01,,0.9512626838533572,-0.01020911223531671,2.032545083506285,0.10371085178303717,0.08328308678569334,0.7927779759433212,2.772037392436503,0.7283801216289023,2.199805094398415,136.6924369262698,1.593234054339205,0.4635147431094992,0.194943896539974,1.0000000049623796
Africa,Congo (Brazzaville),None,2021-01-01,,0.2856057031497676,-39.54472931970974,1.5849011090951939,0.09820388914152084,0.012580289717777558,0.0641943288411668,1.5954393652841572,0.0030891944117695,1.4912798565947996,57.120791734015384,38.799824377612396,0.3079897824330923,0.8538349827947317,0.015759088614540007
Africa,Congo (Kinshasa),None,2021-01-01,,0.6155115663683395,-134.67042489705688,0.14542144619891073,0.11137650979832138,0.02441761853484518,0.8679176890400148,2.806760330993945,1.2613332253562934,0.6288657117384363,66.90572514463295,13.257812207016011,0.05433409491904441,0.19742658045038194,2.0968940763606664e-05
North America,Costa Rica,None,2021-01-01,,0.3146422514774813,25.900483814296365,0.0,0.0826416487017958,0.015150995170788845,0.21847175489833043,0.27893496451403466,0.4593868664724052,0.006141386583778616,69.83605035776347,192.8021471119698,0.18510832354884438,0.2018965306209345,0.06060796605190322
Africa,Cote d'Ivoire,None,2021-01-01,,0.44261780239072906,-40.135412656265466,0.1678351190477411,0.04082130732192744,0.006956504551319442,-0.1999999977248759,2.0967685646337566,0.6745653402775975,1.776852301563401,-37.49029092150318,23.55488853149775,0.0396018451724557,0.20599538572256756,0.9211314505963552
Europe,Croatia,None,2021-01-01,,0.37864908562495564,-308.59608392330324,0.0018234698965314583,0.034289776008897446,0.023899659978287212,0.3859612279841818,0.10955589386375367,0.0595514490638315,1.5753844749755335,48.89263117073683,3.3232808649958088,1.4025380266395313,0.20027954235534465,5.678860545152288e-05
North America,Cuba,None,2021-01-01,,0.3109633251931405,0.5639085361624175,18.87716110159746,0.19048556801584834,0.006107532783927645,0.21839480675300701,1.881788621736408,0.7502257890111789,1.7043888080197562,-11.322859673365059,56.74481188935181,0.32296982117985,0.20112101415971104,0.018353092074754773
Europe,Cyprus,None,2021-01-01,,0.26144368864434553,-0.2618236804481382,0.1887155862858571,0.055023875930792596,0.012294680224987175,1.0598198257058744,0.3549845809298158,0.983986196041616,2.6993581643727538,58.39610639606893,13.848337198397896,0.4152800335345273,0.20220943080215784,0.8532984711635373
Europe,Czechia,None,2021-01-01,,0.2579572393041819,1.6935248819682944,0.00016266117685741191,0.1311543040447166,0.01884465544579132,0.04344329252386708,1.8143726555710797,0.7668600522607794,3.2510065050359764,58.102579512290205,25.818823181700246,0.3222340002680112,0.2008345949631969,1.036793753682316e-05
Europe,Denmark,None,2021-01-01,,0.2248762218130094,4.069249269056777,0.7461814626540364,0.09841133192672191,0.034661680353362125,0.9162940571965759,2.6728557153271173,1.389471483411955,2.2998105028011495,57.28956249639493,19.344432553901484,0.0886168855878446,0.20037420764614305,0.674132159466724
Africa,Djibouti,None,2021-01-01,,0.8729895895425066,-33.59353950601735,0.9975197573791701,0.06025967370070283,0.02523323738967287,1.3248226960596714,2.3415528484705836,1.082212386924509,1.1241440972427457,38.79811801243966,4.9892140938937946,0.20423998685724437,0.20000818449630667,0.00017827432726447157
North America,Dominican Republic,None,2021-01-01,,0.9083929231811959,-6.222940126111123,1.1568128142721212,0.0651169962411778,0.011387563692525835,-0.2,1.0058304416826709,3.441892950492454,0.13655577447808662,48.550465838587165,4.276413315071234,0.013170877035431001,0.20158943462254245,0.9951033159717488
South America,Ecuador,None,2021-01-01,,0.17065022486411416,-11.400309900746937,7.026225702789283,0.02,0.07519605240155497,0.7132778791151665,1.7111760371825597,0.008300366344193401,2.2812960721209214,46.58377878575483,52.30603365639652,0.0707430628581902,0.19205232790023868,0.1599629679012249
Africa,Egypt,None,2021-01-01,,0.2655695328539607,-6.24446191804012,0.10036578656960118,0.10043056213801528,0.06470616237984088,-0.19849345432915438,1.5383284060142415,0.6662705005951942,0.7990555045454618,39.31396679897466,6.815101574924883,0.05268939385178417,0.1988740257465157,0.1897493812447093
North America,El Salvador,None,2021-01-01,,0.07565430432394066,-11.20882147301379,2.370121853032322,0.03536021695817131,0.0268425249630475,-0.2,0.1862927132724832,0.1199817530760071,3.9049399788026653,62.249954873997424,384.2139306723146,0.489779721077422,0.1955555499177274,0.9999999950034574
Africa,Equatorial Guinea,None,2021-01-01,,0.4387535171902606,-0.13410430568427267,76.3829368326007,0.020283350541070205,0.018503533849342446,-0.19987611879342376,1.1366089851302958,0.9115680866465533,1.3325777551396079,62.632581039845036,58.93362100623517,0.27550991549209847,0.20013086673861544,0.00225899415210562
Europe,Estonia,None,2021-01-01,,0.4220813667295702,27.23359621028123,0.12303338745410757,0.0807649557177309,0.013317144681988542,0.24622901928265495,0.16283135152964015,0.630603530542712,0.8106748810848112,48.21815715254788,8.325747371377735,0.5315887799781196,0.20408613516418428,0.6026812904336247
Africa,Ethiopia,None,2021-01-01,,0.4061898853900984,90.34032713523277,1.4181938252702515e-05,0.1701582872877385,0.011078497571484066,-0.18345339582291026,0.1621012736290287,0.5509588086474274,0.13507479065848946,18.219248621036378,8.599079788462388,0.05614895584408229,0.20011712021552217,0.9999999957697028
Europe,Finland,None,2021-01-01,,0.42137178081229154,8.776137348442289,0.021000839960869627,0.4886611607655604,0.017646379308326854,0.8412373103781118,1.6370581778961542,0.8639598035794737,3.1553015400611155,81.69424619345438,12.82683905151038,0.1081202518847149,0.19979400887999202,0.10927361381317623
Europe,France,None,2021-01-01,113.28643592910066,1.550410949496359,-37.05210782021439,0.815159058136637,0.15081307028445787,0.025173046747751598,0.1795337452921704,3.1374155021585133,1.003364068921928,0.3193614728108259,45.80840746475111,3.427898210662042,0.0544276789708159,0.19886880207454047,0.07718211600630033
Africa,Gabon,None,2021-01-01,,0.3359500723450553,-20.586405324745925,0.19599347817899562,0.02,0.011614730665302386,-0.1173349789031804,7.189617583663332,2.4939727011056365,1.0720428839233067,18.983947204949857,18.924196486687457,0.012625042629882488,0.2000008281900823,0.00022327840471869593
Africa,Gambia,None,2021-01-01,,0.22075949593312424,7.164245101783852,0.7075444753657307,0.043720904107487066,0.03940903025494635,-0.19178043596488564,0.0923364703776308,0.5589880743077631,1.7470730629766447,16.885136869620908,25.31736259822749,0.8805645570867081,0.20001528872372654,0.0002528719712873162
Asia,Georgia,None,2021-01-01,,0.08648951104778892,175.73227197327185,22.970311626225648,0.15539854513139653,0.018096639128462485,-0.2,1.2180001001509455,0.703040192678348,3.332677303419934,120.00332361064537,106.71525956300994,0.1498483878054526,0.19699464258678617,0.0
Europe,Germany,None,2021-01-01,,0.2195237009820404,2.316702243811645,0.2004701176544776,0.19973561533097167,0.06137392809561324,0.16022646331841978,14.502217246794261,4.69925673951368,1.2921378508770167,71.51639192998644,33.87428667830908,0.0203765296466984,0.20197408126042354,0.997928737419714
Africa,Ghana,None,2021-01-01,,1.3872075102406654,-3.00933303515905,1.584194948454916,0.3224498090408178,0.00859076253095676,-0.2,0.8154571692994217,0.7845367139716127,0.883582783464456,-29.33515777822766,21.835419025779494,0.004762159935887801,0.19923952269263537,0.6908894792517527
Europe,Greece,None,2021-01-01,,0.47435150703305334,77.89189529981982,0.016507032898702652,0.19361106820883375,0.06098514309983422,0.7830395187840901,-6.5597802236115445e-06,0.7337424043795172,5.132895951962176,66.74928063307499,4.44617827626846,0.1664352129037037,0.20311991264447402,0.6924918621935904
North America,Guatemala,None,2021-01-01,,2.5989838102243454,-62.8421570100685,1.2296354870629707,0.050524695323976326,0.06896896486805772,0.609472324726307,0.8004124215103754,0.34647585450199675,0.604609156655596,109.44287430836083,26.355137223518017,0.06644278265531169,0.1963178142656618,1.3356400482335437e-06
Africa,Guinea,None,2021-01-01,,2.920496102734137,-71.80994301213609,1.0758015240532377,0.02,0.010670486400862537,-0.2,2.9902148129382273,1.0202058156566978,0.2152370902584986,42.78329581553115,3.699940035382877,0.0179932878112632,0.19989539913748045,0.0
Africa,Guinea-Bissau,None,2021-01-01,,3.0415358847583205,-206.78601028246945,0.7046816915075995,0.02,0.011061925338962716,-0.2,2.289922555908276,1.953473916064559,1.569154360103296,-21.27062137290479,21.8671966066059,0.0082217634907213,0.9149875821991176,0.9308750961391261
South America,Guyana,None,2021-01-01,,0.2161645196362255,196.00786290482745,5.992618297329749e-05,0.02007255877067777,0.023501863991429284,-0.0729343729606125,0.5888883367230537,0.025704428469122347,1.8896458346057936,-7.731957395487058,19.822185129021655,0.5920795062239348,0.20014333205064488,0.6858459350900024
North America,Haiti,None,2021-01-01,,0.3031486732307582,-8.485338042511891,1.1875567898661452,0.16568132804323035,0.005535273492577292,0.19271008035196566,1.5736913807731563,7.803699774544149e-05,0.8707707231810988,-17.365625443598624,58.29354985664848,0.0447843619201648,0.17695597136871222,0.6905705109983906
North America,Honduras,None,2021-01-01,,0.3813088849332433,-136.84589181637017,5.3045715605506,0.0644189301156738,0.029223850038056727,0.18723290605612933,3.0392054263101684,0.0002714185493195,1.054842789894087,-10.92584633362127,67.86038140304039,0.03864685137453154,0.2007129673074438,0.0027617896833208124
Europe,Hungary,None,2021-01-01,,0.11025410832036293,2.289164989192243,0.03133845808457788,0.02474176787051868,0.11785242333042374,0.6974263433089911,0.03876555884162987,0.6104282066719605,5.865014034691447,59.346113827956145,35.794305756677545,0.34216542344862094,0.20171622133333433,1.000010365683227
Europe,Iceland,None,2021-01-01,,0.052268419289254256,146.98916018493154,0.0,0.02,0.001,-0.0007260015407729026,5.981332284398516,1.7298898708216721,7.04546563552184,33.163694565637456,7.070158471636352,0.0351208448847158,0.2000182956167632,0.0070937092572964655
Asia,India,None,2021-01-01,,0.156045632054866,109.56475686124818,6.871064143152598,0.09062520966953501,0.007375135944479004,-0.030796706964531396,0.314878712801817,0.12917721620555606,1.5276580660114094,45.92607821958654,4.081404150339902,0.08066179351240481,0.20033945538988615,0.057625968257034595
Asia,Indonesia,None,2021-01-01,,0.29559641335409503,1.9996523194578257,0.0,0.9703369327409586,0.022126743645565723,-0.06281467927888346,1.0728717877818026,2.555609288929501,1.5849299731793056,-3.067853751690972,9.64515932057037,0.0356469482897599,0.19997295645898372,0.0009961905023748395
Asia,Iran,None,2021-01-01,,0.08318122904563006,-2.8594921854238518,0.09266106349492143,0.27707794910197947,0.015236457689281026,0.3048363064515382,1.7188129073291523,0.8074863570312543,3.9973627266420126,39.02354820163899,59.80555508181549,0.0450833585881549,0.20009871899474288,0.7764777934084222
Asia,Iraq,None,2021-01-01,,0.5398388173861389,-16.3064999814684,0.10433135775276625,0.4024961127221553,0.012709218197929136,0.6928831044284488,-9.228713534770434e-06,1.235979441122618,0.1772656295557756,47.666119456287475,48.35771864954627,0.0054757454809215,0.14662985299388653,0.0
Europe,Ireland,None,2021-01-01,,1.080247299178926,0.054325361603107636,14.06218356044484,0.029254588566759374,0.01967598091832322,-0.14159403536442336,1.0228403573465232,0.9606787583927304,0.373973568261697,39.577817625184785,12.477901272202399,0.9918219860683816,0.19954159552590536,1.000205439942554
Asia,Israel,None,2021-01-01,,0.5327540320017496,4.985935042323731,0.0,0.10275129265117146,0.010392938948294581,0.6373819354109166,0.9978602517813858,1.1019154370565736,2.6977693167431847,-3.0321517006349543,2.8594811542815886,0.0856448189663377,0.2452209263644358,0.0009924880903299065
Europe,Italy,None,2021-01-01,,0.6263268051541868,-4.552769282556962,5.88340331543367,0.07917471414029176,0.05692200522695138,0.9202571633992924,-8.25776230566385e-06,1.1327066561982104,0.6955580807359003,96.44721489846582,181.15327873017276,0.1336795980913216,0.19474201950618866,0.0
Africa,Jamaica,None,2021-01-01,,1.2671956950648031,-1.5768251823943507,7.767393185226114,0.020002400411120377,0.04123116375090195,0.5104331639514261,7.47258169925269e-08,0.0999630820097203,0.48295099879564857,-40.09755165638174,81.33888205624586,0.8094496053134562,0.2000937857602421,0.6954645721306321
Asia,Japan,None,2021-01-01,,0.10602392176237505,137.75404726544798,1.1459158537055196,0.042206098885630094,0.024191022717085793,-0.12092935295056675,2.843258163092292,-8.294274037971762e-06,3.607892547793224,54.98667381150725,2.1442277451320195,0.2592821502546945,0.19994856789907792,0.07339972966295188
Asia,Jordan,None,2021-01-01,,0.48387077146812807,-6.178739845299715,1.8912330441841634,0.09362747532676928,0.009695736766493462,0.0753093562159992,0.3607747045874204,0.1541231535070217,1.4217160361080288,45.27799915796406,19.49980781040532,0.5293064866172527,0.2002848531540772,1.0298948035175364
Asia,Kazakhstan,None,2021-01-01,,2.607533732842148,-79.82057849442357,1.0189923268969867,0.30223648674245357,0.015217179501812636,1.4108507947802562,2.950386511869294,0.001305659040475,0.7921253555548335,-49.105716853753556,24.12889838047545,0.0192488920989201,0.19269164270006703,8.711035586808423e-05
Africa,Kenya,None,2021-01-01,,0.26799340879079453,-87.2855038640755,0.0,0.1827810415827112,0.018393949027302552,-0.0728678450104998,1.6242804616123825,1.0115271142190119,0.9060998000459578,50.38518007800294,18.15851130043065,0.0201744267531317,0.2046515561521068,0.6910354695013292
Asia,"Korea, South",None,2021-01-01,,0.1588592321910247,89.95171278116939,7.640146323917996,0.2065959516241715,0.036220547892747,0.7165325137041381,0.4239024251071709,1.9459145299904024,1.0281981657925008,37.044661887215945,2.722303790827536,0.0784690235236283,0.2,0.03
Europe,Kosovo,None,2021-01-01,,0.43034067811725757,1.2984273847815113,0.0,0.10538158039901328,0.034991546154624964,1.0667994001010281,2.165849410244857,1.913855665866104,2.0908132360665945,-37.872407002125726,15.412917986037748,0.0424132949299004,0.20022034684200218,0.6901262153446047
Asia,Kuwait,None,2021-01-01,,0.37020162995803546,-3.8993346246393883,2.2014538410180475,0.02,0.008706666288556578,-0.2,1.7583752264092314,1.2385571188023858,1.086589119242294,39.46432750491892,106.25621280028129,0.0091869312302546,0.1949865834236887,0.6906880647573288
