Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
Asia,Afghanistan,None,2020-10-01,0.3602324231789683,2.2150798700386463,-46.074129250045566,0.7807151984462908,0.3661351497570961,0.045262514274854754,-0.2,0.4483710637867173,1.7142180086297942,0.09819939651555253,68.46822009155238,1.3407063162124169,0.0027988188755104135
Europe,Albania,None,2020-10-01,1.6036433636356997,0.39425498154221417,-32.583500827867965,0.0,0.05572010746661618,0.046542589879758324,0.5378132428040889,2.369517163698337,0.9985007062470913,0.6395568452959908,-4.621898452359382,15.621184632878592,0.05096698514079876
Africa,Algeria,None,2020-10-01,0.20811501875555583,0.28086146276308244,47.955942109551636,4.607911010630571,0.08536624587605904,0.09793109249281191,1.3327859885236695,0.1384901338232753,2.103798614566497,1.1918823099487816,119.98974939741366,46.35670188726521,0.0071330085335965295
Europe,Andorra,None,2020-10-01,2.4282778306149932,0.48741332397548875,11.892965696655052,0.09516571554453054,0.38555514815059605,0.005652663025608165,0.0,1.827231590465964,1.575814794624976,1.271553853945894,95.79445538903445,17.823913715383764,0.40462573451124434
Africa,Angola,None,2020-10-01,1.3325384731331238,0.22099547646919598,18.387802607692823,3.3071281670204806,0.02,0.04326455802015822,0.9457012975758325,0.7983858056113036,4.030204844580562e-08,1.4895246620107396,98.9341206786008,62.539692698104304,1.4201355403374814
North America,Antigua and Barbuda,None,2020-10-01,5.26978115789613,0.5023766105655031,-18.98670356072313,0.0,0.06707079112741597,0.3610277166952346,1.489156639721088,0.015326067515933937,0.6105071682984295,1.0,121.40075409698625,2.0,0.01890067634125797
South America,Argentina,None,2020-10-01,0.8411358501762612,0.25526721130686447,23.141020088919188,0.7466870452411587,0.02,0.054615392299170895,1.46694533893923,0.5772953512974501,0.0,1.6374660689020335,88.217244265595,31.252869537720795,0.36089659949842146
Asia,Armenia,None,2020-10-01,0.22382354596732829,0.3184517022624897,9.652310445782781,0.019521754196183003,0.06880405556227896,0.014484052967418946,-0.1995161408327138,0.901355150829792,0.0037822631563609313,1.0522471776663986,-15.496671274322786,26.430360165424705,0.2309164218552526
Oceania,Australia,Australian Capital Territory,2020-10-01,0.11453660433721352,5.3593410472022915,0.05633702312158793,4.512566501343755,0.020055154202681898,0.001,1.0962386129108666,1.2504417998659996,0.872901671377065,1.7621875691176825,-5.897180071430975,1.859314826500843,0.0006586398115346121
Oceania,Australia,New South Wales,2020-10-01,0.05967331654367532,0.6070266966934779,-18.851298975003807,0.35544738873579074,0.19319219319875972,0.001081556516474594,0.00026860228913414854,0.002514987893528041,2.0336410734015486,2.1032624381912783,69.69142973384405,3.151715762240279,0.5360980202826688
Oceania,Australia,Queensland,2020-10-01,0.813858344672775,0.40982953386631954,-48.60068983811539,6.326423841803303,0.02,0.001,2.1528872026539085,4.149075063700007,0.021122734281352733,1.063113881942764,48.34505727324909,55.611088717738944,0.12889566763288374
Oceania,Australia,South Australia,2020-10-01,1.4501528062883469,1.98828247676868,0.33767070865684656,2.4896529832638348,0.02,0.001,-0.19602455513785239,3.069635923992852,0.0008291093953864225,0.48853609807908027,82.78457116486987,4.399556448515813,0.14582309089106033
Oceania,Australia,Tasmania,2020-10-01,0.07974024104825572,3.7339263163545175,11.129462243020265,2.812213740537215,0.02000022367117245,0.001,1.671643825967756,2.468943388605464e-06,0.0,1.999369436978565,-33.00245974871767,12.408930849049007,1.4348220352470202
Oceania,Australia,Victoria,2020-10-01,0.025403590568447612,0.08376722970758989,60.62233695736181,0.0,0.13216880500168512,0.1532223394356403,3.346832015500431,3.4201065371747448,6.0204079147509795,9.761011494784299,73.58537082825724,14.061461127673363,0.0011398640025858135
Oceania,Australia,Western Australia,2020-10-01,0.9700171967168193,0.34949155125182285,-22.961835363301326,0.09815318306651652,0.02,0.001,0.5077824645433993,2.756257674832989,0.005764666407282707,0.3289607476915516,83.45994364726616,19.379724269428205,0.4544641279055255
Europe,Austria,None,2020-10-01,0.8831249731181332,0.3256808162301257,-4.824200032310749,0.0,0.04470899303945572,0.016869537880606793,-0.2,6.082241663110518,2.283562317752929,7.11248455680975,-27.328335533578773,23.091134689666394,0.00803460389143212
Asia,Azerbaijan,None,2020-10-01,0.25627226776242495,0.15592350569300567,-30.91858526733835,2.7052362271856154,0.056147014828687815,0.09365744355417344,1.6329286509636323,7.491296155190077,1.1402978574639704,5.617735670550257,-0.2598129176015182,44.83152411949406,0.001596818183141562
Asia,Bahrain,None,2020-10-01,0.7795721809708391,0.4212015465438452,-56.150054202329954,14.856189922094316,0.11808927624715525,0.006283530793469,0.8274110954481021,1.0596257389217039,1.0532201759339e-07,1.5388535290917975,182.020093364712,121.54936979808917,0.07983467790087095
Asia,Bangladesh,None,2020-10-01,0.251853840963909,0.06944681820733077,22.6206894569649,0.3516685762197273,0.06147012518046677,0.01309830753354204,-0.1405968998756842,2.281029916225185e-06,0.4007865666388382,4.780133700720124,32.852274820297204,54.74481203411672,0.07838633220461079
North America,Barbados,None,2020-10-01,5.690271142763389,4.1059423708384175,4.676971115959225,2.3887792563718397,0.020048571472928843,0.012829171251470619,-0.1407821419217598,0.677874919697856,0.3925523531933378,0.17983776796743686,11.083024944574442,54.48412478587815,7.30313732616414e-08
Europe,Belarus,None,2020-10-01,0.13445477153025734,0.3432750942070345,-20.371864646085633,0.009913432582999322,0.03323244377873588,0.007455906174531238,0.1101649783363896,0.0853735374562079,0.097614678526903,0.5254200281737469,-35.51387072284585,70.3496492659557,0.2936179780171
Europe,Belgium,None,2020-10-01,1.5473230999673355,0.33368095961694466,-8.40718936003043,0.0,0.04571056733862873,0.016749295311759414,-0.2,5.1180842437917775,0.0017399317804589573,4.004406737504658,-34.95330438405797,17.076634155956263,0.18348104193192583
North America,Belize,None,2020-10-01,1.3857247193431728,1.2988343641565012,0.2636650229457048,1.2576263251148296,0.04713869944833498,0.12002790829887382,1.0264373967728457,0.6022146802654478,3.193366528471573,3.3410631282737895,56.52187402950091,1.0,0.0241481914631514
Africa,Benin,None,2020-10-01,3.4154904324947233,0.4021468487716855,-138.12230333170655,3.5278969671895024,0.0200728066155757,0.00877954624963687,-0.2,3.6271117415727923,8.452912465475875e-05,1.2982073301484802,131.97674260127096,86.44492051274942,0.8603154217003495
Asia,Bhutan,None,2020-10-01,1.242812205256137,1.2311429721434086,4.086778321033098,15.977568040006346,0.07942515867639001,0.0016028858666913488,-0.2,1.2875209836420716,0.9056592401811117,1.1164711676645804,66.17939411817088,10.84930234697496,0.17030924278022055
South America,Bolivia,None,2020-10-01,0.3211809828109802,0.3125000172502583,-18.609965190028106,1.790297710642517,0.0733934725433218,0.13945948543035877,0.5923551242139072,2.910270403944934,1.4836795356228023,1.9651798161511878,74.5543154426638,33.02042661514862,0.006617815677059339
Europe,Bosnia and Herzegovina,None,2020-10-01,0.4434396980622054,0.4112886413487436,19.751109038181315,2.955772313756641,0.08045986574607183,0.03355165291291863,-0.2,0.5788641946382495,1.3375425306529152,0.7242042666042887,118.62148576736607,115.17993906282923,0.031091659301622408
Africa,Botswana,None,2020-10-01,8.180205940139269,0.36821074386543584,14.138563868887307,2.51585781392995,0.02,0.008637629184219621,-0.2,4.777395014970106,1.9485596078233516,1.1113905152221684,93.3240009887731,52.714340812118586,0.1247551303343376
South America,Brazil,None,2020-10-01,0.21585802886905503,0.47059627732319426,-55.08499413991347,0.04804696254829943,0.2759986806011985,0.014193506916399652,-0.13633133590767701,1.8848904134005477e-08,0.3408105384917342,0.08088583669019736,98.76546019108454,29.234317222320822,0.08738071806714183
Europe,Bulgaria,None,2020-10-01,0.9924266321688809,0.617256759234502,-79.2227872346519,0.15798639717873875,0.05849546997225671,0.03525595703310636,-0.1732345859347574,0.8221763329342291,6.893110568319132e-10,1.4616380691234379,-10.626774195006536,21.479116023876596,0.16621263986264762
Africa,Burkina Faso,None,2020-10-01,1.5527989477573658,4.740543488338529,-2.900030940065054,5.099186627539081,0.02,0.05617492013139506,0.6523091624381283,1.4243657730793575,4.97809754870807e-05,0.0761010995320709,66.51541332046288,26.396824165357735,0.014610508307721228
Africa,Burundi,None,2020-10-01,8.741353345364828,0.7620856765744367,2.8456507522689622,0.1825582227123761,0.21672490077822307,0.005773367974193612,1.2376811241474113,0.16100308803638816,1.2239432461738728,16.719684557376358,-26.740209702542188,2.468964117951348,0.008842130216620983
