"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Alabama","2020-03-20",0.8060335257306298,-3.2226868995710167,2.521424299976108,0.06265834902923895,9.211519987081068,0.1703773911914507
"Arizona","2020-03-21",1.0136577997349643,1.226167971108272,2.9848227449717326,0.06912942377986345,7.01648670441423,1.6917258912640165
"Arkansas","2020-03-20",0.6848745661384892,-7.251751922728028,2.9990778535360656,0.058660060495124094,6.243377926705236,0.13137795099782584
"California","2020-03-19",1.048947061933223,4.182987058043623,2.2401840054142776,0.07830826517339853,3.368591801072464,0.45881915730799905
"Colorado","2020-03-19",0.8841633563413963,4.369278355019079,2.47085545090594,0.08481455832765566,6.517406073500962,0.3490403758023167
"Connecticut","2020-03-19",0.9532593878195272,10.470918718154746,2.342466462401725,0.10172700729060018,6.128876917840198,1.2969047022141729
"Delaware","2020-03-24",0.9111395896552206,-5.307980526505675,2.2199794309381375,0.06728580641651145,3.383600841933387,0.15789805743163848
"District of Columbia","2020-03-22",0.9050851184271677,-3.275056564720698,2.2125302158027527,0.05052078463188506,5.291477242951332,0.1429623189106638
"Florida","2020-03-19",1.045430288326246,5.671553104799687,1.991763448646747,0.041167981036971536,2.3888246439325918,2.3592806264896327
"Georgia","2020-03-19",0.9467491283192453,8.21820029948193,2.182886531070417,0.0810216099403233,6.1432704914901,1.3582046638234968
"Hawaii","2020-03-26",0.8566943831752619,-8.023520058172124,2.250359521510866,0.018436130534191374,3.365366913650444,0.09011506649938843
"Idaho","2020-03-25",0.9644944199596445,5.631211122539458,2.243521390463158,0.06392918340350445,5.3631140568345,0.3826251204546881
"Illinois","2020-03-19",0.9112069091767135,5.995677504669403,2.883426094805069,0.07755505290527154,6.962920943857779,0.3298727708512076
"Indiana","2020-03-21",0.7770442409433584,10.425819846553718,2.756782466870252,0.10089136413697157,5.74542575055667,4.2547207173374915
"Iowa","2020-03-23",0.8855572937466156,-5.317755782706985,2.1344000704291988,0.0635875529802278,5.365052058158408,0.15615664744686597
"Kansas","2020-03-24",0.7618349659714511,-9.247007984703327,3.0551185861260928,0.08573816441968683,10.03032872144393,0.17490489374608478
"Kentucky","2020-03-22",0.973537780696073,-5.887973010953507,2.6020943452121257,0.10401615102368764,9.068159896931896,0.14432692399266908
"Louisiana","2020-03-19",1.1286141878563387,8.533329410634504,2.8442073207186,0.10779199461307089,3.4101941470427137,1.1400885816841235
"Maine","2020-03-23",0.9145059643282846,-7.787376726149243,1.811517567233694,0.06560818731751378,2.81482522311317,0.1039516487717268
"Maryland","2020-03-19",0.9887861281598034,6.359501497832341,2.1744906375833275,0.04347501171475519,6.362456874656953,0.5730314599102785
"Massachusetts","2020-03-19",1.1388713307094216,6.234458356337757,3.0984159850098805,0.06372080360674984,7.402861264994025,0.09255119245175014
"Michigan","2020-03-19",0.9066455414540812,10.60761957006642,2.338443799177292,0.09970511719527032,6.712219158668454,1.3809199806832568
