"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",1.6117695212036678,-26.657258787979966,1.55861978235206,12.806323509872806,0.06860961240788957,4.2794857108311914,0.148047954533416
"Europe","Albania","None","2020-03-23",1.5164278193319514,-28.20804095561389,2.0591618127115625,10.478315616749954,0.08222606741888723,2.876185405705359,0.10109260789816218
"Africa","Algeria","None","2020-03-21",1.4284504145357526,-13.53286840967402,1.5515405013115535,6.301943808278906,0.2272581810826646,6.467413528087994,3.6309368024744684
"Europe","Andorra","None","2020-03-22",1.3836719277306428,-28.5889437446874,2.3363090405177367,7.683321895172855,0.06752132622206629,2.7246247839169566,0.6065377209139218
"South America","Argentina","None","2020-03-20",0.7335629616409756,-9.932260950293804,0.7503034949239435,15.119623705865552,0.1059110605809461,4.0289184070538075,1.6664669681519724
"Asia","Armenia","None","2020-03-19",1.4809005631669498,-22.601649467241092,1.6701493922646553,10.902407901649834,0.026873909988604776,3.5602432647315765,0.07774721604458089
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.8642936931870852,-28.14343901171404,3.3961381245228264,16.428211550984035,0.03136606116796875,0.07567804998037041,0.07484883749999999
"Oceania","Australia","New South Wales","2020-03-14",1.3381634945879362,-5.5121117730579785,3.4684670219948788,15.345385736620912,0.014190589625634078,1.1140402712814126,5.4264937280725185
"Oceania","Australia","Queensland","2020-03-19",0.5667409815324768,-13.995849300140693,3.4985655724600653,14.032120282256617,0.00898329986824673,3.5514533685257414,1.1967015037199056
"Oceania","Australia","South Australia","2020-03-22",0.5613662812500001,-29.01950145626601,2.9324263627148333,13.36853256789498,0.012982114067622962,1.2843873551277318,1.5930096760422314
"Oceania","Australia","Tasmania","2020-04-09",0.6651462104492126,-25.403967002310985,2.308326800327184,16.105273623238297,0.09598850508037925,0.6474810279603855,0.32533374478930766
"Oceania","Australia","Victoria","2020-03-18",0.5935681526853549,-13.442780166592474,3.271630766167904,16.287268383525863,0.020424467524150752,7.538579302057587,0.12098746004611881
"Oceania","Australia","Western Australia","2020-03-22",0.5813125003998248,-25.589740328570056,2.707506180089972,13.880846983046055,0.018144153113186925,2.505154151365476,0.5891096995407156
"Europe","Austria","None","2020-03-08",1.4270209412538757,-4.183688644455684,2.6275395925747533,16.989150203822966,0.05236183335473155,11.555515168345465,7.572111343163108
"Asia","Azerbaijan","None","2020-03-26",1.2381857733024573,-6.386932277184522,2.6650657606711263,14.242223398819764,0.02500496339094329,3.9639931695885946,0.6762524406275919
"Asia","Bahrain","None","2020-03-10",1.0862842924751466,-0.11024919404952471,0.767413437230363,15.134655505282277,0.011966372088302805,0.10699175699448805,0.20947225149699447
"Asia","Bangladesh","None","2020-04-06",1.446524763080984,-1.1312949125493108,1.531019145460695,9.535748697050362,0.12884601376277602,6.1543934509428055,5.12964516213183
"Europe","Belarus","None","2020-03-30",1.0947569703592142,5.341830991229972,3.015242517347403,14.697397048670462,0.03774478439725368,5.754058889646555,0.11630774286681826
"Europe","Belgium","None","2020-03-06",1.2045203657117451,11.33331640526206,2.2008875713929,13.463466978766403,0.2981046390651301,3.3322932802843073,0.07515050937861394
"South America","Bolivia","None","2020-03-31",1.605101109433944,-20.26943910270578,1.9073126531884246,12.525277946364561,0.1587989351696316,1.6431991396331396,0.8406848066758827
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.3139700788576298,-26.213915923147496,1.220600970768613,12.432952964551891,0.07993436356633006,3.4208381916856165,0.08855499891086484
"South America","Brazil","None","2020-03-13",1.0597852858644565,5.851766203723189,0.8868576333088057,10.376891317460233,0.14472316153538373,6.721165972699948,0.19965032892164403
"Europe","Bulgaria","None","2020-03-20",1.2488636293561581,-27.958510500914425,2.010495658015087,10.715519008295427,0.0712309270911855,3.1154122444673917,0.4290009864556045
"Africa","Burkina Faso","None","2020-03-24",1.2854075096154214,-29.410259110261062,2.662965386937414,10.660638818324042,0.09635482285054593,2.914820594264454,0.4835032944462543
"Asia","Cambodia","None","2020-03-29",0.7421731924882075,-27.951088371468714,2.750341732512537,5.529203151863961,0.0074848947210889635,0.08470016612259075,0.07682002845826662
"Africa","Cameroon","None","2020-03-29",0.8193707153499309,-25.109514788399714,2.122945165987031,13.552777196300816,0.03340089477929844,4.457178282670893,2.113231016158998
"North America","Canada","Alberta","2020-03-19",1.169019382959469,-11.44497638227559,1.021809239070822,15.735426450743049,0.058475172165151704,2.9423016237201876,0.32458757213380546
"North America","Canada","British Columbia","2020-03-16",1.2255292707459926,-12.257257214865922,2.8719561762353694,17.244979022365566,0.08887221642217853,7.359787964111156,1.2402584032257764
"North America","Canada","Manitoba","2020-03-31",0.7634606299632039,-29.363032444189884,2.7550411971692474,15.276464815225049,0.03535764952907942,0.13796395575215378,1.098107172449107
"North America","Canada","New Brunswick","2020-04-06",0.9696721041525123,-33.53005155309185,2.7115286015464437,15.237721664751339,0.0075050220300139706,0.07552167782443044,0.07556384314422118
"North America","Canada","Newfoundland and Labrador","2020-03-27",0.5613685256688768,-27.117131512029843,3.068202428222969,14.526618355756638,0.022257135358111163,0.7017138976924531,0.6255617474157776
"North America","Canada","Nova Scotia","2020-03-28",0.7415708279364027,-3.0136077234782794,0.9937699036994577,12.949039959605585,0.01816773626719555,1.3446917288941322,0.25550826000845606
"North America","Canada","Ontario","2020-03-15",1.3432337403440149,5.790839064761292,1.8667115387870545,16.103897779174687,0.14515747318999808,2.7389539108623997,0.10061522485057647
