Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,South Africa,Eastern Cape,2020-04-13,104,104,16,16,0,4
Africa,South Africa,Eastern Cape,2020-04-14,134,126,19,20,1,5
Africa,South Africa,Eastern Cape,2020-04-15,158,141,22,24,2,5
Africa,South Africa,Eastern Cape,2020-04-16,179,151,24,27,2,6
Africa,South Africa,Eastern Cape,2020-04-17,199,161,26,30,3,6
Africa,South Africa,Eastern Cape,2020-04-18,220,170,27,33,3,6
Africa,South Africa,Eastern Cape,2020-04-19,241,179,29,36,4,7
Africa,South Africa,Eastern Cape,2020-04-20,264,189,31,40,5,7
Africa,South Africa,Eastern Cape,2020-04-21,288,200,33,43,5,7
Africa,South Africa,Eastern Cape,2020-04-22,314,213,35,47,6,8
Africa,South Africa,Eastern Cape,2020-04-23,342,226,38,51,6,8
Africa,South Africa,Eastern Cape,2020-04-24,373,241,41,56,7,9
Africa,South Africa,Eastern Cape,2020-04-25,405,257,43,61,7,9
Africa,South Africa,Eastern Cape,2020-04-26,441,274,47,66,8,10
Africa,South Africa,Eastern Cape,2020-04-27,478,293,50,72,9,11
Africa,South Africa,Eastern Cape,2020-04-28,519,313,53,78,10,11
Africa,South Africa,Eastern Cape,2020-04-29,562,334,57,84,11,12
Africa,South Africa,Eastern Cape,2020-04-30,608,357,61,91,11,13
Africa,South Africa,Eastern Cape,2020-05-01,657,381,66,99,12,14
Africa,South Africa,Eastern Cape,2020-05-02,709,406,70,106,13,15
Africa,South Africa,Eastern Cape,2020-05-03,764,433,75,115,14,16
Africa,South Africa,Eastern Cape,2020-05-04,823,461,80,123,16,17
Africa,South Africa,Eastern Cape,2020-05-05,884,491,85,133,17,18
Africa,South Africa,Eastern Cape,2020-05-06,949,522,91,142,18,19
Africa,South Africa,Eastern Cape,2020-05-07,1017,554,96,153,20,20
Africa,South Africa,Eastern Cape,2020-05-08,1089,587,102,163,21,21
Africa,South Africa,Eastern Cape,2020-05-09,1165,622,109,175,23,23
Africa,South Africa,Eastern Cape,2020-05-10,1244,658,115,187,24,24
Africa,South Africa,Eastern Cape,2020-05-11,1326,695,122,199,26,25
Africa,South Africa,Eastern Cape,2020-05-12,1412,733,129,212,28,27
Africa,South Africa,Eastern Cape,2020-05-13,1502,772,136,225,29,28
Africa,South Africa,Eastern Cape,2020-05-14,1595,812,143,239,31,30
Africa,South Africa,Eastern Cape,2020-05-15,1692,853,151,254,33,31
Africa,South Africa,Eastern Cape,2020-05-16,1792,895,158,269,35,32
Africa,South Africa,Eastern Cape,2020-05-17,1896,937,166,284,38,34
Africa,South Africa,Eastern Cape,2020-05-18,2003,980,174,300,40,36
Africa,South Africa,Eastern Cape,2020-05-19,2114,1023,182,317,42,37
Africa,South Africa,Eastern Cape,2020-05-20,2228,1067,190,334,45,39
Africa,South Africa,Eastern Cape,2020-05-21,2345,1112,199,352,47,40
Africa,South Africa,Eastern Cape,2020-05-22,2466,1156,207,370,50,42
Africa,South Africa,Eastern Cape,2020-05-23,2589,1201,215,388,52,43
Africa,South Africa,Eastern Cape,2020-05-24,2716,1245,224,407,55,45
Africa,South Africa,Eastern Cape,2020-05-25,2845,1290,232,427,58,47
Africa,South Africa,Eastern Cape,2020-05-26,2978,1334,241,447,61,48
Africa,South Africa,Eastern Cape,2020-05-27,3113,1379,249,467,64,50
Africa,South Africa,Eastern Cape,2020-05-28,3250,1422,258,487,67,51
Africa,South Africa,Eastern Cape,2020-05-29,3390,1466,266,508,70,53
Africa,South Africa,Eastern Cape,2020-05-30,3532,1508,275,530,73,54
Africa,South Africa,Eastern Cape,2020-05-31,3675,1550,283,551,76,56
Africa,South Africa,Eastern Cape,2020-06-01,3822,1591,291,573,79,57
Africa,South Africa,Eastern Cape,2020-06-02,3969,1632,299,595,83,59
Africa,South Africa,Eastern Cape,2020-06-03,4119,1671,307,618,86,60
Africa,South Africa,Eastern Cape,2020-06-04,4270,1709,315,640,89,61
Africa,South Africa,Eastern Cape,2020-06-05,4422,1746,323,663,93,63
Africa,South Africa,Eastern Cape,2020-06-06,4575,1782,330,686,96,64
Africa,South Africa,Eastern Cape,2020-06-07,4729,1816,337,709,100,65
Africa,South Africa,Eastern Cape,2020-06-08,4884,1849,344,733,103,66
Africa,South Africa,Eastern Cape,2020-06-09,5040,1881,351,756,107,67
Africa,South Africa,Eastern Cape,2020-06-10,5196,1911,358,779,110,69
Africa,South Africa,Eastern Cape,2020-06-11,5353,1939,364,803,114,69
Africa,South Africa,Eastern Cape,2020-06-12,5509,1966,370,826,118,70
Africa,South Africa,Eastern Cape,2020-06-13,5665,1991,376,850,121,71
Africa,South Africa,Eastern Cape,2020-06-14,5821,2014,381,873,125,72
Africa,South Africa,Eastern Cape,2020-06-15,5977,2035,387,897,129,73
Africa,South Africa,Free State,2020-04-20,105,75,11,11,5,3
Africa,South Africa,Free State,2020-04-21,105,71,11,11,5,3
Africa,South Africa,Free State,2020-04-22,106,66,10,11,5,2
Africa,South Africa,Free State,2020-04-23,106,63,10,11,5,2
Africa,South Africa,Free State,2020-04-24,107,59,10,12,5,2
Africa,South Africa,Free State,2020-04-25,107,56,9,12,5,2
Africa,South Africa,Free State,2020-04-26,108,53,9,12,5,2
Africa,South Africa,Free State,2020-04-27,109,51,9,12,5,2
Africa,South Africa,Free State,2020-04-28,110,48,8,12,5,2
Africa,South Africa,Free State,2020-04-29,111,46,8,12,5,2
Africa,South Africa,Free State,2020-04-30,112,45,8,12,6,2
Africa,South Africa,Free State,2020-05-01,114,43,8,13,6,2
Africa,South Africa,Free State,2020-05-02,115,42,8,13,6,2
Africa,South Africa,Free State,2020-05-03,117,41,8,13,6,1
Africa,South Africa,Free State,2020-05-04,119,40,8,13,6,1
Africa,South Africa,Free State,2020-05-05,121,40,8,14,6,1
Africa,South Africa,Free State,2020-05-06,123,39,7,14,6,1
Africa,South Africa,Free State,2020-05-07,126,39,8,14,6,1
Africa,South Africa,Free State,2020-05-08,129,39,8,15,6,1
Africa,South Africa,Free State,2020-05-09,131,40,8,15,6,1
Africa,South Africa,Free State,2020-05-10,134,40,8,16,6,1
Africa,South Africa,Free State,2020-05-11,138,41,8,16,6,1
Africa,South Africa,Free State,2020-05-12,141,42,8,17,6,1
Africa,South Africa,Free State,2020-05-13,145,43,8,17,6,2
Africa,South Africa,Free State,2020-05-14,149,44,8,18,6,2
Africa,South Africa,Free State,2020-05-15,153,45,9,18,6,2
Africa,South Africa,Free State,2020-05-16,157,46,9,19,6,2
Africa,South Africa,Free State,2020-05-17,162,48,9,20,6,2
Africa,South Africa,Free State,2020-05-18,166,49,9,20,6,2
Africa,South Africa,Free State,2020-05-19,171,50,10,21,6,2
Africa,South Africa,Free State,2020-05-20,176,52,10,22,6,2
Africa,South Africa,Free State,2020-05-21,181,54,10,23,6,2
Africa,South Africa,Free State,2020-05-22,186,55,10,23,6,2
Africa,South Africa,Free State,2020-05-23,191,57,11,24,6,2
Africa,South Africa,Free State,2020-05-24,197,58,11,25,6,2
Africa,South Africa,Free State,2020-05-25,202,60,11,26,6,2
Africa,South Africa,Free State,2020-05-26,208,62,12,27,6,2
Africa,South Africa,Free State,2020-05-27,213,63,12,27,6,2
Africa,South Africa,Free State,2020-05-28,219,65,12,28,6,2
Africa,South Africa,Free State,2020-05-29,224,66,13,29,7,2
Africa,South Africa,Free State,2020-05-30,230,67,13,30,7,2
Africa,South Africa,Free State,2020-05-31,236,69,13,31,7,2
Africa,South Africa,Free State,2020-06-01,241,70,13,32,7,2
Africa,South Africa,Free State,2020-06-02,247,71,13,33,7,3
Africa,South Africa,Free State,2020-06-03,253,72,14,33,7,3
Africa,South Africa,Free State,2020-06-04,258,73,14,34,7,3
Africa,South Africa,Free State,2020-06-05,264,73,14,35,7,3
Africa,South Africa,Free State,2020-06-06,269,74,14,36,7,3
Africa,South Africa,Free State,2020-06-07,275,75,14,37,7,3
Africa,South Africa,Free State,2020-06-08,280,75,15,38,7,3
Africa,South Africa,Free State,2020-06-09,285,76,15,38,7,3
Africa,South Africa,Free State,2020-06-10,291,76,15,39,7,3
Africa,South Africa,Free State,2020-06-11,296,76,15,40,7,3
Africa,South Africa,Free State,2020-06-12,301,76,15,41,7,3
Africa,South Africa,Free State,2020-06-13,306,76,15,41,7,3
Africa,South Africa,Free State,2020-06-14,310,76,15,42,7,3
Africa,South Africa,Free State,2020-06-15,315,75,15,43,7,3
Africa,South Africa,Gauteng,2020-03-20,109,109,16,16,0,4
Africa,South Africa,Gauteng,2020-03-21,139,133,20,21,0,5
Africa,South Africa,Gauteng,2020-03-22,167,154,24,25,0,6
Africa,South Africa,Gauteng,2020-03-23,194,174,27,29,0,6
Africa,South Africa,Gauteng,2020-03-24,221,193,30,33,0,7
Africa,South Africa,Gauteng,2020-03-25,248,211,33,37,0,8
Africa,South Africa,Gauteng,2020-03-26,276,228,36,41,0,8
Africa,South Africa,Gauteng,2020-03-27,304,245,39,46,1,9
Africa,South Africa,Gauteng,2020-03-28,332,262,42,50,1,10
Africa,South Africa,Gauteng,2020-03-29,360,279,45,54,1,10
Africa,South Africa,Gauteng,2020-03-30,389,296,48,58,1,11
Africa,South Africa,Gauteng,2020-03-31,419,312,51,63,1,12
Africa,South Africa,Gauteng,2020-04-01,448,329,53,67,1,12
Africa,South Africa,Gauteng,2020-04-02,479,345,56,72,2,13
Africa,South Africa,Gauteng,2020-04-03,510,361,59,76,2,13
Africa,South Africa,Gauteng,2020-04-04,541,378,62,81,2,14
Africa,South Africa,Gauteng,2020-04-05,573,394,65,86,2,15
Africa,South Africa,Gauteng,2020-04-06,605,410,68,91,2,15
Africa,South Africa,Gauteng,2020-04-07,638,426,71,96,3,16
Africa,South Africa,Gauteng,2020-04-08,672,443,73,101,3,16
Africa,South Africa,Gauteng,2020-04-09,706,459,76,106,3,17
Africa,South Africa,Gauteng,2020-04-10,740,475,79,111,3,17
Africa,South Africa,Gauteng,2020-04-11,775,491,82,116,4,18
Africa,South Africa,Gauteng,2020-04-12,810,507,85,121,4,19
Africa,South Africa,Gauteng,2020-04-13,845,523,88,127,4,19
Africa,South Africa,Gauteng,2020-04-14,881,540,91,132,5,20
Africa,South Africa,Gauteng,2020-04-15,918,556,93,138,5,20
