"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Alabama","2020-03-20",0.9051828260694326,-3.0049271854040063,2.1924225062713893,0.06978383078637317,8.835017270198021,0.1876984291998645
"Alaska","2020-03-28",0.8698492359860249,-9.522192332289396,2.504019088700703,0.057781561512054234,1.1982409587297596,0.14917075458990892
"Arizona","2020-03-21",0.9898928323122285,1.3069240731076652,2.933942251104901,0.07806494956409106,7.262709959642442,1.676330688162397
"Arkansas","2020-03-20",0.5867973228775822,-7.8164579721973135,3.2272882469102386,0.05517098826574538,6.601617324824263,0.12421230919021847
"California","2020-03-19",1.0008055612802378,4.410424458409273,2.031429660753317,0.0778677378525767,3.4039863075601815,0.49618709171033437
"Colorado","2020-03-19",0.797928104932906,4.728045186158387,2.588646694387454,0.0873663635770473,7.1227897136309375,0.30848085296119676
"Connecticut","2020-03-19",0.8587023086546572,10.279202075848803,2.5027329666031544,0.11166323301423085,7.062133209567263,1.3032476754397178
"Delaware","2020-03-24",1.03038026266465,-4.8854687340919005,1.956867994184719,0.07745935813977685,3.751600095396561,0.1711240973672855
"District of Columbia","2020-03-22",1.0381200794995955,-3.0749729845922875,2.212127762751159,0.058188958037100245,5.3166806618828355,0.13216038206436498
"Florida","2020-03-19",1.0168568319737135,6.394511523315832,2.232496645202208,0.04693967316491906,2.2922714708696006,2.2169358704525424
"Georgia","2020-03-19",0.8103349358779564,8.76519929536446,2.3036355331814344,0.09323660712677789,7.066236452987235,1.4288281478703002
"Hawaii","2020-03-26",0.7426468600020629,-8.236027875295267,2.564933458401333,0.021156438297191292,3.367688802480126,0.08006906212044454
"Idaho","2020-03-25",0.8246559443102714,4.942612050496555,2.0807707176301813,0.054659451809996304,5.3322354177656,0.4167945415562606
"Illinois","2020-03-19",0.9505369630439294,6.383621693094087,2.7053405332347444,0.08307393734832799,6.431666177228567,0.3412883116941897
"Indiana","2020-03-21",0.7521934190893785,11.049271684323148,2.739268443400355,0.10790751000519858,5.985443955053931,4.251985208280069
"Iowa","2020-03-23",0.9577667328054806,-4.822402620688541,2.0285609085425778,0.06318431214614331,5.202971627219049,0.16313752988514926
"Kansas","2020-03-24",0.752468881704741,-8.39406161900585,3.0777397875213883,0.09260445554583019,10.23039826055605,0.17498942716197669
"Kentucky","2020-03-22",0.9624797540602401,-5.55245053349924,2.5826713149477043,0.11713489116925063,9.708825925239653,0.14177536209742997
"Louisiana","2020-03-19",1.0969579461505568,9.776779333838908,2.84245400386763,0.12449841679585416,3.1208438777352088,1.0896235124307703
"Maine","2020-03-23",0.9470864129947876,-7.337963035757175,1.709400443570636,0.0674241775055566,2.6358825021631045,0.1044261606508658
"Maryland","2020-03-19",1.0528602715945938,6.617493519647159,2.138643959880033,0.04834487687745678,6.094138537332337,0.5414634947857838
"Massachusetts","2020-03-19",0.9904874951308762,6.6926271042698895,3.5255219236348294,0.06722524167990339,8.533487700610053,0.0892273027839345
"Michigan","2020-03-19",0.8196115959678515,11.21090124091384,2.4503428269642367,0.11393062057735834,7.691844219889894,1.3107865862190533
"Minnesota","2020-03-20",0.7176462286723246,-5.462776159839395,2.5473982152223176,0.05768044992827506,5.175965411974836,0.09300944687435872
