Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-03-14,112,100,15,15,2,4
None,None,None,2020-03-15,130,112,17,18,2,4
None,None,None,2020-03-16,183,156,24,26,2,6
None,None,None,2020-03-17,262,222,34,37,2,8
None,None,None,2020-03-18,481,424,65,70,3,16
None,None,None,2020-03-19,825,736,114,122,2,27
None,None,None,2020-03-20,1037,897,140,153,2,34
None,None,None,2020-03-21,1268,1066,167,188,1,40
None,None,None,2020-03-22,1865,1585,248,277,1,59
None,None,None,2020-03-23,2218,1829,289,330,0,68
None,None,None,2020-03-24,2569,2059,329,383,-2,77
None,None,None,2020-03-25,2916,2268,366,435,-3,84
None,None,None,2020-03-26,3252,2455,399,485,-3,91
None,None,None,2020-03-27,3575,2618,428,534,-5,96
None,None,None,2020-03-28,3884,2757,455,581,-7,100
None,None,None,2020-03-29,4173,2872,477,624,-10,105
None,None,None,2020-03-30,4447,2964,499,665,-13,108
None,None,None,2020-03-31,4704,3033,514,703,-15,110
None,None,None,2020-04-01,4941,3084,527,739,-19,113
None,None,None,2020-04-02,5163,3116,537,772,-25,114
None,None,None,2020-04-03,5368,3130,545,802,-30,114
None,None,None,2020-04-04,5558,3131,549,831,-36,113
None,None,None,2020-04-05,5733,3117,553,857,-41,114
None,None,None,2020-04-06,5894,3095,554,882,-49,112
None,None,None,2020-04-07,6042,3062,553,904,-57,111
None,None,None,2020-04-08,6179,3020,550,925,-66,109
None,None,None,2020-04-09,6518,3158,575,971,-70,114
None,None,None,2020-04-10,6640,3101,569,989,-81,112
None,None,None,2020-04-11,6756,3041,562,1006,-93,110
None,None,None,2020-04-12,6861,2980,557,1023,-104,107
None,None,None,2020-04-13,6960,2917,548,1038,-118,105
None,None,None,2020-04-14,7050,2853,542,1049,-133,102
None,None,None,2020-04-15,7134,2789,534,1063,-148,99
None,None,None,2020-04-16,7208,2725,526,1075,-167,98
None,None,None,2020-04-17,7278,2660,518,1085,-186,94
None,None,None,2020-04-18,7341,2597,509,1095,-208,92
None,None,None,2020-04-19,7402,2538,502,1102,-231,91
None,None,None,2020-04-20,7456,2482,493,1112,-256,89
None,None,None,2020-04-21,7503,2426,484,1117,-283,85
None,None,None,2020-04-22,7549,2376,475,1126,-312,83
None,None,None,2020-04-23,7591,2328,469,1131,-344,81
None,None,None,2020-04-24,7629,2287,462,1138,-378,81
None,None,None,2020-04-25,7662,2248,456,1143,-416,79
None,None,None,2020-04-26,7695,2216,449,1147,-453,79
None,None,None,2020-04-27,7725,2188,443,1153,-497,77
None,None,None,2020-04-28,7753,2167,441,1156,-543,77
None,None,None,2020-04-29,7780,2152,435,1160,-594,76
None,None,None,2020-04-30,7803,2143,433,1163,-647,75
None,None,None,2020-05-01,7826,2137,430,1167,-704,76
None,None,None,2020-05-02,7846,2141,430,1170,-767,76
None,None,None,2020-05-03,7865,2153,429,1173,-833,76
None,None,None,2020-05-04,7882,2170,429,1176,-905,77
None,None,None,2020-05-05,7900,2195,430,1178,-982,78
None,None,None,2020-05-06,7915,2228,434,1180,-1064,79
None,None,None,2020-05-07,7930,2269,438,1182,-1154,82
None,None,None,2020-05-08,7942,2321,445,1184,-1249,82
None,None,None,2020-05-09,7957,2382,451,1186,-1352,85
None,None,None,2020-05-10,7968,2452,460,1187,-1462,88
None,None,None,2020-05-11,7979,2530,470,1189,-1579,91
None,None,None,2020-05-12,7991,2618,481,1191,-1705,93
None,None,None,2020-05-13,8002,2721,493,1194,-1841,98
None,None,None,2020-05-14,8012,2832,510,1195,-1987,103
None,None,None,2020-05-15,8020,2956,524,1196,-2143,106
None,None,None,2020-05-16,8030,3096,544,1197,-2312,113
None,None,None,2020-05-17,8039,3247,564,1199,-2492,118
