"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"North America","Canada","Ontario","2020-03-15",1.2017349518957128,9.52496073140129,3.244547149025013,0.11025000000000001,1.0849907836613084,0.4418111265065205
"North America","Canada","Quebec","2020-03-19",0.9013643815244833,7.73969679371144,3.3074999259048603,0.07108225349462152,5.5667255180207205,3.748862390953834
"North America","Canada","Saskatchewan","2020-03-28",1.142178819191572,-29.471440431988288,1.9312641679051599,0.034950945733596805,0.3289722058075628,0.5378653055738393
"South America","Chile","None","2020-03-16",1.0158095379542678,2.2076178459824862,1.5876875469843381,0.02959311851846098,6.191572422787868,0.09517427387281199
"South America","Colombia","None","2020-03-19",1.0656389411959812,-5.962109831737076,0.9972490598104338,0.10980894395234282,5.220005963509849,0.09606260993291621
"North America","Costa Rica","None","2020-03-21",1.2499995041635668,-29.992186913098905,1.841912972657006,0.01,2.444873636034412,0.37326474356866146
"Africa","Cote d'Ivoire","None","2020-03-27",1.1191876979608668,-18.614477517984604,2.352086948094494,0.026503640275700915,3.5141437727243625,0.1
"Europe","Croatia","None","2020-03-19",1.175793906235532,-23.43404914786436,2.1414017865333554,0.03279364878517015,9.106583282456299,0.10896986388121253
"North America","Cuba","None","2020-03-28",1.30051038682265,-18.663947641975014,2.6259402672551113,0.08276500680907177,4.3465874738644965,0.10815083985317296
"Europe","Cyprus","None","2020-03-23",1.1144205045034898,-7.239074214690445,2.2940275323748835,0.04951802589200279,2.162822792677536,0.13033528513722947
"Europe","Denmark","None","2020-03-10",1.3538237453574455,-30.967661036545792,0.9025107850117938,0.09576630221974038,5.178216309596171,0.09026637424351291
"North America","Dominican Republic","None","2020-03-21",0.7500174503014311,-3.7523191133965117,1.0000019886664409,0.1,9.687182392812472,0.10296357529407607
"South America","Ecuador","None","2020-03-18",1.2552574193858466,-2.6203154390085492,1.9258337172081128,0.11024999048959888,0.0997470912083921,6.607033942619929
"Europe","Estonia","None","2020-03-14",1.2173156232156144,-11.663841150882968,1.5681233167032609,0.04183243332156688,2.9228031781035093,0.10075677911117104
"Europe","Finland","None","2020-03-13",1.3410106843350342,-31.38114888277499,0.9027112900378537,0.0389191416096189,4.751590804606693,0.09367036115120257
"Europe","France","None","2020-02-29",1.1685030524350268,10.879516483273765,1.1723856293477377,0.11025000000000001,0.22489991402911777,4.5799823358025185
"Asia","Georgia","None","2020-03-30",0.797513055468092,-19.67580478060731,1.466278144905271,0.041659629210971424,1.1098078096274318,0.24475407157983234
"Europe","Germany","None","2020-03-01",1.0601899656268214,11.024965591386072,1.8054715021689063,0.05031771181114537,0.8301874549955537,6.243547301657407
"Africa","Ghana","None","2020-03-26",1.0032960379720868,-12.70471328058769,1.6355705635386106,0.018152108934718737,1.6587990681644893,0.12302381575800062
"Europe","Greece","None","2020-03-13",1.059241690982917,-14.505371818664598,2.1140484500817274,0.09315963510502759,4.641240157136376,0.09892381235523891
"Africa","Guinea","None","2020-04-04",0.8708681135209682,-14.545829764473938,2.326670102931849,0.06325698913990949,2.198589800997416,0.16050916305606588
"North America","Honduras","None","2020-03-29",0.7780729578774239,-26.02091111033102,2.525656785014335,0.11024997634359576,3.3312173687547566,0.15172040151721386
"Europe","Hungary","None","2020-03-21",1.3642342435789552,-27.28433286743007,1.4596434095338502,0.11024999092084557,7.52293244598786,0.10935863280495692
"Europe","Iceland","None","2020-03-12",1.2035427312415283,-29.881016696890516,1.0510907998962307,0.00907586879218831,5.708447115147772,0.09885847987589286
"Asia","India","None","2020-03-14",1.0478380518595702,-1.0805504876745256,1.709138754535471,0.05183214085094073,4.773282510355437,4.9659733237537
"Asia","Indonesia","None","2020-03-15",1.1859450895051094,-5.01194549129404,1.5653307690317195,0.11024997216323114,1.051599226582529,3.9182987288389124
"Asia","Iraq","None","2020-03-13",1.1005693636450162,-6.203560587721184,2.6220858619792065,0.11024996550369243,9.047836434813746,0.09788838793812851
"Europe","Ireland","None","2020-03-14",0.7985952657080748,9.875015723001827,0.9473591244927104,0.11025000000000001,6.650487316215935,0.11162945494460623
"Asia","Israel","None","2020-03-12",0.8468914652180293,10.340591301203744,3.3074999589240752,0.023083846071745944,7.998104085277766,0.09044411073729182
"Europe","Italy","None","2020-02-23",1.018432828957205,10.996475510834586,1.733815050909599,0.11025000000000001,0.458244830200404,7.1551617619329955
"Asia","Japan","None","2020-02-21",1.0194044884374214,4.393618657392473,1.4572552872206088,0.03898416268246918,1.6858172875330353,0.0902517446875417
"Asia","Jordan","None","2020-03-22",0.8224572383301615,-28.340146810338528,2.4127633068435586,0.04120172724041972,1.3499027847288037,0.6199084784971863
"Africa","Kazakhstan","None","2020-03-26",1.3458016819893936,-27.724335638161218,1.3199236547536122,0.030831047529536998,2.8798926668051354,1.5081218013391684
"Africa","Kenya","None","2020-04-02",0.8466960096437708,-28.436932482271473,2.39487173599717,0.060194903380384676,1.2554059201382286,0.15242752826889144
"Europe","Kosovo","None","2020-03-31",0.9922185301681242,-27.324293503480767,2.063531657586438,0.07230117160421053,1.4152365054189473,0.16387311721336734
"Asia","Kuwait","None","2020-03-14",1.2891479511991488,2.2619611922068725,0.9642262960295019,0.009025,0.20999242985617075,0.09858003942650252
"Europe","Latvia","None","2020-03-20",1.0296135284145385,-12.193077860926865,2.4955442127845457,0.011024999686991544,2.1899025718527936,0.487139107066123
"Asia","Lebanon","None","2020-03-15",1.306454150762872,-23.018329642144945,2.3832822281151564,0.05959384416517265,3.088055826408062,0.09970406919395423
"Europe","Lithuania","None","2020-03-22",1.2178271242044763,-24.81598137463252,1.9541021903957707,0.05143685525757599,4.085292332068681,0.2660366209054701
"Europe","Luxembourg","None","2020-03-17",1.139447235766015,-10.041503439189315,3.3074954511804937,0.03884389905125029,10.851246350400734,2.0332195867051346
"Asia","Malaysia","None","2020-03-09",1.2740510118727317,-6.882620211258548,1.5196926101383448,0.03740263267977237,0.3335774867830465,3.038334227894546
"Europe","Malta","None","2020-03-23",0.7191668367268204,8.942175084531625,2.26510497241189,0.0133295991671377,0.14237722801143599,0.2014640401235626
"Africa","Mauritius","None","2020-03-28",1.1329349796925048,-19.430284950645447,2.7452645076832733,0.07053646110712959,2.2457937512164223,0.11050924003081582
"North America","Mexico","None","2020-03-19",0.9341053175676816,-4.664438045104918,1.7966882483492643,0.09390950108948341,7.277621957949937,2.4513880828487586
"Europe","Moldova","None","2020-03-23",1.3137879663400103,-27.84340764683681,0.9025696538790263,0.06329065725656378,5.146607744407802,0.6507146070694727
"Europe","Montenegro","None","2020-03-31",0.676875,-29.241361116917016,1.8305696110342675,0.009025135621978849,1.7986425065779983,0.2738858524475792
"Africa","Morocco","None","2020-03-22",0.8822653538498191,-24.55237535176107,2.154035646922761,0.11024998150686678,10.927538211483858,0.8754224615852197
"Europe","Netherlands","None","2020-03-06",1.0630387042006406,9.043181626537292,2.0383469797536846,0.11025000000000001,0.10537536002660985,2.5027076375825885
"Oceania","New Zealand","None","2020-03-22",1.2499999797878265,-28.937876436171585,2.798732562214403,0.01,9.490799483434541,0.10000006449730486
"Africa","Niger","None","2020-04-03",0.7221440622121065,-32.738800518503744,3.0519662458848513,0.0805217231257998,7.533055407322905,0.14289726682271472
"Africa","Nigeria","None","2020-03-29",0.7460716764125274,-16.8501707517821,2.774972662424229,0.07572997872040506,2.031819630734712,0.14923829562972518
"Europe","Norway","None","2020-03-06",0.7048534010141079,9.889762798208935,3.1712121970291767,0.033106187059047214,0.09979996827109044,2.7728426424619164
"Asia","Oman","None","2020-03-26",1.3744368425154163,-18.058824937179786,1.4691798894380044,0.02016274890500177,2.3568548641242137,0.09943331627729418
"Asia","Pakistan","None","2020-03-16",1.0353678661834893,-4.971270039072079,0.981657795279038,0.044710292977860264,0.6706958568398651,2.9587674706334957
"North America","Panama","None","2020-03-19",0.9225384407221254,-0.5718084709092128,0.9025,0.07983334768066981,0.6473764225775079,2.4452856566837724
"South America","Paraguay","None","2020-04-05",0.7670566373692833,-8.036571407699064,2.254706848428813,0.09304993034738483,0.18537448621712405,0.25376382606082193
"South America","Peru","None","2020-03-17",1.2878863670170115,10.037261181995191,0.9027807322273885,0.11024998518855514,0.09030297346323185,0.602595364371658
"Asia","Philippines","None","2020-03-14",1.0288438787387122,-1.8684430051892018,1.6413599170900113,0.11024997590379691,4.5727496337337765,4.754594609917294
"Europe","Poland","None","2020-03-14",0.8927944488842412,5.6064488092753315,1.1025000996170478,0.09361089755222562,2.977926771858151,2.1426959355259356
"Europe","Portugal","None","2020-03-13",1.0033549026417137,7.978628710424974,3.0046939021654295,0.08354601339594904,6.361338208083162,1.682689686522507
"Asia","Qatar","None","2020-03-11",1.0508985942001217,9.340474037242435,0.9025,0.009025,0.09099241120579814,0.09025
"Europe","Romania","None","2020-03-14",1.0063531080564923,-0.9792382854526641,0.9503956333244575,0.11025000000000001,2.4251470148768397,1.6416363169203245
"Africa","Rwanda","None","2020-04-04",1.084038697427104,-22.49816533587303,2.090878181893555,0.011884326731152877,0.15799486706855465,0.09820385111359153
"Europe","San Marino","None","2020-03-15",0.8728029567125448,-10.509219777437579,2.986070268409074,0.09281895552903024,1.6944412389299797,0.2298039401818732
"Asia","Saudi Arabia","None","2020-03-14",1.2499982557523994,-2.799687736728709,1.0000088912568221,0.041113395213243115,0.1,1.4849629914998463
"Africa","Senegal","None","2020-03-26",0.8754428887868934,-11.695221694297523,2.5127374982333284,0.0240899859541047,0.7501253321648177,0.39511859056328585
"Europe","Serbia","None","2020-03-19",0.8765653518454007,10.18216517488544,2.7784853385900736,0.08179951359194168,3.161892137741623,0.10157143888531506
"Asia","Singapore","None","2020-02-29",1.3214122877348997,-5.127974695426468,2.000605680965878,0.009025,0.4080734421330535,1.0347920167747866
"Europe","Slovenia","None","2020-03-13",1.1940995870901678,-2.7431745678530186,2.9577344393265803,0.07795404621683644,1.79590909691966,0.2080262982982257
"Africa","South Africa","None","2020-03-18",0.75,-22.499572669019607,1.151120588704677,0.023670132972746925,8.373266479573102,1.1871051177799048
"Europe","Spain","None","2020-03-02",1.0480410002322402,11.024999725826559,2.0553966406214137,0.11025000000000001,8.99956150637851,7.490641352873064
"Asia","Sri Lanka","None","2020-03-24",0.8111548970478999,-18.131873331820536,2.7325897792816973,0.08325031904764274,0.10642921270921629,0.5036595162595616
"Europe","Sweden","None","2020-03-06",0.7824717271891788,10.312268030265084,0.9090217707342845,0.11025000000000001,5.353998072861733,0.11028220308220686
"Europe","Switzerland","None","2020-03-05",0.8394736016318628,11.02497869987103,3.292931029624408,0.08679269914834044,10.477018302509963,0.9984135499144269
"Asia","Thailand","None","2020-03-15",1.2914089443723378,-16.482274437590537,1.789382908605987,0.026238033530610744,5.198377354060862,2.6155857901094337
"South America","Trinidad and Tobago","None","2020-04-04",0.75,-25.904828835122263,2.771194446989859,0.099892978646373,0.10000019806478246,0.1
"Africa","Tunisia","None","2020-03-24",0.6953910916462614,-28.296881428026715,2.331351113861575,0.09913523816572187,5.28479197545192,0.7047543353529985
"Asia","Turkey","None","2020-03-19",0.9587331350003634,8.132529583098323,1.5664475987306408,0.07940867500030735,7.521240470202615,10.562809393536208
"Europe","Ukraine","None","2020-03-25",1.1045451639575834,-1.882312916563707,2.0301941085389195,0.1034148640206653,6.117309188413975,1.0987227318514403
"Asia","United Arab Emirates","None","2020-03-18",1.2187168425444914,9.711853461929394,2.0445697042023596,0.021110048390891013,0.9007232137179839,0.1772390509615538
"Europe","United Kingdom","None","2020-03-05",1.0900689323785993,9.999999795393375,1.,0.1,2.715562422717934,3.6627448460025636
"South America","Uruguay","None","2020-03-21",0.677673918943292,-23.178603068150846,1.1075818063356708,0.03390623668832834,1.2169893662098246,0.7714577581096034
"North America","US","Alabama","2020-03-20",1.2447422273189508,-2.9467062010535505,1.5579208779168228,0.087750752142375,6.104133321280644,0.1862423263254874
"North America","US","Alaska","2020-03-28",0.9425769589850586,-6.945188818202758,2.352699344608317,0.05715680976996646,1.0371242132502594,0.1483180706581725
"North America","US","Arizona","2020-03-21",0.9629666242163039,1.3999750772990254,2.596785681802655,0.09821210746567505,7.336549325269124,1.4028672624896183
"North America","US","Arkansas","2020-03-20",0.8651239430089661,-5.42159552331146,2.119453510675954,0.05418159203906012,5.313200875402416,0.153787800588763
"North America","US","California","2020-03-19",0.8533551278356394,5.068618247428666,2.51091148231545,0.08276484951452534,3.87082148473542,0.41799442981152646
"North America","US","Colorado","2020-03-19",0.7323067032130626,5.404344045467045,2.7566342009269644,0.1081826520450546,6.672958869961346,0.2213892961105225
"North America","US","Connecticut","2020-03-19",0.727064156799102,13.219759965332534,2.5061093033449104,0.14790846938962499,7.349512973170221,1.0460898748122567
"North America","US","Delaware","2020-03-24",1.4374709905822463,-4.327937001602649,1.3361018979374657,0.082853544603375,2.8447924594786156,0.1808647157339142
"North America","US","District of Columbia","2020-03-22",1.2230967838223317,-2.6864546085568923,1.6199587056264135,0.07747341990412498,3.8825036880170134,0.14616648492954207
"North America","US","Florida","2020-03-19",0.8086162947856549,7.180646372294638,2.461097820022772,0.06934209369435197,2.549162402591836,2.7209489899285924
"North America","US","Georgia","2020-03-19",0.6823806999637505,10.049275013964278,2.34785023588069,0.11827425414844199,6.797550134203286,1.261802621404855
"North America","US","Hawaii","2020-03-26",0.48473617456578694,-7.878565021316671,3.5016372473902924,0.032511352883625,3.510365304920711,0.07021791178025312
"North America","US","Idaho","2020-03-25",0.521913374123625,3.20832485457807,3.1255583793780586,0.058441008724413386,5.867897447537237,0.47903786843388185
"North America","US","Illinois","2020-03-19",0.879074691886941,7.750408149741413,2.2469731422175636,0.11243379445987499,6.237291640356349,0.27856339384042095
"North America","US","Indiana","2020-03-21",0.6589619921188402,9.89027498106012,2.556092201136921,0.13522942369618562,6.820089053971932,4.16985567508016
"North America","US","Iowa","2020-03-23",1.1475172823593653,-3.9952187686270224,1.6943841398215451,0.078931716003,4.313669129407473,0.1575421420238714
"North America","US","Kansas","2020-03-24",0.9337749696417833,-6.4891220532402984,2.5383901818844063,0.10285921236937501,8.295299428349661,0.21295971086057447
"North America","US","Kentucky","2020-03-22",1.191441286480579,-4.779285498902771,2.2198398877484533,0.15112054569583272,7.522037638159669,0.16435839360587173
"North America","US","Louisiana","2020-03-19",0.9770771018266567,7.436569582040792,3.8516062192475227,0.13064994639553845,4.339526966785971,1.294180775306791
"North America","US","Maine","2020-03-23",0.6779117152208388,-6.524908606079337,2.010885087457302,0.07653077031671053,3.0652948212387887,0.0938945896258773
"North America","US","Maryland","2020-03-19",1.0267928892209413,9.44834966681919,1.915201605161501,0.07305174850837501,4.803761894295565,0.45976158200808714
"North America","US","Massachusetts","2020-03-19",1.16512314305623,6.072891586988988,2.5029387285727625,0.095869400846625,6.9964529946570675,0.08464810693744242
"North America","US","Michigan","2020-03-19",0.6478047980526135,10.163446717483518,3.67483162645598,0.168349399525125,11.601871506325708,1.0961501672212122
"North America","US","Minnesota","2020-03-20",0.8840106318042478,-4.451642690409969,1.862023762955266,0.07477948066837499,4.654423814634917,0.09171842739586668
"North America","US","Mississippi","2020-03-21",0.8487061427610781,-3.4396964341639054,0.9586319984468887,0.10186257249,4.351696425792748,0.7451662259301164
"North America","US","Missouri","2020-03-22",0.8609420657934566,2.342443359419877,1.9160196960507236,0.0811874591109038,3.098682334387344,3.615618110532949
"North America","US","Montana","2020-03-27",0.46886344903444926,-3.4374280537596884,3.1450294206236706,0.04422922556287972,1.8586491226767494,0.2005118412848
"North America","US","Nebraska","2020-03-27",0.8991188115455739,-4.550066428219601,2.728951186093956,0.07239654639529344,4.824345555831979,0.13671787049377848
"North America","US","Nevada","2020-03-20",0.7725357264962581,4.184240157068794,2.520688588304642,0.10463087134745674,4.647019026544895,0.11327211153688552
"North America","US","New Hampshire","2020-03-23",0.9778149058442972,-5.744258031228043,2.298942349925843,0.050751950452875005,4.5980369306001245,0.113339980790625
"North America","US","New Jersey","2020-03-19",0.852821970434244,7.290602458687198,2.4618834124378854,0.11270133388200183,6.923419440763992,3.11391021397102
"North America","US","New Mexico","2020-03-24",1.0758375462827967,-3.9510283590670414,1.7399705220543304,0.06302007325508029,4.032924332696391,0.15643977587226787
"North America","US","New York","2020-03-19",0.7210790571831557,5.444197054412165,1.9088986305114144,0.11335945572,3.775058851370559,3.8341838769857977
"North America","US","North Carolina","2020-03-19",0.7840488206796118,7.797764906671816,2.354636973270218,0.037262996024625,2.9721251248183123,1.8360203599715088
"North America","US","North Dakota","2020-03-30",0.8340410319349697,-12.786968599373358,1.3817020501720079,0.012752539387874252,1.7810329262993536,0.13692436513049439
"North America","US","Ohio","2020-03-19",0.6977620036089266,8.35651891161911,2.580369359668735,0.1209952974962881,9.626630080623789,0.4165822952939392
"North America","US","Oklahoma","2020-03-24",0.6210944994495156,3.1136380051117785,2.4315560507079845,0.15450973733152462,7.020158810690291,1.5661749708639396
"North America","US","Oregon","2020-03-20",0.8830213614842732,-1.3341923354607599,2.4325328367485137,0.08710982142073241,5.403538423897072,0.12656405307455215
"North America","US","Pennsylvania","2020-03-19",0.9304232750531366,10.393116105749046,2.6065349345192907,0.07620802464712499,5.2945727564941425,2.0728439202277777
"North America","US","Rhode Island","2020-03-23",1.1580974248472855,2.7552355617468214,1.8561404342495935,0.0928591666754986,3.9672284114626986,0.15280621889914175
"North America","US","South Carolina","2020-03-20",0.6188494187570307,7.818092889945345,1.4311779232136328,0.07423780766824589,5.775518128662389,0.9792198732063463
"North America","US","South Dakota","2020-03-30",1.168497234362775,-4.070547168283602,1.9355360948398164,0.04487628710482687,3.8278625131945234,0.13861830705920986
"North America","US","Tennessee","2020-03-19",0.8867712811004931,-1.366163885213301,1.426345148705912,0.052591631896125,2.447855502752811,3.3875165798428943
"North America","US","Texas","2020-03-19",1.157231327578736,2.4217840394004253,1.6161664780698624,0.064465847625375,0.8797437157974582,2.9358738293530355
"North America","US","Utah","2020-03-20",1.1777942006543223,-4.53308015114584,2.0322367009779194,0.021999877215342002,5.36341179827497,0.4588734989447458
"North America","US","Vermont","2020-03-24",0.8586052816825,-8.222503925593125,2.6383167031331247,0.07919960408499999,7.540948328616874,0.152739402292375
"North America","US","Virginia","2020-03-20",1.1602342780859325,3.089306770940799,1.8936892004150796,0.06982001721449999,6.864539939199817,0.10612594182577653
"North America","US","Washington","2020-03-19",0.81406314316725,-1.06642233165825,2.9053134006513748,0.09671213320599999,5.776925073104374,0.535360709409875
"North America","US","West Virginia","2020-03-28",0.8707321762882598,-4.5551864373564745,1.6216415205026429,0.037708727954625,2.636767385539857,0.10870536420692198
"North America","US","Wisconsin","2020-03-19",0.9677970022604213,-0.297508891932632,2.190944447792524,0.10336293668137501,4.72426619285491,0.8290207849370701
"North America","US","Wyoming","2020-03-31",0.6992115946204637,-5.624650654049229,2.8558388972394857,0.006983373389624999,0.3816728452493915,0.5057770368349572
"Asia","Uzbekistan","None","2020-03-28",1.3684882486827321,-21.551344822448463,1.8954828261379444,0.009043088795665725,4.75670201031148,0.7896698481225527
"Asia","Vietnam","None","2020-03-22",0.853779764309704,-23.357055222914873,2.3077179578440634,0.03023381796396761,0.11234841236364818,0.7358143192781081
