"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Alabama","2020-05-31",2665,51,31,400,115,3
"Alabama","2020-06-01",2666,48,30,400,115,3
"Alabama","2020-06-02",2666,45,29,400,115,3
"Alabama","2020-06-03",2667,42,27,400,116,3
"Alabama","2020-06-04",2667,39,26,400,116,2
"Alabama","2020-06-05",2667,37,25,400,116,2
"Alabama","2020-06-06",2668,35,24,400,116,2
"Alabama","2020-06-07",2668,33,22,400,116,2
"Alabama","2020-06-08",2668,31,21,400,116,2
"Alabama","2020-06-09",2668,29,20,400,116,2
"Alabama","2020-06-10",2669,27,19,400,117,2
"Alabama","2020-06-11",2669,25,18,400,117,1
"Alabama","2020-06-12",2669,24,18,400,117,1
"Alabama","2020-06-13",2669,23,17,400,117,1
"Alabama","2020-06-14",2669,21,16,400,117,1
"Alabama","2020-06-15",2669,20,15,400,117,1
"Alabama","2020-06-16",2670,19,14,400,117,1
"Alabama","2020-06-17",2670,18,14,400,117,1
"Alabama","2020-06-18",2670,17,13,400,117,1
"Alabama","2020-06-19",2670,16,12,400,117,1
"Alabama","2020-06-20",2670,15,12,400,117,1
"Alabama","2020-06-21",2670,14,11,400,117,1
"Alabama","2020-06-22",2670,13,11,400,118,1
"Alabama","2020-06-23",2670,12,10,401,118,1
"Alabama","2020-06-24",2670,12,10,401,118,1
"Alabama","2020-06-25",2670,11,9,401,118,1
"Alabama","2020-06-26",2670,10,9,401,118,1
"Alabama","2020-06-27",2670,10,8,401,118,0
"Arizona","2020-04-03",1777,1041,201,265,33,45
"Arizona","2020-04-04",1955,1109,217,292,37,48
"Arizona","2020-04-05",2134,1170,232,319,43,51
"Arizona","2020-04-06",2313,1226,247,345,48,54
"Arizona","2020-04-07",2489,1274,261,372,54,56
"Arizona","2020-04-08",2663,1316,273,398,60,59
"Arizona","2020-04-09",2834,1350,285,423,66,61
"Arizona","2020-04-10",3000,1377,295,448,72,62
"Arizona","2020-04-11",3161,1398,304,472,78,64
"Arizona","2020-04-12",3317,1411,312,496,84,65
"Arizona","2020-04-13",3467,1418,318,518,91,66
"Arizona","2020-04-14",3611,1419,323,540,97,66
"Arizona","2020-04-15",3748,1414,328,561,104,66
"Arizona","2020-04-16",3879,1404,331,580,110,66
"Arizona","2020-04-17",4004,1389,332,599,116,66
"Arizona","2020-04-18",4123,1369,333,617,122,66
"Arizona","2020-04-19",4234,1346,333,634,129,65
"Arizona","2020-04-20",4340,1319,332,649,135,64
"Arizona","2020-04-21",4439,1289,330,664,141,63
"Arizona","2020-04-22",4532,1256,327,678,146,62
"Arizona","2020-04-23",4620,1222,324,691,152,61
"Arizona","2020-04-24",4702,1185,320,704,157,60
"Arizona","2020-04-25",4778,1148,315,715,163,58
"Arizona","2020-04-26",4849,1109,310,726,168,57
"Arizona","2020-04-27",4916,1069,304,736,173,55
"Arizona","2020-04-28",4977,1029,298,745,177,53
"Arizona","2020-04-29",5034,989,292,753,182,51
"Arizona","2020-04-30",5087,949,285,761,186,50
"Arizona","2020-05-01",5136,909,278,769,191,48
"Arizona","2020-05-02",5182,869,271,776,195,46
"Arizona","2020-05-03",5223,830,264,782,198,44
"Arizona","2020-05-04",5262,792,257,788,202,43
"Arizona","2020-05-05",5297,754,249,793,206,41
"Arizona","2020-05-06",5330,718,241,798,209,39
"Arizona","2020-05-07",5360,682,234,802,212,37
"Arizona","2020-05-08",5387,648,226,806,215,36
"Arizona","2020-05-09",5413,615,219,810,218,34
"Arizona","2020-05-10",5436,583,211,814,221,33
"Arizona","2020-05-11",5457,552,204,817,223,31
"Arizona","2020-05-12",5476,522,197,820,226,29
"Arizona","2020-05-13",5494,493,190,822,228,28
"Arizona","2020-05-14",5510,466,183,825,230,27
"Arizona","2020-05-15",5525,440,176,827,232,25
"Arizona","2020-05-16",5538,415,169,829,234,24
"Arizona","2020-05-17",5550,392,162,831,236,23
"Arizona","2020-05-18",5561,369,156,833,238,21
"Arizona","2020-05-19",5572,348,150,834,239,20
"Arizona","2020-05-20",5581,328,144,835,241,19
"Arizona","2020-05-21",5589,308,138,837,242,18
"Arizona","2020-05-22",5597,290,132,838,244,17
"Arizona","2020-05-23",5604,273,127,839,245,16
"Arizona","2020-05-24",5610,256,121,840,246,15
"Arizona","2020-05-25",5615,241,116,841,247,14
"Arizona","2020-05-26",5621,227,111,841,248,14
"Arizona","2020-05-27",5625,213,106,842,249,13
"Arizona","2020-05-28",5629,200,102,843,250,12
"Arizona","2020-05-29",5633,188,97,843,251,11
"Arizona","2020-05-30",5637,176,93,844,252,11
"Arizona","2020-05-31",5640,166,89,844,253,10
"Arizona","2020-06-01",5642,155,85,845,253,9
"Arizona","2020-06-02",5645,146,81,845,254,9
"Arizona","2020-06-03",5647,137,77,845,255,8
"Arizona","2020-06-04",5649,129,74,846,255,8
"Arizona","2020-06-05",5651,121,70,846,256,7
"Arizona","2020-06-06",5653,113,67,846,256,7
"Arizona","2020-06-07",5654,106,64,846,257,6
"Arizona","2020-06-08",5656,100,61,847,257,6
"Arizona","2020-06-09",5657,94,58,847,258,6
"Arizona","2020-06-10",5658,88,55,847,258,5
"Arizona","2020-06-11",5659,83,53,847,258,5
"Arizona","2020-06-12",5660,78,50,847,259,5
"Arizona","2020-06-13",5661,73,48,847,259,4
"Arizona","2020-06-14",5661,69,46,848,260,4
"Arizona","2020-06-15",5662,64,44,848,260,4
"Arizona","2020-06-16",5663,61,41,848,260,3
"Arizona","2020-06-17",5663,57,40,848,260,3
"Arizona","2020-06-18",5663,53,38,848,261,3
"Arizona","2020-06-19",5664,50,36,848,261,3
"Arizona","2020-06-20",5664,47,34,848,261,3
"Arizona","2020-06-21",5665,44,32,848,261,2
"Arizona","2020-06-22",5665,42,31,848,261,2
"Arizona","2020-06-23",5665,39,29,848,262,2
"Arizona","2020-06-24",5665,37,28,848,262,2
"Arizona","2020-06-25",5666,35,27,848,262,2
"Arizona","2020-06-26",5666,33,25,848,262,2
"Arizona","2020-06-27",5666,31,24,848,262,2
"Arizona","2020-06-28",5666,29,23,848,262,2
"Arkansas","2020-04-03",817,430,88,123,16,19
"Arkansas","2020-04-04",868,437,91,130,18,20
"Arkansas","2020-04-05",916,441,93,137,20,20
"Arkansas","2020-04-06",962,442,96,144,22,20
"Arkansas","2020-04-07",1005,440,97,151,24,20
"Arkansas","2020-04-08",1046,437,98,157,26,20
"Arkansas","2020-04-09",1084,431,99,163,28,20
"Arkansas","2020-04-10",1120,424,99,168,30,20
"Arkansas","2020-04-11",1154,416,99,173,32,20
"Arkansas","2020-04-12",1185,406,99,178,33,20
"Arkansas","2020-04-13",1214,395,98,182,35,19
"Arkansas","2020-04-14",1241,383,98,186,37,19
"Arkansas","2020-04-15",1266,371,96,190,39,18
"Arkansas","2020-04-16",1289,359,95,193,40,18
"Arkansas","2020-04-17",1311,345,93,197,42,17
"Arkansas","2020-04-18",1331,332,92,200,43,17
"Arkansas","2020-04-19",1349,319,90,202,45,16
"Arkansas","2020-04-20",1366,305,88,205,46,16
"Arkansas","2020-04-21",1381,292,86,207,47,15
"Arkansas","2020-04-22",1395,279,84,209,49,15
"Arkansas","2020-04-23",1409,266,81,211,50,14
"Arkansas","2020-04-24",1420,253,79,213,51,14
"Arkansas","2020-04-25",1431,240,77,215,52,13
"Arkansas","2020-04-26",1441,228,75,216,53,12
"Arkansas","2020-04-27",1450,216,72,218,54,12
"Arkansas","2020-04-28",1459,205,70,219,55,11
"Arkansas","2020-04-29",1466,194,68,220,56,11
"Arkansas","2020-04-30",1473,183,65,221,57,10
"Arkansas","2020-05-01",1480,173,63,222,57,10
"Arkansas","2020-05-02",1485,164,61,223,58,9
"Arkansas","2020-05-03",1490,154,58,224,59,9
"Arkansas","2020-05-04",1495,145,56,224,59,8
"Arkansas","2020-05-05",1499,137,54,225,60,8
"Arkansas","2020-05-06",1503,129,52,225,61,7
"Arkansas","2020-05-07",1507,121,50,226,61,7
"Arkansas","2020-05-08",1510,114,48,226,62,7
"Arkansas","2020-05-09",1513,107,46,227,62,6
"Arkansas","2020-05-10",1515,101,44,227,63,6
"Arkansas","2020-05-11",1518,95,42,228,63,6
"Arkansas","2020-05-12",1520,89,40,228,63,5
"Arkansas","2020-05-13",1522,83,39,228,64,5
"Arkansas","2020-05-14",1524,78,37,229,64,5
"Arkansas","2020-05-15",1525,73,35,229,65,4
"Arkansas","2020-05-16",1527,69,34,229,65,4
"Arkansas","2020-05-17",1528,65,32,229,65,4
"Arkansas","2020-05-18",1529,60,31,229,65,4
"Arkansas","2020-05-19",1530,57,30,229,66,3
"Arkansas","2020-05-20",1531,53,28,230,66,3
"Arkansas","2020-05-21",1532,50,27,230,66,3
"Arkansas","2020-05-22",1532,47,26,230,66,3
"Arkansas","2020-05-23",1533,44,25,230,67,3
"Arkansas","2020-05-24",1534,41,24,230,67,3
"Arkansas","2020-05-25",1534,39,22,230,67,2
"Arkansas","2020-05-26",1535,36,21,230,67,2
"Arkansas","2020-05-27",1535,34,20,230,67,2
"Arkansas","2020-05-28",1536,32,19,230,67,2
"Arkansas","2020-05-29",1536,30,19,230,68,2
"Arkansas","2020-05-30",1536,28,18,230,68,2
"Arkansas","2020-05-31",1536,26,17,230,68,2
"Arkansas","2020-06-01",1537,25,16,231,68,1
"Arkansas","2020-06-02",1537,23,15,231,68,1
"Arkansas","2020-06-03",1537,22,15,231,68,1
"Arkansas","2020-06-04",1537,20,14,231,68,1
"Arkansas","2020-06-05",1538,19,13,231,68,1
"Arkansas","2020-06-06",1538,18,13,231,68,1
"Arkansas","2020-06-07",1538,17,12,231,68,1
"Arkansas","2020-06-08",1538,16,11,231,68,1
"Arkansas","2020-06-09",1538,15,11,231,69,1
"Arkansas","2020-06-10",1538,14,10,231,69,1
"Arkansas","2020-06-11",1538,13,10,231,69,1
"Arkansas","2020-06-12",1538,12,9,231,69,1
"Arkansas","2020-06-13",1538,12,9,231,69,1
"Arkansas","2020-06-14",1538,11,8,231,69,1
"Arkansas","2020-06-15",1538,10,8,231,69,1
"Arkansas","2020-06-16",1538,10,8,231,69,1
"Arkansas","2020-06-17",1538,9,7,231,69,0
"Arkansas","2020-06-18",1539,9,7,231,69,0
"Arkansas","2020-06-19",1539,8,7,231,69,0
"Arkansas","2020-06-20",1539,8,6,231,69,0
"Arkansas","2020-06-21",1539,7,6,231,69,0
"Arkansas","2020-06-22",1539,7,6,231,69,0
"Arkansas","2020-06-23",1539,6,5,231,69,0
"Arkansas","2020-06-24",1539,6,5,231,69,0
"Arkansas","2020-06-25",1539,6,5,231,69,0
"Arkansas","2020-06-26",1539,5,5,231,69,0
"Arkansas","2020-06-27",1539,5,4,231,69,0
"Arkansas","2020-06-28",1539,5,4,231,69,0
"California","2020-04-03",12350,7084,1362,1824,283,303
"California","2020-04-04",13734,7705,1495,2032,323,331
"California","2020-04-05",15168,8314,1630,2247,366,359
"California","2020-04-06",16645,8904,1764,2469,413,387
"California","2020-04-07",18154,9469,1896,2695,463,414
"California","2020-04-08",19688,10003,2024,2925,516,439
"California","2020-04-09",21238,10501,2149,3158,572,464
"California","2020-04-10",22795,10960,2269,3391,630,486
"California","2020-04-11",24352,11375,2382,3625,691,508
"California","2020-04-12",25902,11744,2489,3857,754,527
"California","2020-04-13",27438,12066,2588,4088,818,545
"California","2020-04-14",28953,12340,2679,4315,885,560
"California","2020-04-15",30442,12564,2762,4538,952,574
"California","2020-04-16",31901,12740,2836,4757,1021,585
"California","2020-04-17",33325,12867,2902,4971,1091,594
"California","2020-04-18",34711,12948,2958,5179,1161,602
"California","2020-04-19",36055,12985,3006,5380,1231,607
"California","2020-04-20",37355,12978,3045,5575,1302,610
"California","2020-04-21",38609,12930,3075,5763,1372,611
"California","2020-04-22",39815,12844,3096,5944,1442,611
"California","2020-04-23",40973,12723,3110,6118,1512,609
"California","2020-04-24",42081,12569,3115,6284,1580,605
"California","2020-04-25",43140,12386,3113,6443,1648,600
"California","2020-04-26",44150,12175,3104,6594,1715,593
"California","2020-04-27",45110,11940,3088,6738,1780,585
"California","2020-04-28",46022,11684,3066,6875,1844,576
"California","2020-04-29",46887,11409,3038,7005,1907,565
"California","2020-04-30",47704,11119,3005,7128,1968,554
"California","2020-05-01",48477,10815,2966,7243,2028,542
"California","2020-05-02",49205,10500,2923,7353,2086,530
"California","2020-05-03",49891,10177,2876,7456,2142,516
"California","2020-05-04",50535,9847,2826,7552,2196,502
"California","2020-05-05",51141,9513,2772,7643,2249,488
"California","2020-05-06",51708,9176,2716,7728,2300,473
"California","2020-05-07",52239,8838,2656,7808,2349,458
"California","2020-05-08",52736,8501,2595,7882,2396,443
"California","2020-05-09",53199,8165,2532,7952,2441,428
"California","2020-05-10",53632,7834,2468,8017,2485,413
"California","2020-05-11",54034,7506,2403,8077,2526,398
"California","2020-05-12",54409,7184,2337,8133,2566,383
"California","2020-05-13",54758,6868,2270,8186,2604,368
"California","2020-05-14",55081,6559,2203,8234,2641,353
"California","2020-05-15",55382,6257,2136,8279,2675,338
"California","2020-05-16",55660,5964,2069,8321,2709,324
"California","2020-05-17",55917,5679,2003,8360,2740,310
"California","2020-05-18",56155,5403,1937,8395,2770,296
"California","2020-05-19",56375,5136,1871,8428,2799,283
"California","2020-05-20",56579,4879,1807,8459,2826,270
"California","2020-05-21",56766,4630,1743,8487,2852,257
"California","2020-05-22",56939,4391,1681,8513,2877,245
"California","2020-05-23",57098,4162,1620,8537,2900,233
"California","2020-05-24",57245,3942,1559,8559,2922,221
"California","2020-05-25",57380,3732,1501,8579,2943,210
"California","2020-05-26",57504,3530,1443,8597,2962,200
"California","2020-05-27",57617,3338,1387,8615,2981,189
"California","2020-05-28",57722,3154,1333,8630,2999,180
"California","2020-05-29",57817,2979,1280,8645,3015,170
"California","2020-05-30",57905,2812,1228,8658,3031,161
"California","2020-05-31",57985,2654,1178,8670,3046,152
"California","2020-06-01",58059,2503,1129,8681,3060,144
"California","2020-06-02",58126,2360,1082,8691,3073,136
"California","2020-06-03",58188,2225,1037,8700,3085,128
"California","2020-06-04",58244,2096,993,8709,3097,121
"California","2020-06-05",58295,1975,950,8716,3108,114
"California","2020-06-06",58342,1859,909,8723,3119,108
"California","2020-06-07",58385,1751,870,8730,3128,102
"California","2020-06-08",58424,1648,832,8736,3138,96
"California","2020-06-09",58459,1550,795,8741,3146,90
"California","2020-06-10",58492,1459,760,8746,3155,85
"California","2020-06-11",58521,1372,726,8750,3162,80
"California","2020-06-12",58548,1290,693,8754,3169,75
"California","2020-06-13",58572,1214,662,8758,3176,70
"California","2020-06-14",58594,1141,632,8761,3183,66
"California","2020-06-15",58614,1073,603,8764,3189,62
"Colorado","2020-04-03",4305,2449,474,641,102,105
"Colorado","2020-04-04",4739,2622,514,706,116,113
"Colorado","2020-04-05",5180,2784,552,772,131,121
"Colorado","2020-04-06",5625,2935,589,839,147,128
"Colorado","2020-04-07",6071,3072,625,906,164,135
"Colorado","2020-04-08",6515,3195,658,972,182,142
"Colorado","2020-04-09",6955,3303,689,1038,200,147
"Colorado","2020-04-10",7389,3395,718,1103,219,152
"Colorado","2020-04-11",7816,3471,744,1167,239,157
"Colorado","2020-04-12",8233,3532,767,1230,258,160
"Colorado","2020-04-13",8639,3576,788,1291,278,164
"Colorado","2020-04-14",9033,3606,806,1350,299,166
"Colorado","2020-04-15",9413,3621,821,1407,319,168
"Colorado","2020-04-16",9780,3622,833,1462,339,169
"Colorado","2020-04-17",10132,3610,842,1515,360,169
"Colorado","2020-04-18",10470,3585,849,1566,380,169
"Colorado","2020-04-19",10792,3550,853,1614,400,169
"Colorado","2020-04-20",11099,3504,855,1660,420,168
"Colorado","2020-04-21",11391,3448,854,1704,440,166
"Colorado","2020-04-22",11668,3384,852,1745,459,164
"Colorado","2020-04-23",11929,3313,847,1784,478,162
"Colorado","2020-04-24",12177,3236,840,1822,496,159
"Colorado","2020-04-25",12409,3153,832,1856,514,156
"Colorado","2020-04-26",12628,3065,822,1889,532,153
"Colorado","2020-04-27",12834,2974,810,1920,549,149
"Colorado","2020-04-28",13027,2880,798,1949,565,145
"Colorado","2020-04-29",13207,2783,784,1976,581,141
"Colorado","2020-04-30",13375,2685,769,2001,596,137
"Colorado","2020-05-01",13532,2586,753,2025,611,133
"Colorado","2020-05-02",13679,2487,736,2047,626,129
"Colorado","2020-05-03",13815,2388,719,2067,639,124
"Colorado","2020-05-04",13941,2289,701,2086,653,120
"Colorado","2020-05-05",14058,2192,683,2104,665,115
"Colorado","2020-05-06",14167,2096,664,2120,677,111
"Colorado","2020-05-07",14268,2001,645,2135,689,107
"Colorado","2020-05-08",14361,1909,626,2149,700,102
"Colorado","2020-05-09",14446,1819,607,2162,710,98
"Colorado","2020-05-10",14526,1731,588,2174,720,94
"Colorado","2020-05-11",14599,1646,569,2185,730,90
"Colorado","2020-05-12",14666,1563,550,2195,739,86
"Colorado","2020-05-13",14728,1484,531,2204,747,82
"Colorado","2020-05-14",14785,1407,513,2213,756,78
"Colorado","2020-05-15",14837,1333,494,2221,763,74
"Colorado","2020-05-16",14885,1262,476,2228,771,70
"Colorado","2020-05-17",14928,1193,459,2234,777,67
"Colorado","2020-05-18",14969,1128,441,2240,784,64
"Colorado","2020-05-19",15005,1066,425,2246,790,60
"Colorado","2020-05-20",15039,1006,408,2251,796,57
"Colorado","2020-05-21",15070,950,392,2255,802,54
"Colorado","2020-05-22",15098,896,376,2260,807,51
"Colorado","2020-05-23",15123,844,361,2264,812,48
"Colorado","2020-05-24",15147,795,346,2267,816,46
"Colorado","2020-05-25",15168,749,332,2270,821,43
"Colorado","2020-05-26",15187,705,318,2273,825,41
"Colorado","2020-05-27",15205,664,304,2276,829,39
"Colorado","2020-05-28",15221,624,291,2278,832,36
"Colorado","2020-05-29",15236,587,279,2280,836,34
"Colorado","2020-05-30",15249,552,267,2282,839,32
"Colorado","2020-05-31",15261,519,255,2284,842,30
"Colorado","2020-06-01",15272,487,244,2286,845,29
"Colorado","2020-06-02",15282,458,233,2287,847,27
"Colorado","2020-06-03",15291,430,222,2289,850,25
"Colorado","2020-06-04",15299,404,212,2290,852,24
"Colorado","2020-06-05",15306,379,203,2291,854,22
"Colorado","2020-06-06",15313,356,193,2292,856,21
"Colorado","2020-06-07",15319,334,184,2293,858,20
"Colorado","2020-06-08",15324,314,176,2294,860,18
"Colorado","2020-06-09",15329,295,168,2294,862,17
"Colorado","2020-06-10",15334,276,160,2295,863,16
"Colorado","2020-06-11",15338,260,152,2296,865,15
"Colorado","2020-06-12",15342,244,145,2296,866,14
"Colorado","2020-06-13",15345,229,138,2297,868,13
"Colorado","2020-06-14",15348,215,132,2297,869,12
"Colorado","2020-06-15",15350,201,126,2298,870,12
"Colorado","2020-06-16",15353,189,120,2298,871,11
"Colorado","2020-06-17",15355,178,114,2298,872,10
"Colorado","2020-06-18",15357,167,108,2299,873,9
"Colorado","2020-06-19",15359,157,103,2299,874,9
"Colorado","2020-06-20",15360,147,98,2299,875,8
"Colorado","2020-06-21",15362,138,93,2299,876,8
"Connecticut","2020-04-03",4728,2984,549,703,118,125
"Connecticut","2020-04-04",5453,3379,626,811,140,142
"Connecticut","2020-04-05",6234,3787,708,929,165,159
"Connecticut","2020-04-06",7064,4203,793,1053,193,178
"Connecticut","2020-04-07",7939,4619,879,1184,224,196
"Connecticut","2020-04-08",8850,5031,967,1321,257,215
"Connecticut","2020-04-09",9793,5432,1054,1462,294,233
"Connecticut","2020-04-10",10759,5817,1141,1607,333,251
"Connecticut","2020-04-11",11743,6181,1226,1755,375,268
"Connecticut","2020-04-12",12736,6520,1307,1904,419,284
"Connecticut","2020-04-13",13734,6830,1385,2054,466,299
"Connecticut","2020-04-14",14730,7109,1459,2203,515,313
"Connecticut","2020-04-15",15719,7355,1528,2351,565,326
"Connecticut","2020-04-16",16695,7567,1591,2498,617,337
"Connecticut","2020-04-17",17655,7742,1649,2642,671,347
"Connecticut","2020-04-18",18593,7883,1701,2782,725,355
"Connecticut","2020-04-19",19508,7988,1746,2920,781,362
"Connecticut","2020-04-20",20396,8059,1786,3053,837,368
"Connecticut","2020-04-21",21255,8096,1818,3182,893,372
"Connecticut","2020-04-22",22083,8103,1845,3306,950,374
"Connecticut","2020-04-23",22878,8079,1866,3425,1006,376
"Connecticut","2020-04-24",23640,8027,1880,3539,1062,375
"Connecticut","2020-04-25",24368,7949,1889,3649,1118,374
"Connecticut","2020-04-26",25062,7848,1893,3753,1173,372
"Connecticut","2020-04-27",25721,7725,1891,3851,1228,368
"Connecticut","2020-04-28",26346,7583,1884,3945,1281,364
"Connecticut","2020-04-29",26937,7425,1873,4034,1334,358
"Connecticut","2020-04-30",27495,7251,1857,4118,1385,352
"Connecticut","2020-05-01",28020,7065,1838,4196,1435,345
"Connecticut","2020-05-02",28515,6868,1815,4271,1483,338
"Connecticut","2020-05-03",28979,6663,1789,4340,1531,330
"Connecticut","2020-05-04",29413,6451,1760,4405,1577,321
"Connecticut","2020-05-05",29820,6233,1728,4466,1621,312
"Connecticut","2020-05-06",30200,6012,1694,4523,1664,303
"Connecticut","2020-05-07",30554,5789,1658,4576,1705,294
"Connecticut","2020-05-08",30883,5565,1620,4626,1744,284
"Connecticut","2020-05-09",31190,5341,1581,4672,1782,274
"Connecticut","2020-05-10",31475,5119,1540,4715,1819,264
"Connecticut","2020-05-11",31739,4899,1499,4754,1854,254
"Connecticut","2020-05-12",31983,4682,1457,4791,1887,244
"Connecticut","2020-05-13",32209,4470,1415,4825,1919,235
"Connecticut","2020-05-14",32418,4261,1372,4856,1950,225
"Connecticut","2020-05-15",32611,4058,1329,4885,1979,215
"Connecticut","2020-05-16",32789,3860,1286,4912,2006,206
"Connecticut","2020-05-17",32953,3668,1244,4936,2033,197
"Connecticut","2020-05-18",33104,3482,1201,4959,2058,188
"Connecticut","2020-05-19",33243,3302,1159,4980,2081,179
"Connecticut","2020-05-20",33370,3129,1118,4999,2104,170
"Connecticut","2020-05-21",33487,2963,1077,5016,2125,162
"Connecticut","2020-05-22",33594,2803,1037,5033,2145,154
"Connecticut","2020-05-23",33692,2650,997,5047,2164,146
"Connecticut","2020-05-24",33782,2503,959,5061,2182,139
"Connecticut","2020-05-25",33864,2363,921,5073,2199,132
"Connecticut","2020-05-26",33940,2229,884,5084,2215,125
"Connecticut","2020-05-27",34008,2102,849,5095,2230,118
"Connecticut","2020-05-28",34071,1980,814,5104,2245,112
"Connecticut","2020-05-29",34128,1865,780,5113,2258,105
"Connecticut","2020-05-30",34180,1756,747,5120,2271,100
"Connecticut","2020-05-31",34228,1652,715,5128,2283,94
"Connecticut","2020-06-01",34271,1554,685,5134,2294,89
"Connecticut","2020-06-02",34310,1461,655,5140,2304,84
"Connecticut","2020-06-03",34346,1373,626,5145,2314,79
"Connecticut","2020-06-04",34379,1290,599,5150,2323,74
"Connecticut","2020-06-05",34408,1211,572,5155,2332,70
"Connecticut","2020-06-06",34435,1137,546,5159,2340,66
"Connecticut","2020-06-07",34459,1068,521,5162,2348,62
"Connecticut","2020-06-08",34481,1002,498,5166,2355,58
"Connecticut","2020-06-09",34501,940,475,5169,2362,54
"Connecticut","2020-06-10",34519,882,453,5171,2368,51
"Connecticut","2020-06-11",34536,827,432,5174,2374,48
"Connecticut","2020-06-12",34550,776,412,5176,2380,45
"Connecticut","2020-06-13",34564,727,392,5178,2385,42
"Connecticut","2020-06-14",34576,682,374,5180,2390,39
"Connecticut","2020-06-15",34587,639,356,5181,2395,37
"Connecticut","2020-06-16",34597,599,339,5183,2399,35
"Connecticut","2020-06-17",34606,562,323,5184,2403,32
"Connecticut","2020-06-18",34614,527,307,5185,2407,30
"Connecticut","2020-06-19",34621,494,292,5187,2411,28
"Connecticut","2020-06-20",34628,463,278,5188,2414,26
"Connecticut","2020-06-21",34634,434,265,5188,2417,25
"Connecticut","2020-06-22",34639,407,252,5189,2420,23
"Connecticut","2020-06-23",34644,381,239,5190,2423,22
"Connecticut","2020-06-24",34648,358,228,5191,2425,20
"Connecticut","2020-06-25",34652,335,216,5191,2428,19
"Connecticut","2020-06-26",34656,314,206,5192,2430,18
"Delaware","2020-04-03",395,229,45,59,7,10
"Delaware","2020-04-04",429,240,48,64,8,10
"Delaware","2020-04-05",463,249,50,69,9,11
"Delaware","2020-04-06",496,256,53,74,10,11
"Delaware","2020-04-07",528,262,55,79,11,12
"Delaware","2020-04-08",560,266,57,84,12,12
"Delaware","2020-04-09",590,269,58,88,13,12
"Delaware","2020-04-10",618,270,60,93,14,12
"Delaware","2020-04-11",646,271,61,97,16,13
"Delaware","2020-04-12",672,270,62,101,17,13
"Delaware","2020-04-13",698,268,62,105,18,13
