Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-03-07,183,81,12,12,17,3
None,None,None,2020-03-08,831,708,106,110,27,26
None,None,None,2020-03-09,1510,1320,200,211,51,50
None,None,None,2020-03-10,2299,2004,306,330,85,75
None,None,None,2020-03-11,3224,2781,427,469,129,104
None,None,None,2020-03-12,4426,3782,583,649,182,141
None,None,None,2020-03-13,5745,4831,749,846,247,180
None,None,None,2020-03-14,7433,6161,959,1099,327,228
None,None,None,2020-03-15,9368,7650,1196,1388,423,285
None,None,None,2020-03-16,12221,9887,1548,1808,548,367
None,None,None,2020-03-17,17816,14677,2292,2644,705,546
None,None,None,2020-03-18,24687,20406,3189,3677,914,759
None,None,None,2020-03-19,33369,27514,4301,4972,1192,1023
None,None,None,2020-03-20,43545,35577,5576,6489,1563,1324
None,None,None,2020-03-21,55327,44646,7022,8251,2048,1660
None,None,None,2020-03-22,68512,54506,8606,10227,2601,2024
None,None,None,2020-03-23,83546,65551,10389,12476,3243,2434
None,None,None,2020-03-24,99684,76892,12237,14885,3997,2853
None,None,None,2020-03-25,116724,88429,14137,17441,4839,3279
None,None,None,2020-03-26,134727,100162,16087,20139,5772,3710
None,None,None,2020-03-27,153657,112022,18080,22982,6800,4148
None,None,None,2020-03-28,173319,123808,20086,25926,7916,4573
None,None,None,2020-03-29,193845,135683,22120,29008,9109,5009
None,None,None,2020-03-30,215326,147693,24194,32228,10386,5447
None,None,None,2020-03-31,237481,159585,26267,35551,11735,5879
None,None,None,2020-04-01,260309,171349,28344,38979,13155,6310
None,None,None,2020-04-02,283837,183033,30420,42507,14638,6736
None,None,None,2020-04-03,308054,194618,32505,46135,16187,7156
None,None,None,2020-04-04,332913,206085,34584,49866,17793,7565
None,None,None,2020-04-05,358381,217409,36656,53688,19446,7977
None,None,None,2020-04-06,384408,228539,38706,57588,21148,8374
None,None,None,2020-04-07,410929,239449,40738,61567,22891,8766
None,None,None,2020-04-08,437906,250089,42742,65616,24676,9148
None,None,None,2020-04-09,465292,260450,44710,69723,26493,9516
None,None,None,2020-04-10,493053,270516,46643,73887,28339,9877
None,None,None,2020-04-11,521173,280298,48545,78105,30212,10222
None,None,None,2020-04-12,549616,289776,50399,82368,32102,10563
None,None,None,2020-04-13,578313,298914,52215,86677,34010,10886
None,None,None,2020-04-14,607202,307663,53976,91007,35927,11192
None,None,None,2020-04-15,636238,316010,55670,95365,37863,11488
None,None,None,2020-04-16,665383,323935,57313,99733,39791,11766
None,None,None,2020-04-17,694645,331485,58891,104128,41730,12026
None,None,None,2020-04-18,724008,338674,60419,108529,43663,12276
None,None,None,2020-04-19,753428,345489,61887,112946,45589,12512
None,None,None,2020-04-20,782851,351900,63294,117357,47512,12734
None,None,None,2020-04-21,812228,357877,64627,121764,49423,12939
None,None,None,2020-04-22,841517,363395,65895,126156,51321,13125
None,None,None,2020-04-23,870718,368497,67087,130537,53207,13299
None,None,None,2020-04-24,899840,373220,68223,134904,55075,13455
None,None,None,2020-04-25,928870,377586,69293,139260,56925,13602
None,None,None,2020-04-26,957781,381583,70296,143595,58746,13732
None,None,None,2020-04-27,986536,385212,71238,147912,60550,13854
None,None,None,2020-04-28,1015094,388428,72111,152196,62332,13954
None,None,None,2020-04-29,1043451,391267,72919,156445,64085,14047
None,None,None,2020-04-30,1071626,393776,73664,160676,65821,14122
None,None,None,2020-05-01,1099612,395972,74351,164870,67521,14190
None,None,None,2020-05-02,1127379,397845,74980,169037,69195,14245
None,None,None,2020-05-03,1154921,399401,75546,173167,70843,14285
None,None,None,2020-05-04,1182215,400645,76065,177257,72460,14322
None,None,None,2020-05-05,1209248,401569,76512,181312,74045,14341
None,None,None,2020-05-06,1236034,402222,76914,185332,75603,14352
None,None,None,2020-05-07,1262592,402634,77261,189316,77125,14355
None,None,None,2020-05-08,1288901,402809,77564,193260,78624,14347
None,None,None,2020-05-09,1314961,402754,77819,197176,80096,14336
None,None,None,2020-05-10,1340752,402465,78023,201041,81525,14310
None,None,None,2020-05-11,1366275,401940,78186,204868,82931,14283
None,None,None,2020-05-12,1391517,401212,78294,208657,84307,14247
None,None,None,2020-05-13,1416510,400297,78373,212405,85652,14202
None,None,None,2020-05-14,1441255,399218,78414,216118,86968,14154
None,None,None,2020-05-15,1465747,397988,78410,219794,88248,14099
None,None,None,2020-05-16,1489977,396604,78381,223423,89508,14042
None,None,None,2020-05-17,1513962,395078,78317,227022,90735,13975
None,None,None,2020-05-18,1537669,393405,78218,230580,91938,13905
None,None,None,2020-05-19,1561124,391600,78087,234094,93109,13832
None,None,None,2020-05-20,1584336,389695,77930,237578,94251,13754
None,None,None,2020-05-21,1607312,387696,77744,241029,95367,13673
None,None,None,2020-05-22,1630055,385617,77537,244438,96458,13592
None,None,None,2020-05-23,1652570,383459,77313,247812,97526,13505
None,None,None,2020-05-24,1674848,381225,77062,251157,98561,13419
None,None,None,2020-05-25,1696885,378910,76790,254462,99579,13327
None,None,None,2020-05-26,1718687,376523,76495,257729,100566,13237
None,None,None,2020-05-27,1740272,374094,76189,260969,101533,13146
None,None,None,2020-05-28,1761658,371626,75867,264178,102481,13050
None,None,None,2020-05-29,1782841,369138,75531,267353,103400,12951
None,None,None,2020-05-30,1803838,366643,75183,270506,104306,12859
None,None,None,2020-05-31,1824647,364123,74831,273625,105176,12764
None,None,None,2020-06-01,1845265,361596,74461,276721,106038,12670
None,None,None,2020-06-02,1865713,359070,74092,279785,106876,12574
None,None,None,2020-06-03,1886020,356570,73718,282830,107697,12481
None,None,None,2020-06-04,1906195,354113,73341,285856,108498,12386
None,None,None,2020-06-05,1926258,351709,72968,288866,109283,12294
None,None,None,2020-06-06,1946242,349392,72602,291868,110047,12207
None,None,None,2020-06-07,1966177,347172,72242,294855,110796,12127
None,None,None,2020-06-08,1986066,345060,71896,297838,111528,12053
None,None,None,2020-06-09,2005934,343068,71566,300819,112248,11981
None,None,None,2020-06-10,2025803,341208,71248,303801,112946,11909
None,None,None,2020-06-11,2045719,339513,70956,306789,113641,11848
None,None,None,2020-06-12,2065734,338034,70694,309786,114320,11794
None,None,None,2020-06-13,2085913,336815,70464,312817,114981,11751
None,None,None,2020-06-14,2106303,335875,70282,315872,115631,11716
None,None,None,2020-06-15,2126997,335296,70152,318976,116276,11699
None,None,None,2020-06-16,2148118,335173,70088,322145,116903,11697
None,None,None,2020-06-17,2169795,335611,70115,325396,117524,11714
