Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
None,None,None,2020-10-04,7219499,534382,117774,1082847,211907,18381,657844.0,24139.0,7219499,211907,7219499,211907
None,None,None,2020-10-05,7245376,526762,116278,1086726,212562,18105,134303.0,9507.0,7219499,211907,24415694,765166
None,None,None,2020-10-06,7270772,519142,114779,1090537,213207,17843,,,7219499,211907,31553268,994707
None,None,None,2020-10-07,7295658,511496,113273,1094273,213840,17568,,,7219499,211907,37035520,1170979
None,None,None,2020-10-08,7320062,503858,111767,1097933,214464,17297,,,7219499,211907,41660697,1319672
None,None,None,2020-10-09,7343999,496244,110256,1101519,215078,17028,,,7219499,211907,45737996,1450739
None,None,None,2020-10-10,7367497,488671,108748,1105049,215683,16764,,,7219499,211907,49426014,1569281
None,None,None,2020-10-11,7390584,481168,107250,1108513,216280,16497,,,7219499,211907,52818974,1678333
None,None,None,2020-10-12,7413245,473732,105759,1111906,216861,16237,,,7219499,211907,55978237,1779862
None,None,None,2020-10-13,7435462,466328,104267,1115246,217442,15973,,,7219499,211907,58946415,1875255
None,None,None,2020-10-14,7457243,458949,102779,1118506,218002,15714,,,7219499,211907,61754555,1965490
None,None,None,2020-10-15,7478594,451609,101298,1121713,218560,15459,,,7219499,211907,64426095,2051341
None,None,None,2020-10-16,7499530,444323,99821,1124851,219108,15200,,,7219499,211907,66979255,2133385
None,None,None,2020-10-17,7520083,437115,98350,1127933,219641,14946,,,7219499,211907,69428543,2212084
None,None,None,2020-10-18,7540277,430009,96899,1130963,220173,14693,,,7219499,211907,71785722,2287829
None,None,None,2020-10-19,7560099,422987,95461,1133935,220694,14451,,,7219499,211907,74060453,2360921
None,None,None,2020-10-20,7579540,416027,94024,1136855,221201,14205,,,7219499,211907,76260810,2431618
None,None,None,2020-10-21,7598605,409134,92601,1139711,221700,13962,,,7219499,211907,78393638,2500146
None,None,None,2020-10-22,7617311,402315,91184,1142520,222196,13727,,,7219499,211907,80464799,2566697
None,None,None,2020-10-23,7635660,395576,89786,1145275,222681,13490,,,7219499,211907,82479339,2631427
None,None,None,2020-10-24,7653684,388930,88401,1147975,223156,13256,,,7219499,211907,84441678,2694477
None,None,None,2020-10-25,7671397,382402,87030,1150631,223620,13028,,,7219499,211907,86355677,2755971
None,None,None,2020-10-26,7688790,375970,85676,1153241,224085,12809,,,7219499,211907,88224718,2816029
None,None,None,2020-10-27,7705868,369625,84337,1155801,224534,12589,,,7219499,211907,90051818,2874731
None,None,None,2020-10-28,7722629,363366,83013,1158317,224974,12370,,,7219499,211907,91839662,2932171
None,None,None,2020-10-29,7739082,357190,81701,1160782,225413,12153,,,7219499,211907,93590670,2988434
None,None,None,2020-10-30,7755229,351108,80414,1163207,225836,11942,,,7219499,211907,95307013,3043576
None,None,None,2020-10-31,7771112,345132,79131,1165591,226258,11736,,,7219499,211907,96990699,3097674
None,None,None,2020-11-01,7786733,339275,77876,1167931,226670,11532,,,7219499,211907,98643513,3150777
None,None,None,2020-11-02,7802082,333518,76631,1170234,227078,11332,,,7219499,211907,100267072,3202943
None,None,None,2020-11-03,7817172,327868,75414,1172494,227476,11142,,,7219499,211907,101862874,3254214
None,None,None,2020-11-04,7831993,322303,74202,1174719,227866,10949,,,7219499,211907,103432275,3304636
None,None,None,2020-11-05,7846554,316830,73011,1176902,228251,10756,,,7219499,211907,104976538,3354252
None,None,None,2020-11-06,7860881,311446,71841,1179051,228628,10569,,,7219499,211907,106496846,3403098
None,None,None,2020-11-07,7874967,306187,70686,1181165,228996,10389,,,7219499,211907,107994263,3451205
None,None,None,2020-11-08,7888841,301032,69553,1183246,229362,10212,,,7219499,211907,109469809,3498613
None,None,None,2020-11-09,7902496,295990,68434,1185291,229723,10036,,,7219499,211907,110924401,3545348
None,None,None,2020-11-10,7915919,291029,67339,1187307,230075,9869,,,7219499,211907,112358883,3591435
None,None,None,2020-11-11,7929118,286155,66257,1189292,230417,9702,,,7219499,211907,113774064,3636898
None,None,None,2020-11-12,7942100,281364,65191,1191237,230761,9538,,,7219499,211907,115170699,3681773
None,None,None,2020-11-13,7954872,276667,64145,1193153,231092,9374,,,7219499,211907,116549495,3726068
None,None,None,2020-11-14,7967461,272080,63116,1195040,231421,9219,,,7219499,211907,117911137,3769814
None,None,None,2020-11-15,7979867,267596,62111,1196901,231742,9066,,,7219499,211907,119256243,3813027
None,None,None,2020-11-16,7992085,263202,61117,1198735,232061,8916,,,7219499,211907,120585387,3855729
None,None,None,2020-11-17,8004112,258896,60147,1200539,232374,8772,,,7219499,211907,121899114,3897936
None,None,None,2020-11-18,8015949,254677,59187,1202313,232678,8621,,,7219499,211907,123197941,3939660
None,None,None,2020-11-19,8027603,250530,58249,1204063,232979,8483,,,7219499,211907,124482362,3980923
None,None,None,2020-11-20,8039088,246461,57319,1205783,233275,8345,,,7219499,211907,125752854,4021739
None,None,None,2020-11-21,8050404,242495,56413,1207481,233571,8210,,,7219499,211907,127009853,4062125
None,None,None,2020-11-22,8061564,238613,55527,1209156,233855,8078,,,7219499,211907,128253787,4102084
None,None,None,2020-11-23,8072558,234814,54651,1210806,234137,7952,,,7219499,211907,129485038,4141639
None,None,None,2020-11-24,8083400,231091,53795,1212431,234417,7822,,,7219499,211907,130703994,4180800
None,None,None,2020-11-25,8094073,227435,52950,1214033,234688,7701,,,7219499,211907,131910994,4219574
None,None,None,2020-11-26,8104588,223846,52125,1215611,234959,7574,,,7219499,211907,133106386,4257978
None,None,None,2020-11-27,8114952,220330,51309,1217164,235222,7455,,,7219499,211907,134290502,4296017
None,None,None,2020-11-28,8125177,216899,50515,1218699,235482,7344,,,7219499,211907,135463660,4333705
None,None,None,2020-11-29,8135262,213544,49732,1220209,235740,7228,,,7219499,211907,136626153,4371051
None,None,None,2020-11-30,8145205,210252,48966,1221707,235988,7115,,,7219499,211907,137778260,4408058
None,None,None,2020-12-01,8155013,207029,48214,1223176,236234,7008,,,7219499,211907,138920255,4444742
None,None,None,2020-12-02,8164681,203860,47476,1224623,236482,6899,,,7219499,211907,140052393,4481116
None,None,None,2020-12-03,8174205,200755,46744,1226054,236727,6796,,,7219499,211907,141174913,4517181
None,None,None,2020-12-04,8183604,197710,46030,1227460,236960,6686,,,7219499,211907,142288071,4552937
None,None,None,2020-12-05,8192881,194738,45330,1228857,237192,6589,,,7219499,211907,143392096,4588402
None,None,None,2020-12-06,8202040,191827,44647,1230224,237422,6492,,,7219499,211907,144487210,4623582
None,None,None,2020-12-07,8211072,188972,43972,1231579,237646,6394,,,7219499,211907,145573612,4658480
None,None,None,2020-12-08,8219978,186168,43316,1232918,237869,6302,,,7219499,211907,146651504,4693107
None,None,None,2020-12-09,8228757,183414,42663,1234236,238089,6208,,,7219499,211907,147721076,4727467
None,None,None,2020-12-10,8237413,180706,42024,1235532,238303,6118,,,7219499,211907,148782519,4761563
None,None,None,2020-12-11,8245954,178056,41398,1236813,238518,6027,,,7219499,211907,149836020,4795409
None,None,None,2020-12-12,8254399,175463,40786,1238076,238730,5939,,,7219499,211907,150881768,4829005
None,None,None,2020-12-13,8262728,172921,40185,1239331,238932,5854,,,7219499,211907,151919911,4862351
None,None,None,2020-12-14,8270947,170431,39591,1240563,239136,5774,,,7219499,211907,152950614,4895462
None,None,None,2020-12-15,8279051,167983,39008,1241780,239340,5689,,,7219499,211907,153974027,4928342
North America,None,None,2020-10-04,7219499,534382,117774,1082847,211907,18381,657844.0,24139.0,7219499,211907,7219499,211907
North America,None,None,2020-10-05,7245376,526762,116278,1086726,212562,18105,134303.0,9507.0,7219499,211907,9367627,309269
North America,None,None,2020-10-06,7270772,519142,114779,1090537,213207,17843,,,7219499,211907,10272088,349971
North America,None,None,2020-10-07,7295658,511496,113273,1094273,213840,17568,,,7219499,211907,10971505,381341
North America,None,None,2020-10-08,7320062,503858,111767,1097933,214464,17297,,,7219499,211907,11564564,407878
North America,None,None,2020-10-09,7343999,496244,110256,1101519,215078,17028,,,7219499,211907,12089497,431321
