Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
None,None,None,2021-01-30,255783,32379,1402,5985,7141,240,,,255783,7141,255783,7141
None,None,None,2021-01-31,257893,32322,1401,6049,7178,239,,,255783,7141,65869164,1383399
None,None,None,2021-02-01,259999,32265,1400,6112,7215,239,,,255783,7141,93048348,1953485
None,None,None,2021-02-02,262092,32200,1398,6175,7253,238,,,255783,7141,113904147,2390938
None,None,None,2021-02-03,264170,32124,1397,6237,7290,238,,,255783,7141,131486712,2759732
None,None,None,2021-02-04,266234,32038,1395,6299,7327,237,,,255783,7141,146977496,3084651
None,None,None,2021-02-05,268285,31946,1392,6361,7364,236,,,255783,7141,160982421,3378403
None,None,None,2021-02-06,270329,31853,1390,6422,7402,236,,,255783,7141,173861436,3648540
None,None,None,2021-02-07,272364,31758,1387,6483,7439,235,,,255783,7141,185849063,3899980
None,None,None,2021-02-08,274385,31656,1384,6544,7476,234,,,255783,7141,197108198,4136139
None,None,None,2021-02-09,276388,31544,1381,6604,7512,233,,,255783,7141,207757445,4359505
None,None,None,2021-02-10,278373,31420,1377,6663,7549,232,,,255783,7141,217886341,4571957
None,None,None,2021-02-11,280340,31286,1373,6722,7586,231,,,255783,7141,227564450,4774955
None,None,None,2021-02-12,282291,31147,1369,6781,7622,230,,,255783,7141,236847093,4969657
None,None,None,2021-02-13,284231,31005,1364,6839,7659,229,,,255783,7141,245779128,5157006
None,None,None,2021-02-14,286156,30860,1360,6897,7695,228,,,255783,7141,254397516,5337776
None,None,None,2021-02-15,288060,30704,1355,6954,7731,227,,,255783,7141,262733144,5512615
None,None,None,2021-02-16,289940,30535,1349,7010,7767,226,,,255783,7141,270812141,5682071
None,None,None,2021-02-17,291795,30352,1343,7066,7803,224,,,255783,7141,278656843,5846614
None,None,None,2021-02-18,293626,30157,1336,7121,7839,223,,,255783,7141,286286526,6006647
None,None,None,2021-02-19,295436,29953,1330,7175,7875,221,,,255783,7141,293717961,6162522
None,None,None,2021-02-20,297228,29747,1322,7229,7910,220,,,255783,7141,300965844,6314547
None,None,None,2021-02-21,299004,29539,1315,7282,7945,218,,,255783,7141,308043144,6462993
None,None,None,2021-02-22,300755,29322,1308,7335,7980,217,,,255783,7141,314961357,6608104
None,None,None,2021-02-23,302475,29089,1300,7386,8015,215,,,255783,7141,321730746,6750093
None,None,None,2021-02-24,304164,28840,1291,7437,8050,213,,,255783,7141,328360519,6889155
None,None,None,2021-02-25,305820,28574,1282,7487,8084,211,,,255783,7141,334858972,7025461
None,None,None,2021-02-26,307448,28297,1272,7535,8118,209,,,255783,7141,341233613,7159172
None,None,None,2021-02-27,309052,28016,1262,7584,8152,207,,,255783,7141,347491265,7290429
None,None,None,2021-02-28,310638,27737,1252,7631,8186,205,,,255783,7141,353638146,7419363
None,None,None,2021-03-01,312195,27450,1241,7678,8219,203,,,255783,7141,359679927,7546092
None,None,None,2021-03-02,313718,27149,1230,7724,8252,200,,,255783,7141,365621815,7670726
None,None,None,2021-03-03,315205,26831,1219,7768,8285,198,,,255783,7141,371468603,7793366
None,None,None,2021-03-04,316656,26498,1207,7812,8318,196,,,255783,7141,377224713,7914105
None,None,None,2021-03-05,318074,26154,1194,7854,8350,193,,,255783,7141,382894240,8033028
None,None,None,2021-03-06,319464,25806,1181,7896,8382,190,,,255783,7141,388480978,8150215
None,None,None,2021-03-07,320829,25458,1168,7937,8414,188,,,255783,7141,393988456,8265740
None,None,None,2021-03-08,322160,25101,1155,7977,8445,185,,,255783,7141,399419941,8379670
None,None,None,2021-03-09,323456,24732,1141,8016,8476,182,,,255783,7141,404778494,8492072
None,None,None,2021-03-10,324715,24351,1127,8053,8507,180,,,255783,7141,410066972,8603004
None,None,None,2021-03-11,325938,23959,1112,8090,8537,177,,,255783,7141,415288052,8712522
None,None,None,2021-03-12,327127,23560,1097,8126,8567,174,,,255783,7141,420444247,8820681
None,None,None,2021-03-13,328286,23159,1082,8161,8597,171,,,255783,7141,425537921,8927528
None,None,None,2021-03-14,329412,22752,1067,8194,8626,168,,,255783,7141,430571289,9033110
None,None,None,2021-03-15,330503,22338,1051,8227,8655,165,,,255783,7141,435546439,9137472
North America,None,None,2021-01-30,255783,32379,1402,5985,7141,240,,,255783,7141,255783,7141
North America,None,None,2021-01-31,257893,32322,1401,6049,7178,239,,,255783,7141,19257946,396312
North America,None,None,2021-02-01,259999,32265,1400,6112,7215,239,,,255783,7141,27130131,557534
North America,None,None,2021-02-02,262092,32200,1398,6175,7253,238,,,255783,7141,33171149,681254
North America,None,None,2021-02-03,264170,32124,1397,6237,7290,238,,,255783,7141,38264275,785559
North America,None,None,2021-02-04,266234,32038,1395,6299,7327,237,,,255783,7141,42751643,877458
North America,None,None,2021-02-05,268285,31946,1392,6361,7364,236,,,255783,7141,46808719,960545
North America,None,None,2021-02-06,270329,31853,1390,6422,7402,236,,,255783,7141,50539743,1036955
North America,None,None,2021-02-07,272364,31758,1387,6483,7439,235,,,255783,7141,54012628,1108078
North America,None,None,2021-02-08,274385,31656,1384,6544,7476,234,,,255783,7141,57274543,1174879
North America,None,None,2021-02-09,276388,31544,1381,6604,7512,233,,,255783,7141,60359830,1238063
North America,None,None,2021-02-10,278373,31420,1377,6663,7549,232,,,255783,7141,63294419,1298162
North America,None,None,2021-02-11,280340,31286,1373,6722,7586,231,,,255783,7141,66098453,1355587
North America,None,None,2021-02-12,282291,31147,1369,6781,7622,230,,,255783,7141,68787955,1410666
North America,None,None,2021-02-13,284231,31005,1364,6839,7659,229,,,255783,7141,71375918,1463667
North America,None,None,2021-02-14,286156,30860,1360,6897,7695,228,,,255783,7141,73873044,1514806
North America,None,None,2021-02-15,288060,30704,1355,6954,7731,227,,,255783,7141,76288271,1564269
North America,None,None,2021-02-16,289940,30535,1349,7010,7767,226,,,255783,7141,78629164,1612210
North America,None,None,2021-02-17,291795,30352,1343,7066,7803,224,,,255783,7141,80902192,1658761
North America,None,None,2021-02-18,293626,30157,1336,7121,7839,223,,,255783,7141,83112936,1704037
North America,None,None,2021-02-19,295436,29953,1330,7175,7875,221,,,255783,7141,85266255,1748137
North America,None,None,2021-02-20,297228,29747,1322,7229,7910,220,,,255783,7141,87366408,1791148
North America,None,None,2021-02-21,299004,29539,1315,7282,7945,218,,,255783,7141,89417150,1833148
North America,None,None,2021-02-22,300755,29322,1308,7335,7980,217,,,255783,7141,91421807,1874203
North America,None,None,2021-02-23,302475,29089,1300,7386,8015,215,,,255783,7141,93383343,1914377
North America,None,None,2021-02-24,304164,28840,1291,7437,8050,213,,,255783,7141,95304427,1953722
North America,None,None,2021-02-25,305820,28574,1282,7487,8084,211,,,255783,7141,97187459,1992288
North America,None,None,2021-02-26,307448,28297,1272,7535,8118,209,,,255783,7141,99034618,2030120
North America,None,None,2021-02-27,309052,28016,1262,7584,8152,207,,,255783,7141,100847881,2067258
North America,None,None,2021-02-28,310638,27737,1252,7631,8186,205,,,255783,7141,102629053,2103739
North America,None,None,2021-03-01,312195,27450,1241,7678,8219,203,,,255783,7141,104379769,2139596
North America,None,None,2021-03-02,313718,27149,1230,7724,8252,200,,,255783,7141,106101534,2174861
North America,None,None,2021-03-03,315205,26831,1219,7768,8285,198,,,255783,7141,107795734,2209562
North America,None,None,2021-03-04,316656,26498,1207,7812,8318,196,,,255783,7141,109463649,2243725
North America,None,None,2021-03-05,318074,26154,1194,7854,8350,193,,,255783,7141,111106467,2277375
North America,None,None,2021-03-06,319464,25806,1181,7896,8382,190,,,255783,7141,112725291,2310533
