"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Alabama","2020-03-20",1.129242883440382,-2.615112405369544,1.8269133155059885,0.0721929391007994,7.26934134233756,0.2163194158542517
"Alaska","2020-03-28",0.9402305703398354,-8.083254109249332,2.2651987315143693,0.054306112508402726,1.1215404726916567,0.15805853078180748
"Arizona","2020-03-21",0.9973312322385112,1.4020407069441996,2.8174837625160274,0.08620130982230276,7.472151394419361,1.516537802309727
"Arkansas","2020-03-20",0.7363329721845487,-6.281904219145708,2.559439405271596,0.046771187254036374,6.295901713059745,0.15165717447519134
"California","2020-03-19",0.8888013274320571,4.757379402513083,2.2762256510500105,0.07645924026543846,4.044707342455759,0.49400861289949355
"Colorado","2020-03-19",0.7124862940625456,5.327630004945119,2.9704846031802368,0.09303199377362835,7.70866221478118,0.2518968091766005
"Connecticut","2020-03-19",0.8206973236528934,12.109258426036376,2.3312310330711323,0.12646880556874457,7.126378613778355,1.2438826907780247
"Delaware","2020-03-24",1.3007124587047636,-3.9981664997480673,1.554808836077618,0.06864979612066413,3.4862846857289314,0.19106062574875865
"District of Columbia","2020-03-22",1.3096271023668091,-2.9523082513329055,1.7536254113351604,0.06373757473793312,4.309096556736757,0.14702035608686917
"Florida","2020-03-19",0.881997656206892,7.409166820102923,2.1584608718197678,0.059893949116288404,2.2798873432609574,2.582329558298078
"Georgia","2020-03-19",0.7608835489002779,10.07876665063564,2.4144852575301172,0.11338731603684937,7.395221134799801,1.3369596872948422
"Hawaii","2020-03-26",0.5870099300665705,-8.218938265526178,3.059068246736329,0.02683104406054262,3.3272524300649016,0.07278387646711743
"Idaho","2020-03-25",0.6406808100245374,3.938978438728422,2.571442916443984,0.049316583783741395,5.264530923810832,0.42736621652972767
"Illinois","2020-03-19",0.9531668400476916,6.926843685165695,2.5270294595806515,0.09489378765021315,6.0766175114237395,0.3280103705808892
"Indiana","2020-03-21",0.7308224597709895,10.172874786183225,2.426095240023316,0.11440250538132009,6.4925588439232635,4.631924803464351
"Iowa","2020-03-23",1.0671725838080457,-4.179333647072743,1.8366526161377175,0.0714404747279038,4.786678532751123,0.17774176506577372
"Kansas","2020-03-24",0.9430570859052335,-6.845921478482784,2.513632258644197,0.08595822181263972,9.83773886646565,0.2159487393242033
"Kentucky","2020-03-22",1.1365907970301696,-4.897748454351272,2.228280346548558,0.12433894957911441,9.127316773565616,0.16201899615187867
"Louisiana","2020-03-19",1.057441398768211,8.774891793300313,3.168726059606902,0.12612004753519335,3.748210654297564,1.0647304473860948
"Maine","2020-03-23",0.7493040061575481,-7.4442381861963,1.9330898596056483,0.06849441274694727,2.9290751951590255,0.10135346107621315
"Maryland","2020-03-19",1.0397913605203706,7.983198908490666,2.154237378036049,0.06010005621699255,5.859963480056356,0.49675373452144517
"Massachusetts","2020-03-19",1.0702670007376462,6.471215224466541,3.072926060160455,0.07954468741059398,7.835562776911135,0.08626361283870233
"Michigan","2020-03-19",0.7466934871686323,9.948535297612258,3.02329424007978,0.14314108689528907,9.679762629975452,1.213785582239801
"Minnesota","2020-03-20",0.7548866836175869,-4.7242529801586315,2.269858666276694,0.06581348449283844,5.284686331911258,0.09806868827238424
"Mississippi","2020-03-21",0.8697560005855405,-3.767464087855111,1.0349964669370046,0.08386934076320146,4.447993551331817,0.8481887612278569
"Missouri","2020-03-22",0.9464030475560827,2.315506330253928,1.6814196362659473,0.07074797869658159,3.1459987695811433,3.5321082405072577
"Montana","2020-03-27",0.5756353064380269,-3.307611375701111,2.782397213334107,0.05196239497151125,1.8649543529664454,0.17736600324183935
"Nebraska","2020-03-27",0.8302642200284173,-4.9847420715579,3.006872676832744,0.060047309746765275,5.418375914507315,0.13887103228511632
