Continent,Country,Province,Day,Shift,Total Detected,Total Detected Deaths
North America,Costa Rica,None,2020-05-01,210,1387.6863604911384,7.9959037986613595
North America,Costa Rica,None,2020-05-02,210,1431.7540907754428,8.259721362673169
North America,Costa Rica,None,2020-05-03,210,1476.614604862848,8.529746011127564
North America,Costa Rica,None,2020-05-04,210,1522.2342681518185,8.806079789932344
North America,Costa Rica,None,2020-05-05,210,1568.6120174342766,9.088805274521462
North America,Costa Rica,None,2020-05-06,210,1615.7793608956028,9.377985569855028
North America,Costa Rica,None,2020-05-07,210,1663.800378114636,9.673664310419309
North America,Costa Rica,None,2020-05-08,210,1712.771720063673,9.975865660226722
North America,Costa Rica,None,2020-05-09,210,1762.794980683194,10.284613093363891
North America,Costa Rica,None,2020-05-10,210,1813.7694417842888,10.600069813774791
North America,Costa Rica,None,2020-05-11,210,1865.5669733041796,10.922420231003084
North America,Costa Rica,None,2020-05-12,210,1918.1320705961205,11.251802236388365
North America,Costa Rica,None,2020-05-13,210,1971.481854465163,11.588307203042
North America,Costa Rica,None,2020-05-14,210,2025.7060711681575,11.931979985847118
North America,Costa Rica,None,2020-05-15,210,2080.9670924137517,12.282818921458615
North America,Costa Rica,None,2020-05-16,210,2137.498116965115,12.640777047246901
North America,Costa Rica,None,2020-05-17,210,2195.1812793305917,13.006048074284456
Africa,Cote d'Ivoire,None,2020-03-27,210,101.0,0.0
Africa,Cote d'Ivoire,None,2020-03-28,210,130.37496908073118,0.1458197187960714
Africa,Cote d'Ivoire,None,2020-03-29,210,154.93235091649467,0.3152008593790647
Africa,Cote d'Ivoire,None,2020-03-30,210,177.25232713852157,0.5025345302627107
Africa,Cote d'Ivoire,None,2020-03-31,210,199.0077309229514,0.7046832969628557
Africa,Cote d'Ivoire,None,2020-04-01,210,221.05034398178557,0.9207582552309328
Africa,Cote d'Ivoire,None,2020-04-02,210,244.0347140897393,1.150474008876208
Africa,Cote d'Ivoire,None,2020-04-03,210,268.32613366868304,1.394398286129834
Africa,Cote d'Ivoire,None,2020-04-04,210,294.1814618610241,1.653482416019079
Africa,Cote d'Ivoire,None,2020-04-05,210,321.89563308906645,1.9286823491632055
Africa,Cote d'Ivoire,None,2020-04-06,210,351.6230715843621,2.2214364116969105
Africa,Cote d'Ivoire,None,2020-04-07,210,383.5293919285594,2.533278134936938
Africa,Cote d'Ivoire,None,2020-04-08,210,417.83843935510885,2.8657230085130507
Africa,Cote d'Ivoire,None,2020-04-09,210,454.7639069936646,3.2204605432095157
Africa,Cote d'Ivoire,None,2020-04-10,210,494.4704330051338,3.5994522315454014
Africa,Cote d'Ivoire,None,2020-04-11,210,537.1594012759764,4.004740527930766
Africa,Cote d'Ivoire,None,2020-04-12,210,583.0694342146631,4.438461458194089
Africa,Cote d'Ivoire,None,2020-04-13,210,632.4764177296803,4.902844669946639
Africa,Cote d'Ivoire,None,2020-04-14,210,685.678894949259,5.40029371754902
Africa,Cote d'Ivoire,None,2020-04-15,210,742.9207230008839,5.933538160829407
Africa,Cote d'Ivoire,None,2020-04-16,210,804.4640007383289,6.505503928817388
Africa,Cote d'Ivoire,None,2020-04-17,210,870.6208994886447,7.1192913970836615
Africa,Cote d'Ivoire,None,2020-04-18,210,941.7536630521595,7.778175387740028
Africa,Cote d'Ivoire,None,2020-04-19,210,1018.2746077024783,8.485605169439394
Africa,Cote d'Ivoire,None,2020-04-20,210,1100.6461221864834,9.245204457375772
Africa,Cote d'Ivoire,None,2020-04-21,210,1189.405062272741,10.06075023970536
Africa,Cote d'Ivoire,None,2020-04-22,210,1285.0253728463447,10.936619808821398
Africa,Cote d'Ivoire,None,2020-04-23,210,1387.7981890879248,11.877986089089953
Africa,Cote d'Ivoire,None,2020-04-24,210,1498.1456690589616,12.890191838604979
Africa,Cote d'Ivoire,None,2020-04-25,210,1616.638681210158,13.978718726592168
Africa,Cote d'Ivoire,None,2020-04-26,210,1743.9968043814397,15.149187333408953
Africa,Cote d'Ivoire,None,2020-04-27,210,1881.088327801955,16.40735715054451
Africa,Cote d'Ivoire,None,2020-04-28,210,2028.9301515396232,17.759127394470948
Africa,Cote d'Ivoire,None,2020-04-29,210,2188.4317677107656,19.21139029287636
Africa,Cote d'Ivoire,None,2020-04-30,210,2359.9348563674193,20.773202985445167
Africa,Cote d'Ivoire,None,2020-05-01,210,2543.985451531732,22.453817824302007
Africa,Cote d'Ivoire,None,2020-05-02,210,2741.504154374443,24.262380067678272
Africa,Cote d'Ivoire,None,2020-05-03,210,2953.7861332148846,26.20792787991214
Africa,Cote d'Ivoire,None,2020-05-04,210,3182.501123520983,28.299392331448562
Africa,Cote d'Ivoire,None,2020-05-05,210,3429.4237532149655,30.546410288554547
Africa,Cote d'Ivoire,None,2020-05-06,210,3695.1962008985497,32.962718720603206
Africa,Cote d'Ivoire,None,2020-05-07,210,3980.5345902041145,35.56290406213661
Africa,Cote d'Ivoire,None,2020-05-08,210,4286.724011685164,38.36142999098228
Africa,Cote d'Ivoire,None,2020-05-09,210,4615.612288193873,41.37266612243813
Africa,Cote d'Ivoire,None,2020-05-10,210,4969.609974881081,44.610888009272486
Africa,Cote d'Ivoire,None,2020-05-11,210,5351.601005688485,48.09056869948146
Africa,Cote d'Ivoire,None,2020-05-12,210,5763.247412496968,51.831212674988144
Africa,Cote d'Ivoire,None,2020-05-13,210,6205.417825270006,55.85593378199694
Africa,Cote d'Ivoire,None,2020-05-14,210,6679.822726619172,60.187712741815446
Africa,Cote d'Ivoire,None,2020-05-15,210,7189.056145596311,64.84939386995501
Africa,Cote d'Ivoire,None,2020-05-16,210,7736.595657693534,69.86368507613068
Africa,Cote d'Ivoire,None,2020-05-17,210,8326.802384843228,75.25315786426123
Europe,Croatia,None,2020-03-19,210,105.0,1.0
Europe,Croatia,None,2020-03-20,210,125.05995211999951,1.163527930694849
Europe,Croatia,None,2020-03-21,210,164.59657098105504,1.3713142159334943
Europe,Croatia,None,2020-03-22,210,217.19743888768173,1.6467745563232004
Europe,Croatia,None,2020-03-23,210,279.0557537180617,2.006033861805273
Europe,Croatia,None,2020-03-24,210,348.27440891199393,2.4599705361033264
Europe,Croatia,None,2020-03-25,210,423.6269052607431,3.017847766924395
Europe,Croatia,None,2020-03-26,210,504.8005565306565,3.6866194997720614
Europe,Croatia,None,2020-03-27,210,591.5012540595105,4.4735680266714475
Europe,Croatia,None,2020-03-28,210,683.7333345284721,5.385503169754982
Europe,Croatia,None,2020-03-29,210,781.8050416142544,6.428765074014723
Europe,Croatia,None,2020-03-30,210,885.9106797319457,7.610484065669276
Europe,Croatia,None,2020-03-31,210,996.2122312605086,8.938360956637448
Europe,Croatia,None,2020-04-01,210,1113.1472566722605,10.419774168360096
Europe,Croatia,None,2020-04-02,210,1237.1558923046505,12.062617759125565
Europe,Croatia,None,2020-04-03,210,1368.6348852205888,13.875499318551885
Europe,Croatia,None,2020-04-04,210,1507.9396809012537,15.867734987855343
Europe,Croatia,None,2020-04-05,210,1655.4355819628324,18.04926051458208
Europe,Croatia,None,2020-04-06,210,1811.6902593291816,20.430026157198586
Europe,Croatia,None,2020-04-07,210,1977.3135234825234,23.02049511076367
Europe,Croatia,None,2020-04-08,210,2152.895245727374,25.83200880280588
Europe,Croatia,None,2020-04-09,210,2339.00551958915,28.876788277514883
Europe,Croatia,None,2020-04-10,210,2536.194660814169,32.16793419574145
Europe,Croatia,None,2020-04-11,210,2744.99320736965,35.71942683499748
Europe,Croatia,None,2020-04-12,210,2965.8555050454406,39.54638636292342
Europe,Croatia,None,2020-04-13,210,3199.4711153966105,43.66428226238837
Europe,Croatia,None,2020-04-14,210,3447.056877747471,48.08779898986097
Europe,Croatia,None,2020-04-15,210,3709.711711727082,52.83317778361212
Europe,Croatia,None,2020-04-16,210,3988.382368811159,57.91834833285726
Europe,Croatia,None,2020-04-17,210,4283.863432322076,63.362928777756295
Europe,Croatia,None,2020-04-18,210,4596.797317428862,69.18822570941366
Europe,Croatia,None,2020-04-19,210,4927.674271147205,75.41723416987827
Europe,Croatia,None,2020-04-20,210,5276.8860877929965,82.07452421359179
Europe,Croatia,None,2020-04-21,210,5645.929286705787,89.18310336212717
Europe,Croatia,None,2020-04-22,210,6037.114109288271,96.76496031535575
Europe,Croatia,None,2020-04-23,210,6452.220617652488,104.84534665030819
Europe,Croatia,None,2020-04-24,210,6892.453060213689,113.45300595860948
Europe,Croatia,None,2020-04-25,210,7358.439871690334,122.620173846479
Europe,Croatia,None,2020-04-26,210,7850.239455800004,132.3825627925936
Europe,Croatia,None,2020-04-27,210,8369.07576120705,142.7745377369405
Europe,Croatia,None,2020-04-28,210,8918.199188802686,153.8264393424961
Europe,Croatia,None,2020-04-29,210,9500.159151462125,165.57285085858473
Europe,Croatia,None,2020-04-30,210,10116.835975727445,178.05275858177197
Europe,Croatia,None,2020-05-01,210,10769.44090180759,191.30955185586473
Europe,Croatia,None,2020-05-02,210,11458.516083578368,205.3910230719111
Europe,Croatia,None,2020-05-03,210,12184.647269955989,220.34745602444661
Europe,Croatia,None,2020-05-04,210,12951.564354034383,236.22262442652263
Europe,Croatia,None,2020-05-05,210,13763.201310357163,253.06228338453576
Europe,Croatia,None,2020-05-06,210,14622.570020815296,270.9181010445642
Europe,Croatia,None,2020-05-07,210,15531.775013804974,289.84763486294963
Europe,Croatia,None,2020-05-08,210,16492.013464227628,309.91433160629754
Europe,Croatia,None,2020-05-09,210,17503.57520024788,331.1875273502432
Europe,Croatia,None,2020-05-10,210,18567.578475514245,353.73772940224035
Europe,Croatia,None,2020-05-11,210,19690.1791852616,377.6239320595432
Europe,Croatia,None,2020-05-12,210,20877.247027684225,402.90951298705636
Europe,Croatia,None,2020-05-13,210,22132.915149230008,429.66704432823633
Europe,Croatia,None,2020-05-14,210,23459.580144600433,457.9782927050918
Europe,Croatia,None,2020-05-15,210,24857.902056750598,487.9342192181838
Europe,Croatia,None,2020-05-16,210,26326.804376889202,519.6349794466252
Europe,Croatia,None,2020-05-17,210,27870.4554981442,553.1693678915788
North America,Cuba,None,2020-03-28,210,119.0,3.0
North America,Cuba,None,2020-03-29,210,128.3290242565015,3.447817390966285
North America,Cuba,None,2020-03-30,210,148.7525591881968,3.926146058854437
North America,Cuba,None,2020-03-31,210,176.6820101891545,4.470968577197019
North America,Cuba,None,2020-04-01,210,210.02616277226312,5.10488362116406
North America,Cuba,None,2020-04-02,210,247.77974233200896,5.840998282329884
North America,Cuba,None,2020-04-03,210,289.3386572241386,6.6894026743820625
North America,Cuba,None,2020-04-04,210,334.60120395025535,7.656230482853205
North America,Cuba,None,2020-04-05,210,383.45989239974557,8.748476808719522
North America,Cuba,None,2020-04-06,210,436.03147452216365,9.971845570456036
North America,Cuba,None,2020-04-07,210,492.5604811377571,11.331692430799013
North America,Cuba,None,2020-04-08,210,553.2275947608043,12.83487056951068
North America,Cuba,None,2020-04-09,210,618.2470144441204,14.48884569491142
North America,Cuba,None,2020-04-10,210,687.9816327596759,16.3006184333002
North America,Cuba,None,2020-04-11,210,762.7854776890691,18.278310152618168
North America,Cuba,None,2020-04-12,210,842.9993691165068,20.431256027553218
North America,Cuba,None,2020-04-13,210,928.9516170040429,22.77000538341382
North America,Cuba,None,2020-04-14,210,1021.0283272618693,25.305817249079347
North America,Cuba,None,2020-04-15,210,1119.7338670259196,28.049897556551706
North America,Cuba,None,2020-04-16,210,1225.5880902791992,31.01470057170306
North America,Cuba,None,2020-04-17,210,1339.11551442988,34.214166529083414
North America,Cuba,None,2020-04-18,210,1460.845320311301,37.66372163192062
North America,Cuba,None,2020-04-19,210,1591.3113521819678,41.380278052120396
North America,Cuba,None,2020-04-20,210,1731.0496816250036,45.38226588492523
North America,Cuba,None,2020-04-21,210,1880.5509230932234,49.690664986920744
North America,Cuba,None,2020-04-22,210,2040.7323947376274,54.323923551782045
North America,Cuba,None,2020-04-23,210,2212.624526463852,59.30142966924372
North America,Cuba,None,2020-04-24,210,2397.183868725579,64.64576620435977
North America,Cuba,None,2020-04-25,210,2595.2930925245337,70.3827107975037
North America,Cuba,None,2020-04-26,210,2807.7609894104885,76.54123586436845
North America,Cuba,None,2020-04-27,210,3035.3224714812586,83.15350859596637
North America,Cuba,None,2020-04-28,210,3278.6385713827067,90.25489095862932
North America,Cuba,None,2020-04-29,210,3538.657586728755,97.8812986171789
North America,Cuba,None,2020-04-30,210,3817.3884442118097,106.06192876919864
North America,Cuba,None,2020-05-01,210,4116.744143114489,114.83011538411009
North America,Cuba,None,2020-05-02,210,4438.265768352888,124.22674557983851
North America,Cuba,None,2020-05-03,210,4783.122500830101,134.30025964390273
North America,Cuba,None,2020-05-04,210,5152.111617436225,145.1066510334151
North America,Cuba,None,2020-05-05,210,5546.153517907308,156.70517878232855
North America,Cuba,None,2020-05-06,210,5968.161967629701,169.1411197624162
North America,Cuba,None,2020-05-07,210,6421.0363716336415,182.46456882910547
North America,Cuba,None,2020-05-08,210,6907.2014941972575,196.73614864372828
North America,Cuba,None,2020-05-09,210,7428.6269179849405,212.02687240900715
North America,Cuba,None,2020-05-10,210,7986.827044047341,228.41814386905511
North America,Cuba,None,2020-05-11,210,8583.07481907413,246.0000347291065
North America,Cuba,None,2020-05-12,210,9220.882165556735,264.8489529817292
North America,Cuba,None,2020-05-13,210,9904.792278962403,285.037986184285
North America,Cuba,None,2020-05-14,210,10638.707317318507,306.6551498594488
North America,Cuba,None,2020-05-15,210,11425.894295233205,329.8036358621789
North America,Cuba,None,2020-05-16,210,12268.985083895443,354.6018123797161
North America,Cuba,None,2020-05-17,210,13169.976411074955,381.18322393158434
Europe,Cyprus,None,2020-03-23,210,116.0,1.0
Europe,Cyprus,None,2020-03-24,210,124.35812638652025,1.3021186901238155
Europe,Cyprus,None,2020-03-25,210,141.99148374698734,1.5950369519607004
Europe,Cyprus,None,2020-03-26,210,165.61423829065174,1.8994205008003042
Europe,Cyprus,None,2020-03-27,210,193.1419092488661,2.227144606656938
Europe,Cyprus,None,2020-03-28,210,223.4844464968282,2.5828654868521523
Europe,Cyprus,None,2020-03-29,210,255.8690447240266,2.969380886022164
Europe,Cyprus,None,2020-03-30,210,289.9799817023855,3.3864395727773267
Europe,Cyprus,None,2020-03-31,210,325.5493837016495,3.8339195627357276
Europe,Cyprus,None,2020-04-01,210,362.430768606502,4.3111853714175865
Europe,Cyprus,None,2020-04-02,210,400.63006513861956,4.816814196125789
Europe,Cyprus,None,2020-04-03,210,440.1066476914483,5.350062802875674
Europe,Cyprus,None,2020-04-04,210,480.8121784990957,5.910524988461592
Europe,Cyprus,None,2020-04-05,210,522.8060965626089,6.497256155213563
Europe,Cyprus,None,2020-04-06,210,566.1356418699143,7.109641739535523
Europe,Cyprus,None,2020-04-07,210,610.8222328570762,7.747414864095246
Europe,Cyprus,None,2020-04-08,210,656.8641743787473,8.410630846885175
Europe,Cyprus,None,2020-04-09,210,704.2994282425542,9.099184117711717
Europe,Cyprus,None,2020-04-10,210,753.1985007949962,9.812969116604199
Europe,Cyprus,None,2020-04-11,210,803.6175575245458,10.552081287157431
Europe,Cyprus,None,2020-04-12,210,855.6005884651443,11.316765775728797
Europe,Cyprus,None,2020-04-13,210,909.1794081962028,12.107417431438257
Europe,Cyprus,None,2020-04-14,210,964.3736558426015,12.924580806168354
Europe,Cyprus,None,2020-04-15,210,1021.1780632620122,13.769075854194545
Europe,Cyprus,None,2020-04-16,210,1079.6623509809247,14.641315431195986
Europe,Cyprus,None,2020-04-17,210,1139.955096092509,15.541329167617697
Europe,Cyprus,None,2020-04-18,210,1202.155880687233,16.469408191035846
Europe,Cyprus,None,2020-04-19,210,1266.3347331488876,17.42610949978308
Europe,Cyprus,None,2020-04-20,210,1332.532128154587,18.412255962948528
Europe,Cyprus,None,2020-04-21,210,1400.758986674769,19.428936320377794
Europe,Cyprus,None,2020-04-22,210,1470.9966759731942,20.477505182672964
Europe,Cyprus,None,2020-04-23,210,1543.1970096069476,21.559583031192616
Europe,Cyprus,None,2020-04-24,210,1617.3983755003499,22.67622511107396
Europe,Cyprus,None,2020-04-25,210,1693.8547852156894,23.826858209389762
Europe,Cyprus,None,2020-04-26,210,1772.7357637679297,25.011545705911836
Europe,Cyprus,None,2020-04-27,210,1854.1230233509634,26.231113478649903
Europe,Cyprus,None,2020-04-28,210,1938.0106188076752,27.4871488941265
Europe,Cyprus,None,2020-04-29,210,2024.3049476299423,28.782000807376964
Europe,Cyprus,None,2020-04-30,210,2112.9711271503434,30.11758295340798
Europe,Cyprus,None,2020-05-01,210,2204.278277454343,31.493362503001354
Europe,Cyprus,None,2020-05-02,210,2298.385141947095,32.90975090650421
Europe,Cyprus,None,2020-05-03,210,2395.3851325079436,34.367741191013494
Europe,Cyprus,None,2020-05-04,210,2495.309170206335,35.868884785675604
Europe,Cyprus,None,2020-05-05,210,2598.1256853018153,37.41529152168636
Europe,Cyprus,None,2020-05-06,210,2703.7945967826845,39.009188909506996
Europe,Cyprus,None,2020-05-07,210,2812.5126488664578,40.65090169126342
Europe,Cyprus,None,2020-05-08,210,2924.491945114526,42.340663883618674
Europe,Cyprus,None,2020-05-09,210,3039.8770562542213,44.0793134166765
Europe,Cyprus,None,2020-05-10,210,3158.7466522841532,45.868279205521986
Europe,Cyprus,None,2020-05-11,210,3281.1135024742066,47.70958115022163
Europe,Cyprus,None,2020-05-12,210,3406.9244753655435,49.60583013582328
Europe,Cyprus,None,2020-05-13,210,3536.156293514543,51.55943773749739
Europe,Cyprus,None,2020-05-14,210,3669.1293944614386,53.57002265969271
Europe,Cyprus,None,2020-05-15,210,3805.988021506591,55.63870170867648
Europe,Cyprus,None,2020-05-16,210,3946.8163056856415,57.76713578727635
Europe,Cyprus,None,2020-05-17,210,4091.662401783827,59.95733086211533
Europe,Czechia,None,2020-03-13,210,141.0,0.0
Europe,Czechia,None,2020-03-14,210,170.3304163446679,0.4140120819253951
Europe,Czechia,None,2020-03-15,210,231.02106700796196,0.923455680341684
Europe,Czechia,None,2020-03-16,210,320.3284047733591,1.6016323067053708
Europe,Czechia,None,2020-03-17,210,441.11394394423303,2.5168913904081194
Europe,Czechia,None,2020-03-18,210,599.716326187406,3.747074340327698
Europe,Czechia,None,2020-03-19,210,806.2328345083381,5.384893189649704
Europe,Czechia,None,2020-03-20,210,1073.8736079001424,7.550821878324591
Europe,Czechia,None,2020-03-21,210,1420.2293556195764,10.396135998784771
Europe,Czechia,None,2020-03-22,210,1868.485197977456,14.117541169227003
Europe,Czechia,None,2020-03-23,210,2448.3011500653433,18.971983004539236
Europe,Czechia,None,2020-03-24,210,3198.2219475074685,25.288441181892264
Europe,Czechia,None,2020-03-25,210,4165.826593973292,33.47861306588982
Europe,Czechia,None,2020-03-26,210,5415.306140549472,44.100253256441086
Europe,Czechia,None,2020-03-27,210,7030.398669849392,57.87597230582791
Europe,Czechia,None,2020-03-28,210,9115.682191897711,75.69677857765171
Europe,Czechia,None,2020-03-29,210,11809.795707483236,98.70649934644861
Europe,Czechia,None,2020-03-30,210,15265.920525806483,128.39879518751377
Europe,Czechia,None,2020-03-31,210,19695.88199601646,166.74636458762416
Europe,Czechia,None,2020-04-01,210,25381.688793297,216.226433706169
Europe,Czechia,None,2020-04-02,210,32675.821059544414,279.82193724890084
Europe,Czechia,None,2020-04-03,210,42007.960904850195,361.33075771945926
Europe,Czechia,None,2020-04-04,210,53829.11202061617,465.82097360217375
Europe,Czechia,None,2020-04-05,210,68723.43993737729,599.4285896815909
Europe,Czechia,None,2020-04-06,210,87452.31901034628,769.3615548482089
Europe,Czechia,None,2020-04-07,210,110919.01976002703,984.1115838368435
Europe,Czechia,None,2020-04-08,210,139815.01837520342,1255.0066678698483
Europe,Czechia,None,2020-04-09,210,174892.30955889166,1594.61040455175
Europe,Czechia,None,2020-04-10,210,217145.75230017444,2015.844519874308
Europe,Czechia,None,2020-04-11,210,267581.75205946184,2532.281909904812
Europe,Czechia,None,2020-04-12,210,326242.6882230737,3161.23709670756
Europe,Czechia,None,2020-04-13,210,392965.1992584829,3918.8111807201285
Europe,Czechia,None,2020-04-14,210,467734.1815001302,4816.49559793148
Europe,Czechia,None,2020-04-15,210,550124.1164558528,5863.40811516467
Europe,Czechia,None,2020-04-16,210,638240.8604552506,7070.7381880966905
Europe,Czechia,None,2020-04-17,210,730413.9732378133,8442.395819632002
Europe,Czechia,None,2020-04-18,210,825515.7041094225,9973.130032661868
Europe,Czechia,None,2020-04-19,210,921712.826629239,11657.22933710196
Europe,Czechia,None,2020-04-20,210,1016866.9778998052,13486.26834193877
Europe,Czechia,None,2020-04-21,210,1109617.466970974,15445.704704875228
Europe,Czechia,None,2020-04-22,210,1199085.7139306755,17517.369760846334
Europe,Czechia,None,2020-04-23,210,1284099.7708822726,19683.620990940133
Europe,Czechia,None,2020-04-24,210,1363957.429295032,21924.516649127123
Europe,Czechia,None,2020-04-25,210,1438284.8634990987,24220.787780216753
Europe,Czechia,None,2020-04-26,210,1506830.48611433,26555.042979519072
Europe,Czechia,None,2020-04-27,210,1569506.0581245637,28909.382247646794
Europe,Czechia,None,2020-04-28,210,1626805.1575410818,31263.567760740167
Europe,Czechia,None,2020-04-29,210,1679059.6448464543,33601.453266687866
Europe,Czechia,None,2020-04-30,210,1726411.122160675,35911.19492681444
Europe,Czechia,None,2020-05-01,210,1768810.933241163,38185.25131588029
Europe,Czechia,None,2020-05-02,210,1806432.1642822388,40415.587349736525
Europe,Czechia,None,2020-05-03,210,1840043.0401518347,42589.97902791066
Europe,Czechia,None,2020-05-04,210,1870092.3653698738,44701.351644351336
Europe,Czechia,None,2020-05-05,210,1896915.6033738398,46744.50792213344
Europe,Czechia,None,2020-05-06,210,1920737.8340913432,48716.09091233794
Europe,Czechia,None,2020-05-07,210,1941731.1308456284,50614.075032294444
Europe,Czechia,None,2020-05-08,210,1960284.2591583624,52435.797460957394
Europe,Czechia,None,2020-05-09,210,1976707.6523623196,54180.28099917337
Europe,Czechia,None,2020-05-10,210,1991248.1216529282,55847.30612447913
Europe,Czechia,None,2020-05-11,210,2004103.223973938,57437.250501414965
Europe,Czechia,None,2020-05-12,210,2015421.2620174207,58951.08898152468
Europe,Czechia,None,2020-05-13,210,2025357.1853414576,60390.15232403311
Europe,Czechia,None,2020-05-14,210,2034109.8512598162,61756.0490351669
Europe,Czechia,None,2020-05-15,210,2041818.0919003428,63050.84359427635
Europe,Czechia,None,2020-05-16,210,2048603.5395726946,64276.71730400801
Europe,Czechia,None,2020-05-17,210,2054571.0698289573,65435.96593664603
Europe,Denmark,None,2020-03-10,210,262.0,0.0
Europe,Denmark,None,2020-03-11,210,355.48998779881225,3.2928900053116497
Europe,Denmark,None,2020-03-12,210,431.7125567326271,6.814885746895502
Europe,Denmark,None,2020-03-13,210,502.73086664336574,10.406668562226683
Europe,Denmark,None,2020-03-14,210,575.394331850794,14.042822145176677
Europe,Denmark,None,2020-03-15,210,654.1753997150998,17.7562167361963
Europe,Denmark,None,2020-03-16,210,742.1460129197332,21.61522328249731
Europe,Denmark,None,2020-03-17,210,841.9768660510117,25.699959453361892
Europe,Denmark,None,2020-03-18,210,955.8904473817925,30.107343992718064
Europe,Denmark,None,2020-03-19,210,1086.5426226856523,34.932244236404934
Europe,Denmark,None,2020-03-20,210,1236.5058801531675,40.28341928328928
Europe,Denmark,None,2020-03-21,210,1408.660504089166,46.278237189352
Europe,Denmark,None,2020-03-22,210,1606.493668212878,53.04067675143915
Europe,Denmark,None,2020-03-23,210,1833.9541668067309,60.70916952135543
Europe,Denmark,None,2020-03-24,210,2095.2358387341837,69.43950124436594
Europe,Denmark,None,2020-03-25,210,2395.3089410672337,79.40694828984127
Europe,Denmark,None,2020-03-26,210,2740.0300812133855,90.80944910070976
Europe,Denmark,None,2020-03-27,210,3136.1422792224585,103.86760405306191
Europe,Denmark,None,2020-03-28,210,3591.8035445372648,118.82656056316155
Europe,Denmark,None,2020-03-29,210,4115.1240607687605,135.97741054415576
Europe,Denmark,None,2020-03-30,210,4715.103469045645,155.6616725738789
Europe,Denmark,None,2020-03-31,210,5402.9017756869125,178.26766803715506
Europe,Denmark,None,2020-04-01,210,6191.83935220184,204.23052112579833
Europe,Denmark,None,2020-04-02,210,7097.396935289997,234.03215883861236
Europe,Denmark,None,2020-04-03,210,8137.215626841244,268.20131098139075
Europe,Denmark,None,2020-04-04,210,9331.62558889875,307.32963839308087
Europe,Denmark,None,2020-04-05,210,10700.66767441805,352.1961131784701
Europe,Denmark,None,2020-04-06,210,12265.6898055988,403.70603979042716
Europe,Denmark,None,2020-04-07,210,14054.106871330947,462.82509406596637
Europe,Denmark,None,2020-04-08,210,16099.475075419188,530.5788768378322
Europe,Denmark,None,2020-04-09,210,18441.49361552773,608.0528957699546
Europe,Denmark,None,2020-04-10,210,21124.901853758958,696.4827724722301
Europe,Denmark,None,2020-04-11,210,24185.419821827498,797.6387044029287
Europe,Denmark,None,2020-04-12,210,27664.227368089014,913.4601954055319
Europe,Denmark,None,2020-04-13,210,31615.80383254645,1045.9023729360133
Europe,Denmark,None,2020-04-14,210,36107.92804685003,1196.9359880628394
Europe,Denmark,None,2020-04-15,210,41221.735044213274,1368.5468871668843
Europe,Denmark,None,2020-04-16,210,47034.78011515106,1563.2411953114854
Europe,Denmark,None,2020-04-17,210,53595.88243405737,1784.7161264169429
Europe,Denmark,None,2020-04-18,210,60971.31195894128,2036.5485048425867
Europe,Denmark,None,2020-04-19,210,69252.9486093838,2321.974116665108
Europe,Denmark,None,2020-04-20,210,78558.28226653783,2643.887709678561
Europe,Denmark,None,2020-04-21,210,89013.24321967651,3005.248615961021
Europe,Denmark,None,2020-04-22,210,100667.23448470338,3411.322190128464
Europe,Denmark,None,2020-04-23,210,113566.48767439825,3867.483028836181
Europe,Denmark,None,2020-04-24,210,127791.03670759124,4377.884542502699
Europe,Denmark,None,2020-04-25,210,143454.54411520157,4945.455732475983
Europe,Denmark,None,2020-04-26,210,160673.4594227839,5572.645667079098
Europe,Denmark,None,2020-04-27,210,179427.74825885377,6265.080856112028
Europe,Denmark,None,2020-04-28,210,199683.9445883349,7027.739174908657
Europe,Denmark,None,2020-04-29,210,221443.15864480598,7863.046736957756
Europe,Denmark,None,2020-04-30,210,244740.324708086,8770.883886566698
Europe,Denmark,None,2020-05-01,210,269562.93699777295,9750.986086011988
Europe,Denmark,None,2020-05-02,210,295727.0410984763,10806.359001232928
Europe,Denmark,None,2020-05-03,210,323067.70319012937,11937.280371515668
Europe,Denmark,None,2020-05-04,210,351464.86679145665,13140.494805542323
Europe,Denmark,None,2020-05-05,210,380837.7579672038,14409.449543379256
Europe,Denmark,None,2020-05-06,210,410985.87540952675,15739.950065367091
Europe,Denmark,None,2020-05-07,210,441614.37211926316,17128.53904972678
Europe,Denmark,None,2020-05-08,210,472489.1125458374,18568.745692525037
Europe,Denmark,None,2020-05-09,210,503436.15869861335,20051.444562594257
Europe,Denmark,None,2020-05-10,210,534319.7632919935,21565.78045477982
Europe,Denmark,None,2020-05-11,210,564890.2123432008,23104.42002693645
Europe,Denmark,None,2020-05-12,210,594916.9603507504,24658.58934061607
Europe,Denmark,None,2020-05-13,210,624224.8090741977,26218.915410522426
Europe,Denmark,None,2020-05-14,210,652687.2773377993,27775.828515895162
Europe,Denmark,None,2020-05-15,210,680217.0311713166,29319.77647345357
Europe,Denmark,None,2020-05-16,210,706684.4295494022,30843.051041882427
Europe,Denmark,None,2020-05-17,210,732000.62604674,32338.161323630407
Africa,Djibouti,None,2020-04-08,210,135.0,0.0
Africa,Djibouti,None,2020-04-09,210,157.92070277383516,0.025747623322475023
Africa,Djibouti,None,2020-04-10,210,207.70851396208232,0.05716750153461022
Africa,Djibouti,None,2020-04-11,210,272.6704653693751,0.09769613293998064
Africa,Djibouti,None,2020-04-12,210,345.1523547672492,0.14894188996919236
