"State","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Colorado","2020-04-28",13971,4460,1116,2092,69,218
"Colorado","2020-04-29",14409,4459,1129,2158,72,219
"Colorado","2020-04-30",14835,4449,1140,2222,75,220
"Colorado","2020-05-01",15250,4429,1149,2284,78,220
"Colorado","2020-05-02",15652,4400,1155,2345,81,220
"Colorado","2020-05-03",16042,4363,1159,2403,85,219
"Colorado","2020-05-04",16419,4318,1161,2460,88,218
"Colorado","2020-05-05",16783,4266,1161,2514,91,216
"Colorado","2020-05-06",17133,4206,1159,2567,94,214
"Colorado","2020-05-07",17470,4141,1156,2617,97,212
"Colorado","2020-05-08",17794,4069,1150,2666,100,210
"Colorado","2020-05-09",18105,3993,1143,2712,102,207
"Colorado","2020-05-10",18402,3912,1134,2757,105,203
"Colorado","2020-05-11",18687,3827,1124,2800,108,200
"Colorado","2020-05-12",18958,3738,1112,2840,111,196
"Colorado","2020-05-13",19217,3647,1099,2879,113,192
"Colorado","2020-05-14",19464,3552,1085,2916,116,188
"Colorado","2020-05-15",19699,3456,1070,2952,118,184
"Colorado","2020-05-16",19922,3359,1053,2985,121,180
"Colorado","2020-05-17",20134,3260,1036,3017,123,175
"Colorado","2020-05-18",20335,3160,1018,3047,125,171
"Colorado","2020-05-19",20525,3060,999,3075,127,166
"Colorado","2020-05-20",20704,2960,980,3102,130,161
"Colorado","2020-05-21",20874,2860,960,3128,132,156
"Colorado","2020-05-22",21035,2761,939,3152,134,152
"Colorado","2020-05-23",21186,2663,918,3175,136,147
"Colorado","2020-05-24",21328,2565,897,3196,137,142
"Colorado","2020-05-25",21462,2469,876,3216,139,137
"Colorado","2020-05-26",21588,2375,854,3235,141,133
"Colorado","2020-05-27",21707,2282,832,3253,143,128
"Colorado","2020-05-28",21818,2191,810,3269,144,123
"Colorado","2020-05-29",21922,2102,788,3285,146,119
"Colorado","2020-05-30",22019,2015,766,3300,147,114
"Colorado","2020-05-31",22111,1931,745,3313,148,110
"Colorado","2020-06-01",22196,1848,723,3326,150,106
"Colorado","2020-06-02",22276,1768,702,3338,151,101
"Colorado","2020-06-03",22351,1690,680,3349,152,97
"Colorado","2020-06-04",22420,1615,659,3360,153,93
"Colorado","2020-06-05",22485,1542,639,3369,155,89
"Colorado","2020-06-06",22546,1472,618,3379,156,85
"Colorado","2020-06-07",22602,1404,598,3387,157,82
"Colorado","2020-06-08",22654,1338,578,3395,158,78
"Colorado","2020-06-09",22703,1275,559,3402,159,74
"Colorado","2020-06-10",22748,1214,540,3409,159,71
"Colorado","2020-06-11",22790,1156,522,3415,160,68
"Colorado","2020-06-12",22829,1100,503,3421,161,65
"Colorado","2020-06-13",22866,1046,486,3427,162,62
"Colorado","2020-06-14",22899,994,468,3432,163,59
"Colorado","2020-06-15",22930,945,451,3436,163,56
"Florida","2020-03-25",950,659,116,138,13,27
"Florida","2020-03-26",1170,803,143,171,16,33
"Florida","2020-03-27",1431,972,174,210,19,40
"Florida","2020-03-28",1736,1166,210,255,24,48
"Florida","2020-03-29",2089,1387,251,308,29,58
"Florida","2020-03-30",2493,1635,298,369,35,68
"Florida","2020-03-31",2952,1910,351,438,42,80
"Florida","2020-04-01",3467,2212,409,515,50,93
"Florida","2020-04-02",4041,2541,473,601,60,107
"Florida","2020-04-03",4673,2893,542,696,71,123
"Florida","2020-04-04",5365,3267,617,800,83,139
"Florida","2020-04-05",6115,3660,697,912,97,156
"Florida","2020-04-06",6923,4070,781,1034,113,174
"Florida","2020-04-07",7786,4492,869,1163,130,193
"Florida","2020-04-08",8702,4924,960,1300,149,213
"Florida","2020-04-09",9668,5362,1055,1445,169,233
"Florida","2020-04-10",10680,5801,1151,1597,192,253
"Florida","2020-04-11",11735,6239,1249,1755,216,273
"Florida","2020-04-12",12828,6671,1348,1919,242,293
"Florida","2020-04-13",13956,7094,1447,2088,270,313
"Florida","2020-04-14",15112,7505,1545,2262,299,333
"Florida","2020-04-15",16293,7900,1642,2439,330,352
"Florida","2020-04-16",17494,8277,1737,2619,363,371
"Florida","2020-04-17",18711,8633,1830,2802,397,388
"Florida","2020-04-18",19938,8966,1920,2986,432,405
"Florida","2020-04-19",21171,9273,2006,3171,469,421
"Florida","2020-04-20",22406,9554,2089,3356,506,436
"Florida","2020-04-21",23638,9807,2167,3541,545,450
"Florida","2020-04-22",24865,10031,2240,3725,585,462
"Florida","2020-04-23",26081,10225,2308,3907,626,474
"Florida","2020-04-24",27284,10390,2371,4088,667,484
"Florida","2020-04-25",28470,10524,2428,4266,710,492
"Florida","2020-04-26",29637,10629,2480,4441,752,500
"Florida","2020-04-27",30781,10705,2526,4612,795,506
"Florida","2020-04-28",31901,10751,2566,4780,838,510
"Florida","2020-04-29",32995,10770,2600,4944,881,514
"Florida","2020-04-30",34060,10762,2629,5104,925,516
"Florida","2020-05-01",35096,10729,2652,5259,968,517
"Florida","2020-05-02",36100,10670,2669,5410,1011,517
"Florida","2020-05-03",37072,10589,2680,5556,1054,515
"Florida","2020-05-04",38012,10486,2686,5697,1096,513
"Florida","2020-05-05",38918,10363,2687,5833,1138,509
"Florida","2020-05-06",39790,10222,2683,5964,1179,505
"Florida","2020-05-07",40629,10063,2674,6089,1220,500
"Florida","2020-05-08",41433,9889,2661,6210,1260,493
"Florida","2020-05-09",42203,9701,2643,6326,1300,486
"Florida","2020-05-10",42940,9500,2621,6436,1338,478
"Florida","2020-05-11",43644,9289,2596,6542,1376,470
"Florida","2020-05-12",44315,9068,2567,6642,1413,461
"Florida","2020-05-13",44954,8839,2535,6738,1449,452
"Florida","2020-05-14",45561,8604,2499,6829,1484,442
"Florida","2020-05-15",46138,8362,2461,6916,1518,431
"Florida","2020-05-16",46685,8117,2421,6998,1551,421
"Florida","2020-05-17",47204,7869,2378,7076,1583,410
"Florida","2020-05-18",47694,7619,2333,7149,1614,398
"Florida","2020-05-19",48158,7367,2287,7219,1645,387
"Florida","2020-05-20",48596,7116,2239,7284,1674,375
"Florida","2020-05-21",49008,6866,2189,7346,1702,364
"Florida","2020-05-22",49397,6617,2139,7405,1729,352
"Florida","2020-05-23",49762,6370,2088,7459,1755,340
"Florida","2020-05-24",50106,6127,2036,7511,1780,329
"Florida","2020-05-25",50429,5887,1983,7559,1804,317
"Florida","2020-05-26",50732,5651,1930,7605,1827,306
"Florida","2020-05-27",51016,5420,1877,7647,1850,294
"Florida","2020-05-28",51281,5194,1824,7687,1871,283
"Florida","2020-05-29",51530,4972,1771,7725,1892,272
"Florida","2020-05-30",51763,4757,1718,7759,1911,261
"Florida","2020-05-31",51980,4547,1666,7792,1930,251
"Florida","2020-06-01",52182,4343,1614,7822,1948,240
"Florida","2020-06-02",52371,4146,1563,7851,1965,230
"Florida","2020-06-03",52547,3954,1512,7877,1981,220
"Florida","2020-06-04",52711,3769,1462,7902,1997,211
"Florida","2020-06-05",52863,3590,1412,7925,2011,201
"Florida","2020-06-06",53005,3418,1364,7946,2025,192
"Florida","2020-06-07",53137,3252,1316,7966,2039,183
"Florida","2020-06-08",53259,3092,1270,7984,2052,175
"Florida","2020-06-09",53372,2938,1224,8001,2064,166
"Florida","2020-06-10",53477,2791,1179,8017,2075,158
"Florida","2020-06-11",53575,2650,1136,8031,2086,151
"Florida","2020-06-12",53665,2515,1093,8045,2096,143
"Florida","2020-06-13",53748,2385,1052,8057,2106,136
"Florida","2020-06-14",53825,2261,1012,8069,2116,129
"Florida","2020-06-15",53897,2143,973,8080,2125,123
"Georgia","2020-03-25",810,558,99,120,17,23
"Georgia","2020-03-26",952,638,115,141,21,26
"Georgia","2020-03-27",1102,717,131,164,26,30
"Georgia","2020-03-28",1257,795,147,187,31,33
"Georgia","2020-03-29",1418,869,163,211,37,37
"Georgia","2020-03-30",1582,938,178,236,43,40
"Georgia","2020-03-31",1747,1003,193,260,50,43
"Georgia","2020-04-01",1912,1061,207,285,57,46
"Georgia","2020-04-02",2076,1113,220,310,65,48
"Georgia","2020-04-03",2238,1158,233,334,73,51
"Georgia","2020-04-04",2397,1196,244,358,81,53
"Georgia","2020-04-05",2552,1226,254,381,90,54
"Georgia","2020-04-06",2702,1249,262,404,98,56
"Georgia","2020-04-07",2846,1265,270,425,107,57
"Georgia","2020-04-08",2985,1274,276,446,116,58
"Georgia","2020-04-09",3118,1277,281,466,125,58
"Georgia","2020-04-10",3245,1274,285,485,134,59
"Georgia","2020-04-11",3365,1266,288,503,143,59
"Georgia","2020-04-12",3479,1252,290,520,152,58
"Georgia","2020-04-13",3587,1234,291,536,160,58
"Georgia","2020-04-14",3688,1212,290,552,169,57
"Georgia","2020-04-15",3783,1187,289,566,177,57
"Georgia","2020-04-16",3872,1158,287,579,185,56
"Georgia","2020-04-17",3956,1127,284,592,193,55
"Georgia","2020-04-18",4033,1094,281,603,201,53
"Georgia","2020-04-19",4105,1059,277,614,209,52
"Georgia","2020-04-20",4172,1023,272,624,216,51
"Georgia","2020-04-21",4235,986,267,634,223,49
"Georgia","2020-04-22",4292,948,262,642,230,48
"Georgia","2020-04-23",4345,910,256,650,236,46
"Georgia","2020-04-24",4394,872,250,657,243,44
"Georgia","2020-04-25",4439,834,244,664,249,43
"Georgia","2020-04-26",4481,797,237,670,254,41
"Georgia","2020-04-27",4519,759,230,676,260,40
"Georgia","2020-04-28",4554,723,224,681,265,38
"Georgia","2020-04-29",4586,687,217,686,270,36
"Georgia","2020-04-30",4616,653,210,691,274,35
"Georgia","2020-05-01",4643,619,203,695,279,33
"Georgia","2020-05-02",4667,586,196,698,283,32
"Georgia","2020-05-03",4689,555,189,702,287,30
"Georgia","2020-05-04",4710,524,182,705,291,29
"Georgia","2020-05-05",4729,495,175,708,294,27
"Georgia","2020-05-06",4745,467,169,710,298,26
"Georgia","2020-05-07",4761,441,162,712,301,24
"Georgia","2020-05-08",4775,415,156,715,304,23
"Georgia","2020-05-09",4787,391,150,716,307,22
"Georgia","2020-05-10",4799,368,144,718,309,21
"Georgia","2020-05-11",4809,346,138,720,312,20
"Georgia","2020-05-12",4819,325,132,721,314,18
"Georgia","2020-05-13",4827,305,126,722,317,17
"Georgia","2020-05-14",4835,286,121,724,319,16
"Georgia","2020-05-15",4842,269,116,725,321,15
"Georgia","2020-05-16",4849,252,111,726,322,15
"Georgia","2020-05-17",4854,236,106,726,324,14
"Georgia","2020-05-18",4859,221,101,727,326,13
"Georgia","2020-05-19",4864,207,96,728,327,12
"Georgia","2020-05-20",4868,194,92,729,329,11
"Georgia","2020-05-21",4872,182,88,729,330,11
"Georgia","2020-05-22",4875,170,84,730,331,10
"Georgia","2020-05-23",4878,159,80,730,332,9
"Georgia","2020-05-24",4881,149,76,731,333,9
"Georgia","2020-05-25",4884,140,73,731,334,8
"Georgia","2020-05-26",4886,131,69,731,335,8
"Georgia","2020-05-27",4888,122,66,732,336,7
"Georgia","2020-05-28",4890,114,63,732,337,7
"Georgia","2020-05-29",4891,107,60,732,338,6
"Georgia","2020-05-30",4893,100,57,732,338,6
"Georgia","2020-05-31",4894,94,54,732,339,6
"Georgia","2020-06-01",4895,88,51,733,340,5
"Georgia","2020-06-02",4896,82,49,733,340,5
"Georgia","2020-06-03",4897,77,47,733,341,4
"Georgia","2020-06-04",4898,72,44,733,341,4
"Georgia","2020-06-05",4899,67,42,733,342,4
"Georgia","2020-06-06",4899,63,40,733,342,4
"Georgia","2020-06-07",4900,59,38,733,343,3
"Georgia","2020-06-08",4900,55,36,733,343,3
"Georgia","2020-06-09",4901,52,34,733,344,3
"Georgia","2020-06-10",4901,48,33,734,344,3
"Georgia","2020-06-11",4902,45,31,734,344,3
"Georgia","2020-06-12",4902,43,29,734,345,2
"Georgia","2020-06-13",4902,40,28,734,345,2
"Georgia","2020-06-14",4903,37,27,734,345,2
"Georgia","2020-06-15",4903,35,25,734,345,2
"Illinois","2020-03-25",1294,921,164,193,11,38
"Illinois","2020-03-26",1555,1078,194,232,14,45
"Illinois","2020-03-27",1846,1248,227,275,17,52
"Illinois","2020-03-28",2166,1430,263,323,21,60
"Illinois","2020-03-29",2516,1622,302,376,26,69
"Illinois","2020-03-30",2894,1823,343,432,31,78
"Illinois","2020-03-31",3298,2029,385,493,36,87
"Illinois","2020-04-01",3728,2240,430,558,43,96
"Illinois","2020-04-02",4181,2451,475,625,49,106
"Illinois","2020-04-03",4653,2661,522,696,57,116
"Illinois","2020-04-04",5143,2868,569,770,65,125
"Illinois","2020-04-05",5648,3069,615,846,74,135
"Illinois","2020-04-06",6164,3262,661,923,83,144
"Illinois","2020-04-07",6690,3445,707,1002,93,153
"Illinois","2020-04-08",7221,3617,750,1082,103,162
"Illinois","2020-04-09",7756,3776,793,1162,114,170
"Illinois","2020-04-10",8291,3920,833,1242,125,177
"Illinois","2020-04-11",8824,4050,871,1322,137,184
"Illinois","2020-04-12",9354,4164,907,1401,148,191
"Illinois","2020-04-13",9877,4261,940,1480,161,196
"Illinois","2020-04-14",10391,4342,970,1557,173,201
"Illinois","2020-04-15",10896,4407,998,1633,186,205
"Illinois","2020-04-16",11390,4456,1022,1707,199,209
"Illinois","2020-04-17",11871,4488,1043,1779,212,212
"Illinois","2020-04-18",12338,4506,1062,1849,225,214
"Illinois","2020-04-19",12790,4508,1077,1917,238,215
"Illinois","2020-04-20",13227,4497,1089,1982,251,216
"Illinois","2020-04-21",13648,4472,1099,2046,264,216
"Illinois","2020-04-22",14053,4435,1105,2106,277,216
"Illinois","2020-04-23",14440,4387,1109,2164,290,215
"Illinois","2020-04-24",14811,4328,1110,2220,303,213
"Illinois","2020-04-25",15165,4259,1109,2273,315,211
"Illinois","2020-04-26",15502,4182,1105,2324,328,209
"Illinois","2020-04-27",15823,4098,1099,2372,340,206
"Illinois","2020-04-28",16127,4006,1091,2417,352,202
"Illinois","2020-04-29",16415,3909,1081,2461,363,199
"Illinois","2020-04-30",16687,3807,1069,2501,374,195
"Illinois","2020-05-01",16944,3701,1055,2540,385,190
"Illinois","2020-05-02",17186,3591,1040,2576,396,186
"Illinois","2020-05-03",17414,3479,1023,2611,406,181
"Illinois","2020-05-04",17629,3366,1006,2643,416,176
"Illinois","2020-05-05",17830,3251,987,2673,426,171
"Illinois","2020-05-06",18018,3135,967,2701,435,166
"Illinois","2020-05-07",18194,3019,947,2727,444,161
"Illinois","2020-05-08",18359,2904,925,2752,453,156
"Illinois","2020-05-09",18512,2790,903,2775,461,150
"Illinois","2020-05-10",18656,2676,881,2797,469,145
"Illinois","2020-05-11",18789,2565,858,2817,477,140
"Illinois","2020-05-12",18913,2455,835,2835,484,135
"Illinois","2020-05-13",19029,2348,812,2853,491,129
"Illinois","2020-05-14",19136,2243,789,2869,498,124
"Illinois","2020-05-15",19235,2141,766,2884,504,119
"Illinois","2020-05-16",19327,2041,742,2897,510,114
"Illinois","2020-05-17",19413,1945,719,2910,516,109
"Illinois","2020-05-18",19491,1851,696,2922,521,105
"Illinois","2020-05-19",19564,1761,674,2933,527,100
"Illinois","2020-05-20",19631,1674,651,2943,532,95
"Illinois","2020-05-21",19693,1590,629,2952,536,91
"Illinois","2020-05-22",19751,1509,607,2961,541,87
"Illinois","2020-05-23",19803,1432,586,2969,545,83
"Illinois","2020-05-24",19852,1357,565,2976,549,79
"Illinois","2020-05-25",19896,1286,544,2983,553,75
"Illinois","2020-05-26",19937,1218,524,2989,557,71
"Illinois","2020-05-27",19975,1153,505,2995,560,67
"Illinois","2020-05-28",20009,1090,485,3000,564,64
"Illinois","2020-05-29",20041,1031,467,3004,567,61
"Illinois","2020-05-30",20070,975,449,3009,570,57
"Illinois","2020-05-31",20096,921,431,3013,572,54
"Illinois","2020-06-01",20121,870,414,3016,575,51
"Illinois","2020-06-02",20143,821,397,3020,577,49
"Illinois","2020-06-03",20163,775,381,3023,580,46
"Illinois","2020-06-04",20182,732,366,3026,582,44
"Illinois","2020-06-05",20199,690,351,3028,584,41
"Illinois","2020-06-06",20214,651,336,3030,586,39
"Illinois","2020-06-07",20228,614,322,3033,588,37
"Illinois","2020-06-08",20241,579,308,3034,590,35
"Illinois","2020-06-09",20253,546,295,3036,591,33
"Illinois","2020-06-10",20263,514,283,3038,593,31
"Illinois","2020-06-11",20273,485,271,3039,594,29
"Illinois","2020-06-12",20282,457,259,3041,596,27
"Illinois","2020-06-13",20290,430,248,3042,597,26
"Illinois","2020-06-14",20297,406,237,3043,598,24
"Illinois","2020-06-15",20304,382,227,3044,599,23
"Louisiana","2020-03-25",1120,785,137,163,23,32
"Louisiana","2020-03-26",1368,943,166,200,29,39
"Louisiana","2020-03-27",1653,1121,200,243,36,46
"Louisiana","2020-03-28",1977,1318,237,292,44,54
"Louisiana","2020-03-29",2340,1533,277,346,54,64
"Louisiana","2020-03-30",2744,1765,322,407,65,73
"Louisiana","2020-03-31",3188,2012,370,473,78,84
"Louisiana","2020-04-01",3670,2271,422,546,93,95
"Louisiana","2020-04-02",4188,2540,475,623,110,107
"Louisiana","2020-04-03",4740,2813,531,706,128,119
"Louisiana","2020-04-04",5321,3088,589,793,149,131
"Louisiana","2020-04-05",5927,3361,647,884,171,144
"Louisiana","2020-04-06",6554,3627,705,978,195,156
"Louisiana","2020-04-07",7198,3883,763,1075,221,168
"Louisiana","2020-04-08",7854,4125,819,1173,248,179
"Louisiana","2020-04-09",8517,4351,874,1273,278,190
"Louisiana","2020-04-10",9184,4559,926,1373,308,200
"Louisiana","2020-04-11",9850,4747,975,1472,340,209
"Louisiana","2020-04-12",10511,4912,1021,1572,374,218
"Louisiana","2020-04-13",11164,5054,1064,1670,408,225
"Louisiana","2020-04-14",11806,5173,1103,1766,443,232
"Louisiana","2020-04-15",12435,5268,1138,1860,479,238
"Louisiana","2020-04-16",13047,5340,1168,1952,516,242
"Louisiana","2020-04-17",13641,5388,1195,2041,553,246
"Louisiana","2020-04-18",14216,5414,1217,2128,590,249
"Louisiana","2020-04-19",14771,5419,1235,2211,627,251
"Louisiana","2020-04-20",15303,5404,1249,2291,665,251
"Louisiana","2020-04-21",15813,5369,1259,2367,702,251
"Louisiana","2020-04-22",16300,5317,1265,2440,739,250
"Louisiana","2020-04-23",16764,5250,1267,2510,775,249
"Louisiana","2020-04-24",17204,5167,1266,2576,811,246
"Louisiana","2020-04-25",17622,5072,1261,2638,846,243
"Louisiana","2020-04-26",18016,4966,1254,2698,881,240
"Louisiana","2020-04-27",18389,4849,1243,2753,915,236
"Louisiana","2020-04-28",18740,4724,1230,2806,948,231
"Louisiana","2020-04-29",19069,4592,1215,2855,980,226
"Louisiana","2020-04-30",19378,4454,1197,2902,1011,221
"Louisiana","2020-05-01",19668,4311,1177,2945,1041,215
"Louisiana","2020-05-02",19938,4165,1156,2986,1070,209
"Louisiana","2020-05-03",20191,4016,1133,3024,1099,203
"Louisiana","2020-05-04",20426,3866,1109,3059,1126,196
"Louisiana","2020-05-05",20645,3715,1083,3092,1152,190
"Louisiana","2020-05-06",20848,3565,1057,3122,1177,183
"Louisiana","2020-05-07",21037,3416,1030,3151,1201,177
"Louisiana","2020-05-08",21212,3268,1002,3177,1224,170
"Louisiana","2020-05-09",21373,3122,974,3201,1246,163
"Louisiana","2020-05-10",21523,2979,946,3224,1267,157
"Louisiana","2020-05-11",21661,2840,917,3244,1287,150
"Louisiana","2020-05-12",21789,2703,888,3263,1306,144
"Louisiana","2020-05-13",21906,2570,859,3281,1324,137
"Louisiana","2020-05-14",22014,2442,831,3297,1342,131
"Louisiana","2020-05-15",22113,2317,802,3312,1358,125
"Louisiana","2020-05-16",22204,2197,774,3326,1374,119
"Louisiana","2020-05-17",22288,2081,746,3338,1388,114
"Louisiana","2020-05-18",22365,1970,719,3350,1402,108
"Louisiana","2020-05-19",22435,1863,692,3360,1415,103
"Louisiana","2020-05-20",22500,1760,666,3370,1428,97
"Louisiana","2020-05-21",22559,1662,640,3379,1440,92
"Louisiana","2020-05-22",22612,1569,614,3387,1451,88
"Louisiana","2020-05-23",22662,1479,590,3394,1461,83
"Louisiana","2020-05-24",22707,1394,566,3401,1471,78
"Louisiana","2020-05-25",22747,1313,543,3407,1481,74
"Louisiana","2020-05-26",22785,1237,520,3413,1489,70
"Louisiana","2020-05-27",22819,1164,498,3418,1498,66
"Louisiana","2020-05-28",22850,1095,477,3422,1505,62
"Louisiana","2020-05-29",22878,1029,456,3427,1513,59
"Louisiana","2020-05-30",22903,967,436,3431,1520,55
"Louisiana","2020-05-31",22926,909,417,3434,1526,52
"Louisiana","2020-06-01",22948,854,399,3437,1532,49
"Louisiana","2020-06-02",22967,802,381,3440,1538,46
"Louisiana","2020-06-03",22984,752,364,3443,1543,43
"Louisiana","2020-06-04",23000,706,347,3445,1548,41
"Louisiana","2020-06-05",23014,662,331,3447,1553,38
"Louisiana","2020-06-06",23027,621,316,3449,1557,36
"Louisiana","2020-06-07",23039,583,301,3451,1562,34
"Louisiana","2020-06-08",23049,547,287,3452,1565,32
"Louisiana","2020-06-09",23059,512,274,3454,1569,30
"Louisiana","2020-06-10",23067,480,261,3455,1573,28
"Louisiana","2020-06-11",23075,450,249,3456,1576,26
"Louisiana","2020-06-12",23082,422,237,3457,1579,24
"Louisiana","2020-06-13",23088,396,226,3458,1582,23
"Louisiana","2020-06-14",23094,371,215,3459,1584,21
"Louisiana","2020-06-15",23099,348,204,3460,1587,20
"Massachusetts","2020-03-25",814,525,98,122,7,22
"Massachusetts","2020-03-26",968,620,115,145,8,26
"Massachusetts","2020-03-27",1146,729,136,172,10,31
"Massachusetts","2020-03-28",1353,854,160,203,12,36
"Massachusetts","2020-03-29",1590,996,187,238,14,42
"Massachusetts","2020-03-30",1860,1156,218,279,16,49
"Massachusetts","2020-03-31",2166,1334,252,325,19,57
"Massachusetts","2020-04-01",2512,1532,291,377,23,65
"Massachusetts","2020-04-02",2898,1750,334,435,27,75
"Massachusetts","2020-04-03",3329,1989,381,499,31,85
"Massachusetts","2020-04-04",3806,2249,433,571,36,97
"Massachusetts","2020-04-05",4332,2530,489,650,42,109
