"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Mississippi","2020-03-21",0.8825438962972635,-3.675359537727684,1.0293659362224186,0.09231125188617738,4.404636487033764,0.8171713620288824
"Missouri","2020-03-22",0.8981743743311679,2.403946452896807,1.6351540417523471,0.07359587617754683,3.2897950483357286,3.7097071085169926
"Montana","2020-03-27",0.51951089872255,-3.2614705909695534,2.949722851385535,0.0468960614617889,1.8583754437029405,0.1955434895236579
"Nebraska","2020-03-27",0.8973281828633638,-4.605304176529131,2.753926073272188,0.06151683962440872,5.377426781312273,0.1508305296452671
"Nevada","2020-03-20",0.75572831089692,4.271140379908246,2.6514387384145177,0.09284640273299892,5.09156612451602,0.1254708565469638
"New Hampshire","2020-03-23",1.0028732071401425,-5.9116530765585384,2.237364319742583,0.04601808172282547,4.699618524724281,0.12800058276516496
"New Jersey","2020-03-19",0.883774609837318,7.368055481088802,2.204851069843294,0.10179569629496571,6.247269149620365,3.3274342083207182
"New Mexico","2020-03-24",0.990056893345016,-4.103519463165987,1.8481266648836696,0.05173437288586608,4.469798730366099,0.1491560452666075
"New York","2020-03-19",0.7482862832337122,5.325520883573248,2.035027944590829,0.10282036792183735,4.189013145181796,3.605353340687557
"North Carolina","2020-03-19",0.8188306943504883,7.2942819650378885,2.2623191763641732,0.033798636084789314,2.8364412465350095,1.7989196541583747
"North Dakota","2020-03-30",0.9267768604549397,-11.496564611870038,1.308907830451671,0.011472640932283625,2.030761223501894,0.13927085763277075
"Ohio","2020-03-19",0.734810615102907,7.945509846060423,2.731185056733855,0.10669085647666884,9.034350451291033,0.45949557380349615
"Oklahoma","2020-03-24",0.6402159987771485,3.220201407359758,2.44362367661266,0.13749660895741922,8.178217254915122,1.8153078401501979
"Oregon","2020-03-20",0.9176271096205465,-1.307598189414272,2.3654780311302077,0.07951854175892153,6.027831271665066,0.145809733353472
"Pennsylvania","2020-03-19",0.951739593694692,10.803266101396348,2.312944117816806,0.06833443489941343,4.891438766198847,2.0337407478293144
"Rhode Island","2020-03-23",1.0530045112648974,3.048568472182138,2.0591900868870043,0.0770891225078068,4.3955142226833885,0.1571012189258097
"South Carolina","2020-03-20",0.6577151738660533,8.059328387947014,1.29813449209996,0.06827513973027868,5.835409797157163,1.1899784077285567
"South Dakota","2020-03-30",1.0585955144036905,-4.0834206759663285,1.9294609911340392,0.04071444352788171,4.0089869746871045,0.15578963677800822
"Tennessee","2020-03-19",0.875519219352054,-1.5282161672326657,1.2109636638723345,0.04770087970624816,2.208716652880364,3.2777915642708413
"Texas","2020-03-19",1.1954619481522804,2.2713761188123627,1.7040021165780752,0.056088844433246104,0.8910672389575854,3.1386938319349564
"Utah","2020-03-20",1.174976561098568,-4.756757580867064,1.838299632405888,0.020360486553535926,4.927856041983145,0.5152944177576421
"Vermont","2020-03-24",0.9901146150299456,-6.849935255155711,2.3000137536808998,0.09011262378383417,8.841295101534962,0.17158923681466767
"Virginia","2020-03-20",1.2126458755192395,2.7349093696725193,1.9699319644008062,0.06262169851669055,7.455699565004948,0.10905912027071563
"Washington","2020-03-19",0.9803337762453039,-0.8757448869813675,2.4971639667795786,0.1135864146754861,6.406560998192487,0.5984214700008559
"West Virginia","2020-03-28",0.9231368505125594,-4.859599720199535,1.5024487989251643,0.03222719895039569,2.543382707870151,0.1044881010760019
"Wisconsin","2020-03-19",1.0033212337515802,-0.31301171438415676,2.252780571509481,0.0936786137945935,4.800582322321429,0.9274859297385536
"Wyoming","2020-03-31",0.6688145360909346,-5.544202330786539,2.9937903521906195,0.007737809375,0.40005231216457565,0.5098766546462916
