Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Europe,Germany,None,2020-03-01,130,130,20,20,0,5
Europe,Germany,None,2020-03-02,149,140,21,22,1,5
Europe,Germany,None,2020-03-03,180,161,25,27,1,6
Europe,Germany,None,2020-03-04,231,201,31,35,2,7
Europe,Germany,None,2020-03-05,314,269,42,47,3,10
Europe,Germany,None,2020-03-06,445,378,59,67,4,14
Europe,Germany,None,2020-03-07,646,549,86,97,6,20
Europe,Germany,None,2020-03-08,946,805,126,142,9,30
Europe,Germany,None,2020-03-09,1377,1172,183,207,13,44
Europe,Germany,None,2020-03-10,1979,1681,263,297,19,63
Europe,Germany,None,2020-03-11,2783,2353,369,417,27,88
Europe,Germany,None,2020-03-12,3822,3211,504,573,38,119
Europe,Germany,None,2020-03-13,5126,4270,672,769,52,159
Europe,Germany,None,2020-03-14,6711,5533,873,1007,72,206
Europe,Germany,None,2020-03-15,8593,7005,1109,1289,96,260
Europe,Germany,None,2020-03-16,10780,8678,1378,1617,126,322
Europe,Germany,None,2020-03-17,13267,10535,1679,1990,163,391
Europe,Germany,None,2020-03-18,16054,12564,2010,2408,207,466
Europe,Germany,None,2020-03-19,19133,14748,2368,2870,259,546
Europe,Germany,None,2020-03-20,22485,17057,2750,3373,319,631
Europe,Germany,None,2020-03-21,26089,19463,3151,3913,387,720
Europe,Germany,None,2020-03-22,29928,21944,3569,4489,464,811
Europe,Germany,None,2020-03-23,33984,24477,3998,5098,550,903
Europe,Germany,None,2020-03-24,38226,27031,4435,5734,645,997
Europe,Germany,None,2020-03-25,42626,29576,4876,6394,748,1090
Europe,Germany,None,2020-03-26,47158,32087,5315,7074,860,1181
Europe,Germany,None,2020-03-27,51800,34544,5750,7770,980,1270
Europe,Germany,None,2020-03-28,56522,36925,6177,8478,1108,1357
Europe,Germany,None,2020-03-29,61296,39204,6591,9194,1243,1439
Europe,Germany,None,2020-03-30,66106,41373,6992,9916,1386,1517
Europe,Germany,None,2020-03-31,70932,43424,7377,10640,1535,1590
Europe,Germany,None,2020-04-01,75755,45344,7744,11363,1690,1659
