Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3,Rate of Detection,Rate of Hospitalization
Asia,Afghanistan,None,2021-01-01,,1.6191228428353541,-73.77403671388848,1.0416763050228135,0.17150550129074502,0.0447514933688301,-0.0462159289419363,7.539279650205233e-05,1.0709775858854853,0.6906792610423609,56.359211773346885,1.6866989826264769,0.0435517335390473,0.1997168558833225,1.6581144844553766e-05
Europe,Albania,None,2021-01-01,,0.8022027954682911,-16.610003767284084,0.3533694478235775,0.0481648703511459,0.0173793968584681,-0.12933752350961197,0.0017297119617941579,0.9131404970761636,3.181527839904053,-74.13693838055474,15.471807975874015,0.1747437783187879,0.2,0.0006825232280307514
Africa,Algeria,None,2021-01-01,,0.29658823533000567,58.00480389542051,0.0,0.021063744866904502,0.011810838661488212,-0.2,0.11288884380496571,0.0310293599676325,0.2181167849138376,5.4414522759406685,14.556356130359555,0.33713730632333544,0.20463901483463462,2.7351969978565355e-07
Europe,Andorra,None,2021-01-01,,0.7277502497204786,8.143001346313312,0.0,0.11403582165203872,0.014080129400626529,0.6805203930820554,2.270464402131644,0.32313785957800384,2.995996892418768,-99.53988935278534,29.697354167270866,0.2490675002243871,0.2,0.9868891710122976
Africa,Angola,None,2021-01-01,,0.25816386028566357,12.296144984567697,0.21724328266196608,0.03174042708362489,0.07869481985464419,2.2995713006125134,1.7981430941634575,4.936366806189704e-06,1.9725331456289186,52.92382371514691,3.940269743967181,0.37702140766956405,0.1998082322579706,3.3443042142922146e-05
North America,Antigua and Barbuda,None,2021-01-01,,1.1121773836306892,-22.51432272070234,0.5979230505952254,0.023245780456481076,0.07351355059494213,0.07371452107132698,0.1448986978864984,4.202133083212267,0.7397988982104319,30.534359461431606,3.8230531587023586,0.02596175619173881,0.20040768269859272,0.00020801454593555313
South America,Argentina,None,2021-01-01,,0.14520551169853552,39.86075198818053,0.10238169275352427,0.023955595017498246,0.04061104232049429,1.1180059570456748,0.8265388431601834,0.3558796815943728,1.807624647623272,57.93363939463427,55.975091707300095,0.23000799048248072,0.20150310363948157,5.929671802562835e-05
Asia,Armenia,None,2021-01-01,,0.25249390890192336,4.005992730568465,2.7161521029297576e-06,0.07050488451984514,0.01841453027964155,0.014554152268780235,0.4252239213100459,0.0004122870224231,2.1287181028643167,58.043582031306016,16.289787410628787,0.23996359338047527,0.2023471330408033,2.1321595795873152e-05
Oceania,Australia,Australian Capital Territory,2021-01-01,,0.0,-0.8940616976210204,9.274332900934452,0.02,0.001,0.2509538528545413,0.0,0.0,0.6906934846819339,54.803570581825134,1.0,0.0,0.2,0.03
Oceania,Australia,New South Wales,2021-01-01,,0.2041147671308139,-43.77145595926174,0.029643572962844224,0.02,0.001,0.7075506042296136,1.4456081269752332,0.6705360591271687,2.951789465329549,47.84660213963164,5.838975920265657,0.19255726090144176,0.2000381148719081,0.0003306351552889719
Oceania,Australia,Queensland,2021-01-01,,0.42139972661043823,-59.1864725936238,0.33812477547949293,0.02,0.001,0.15037316207163398,14.108449790591932,5.825421460576997,2.3143357649323466,52.69832249703217,7.087129388911555,0.0561836720218106,0.20004283306694107,0.658307196237517
Oceania,Australia,South Australia,2021-01-01,,0.29860206364194425,1.0669167904304722,2.7290169510196804e-05,0.02,0.001,2.7751857279417407,7.957927099215762e-05,1.045272011454383,1.0813860058429476,63.666819497279306,15.937289780181253,0.10018132264435646,0.20017024479922965,0.9929381804380262
