Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
Africa,Algeria,None,2021-01-03,102301,7921,1751,13298,2925,272,,,102301,2925,102301,2925
Africa,Algeria,None,2021-01-04,102551,7673,1708,13335,2937,263,,,102301,2925,107550,3062
Africa,Algeria,None,2021-01-05,102784,7424,1665,13370,2949,254,,,102301,2925,109854,3126
Africa,Algeria,None,2021-01-06,103002,7176,1622,13403,2961,245,,,102301,2925,111661,3178
Africa,Algeria,None,2021-01-07,103205,6930,1578,13433,2972,236,,,102301,2925,113203,3222
Africa,Algeria,None,2021-01-08,103393,6685,1534,13461,2983,227,,,102301,2925,114572,3263
Africa,Algeria,None,2021-01-09,103568,6442,1490,13488,2994,218,,,102301,2925,115813,3301
Africa,Algeria,None,2021-01-10,103730,6202,1446,13512,3004,210,,,102301,2925,116957,3335
Africa,Algeria,None,2021-01-11,103879,5964,1403,13534,3014,201,,,102301,2925,118019,3368
Africa,Algeria,None,2021-01-12,104016,5730,1359,13555,3023,193,,,102301,2925,119014,3399
Africa,Algeria,None,2021-01-13,104144,5501,1316,13574,3032,185,,,102301,2925,119953,3428
Africa,Algeria,None,2021-01-14,104261,5277,1274,13592,3041,177,,,102301,2925,120841,3456
Africa,Algeria,None,2021-01-15,104369,5058,1232,13608,3050,169,,,102301,2925,121687,3484
Africa,Algeria,None,2021-01-16,104469,4844,1191,13623,3058,161,,,102301,2925,122494,3509
Africa,Algeria,None,2021-01-17,104559,4634,1150,13636,3066,154,,,102301,2925,123264,3534
Africa,Algeria,None,2021-01-18,104641,4429,1110,13649,3073,146,,,102301,2925,124003,3558
Africa,Algeria,None,2021-01-19,104715,4231,1071,13660,3080,139,,,102301,2925,124712,3581
Africa,Algeria,None,2021-01-20,104784,4038,1032,13670,3087,133,,,102301,2925,125396,3603
Africa,Algeria,None,2021-01-21,104847,3853,995,13679,3094,126,,,102301,2925,126057,3625
Africa,Algeria,None,2021-01-22,104904,3673,958,13688,3100,120,,,102301,2925,126695,3646
Africa,Algeria,None,2021-01-23,104956,3500,922,13696,3106,114,,,102301,2925,127313,3666
Africa,Algeria,None,2021-01-24,105002,3332,887,13703,3112,108,,,102301,2925,127911,3686
Africa,Algeria,None,2021-01-25,105044,3170,853,13709,3118,102,,,102301,2925,128492,3705
Africa,Algeria,None,2021-01-26,105082,3014,820,13715,3123,97,,,102301,2925,129057,3723
Africa,Algeria,None,2021-01-27,105117,2864,788,13720,3128,92,,,102301,2925,129608,3741
Africa,Algeria,None,2021-01-28,105148,2721,757,13725,3133,87,,,102301,2925,130144,3759
Africa,Algeria,None,2021-01-29,105177,2584,727,13729,3138,82,,,102301,2925,130668,3776
Africa,Algeria,None,2021-01-30,105202,2452,698,13733,3142,77,,,102301,2925,131179,3793
Africa,Algeria,None,2021-01-31,105224,2326,669,13736,3146,73,,,102301,2925,131677,3808
Africa,Algeria,None,2021-02-01,105245,2205,642,13739,3150,69,,,102301,2925,132166,3824
Africa,Algeria,None,2021-02-02,105263,2090,616,13742,3154,65,,,102301,2925,132645,3840
Africa,Algeria,None,2021-02-03,105279,1980,590,13744,3158,61,,,102301,2925,133113,3855
Africa,Algeria,None,2021-02-04,105294,1875,566,13747,3161,58,,,102301,2925,133574,3869
