"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Michigan","2020-03-19",0.742006047840579,8.747547917260535,3.4989902000019852,0.15025593327612322,11.20231953227247,1.1502408077565476
"Minnesota","2020-03-20",0.8595272816347532,-4.239996925336718,2.0154581073030258,0.06579754492980187,4.835923990722343,0.1121223208897147
"Mississippi","2020-03-21",0.8711804101755088,-3.5409465127504665,0.9778976394112976,0.092400625032244,4.386326168945481,0.7763158859216869
"Missouri","2020-03-22",0.892619222772135,2.5226042355279032,1.647850507042829,0.07721520240507866,3.3736524893366666,3.628583505733837
"Montana","2020-03-27",0.49353535378642244,-3.163652773471015,2.950881984991404,0.04455125838869946,1.8611938427431516,0.2053206543972718
"Nebraska","2020-03-27",0.9277153060936572,-4.3959560469776395,2.617866243698418,0.0615281653173878,5.133409529180278,0.15770545594751376
"Nevada","2020-03-20",0.7786170907095072,4.28324781133228,2.599878270258556,0.0914447554464623,4.889673921680802,0.12415956008390834
"New Hampshire","2020-03-23",0.9821580858908077,-5.888436725105279,2.2332391566461123,0.04823580839570839,4.806982589388317,0.12544988021585457
"New Jersey","2020-03-19",0.8492868749981881,7.716709685890498,2.196374747273439,0.1003557725062392,6.474206660182952,3.4547322232844953
"New Mexico","2020-03-24",1.0376145343471403,-3.9013763019837904,1.7598238610814132,0.051658093065399285,4.249086389076297,0.15358655355970482
"New York","2020-03-19",0.7400302857811654,5.471038545914275,2.048197443686422,0.10796138631792922,4.398463766819012,3.521576427529723
"North Carolina","2020-03-19",0.8073694943179047,7.592026749288141,2.3051607681160693,0.03548842722707764,2.8462958258983124,1.7861467210127713
"North Dakota","2020-03-30",0.8836768705878953,-11.355119557413445,1.3371073948504795,0.012013443304728555,2.0354312416190763,0.14497850518966415
"Ohio","2020-03-19",0.7316103870491076,8.119646378781162,2.740271511095063,0.10503375494512401,8.989730694681118,0.4472641106845789
"Oklahoma","2020-03-24",0.640214661290334,3.2805800812697328,2.4318368261907004,0.13439893200918168,8.116121999073343,1.7815364207194593
"Oregon","2020-03-20",0.9157841699011904,-1.2961431182794727,2.349863621845121,0.08006181314496527,6.015810749731777,0.14375707400778884
"Pennsylvania","2020-03-19",0.9695657472076307,10.263103156279003,2.4276504049679986,0.0701762388633228,5.136010624506633,1.932408198932541
"Rhode Island","2020-03-23",1.0998132399781548,3.193927507399141,1.956230582542654,0.07768881477575705,4.175939505449852,0.1647427249243817
"South Carolina","2020-03-20",0.6469060623248465,7.953684254439885,1.3616980332812265,0.06687253698693539,6.116254267424881,1.1305559935851555
"South Dakota","2020-03-30",1.110599514510773,-3.882532939906533,1.8468297927698758,0.03867872135148762,4.0657606962301465,0.1635112578079031
"Tennessee","2020-03-19",0.8620187122765721,-1.4518151840978373,1.2311523150485089,0.05008572517175065,2.2809945189764544,3.350166607405478
"Texas","2020-03-19",1.1890370337086413,2.3834902856877216,1.7087259766188203,0.05764279061941572,0.8881441224065596,3.1097368479033127
"Utah","2020-03-20",1.1537606229041648,-4.7143714998879105,1.8229799458519955,0.020148899410724973,5.04337586116986,0.508364530997284
"Vermont","2020-03-24",0.9863199574225604,-6.9955740827227455,2.231715731347089,0.08607147381673877,8.653356009210512,0.17395110693759944
"Virginia","2020-03-20",1.1970028916957776,2.851667042917361,1.972590956461889,0.0656111874087057,7.487708824655369,0.10844493285824218
"Washington","2020-03-19",0.9658269032701955,-0.8319576426323281,2.551219453328764,0.11215045301979976,6.515050705121843,0.6118921350618415
"West Virginia","2020-03-28",0.881628668926814,-4.861476029641512,1.5065268042003457,0.03369612979770418,2.581801154073897,0.10617124320214813
"Wisconsin","2020-03-19",1.0000559011334436,-0.2990979165010943,2.2850643624892966,0.09815072461227871,4.922106574062229,0.8950010254902404
"Wyoming","2020-03-31",0.6849205355556099,-5.490806289597965,2.915417822311635,0.00735091890625,0.3910969287588816,0.5124605914409014
