Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
None,None,None,2020-06-28,2545052,436548,86130,381678,129728,15462
None,None,None,2020-06-29,2592907,454484,89090,388857,131045,16122
None,None,None,2020-06-30,2643801,474166,92354,396491,132423,16845
None,None,None,2020-07-01,2697971,495720,95935,404621,133873,17642
None,None,None,2020-07-02,2755697,519268,99869,413277,135401,18507
None,None,None,2020-07-03,2817263,544983,104179,422507,137017,19448
None,None,None,2020-07-04,2882921,572961,108881,432360,138721,20474
None,None,None,2020-07-05,2952936,603289,113996,442861,140526,21586
None,None,None,2020-07-06,3027571,636086,119541,454057,142433,22790
None,None,None,2020-07-07,3107166,671514,125556,466000,144448,24089
None,None,None,2020-07-08,3192100,709759,132059,478733,146591,25485
None,None,None,2020-07-09,3282756,751034,139097,492333,148859,26998
None,None,None,2020-07-10,3379434,795421,146672,506837,151258,28621
None,None,None,2020-07-11,3482411,842977,154818,522282,153800,30362
None,None,None,2020-07-12,3592030,893805,163543,538727,156501,32220
None,None,None,2020-07-13,3708677,948086,172888,556227,159367,34204
None,None,None,2020-07-14,3832817,1006051,182888,574844,162395,36319
None,None,None,2020-07-15,3964802,1067820,193559,594644,165607,38569
None,None,None,2020-07-16,4104860,1133344,204905,615649,168997,40960
None,None,None,2020-07-17,4253227,1202595,216932,637903,172587,43486
None,None,None,2020-07-18,4410207,1275626,229653,661453,176385,46142
None,None,None,2020-07-19,4576185,1352577,243100,686349,180387,48946
None,None,None,2020-07-20,4751477,1433532,257266,712643,184603,51895
None,None,None,2020-07-21,4936135,1518262,272138,740341,189033,54974
None,None,None,2020-07-22,5130187,1606529,287691,769450,193702,58191
None,None,None,2020-07-23,5333717,1698183,303895,799976,198594,61514
None,None,None,2020-07-24,5546863,1793176,320741,831952,203715,64961
None,None,None,2020-07-25,5769745,1891424,338231,865383,209066,68524
None,None,None,2020-07-26,6002107,1992469,356293,900236,214645,72184
None,None,None,2020-07-27,6243688,2095857,374858,936474,220453,75926
None,None,None,2020-07-28,6494256,2201217,393865,974054,226488,79737
None,None,None,2020-07-29,6753609,2308247,413279,1012964,232738,83603
None,None,None,2020-07-30,7021547,2416690,433047,1053154,239188,87512
None,None,None,2020-07-31,7297510,2525905,453070,1094544,245841,91447
None,None,None,2020-08-01,7580895,2635246,473252,1137054,252686,95379
