Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated,Total Detected True,Total Detected Deaths True,Total Detected LB,Total Detected Deaths LB,Total Detected UB,Total Detected Deaths UB
None,None,None,2020-10-01,58297,2030,61,61,4513,15,58297.0,4513.0,58297,4513,58297,4513
None,None,None,2020-10-02,58373,1971,60,63,4514,15,58297.0,4513.0,58373,4514,58373,4514
None,None,None,2020-10-03,58490,1955,61,67,4516,15,58297.0,4513.0,58490,4516,58490,4516
None,None,None,2020-10-04,58637,1969,63,71,4517,15,59120.0,4517.0,58637,4517,58637,4517
None,None,None,2020-10-05,58808,2005,65,76,4519,15,59241.0,4521.0,58808,4519,58808,4519
None,None,None,2020-10-06,59000,2060,68,82,4521,15,59364.0,4522.0,59000,4521,59000,4521
None,None,None,2020-10-07,59213,2132,71,88,4522,16,59748.0,4527.0,59213,4522,59213,4522
None,None,None,2020-10-08,59447,2218,75,95,4524,17,60038.0,4530.0,59447,4524,59447,4524
None,None,None,2020-10-09,59701,2320,79,103,4526,17,60038.0,4530.0,59701,4526,59701,4526
None,None,None,2020-10-10,59978,2436,83,111,4528,18,60038.0,4530.0,59978,4528,59978,4528
None,None,None,2020-10-11,60278,2567,88,120,4530,19,61377.0,4532.0,60278,4530,60278,4530
None,None,None,2020-10-12,60601,2712,94,130,4533,20,61697.0,4533.0,60601,4533,60601,4533
None,None,None,2020-10-13,60950,2873,100,140,4535,21,61861.0,4537.0,60950,4535,60950,4535
None,None,None,2020-10-14,61326,3049,106,152,4538,23,62028.0,4540.0,61326,4538,61326,4538
None,None,None,2020-10-15,61729,3240,113,164,4540,24,62830.0,4542.0,61729,4540,61729,4540
None,None,None,2020-10-16,62161,3446,121,177,4543,26,62830.0,4542.0,62161,4543,62161,4543
None,None,None,2020-10-17,62624,3669,129,191,4547,27,62830.0,4542.0,62624,4547,62624,4547
None,None,None,2020-10-18,63117,3907,138,206,4550,29,64021.0,4554.0,63117,4550,63117,4550
None,None,None,2020-10-19,63643,4161,147,221,4554,31,64455.0,4559.0,63643,4554,63643,4554
None,None,None,2020-10-20,64202,4430,157,238,4558,33,64871.0,4567.0,64202,4558,64202,4558
None,None,None,2020-10-21,64796,4716,167,256,4562,35,65373.0,4569.0,64796,4562,64796,4562
None,None,None,2020-10-22,65427,5018,178,275,4566,37,66052.0,4577.0,65427,4566,65427,4566
None,None,None,2020-10-23,66095,5338,190,295,4571,40,66052.0,4577.0,66095,4571,66095,4571
None,None,None,2020-10-24,66801,5673,202,316,4576,42,66052.0,4577.0,66801,4576,66801,4576
None,None,None,2020-10-25,67545,6022,215,338,4581,45,68099.0,4589.0,67545,4581,67545,4581
None,None,None,2020-10-26,68327,6386,228,362,4587,48,68637.0,4595.0,68327,4587,68327,4587
None,None,None,2020-10-27,69150,6765,242,386,4593,50,69127.0,4604.0,69150,4593,69150,4593
None,None,None,2020-10-28,70016,7161,257,412,4600,53,70446.0,4609.0,70016,4600,70016,4600
None,None,None,2020-10-29,70926,7575,272,440,4606,56,71207.0,4616.0,70926,4606,70926,4606
None,None,None,2020-10-30,71877,8002,288,468,4613,60,71207.0,4616.0,71877,4613,71877,4613
None,None,None,2020-10-31,72870,8440,304,498,4621,63,71207.0,4616.0,72870,4621,72870,4621
None,None,None,2020-11-01,73902,8889,320,529,4629,66,73858.0,4627.0,73902,4629,73902,4629
None,None,None,2020-11-02,74977,9348,338,561,4638,70,74843.0,4635.0,74977,4638,74977,4638
None,None,None,2020-11-03,76097,9821,355,595,4646,73,75373.0,4645.0,76097,4646,76097,4646
None,None,None,2020-11-04,77266,10312,374,630,4656,77,77060.0,4656.0,77266,4656,77266,4656
None,None,None,2020-11-05,78481,10815,392,666,4666,81,78125.0,4671.0,78481,4666,78481,4666
None,None,None,2020-11-06,79737,11326,412,704,4676,84,78125.0,4671.0,79737,4676,79737,4676
None,None,None,2020-11-07,81033,11841,431,743,4687,88,78125.0,4671.0,81033,4687,81033,4687
None,None,None,2020-11-08,82368,12360,451,783,4698,92,81432.0,4698.0,82368,4698,82368,4698
None,None,None,2020-11-09,83745,12885,471,824,4710,96,82953.0,4707.0,83745,4710,83745,4710
None,None,None,2020-11-10,85169,13422,492,867,4722,100,84741.0,4716.0,85169,4722,85169,4722
None,None,None,2020-11-11,86641,13971,513,911,4735,104,85899.0,4726.0,86641,4735,86641,4735
None,None,None,2020-11-12,88153,14525,534,957,4749,108,88645.0,4737.0,88153,4749,88153,4749
None,None,None,2020-11-13,89702,15077,556,1003,4763,112,88645.0,4737.0,89702,4763,89702,4763
