Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
North America,US,Alabama,2020-03-20,20.88794160397903,1.249999999263744,-8.971704681070516,1.000000002208818,0.09746054990337118,0.05357925674727684,0.10000001013041705,2.802696665051772
North America,US,Alaska,2020-03-28,5.636104806915802,0.7500005642152774,-2.920857705951492,2.9999961419157852,0.49999922303959166,0.01855189655595115,0.8721578396207859,0.24725609518450978
North America,US,Arizona,2020-03-21,14.25438434695774,1.2499999998952025,-6.003825707154181,1.0000000002206633,0.08772039658135211,0.06739888011702069,0.10000000507582187,2.3765217523163127
North America,US,Arkansas,2020-03-21,7.9380747747850755,1.1947852454096821,-9.99999764589749,1.0000000002714653,0.19740469495540694,0.02473406857862817,0.10000006730486093,1.3486961763929612
North America,US,California,2020-03-08,17.95875303592865,1.2499999996050606,2.515515866762395,1.0000000000367417,0.2134157116688176,0.046034029831667544,0.10000015894460103,2.4153807249858255
North America,US,Colorado,2020-03-14,29.94851703655414,1.2499999946938054,-5.985112415609009,1.0000000040606476,0.18178152262241898,0.059171102640557714,0.10000005341570728,3.8480908349905207
North America,US,Connecticut,2020-03-19,19.168494091528874,1.2499999411601734,2.300751795331629,1.7513140230026347,0.1151491115087131,0.1058961494863905,6.254340897555358,1.716566722515004
North America,US,Delaware,2020-03-24,9.13189229680577,1.249999941218958,-7.69697508964152,1.0000000570024026,0.11061720062899737,0.046683538017254514,0.10000108172561191,1.787004805414196
North America,US,District of Columbia,2020-03-23,14.18576486007371,1.2499999978912473,-8.760093344820625,1.0000000032854561,0.09852559104316935,0.06913554641376536,0.10000016185787039,1.9035692735342695
North America,US,Florida,2020-03-15,25.349558586129653,1.2499999999580569,-4.540240389205566,1.3740907165236973,0.06007670637949709,0.05842978564791021,9.999999977344162,9.999999997433447
North America,US,Georgia,2020-03-16,16.970360379612735,1.247852179033795,-9.999999989725609,1.000000007150525,0.3219604577077341,0.04657655636076148,9.99999999549149,3.9679403469757437
North America,US,Hawaii,2020-03-26,7.316074368522508,0.7500000530434594,-9.999996639216215,2.9999997299509706,0.07748274456655543,0.03025160441259547,1.8229382968890724,0.890527137688642
North America,US,Idaho,2020-03-25,11.467457789407733,0.7500000001710925,-9.99999963630493,1.2131697261125471,0.15905352468233214,0.03291038801517544,0.10000001814480142,3.5839231374968614
North America,US,Illinois,2020-03-16,32.275732033091174,1.249999999908957,1.3172017509088159,1.000000000038624,0.4999999979419254,0.047107507257101014,0.10000000072971565,4.480945478982881
North America,US,Indiana,2020-03-21,14.958524674034491,1.2499999989928015,-8.671198704183395,1.0000000004090306,0.1980448664634614,0.07021573989870734,0.10000015949316425,7.276176276964161
North America,US,Iowa,2020-03-23,17.20495337462544,1.1158015992999697,9.999999887828391,1.2263784580352268,0.4999999801758279,0.02438281264062014,0.10000095981652092,0.3934669952922071
North America,US,Kansas,2020-03-24,18.817164232638035,1.2499999836684428,-2.9406705739618575,1.0000000019981699,0.4999999978683929,0.027930063773359274,0.10000002433506673,1.1568216989675562
North America,US,Kentucky,2020-03-22,14.617693184194911,1.2499999992335642,-8.492726988591166,1.0000000001024014,0.499999993429701,0.05064189497610507,0.10000013213935197,2.265510678220234
North America,US,Louisiana,2020-03-15,15.139389343631183,1.2499999954055117,4.0362787930950645,2.8395713760839825,0.09596240690734602,0.07951743591553526,9.999999979784148,3.9868807911533786
North America,US,Maine,2020-03-23,20.735536674867376,0.7500000328830755,1.1749985934516476,1.0000000044403174,0.26595136840748157,0.04850257145603637,0.10000013474843567,0.717274310791107
North America,US,Maryland,2020-03-19,47.690177126272104,1.2499999987528774,-1.8665982167668453,1.0000000014256412,0.2657262219909516,0.057271789288998384,0.10000078372701761,3.505034394665637
North America,US,Massachusetts,2020-03-12,55.02251193458221,1.2499999994482651,9.214351506784473,1.5137078157034018,0.09040835304038185,0.0839214949790559,0.10000017671830175,1.673280956613496
North America,US,Michigan,2020-03-19,31.021737786545604,1.2499999955353103,-7.700094182474937,1.563830076111384,0.11659515142794355,0.1095338963964925,9.999999965908701,5.464847039800753
North America,US,Minnesota,2020-03-20,41.588890487227914,1.249999999677212,9.48110766752944,1.0000000000207765,0.4999999991749711,0.057073969503985085,0.10000000007009241,0.100000000014332
North America,US,Mississippi,2020-03-21,12.879549090976049,1.2499999990537172,-7.225719643934915,1.0000000004472744,0.11356329313859967,0.05732582063025005,0.10000003431111237,1.729453048329704
North America,US,Missouri,2020-03-22,10.521261576417535,1.0386966796022,-9.999999940555659,1.0000000008345034,0.05000001042927103,0.08077451047776897,0.10000003544193431,5.957413307727273
North America,US,Montana,2020-03-27,8.555370587769165,0.750000147078681,-9.999999004398074,2.999999484805644,0.06925401215893842,0.037416324294134204,0.6061501743510721,0.9523234610341716
North America,US,Nebraska,2020-03-27,20.273226656434023,1.1782616831602648,9.99999991651958,1.3759143506646188,0.49999999890060665,0.013551643641862534,0.10000009400331564,0.2944020042653621
North America,US,Nevada,2020-03-20,14.62030935687334,1.0400380541551582,-9.999999925604447,1.0000000013711752,0.1351793766370959,0.057296356365276996,0.10000003156577464,2.6025017425508903
North America,US,New Hampshire,2020-03-23,13.924661224183103,1.2499999838328046,-9.12630685944729,1.0000000068088506,0.050000001198134435,0.07419481961139728,0.1000000370143135,1.0023602214655465
North America,US,New Jersey,2020-03-16,31.188765277008095,1.2499999999287543,2.9204690747307547,1.8209348760587716,0.08759289126065366,0.08276469391303731,9.999999999711816,9.99999999655344
North America,US,New Mexico,2020-03-25,9.572570574763226,0.7624063536208355,9.99999994777787,1.0000000012601677,0.07994101417896754,0.06269123830429427,0.10000000821450664,0.9614366993359165
