"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",1.5675825834576405,-27.416172904482533,1.6009132632574008,12.475592363575844,0.06927352355357386,4.295312068302152,0.14438392618686738
"Europe","Albania","None","2020-03-23",1.472260037713659,-29.03800172199311,2.1122628786142266,10.19805848896443,0.08476914166895591,2.9529634070912683,0.10418623398693024
"Africa","Algeria","None","2020-03-21",1.3899345839084296,-13.706611714216713,1.5305687355032866,6.14109189036666,0.2342867846213037,6.659111494156938,3.7370529492119027
"Europe","Andorra","None","2020-03-22",1.3683253533959774,-28.88150969970236,2.268261227296819,7.920950407394696,0.06939684129498097,2.7392716209010666,0.5888715737028565
"South America","Argentina","None","2020-03-20",0.7352386819848078,-9.689601274680397,0.7735087576535501,14.791057160927899,0.106985731635652,4.085438959213989,1.6552552213427099
"Asia","Armenia","None","2020-03-19",1.4445660306218366,-22.278648190712303,1.6600733808207533,10.885214263993394,0.026274138084195257,3.5238009337879213,0.07717649323574405
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.8676947626344497,-27.343459234461577,3.307391085721138,16.471861841778253,0.032336145533988406,0.07801860822718598,0.07716374999999999
"Oceania","Australia","New South Wales","2020-03-14",1.372136044305893,-5.682584487850197,3.3676949010330652,15.005823847054526,0.01445286361768746,1.081592496389721,5.268454223294485
"Oceania","Australia","Queensland","2020-03-19",0.5842690531262646,-13.928433113829232,3.4724027522568917,13.978005354331799,0.009031475338589421,3.5296868672099335,1.1984680940549857
"Oceania","Australia","South Australia","2020-03-22",0.5787281250000001,-28.50025454236356,2.937999139856002,13.536046097182986,0.012915623364550422,1.2807577559840826,1.6044819947209816
"Oceania","Australia","Tasmania","2020-04-09",0.6578652532349198,-24.720503139656145,2.2701558726482194,15.791285040991703,0.09895722173234973,0.6675062143921501,0.3353956131848533
"Oceania","Australia","Victoria","2020-03-18",0.6119257803802388,-13.687226425190218,3.1763405845138037,15.847735713009527,0.021056152086753353,7.503691956332948,0.1177579006962854
