"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Africa","Jamaica","None","2020-04-15",0.7261045257740737,4.001147169874143,2.287237105468732,12.608264679032622,0.021632424035781285,0.7711724954238899,0.4263374889003252
"Asia","Japan","None","2020-02-21",1.0620732205896695,0.1188281434727321,0.49451597800275127,23.048357282810688,0.07319378549930701,0.42456485909484276,0.12177035584602557
"Asia","Jordan","None","2020-03-22",1.2597148621964898,-23.791228872465716,2.5792625866567085,9.822140881913539,0.022918050159167605,0.5628836624046463,0.9478208207894782
"Asia","Kazakhstan","None","2020-03-26",0.8494490357771677,-6.297751282702979,0.5346526702563601,17.37665479621332,0.02683825970563898,0.06450895167481921,1.7555571947901254
"Africa","Kenya","None","2020-04-02",1.4400532805275872,-21.719361681854494,1.601729062067462,11.542423407590542,0.06785695812551037,0.14480513702499817,0.6440522259095715
"Asia","Korea, South","None","2020-02-20",0.6733209185825599,1.2458792254059563,3.0090354326137767,16.35946098699413,0.026463048509647428,12.70332721760123,12.74317804564332
"Europe","Kosovo","None","2020-03-31",1.0080369251750974,-26.9593801387121,1.480403017757708,12.66210342043747,0.04343564988432551,2.082038027856616,0.1304058312009706
"Asia","Kuwait","None","2020-03-14",1.243710333117104,-0.8962629312692765,0.731244568094315,11.877042462981242,0.012498122349694442,0.27307403112351725,0.08929969578471192
"Europe","Latvia","None","2020-03-20",1.029350457241403,-21.54583763368677,1.69048433501174,12.714927643986048,0.017914740002322464,2.842130427331961,0.061475814496807224
"Asia","Lebanon","None","2020-03-15",0.8247846959079924,-23.703218439520935,1.5316921521643605,13.29902743014308,0.04359084085837894,3.283287208487497,0.08203710059455668
"Africa","Liberia","None","2020-04-21",0.751503435412259,-21.090551478151127,1.8831987224656288,4.753935753359485,0.16594964307323887,0.5672638764308631,0.18490237307352725
"Europe","Lithuania","None","2020-03-22",1.4024864928973184,-28.804634378269604,1.8006009658755626,21.273320330392256,0.06467671578953596,4.073779706984329,0.09990545115721937
"Europe","Luxembourg","None","2020-03-17",1.1834022610388506,-13.027076554952867,3.5391116199437658,11.364894323371027,0.030692595548921352,13.119060759403874,1.4084215431883491
"Europe","North Macedonia","None","2020-03-22",1.0712131517161607,-9.484551721404243,1.381553037504237,9.79339931146139,0.07441235767946493,2.493960570045903,0.07688384541297774
"Africa","Madagascar","None","2020-04-11",1.0289021583752544,-28.486980115469656,1.814658666698233,19.911854522147756,0.012989724998800788,0.07608983257656275,0.09770857809891835
"Asia","Malaysia","None","2020-03-09",1.0411073866669713,-7.6196474297914705,1.4461017368342546,12.937880764315135,0.027080025075345526,8.467884218465095,0.0909212273264793
"Africa","Mali","None","2020-04-12",1.14981697662344,-19.768346176531704,1.8328228590995972,18.094847804048573,0.14844071159971436,0.2906978680484221,2.6049769864650933
"Europe","Malta","None","2020-03-23",0.8912641502381565,-19.94143123780445,1.3390515605225637,18.494859889863317,0.015455944019192628,1.3153953032343322,0.10889366859201541
"Africa","Mauritius","None","2020-03-28",0.4835730397252564,-34.584918395182,3.7614395334088955,9.197823427416226,0.03171315301674835,1.6104349726084912,0.7928156005843673
"North America","Mexico","None","2020-03-19",1.15527076089321,-11.89721994065064,0.481982030228466,19.53241642462271,0.31697572401017926,0.8539824094489793,1.3614296479374997
"Europe","Moldova","None","2020-03-23",1.3546360675265616,-9.160867964120174,1.3663774026924513,16.0568521713592,0.0677424885264309,4.0898880244986096,0.20846291131771447
"Europe","Montenegro","None","2020-03-31",0.8682815060267671,-30.47279384682974,2.2311069743271092,12.86548318353222,0.019400829779570628,0.39971401458110906,1.1106375663480292
"Africa","Morocco","None","2020-03-22",1.1491071265873052,-13.916562472916429,0.7889586135840873,15.33803055537807,0.11111258627415266,0.069489508123249,2.7603149756200946
"Europe","Netherlands","None","2020-03-06",1.7444044327934711,0.7679053043569841,2.1542608130393037,3.541518165666424,0.1342993854780102,6.447389733374341,0.39904454721446364
"Oceania","New Zealand","None","2020-03-22",0.6853463659718632,-4.238256551034904,4.0069831158515905,14.096881461431508,0.01595548927223974,6.658066356213659,1.2493361947980808
"Africa","Niger","None","2020-04-03",0.35708661018057214,5.551081489112637,1.5604479246870204,19.804452283300257,0.08648708008863897,0.26998248574856987,2.1428474040295797
"Africa","Nigeria","None","2020-03-29",2.0369250333925684,-22.389286812144576,1.2714257470661496,12.895991091688646,0.07015352810253808,1.6807187316179089,0.09198408201170487
"Europe","Norway","None","2020-03-06",1.8405289959255189,-4.005861062974639,3.44345371069849,14.646544387727651,0.03736301958130281,9.65355130267173,0.40618454280160937
"Asia","Oman","None","2020-03-26",1.2980943937981881,0.19632934973412858,1.5119976615183992,16.190858034700394,0.015070889014414576,0.8963999685674567,0.1707757602625408
"Asia","Pakistan","None","2020-03-16",1.0196947238907865,-11.032311435963257,0.49111147432433977,21.31160626707545,0.06770768116974182,3.254409342361731,0.8092114465574012
"North America","Panama","None","2020-03-19",0.7539471419823536,-2.2751980180888034,0.7470252891786189,2.3842666954994693,0.0320053140087939,7.0143915971863,0.14007048223443128
"South America","Paraguay","None","2020-04-05",1.2770831196610888,-27.25523642691802,1.303289599069601,14.228766413344465,0.06602891107946382,0.5223345910097822,0.1781484364941145
"South America","Peru","None","2020-03-17",1.331631939593224,-1.158682614194717,0.7704157865172938,9.180069930971129,0.059033087348758104,3.700105782035652,0.08459576390544224
"Asia","Philippines","None","2020-03-14",1.452839524194535,1.0858400160061616,2.4164761960364234,13.590737358392163,0.1257171173219694,5.621002376531819,0.6795348146997493
"Europe","Poland","None","2020-03-14",1.9961907465284656,-6.540629813198984,1.9735647424936007,16.949297189982012,0.10192232931343817,3.9556911858705543,1.7393890348425316
"Europe","Portugal","None","2020-03-13",1.4057801753417027,3.8193690893519485,3.0108249113573455,5.401079451779426,0.04589402319786275,9.335030316325199,0.5460963567207624
"Asia","Qatar","None","2020-03-11",1.1174149273831444,-0.018527808983002898,0.45876818871190006,22.560329293722745,0.004685303197433606,0.17826822266611597,0.08341172442441108
"Europe","Romania","None","2020-03-14",0.9393027573154428,3.9158798381416284,1.2545276287208582,10.587704079508944,0.09738744207005023,5.064882562608567,0.12127329982615692
"Asia","Russia","None","2020-03-17",1.4126973969929413,7.240652448312953,0.9659353687889111,17.848270511076606,0.03448538833609149,3.7270195701045843,0.06538861437231078
"Africa","Rwanda","None","2020-04-04",2.070104496019357,-24.266455491362088,1.1495378138662413,28.25657821701552,0.008076780525182698,0.09621502409701911,0.062194283189821106
"Europe","San Marino","None","2020-03-15",1.5441232677859769,-26.68640864032833,1.34854487571567,4.126268202198186,0.09250988411545016,1.4332314284392502,0.0526354777534567
"Asia","Saudi Arabia","None","2020-03-14",1.1459745686944443,-0.5969916285741108,0.5131541861362523,19.86293921132383,0.03260431905895663,2.075685382611145,0.052788859492511754
"Africa","Senegal","None","2020-03-26",2.218236381920485,-34.89537446242884,1.0209303107616834,12.90652293527746,0.02310480898100838,0.0932345724727986,0.40313502977890636
"Europe","Serbia","None","2020-03-19",0.7834212132445256,2.9410517914461485,1.249756970422599,10.902955263335214,0.03595882394327385,5.53378843150433,1.4440587653053967
"Asia","Singapore","None","2020-02-29",1.3554879960132011,-12.389546747826131,0.4603710886542761,29.697936495069538,0.005257223538944816,0.41542711435374563,0.0703671919841349
"Europe","Slovakia","None","2020-03-18",1.3729487214218308,-32.934570055136454,0.7348572075307085,9.995456053414681,0.016384656470838848,1.7736596747643354,0.12353421647810521
"Europe","Slovenia","None","2020-03-13",1.13539877299284,-23.365766266304096,1.3917682195544476,14.7105765171219,0.08649943796760481,3.0311023274551725,0.07328547012670832
"Africa","Somalia","None","2020-04-17",1.1258491209108428,-11.884662112398718,1.9370995068566705,12.706406176527604,0.1529020644184657,2.3533733025212675,1.5062566281667396
"Africa","South Africa","None","2020-03-18",1.7902844032177043,-27.75973118598308,1.1778779683737302,14.69388371426253,0.03609533939441024,2.1489937998658095,2.4380365769614762
"Europe","Spain","None","2020-03-02",1.2838609455184202,11.628007994676071,2.7826688407312337,1.39647812483788,0.10736486570111406,5.7966997305768215,2.1432312400614384
"Asia","Sri Lanka","None","2020-03-24",1.7731846057699339,-18.40600817404114,1.3633239211884298,20.549449822112187,0.0468897078367572,0.08219605573520163,0.27187080324646207
"Africa","Sudan","None","2020-04-20",0.8663959282648659,-26.240817804892984,2.3287482534433877,7.855709044554282,0.12126562782630003,5.631599724773306,1.8186743414145783
"Europe","Sweden","None","2020-03-06",0.8185104657688309,6.956789644630333,0.7389205964560946,23.852400930771203,0.32618662386586095,4.179975906039331,0.8267148798063869
"Europe","Switzerland","None","2020-03-05",0.9773312365629139,11.196938826827722,4.596221548569721,13.791130906929803,0.08104326418681614,5.728724436959327,0.9433736583842782
"Africa","Tanzania","None","2020-04-17",0.7385162431514132,-30.346924314350296,3.0660943790254502,13.383121663537832,0.06638152449176676,2.4357025203180553,0.15163164266941795
"Asia","Thailand","None","2020-03-15",1.4009309494388849,-15.8804879327885,2.5683864062168147,14.819298432925127,0.027111330749809866,7.726348318776668,2.109723130734902
"South America","Trinidad and Tobago","None","2020-04-04",0.7348508950985057,-37.53971134177673,2.258231519871241,13.645801551084713,0.045064107887407515,0.07914645163368435,0.07776225660134135
"Africa","Tunisia","None","2020-03-24",1.1924909157499088,-24.225414900159443,1.8133695620004262,12.331216740711263,0.06430403024897126,2.0358642880694946,1.9576141154509772
"Asia","Turkey","None","2020-03-19",0.9038824191774973,10.511279057918292,2.5165080687805226,3.133325415732347,0.02970880174401584,11.124638137524782,6.853649641857603
"Europe","Ukraine","None","2020-03-25",1.2657111458341832,-4.767036344870148,1.1115467205810032,2.3614045774392993,0.03097534895737804,6.069650773349609,0.19512484811405786
"Asia","United Arab Emirates","None","2020-03-18",1.3336283592787275,-0.08751507287224693,1.1892442415513798,13.79398163690476,0.01746842335565283,2.894516592272948,0.06815297150119969
"Europe","United Kingdom","None","2020-03-05",1.2325875414681824,12.030922598279211,1.6329281849276227,7.941602065846581,0.22660913574275673,5.900411762616296,0.054429324467747765
"South America","Uruguay","None","2020-03-21",1.2226235963700902,-23.262086072726667,2.3421685252061537,14.296246927724136,0.03471369197740635,2.0849458936995062,0.2064783605524164
"North America","US","Alabama","2020-03-20",0.8470293272657493,3.5555463262250027,1.4353628890109649,6.577233360030981,0.0505079275742281,6.461037931866878,0.10052908656235594
"North America","US","Alaska","2020-03-28",0.9465814080965871,-20.356018641592428,2.2727241781374485,10.976208804688062,0.030103869957541437,1.4220718334514144,0.14145158431664062
"North America","US","Arizona","2020-03-21",1.1111981385215108,-12.849132626630087,1.0210724039388444,8.252077689939034,0.06633632558699987,8.990883031965822,1.1724422022863958
"North America","US","Arkansas","2020-03-20",1.2304084598137668,-24.1970255773982,0.6368542717210791,13.309291676500273,0.04106012559137296,2.9527595278692433,0.09627334859249034
"North America","US","California","2020-03-07",1.6678949507464484,-2.520989639899024,1.3294173606743205,7.177624906962438,0.05773011298496189,5.927342028701855,0.6381036760747755
"North America","US","Colorado","2020-03-14",1.2035400762155237,2.5527057853319026,1.5956032736348431,16.50855665831066,0.11355375695789127,6.183623751449199,0.09452405315938986
"North America","US","Connecticut","2020-03-19",1.2081686106493676,4.542974275067337,1.9586118106895636,21.912839377939385,0.22483177347125458,8.73875040326012,0.12241154446694243
"North America","US","Delaware","2020-03-24",1.2895469594712268,-7.124245863142831,1.0720594521753175,13.494782277666182,0.07136435978822406,3.3815530156629445,0.11821698220342268
"North America","US","District of Columbia","2020-03-23",1.1243621807860056,0.3460349396369594,1.7640817922907424,24.297182561366412,0.14162205467446234,3.773205642972981,0.1451918697922309
"North America","US","Florida","2020-03-15",1.2299307814717946,6.648110963228114,2.9220599369546116,12.341878098629511,0.06026429359397376,5.481514056997746,2.724852815794199
"North America","US","Georgia","2020-03-16",1.2601193936121833,4.123376966359767,2.0994684527448064,1.873886843727613,0.04539737735399345,8.73924805733258,0.11954403987758246
"North America","US","Hawaii","2020-03-26",0.6552897923386698,-17.991639224394095,2.600062728147569,12.888484119220728,0.035873022874597746,3.094653984660436,0.3143324138977659
"North America","US","Idaho","2020-03-25",0.893226069187742,-26.62283494060297,3.233540613749917,12.412972469705464,0.04949951912285501,9.93343873620536,0.33168097955809595
"North America","US","Illinois","2020-03-16",1.1875936254388992,2.962266556941705,1.3322967146257039,17.24225093206596,0.11619839253227966,9.892218435527202,2.2132062875052814
"North America","US","Indiana","2020-03-21",1.2767301124039003,1.307182492531405,2.1673207545844333,11.862965058410547,0.10646714779378469,8.287379769506083,1.8670350868751044
"North America","US","Iowa","2020-03-23",0.9290877043179526,-0.034630467333166076,0.45875803527839837,12.940627440251548,0.06205043312369541,1.3359042998705006,0.708789074751109
"North America","US","Kansas","2020-03-24",1.4701085542234071,-13.132542980315904,1.0835186396552188,14.835278963957842,0.10307664056136556,3.9950477174993995,0.05935993128992913
"North America","US","Kentucky","2020-03-22",0.9763875506705725,-10.91658408621347,0.7770784128805945,2.9443025397246934,0.06435047661329533,6.422933242404012,0.09790927990176723
"North America","US","Louisiana","2020-03-15",0.7453783294151506,13.591548303582172,6.187472353524394,6.6580075125368,0.0765820355354896,10.957247681953135,1.2632504645423277
"North America","US","Maine","2020-03-23",1.194311925056626,-28.05183177604802,1.0491747738593515,14.072515040482516,0.08365996339338215,1.902430603246603,0.554504298180638
"North America","US","Maryland","2020-03-19",1.1958703330886022,4.001136507285526,1.5366561087437491,19.979607988049448,0.1321768134871824,7.197632249325973,0.06903894849734442
"North America","US","Massachusetts","2020-03-12",1.4177492688949676,6.278047824966057,1.521082191200211,21.66661824865522,0.15911209501635112,4.71737866597969,0.10052781404902492
"North America","US","Michigan","2020-03-19",0.8787972842167227,6.62441938579975,3.0188997045830295,12.660783298463256,0.15399936154096402,9.52665699822137,1.3533531594619606
"North America","US","Minnesota","2020-03-20",0.8171025772580226,-1.5000644995393897,0.503228018198692,15.477855340763709,0.1731694842801866,1.9046628754457275,0.2558218661811378
"North America","US","Mississippi","2020-03-21",0.7095385641437635,-7.621702857646843,0.46052903809179363,6.822935350522707,0.05897245997937895,5.711404242147845,0.2776337365763694
"North America","US","Missouri","2020-03-22",1.2096126554496613,-0.4554970484832018,2.6717005704246466,15.48212042457324,0.08534668312137268,8.956757961465433,0.7200094988529708
"North America","US","Montana","2020-03-27",1.1254240761071568,-34.26301314193071,3.116260330946324,1.7534572502643233,0.02536066639534247,1.851045486800332,0.34786931162207807
"North America","US","Nebraska","2020-03-27",1.700227138884001,-23.095282201533724,0.6142930130211174,19.959416661962774,0.0703949418839327,1.9217067648220079,0.05440672378174816
"North America","US","Nevada","2020-03-20",0.7889672882920604,-3.7643472200269583,1.1378928178735885,11.185455861250981,0.07792614599537111,5.640009510823654,0.11873171125565407
"North America","US","New Hampshire","2020-03-23",0.9829757751909483,-24.88468514958704,0.6396441740198832,16.697358595348195,0.07166365892696855,3.746711849507384,0.1235655379426521
"North America","US","New Jersey","2020-03-16",1.1484994008645775,6.381819807838851,2.153005452311447,11.14467045385094,0.0972834954098836,9.60391973674207,7.153994465837009
"North America","US","New Mexico","2020-03-24",1.1334831610318585,-0.8464475457786734,1.4712551997944843,17.081697410270845,0.09135052901922029,2.680608284325586,0.08789364366699685
"North America","US","New York","2020-03-08",1.5073685717912193,8.922346685663468,2.7950978550440033,10.413609345996948,0.09565370461031543,8.118754024541316,4.178372205432258
"North America","US","North Carolina","2020-03-19",1.3536966498074288,-10.931573198766374,1.1059226172655199,17.206847161280407,0.08366784071601163,5.491999118977939,1.4654966734093706
"North America","US","North Dakota","2020-03-30",1.7694616706098047,-23.937626439562262,0.8746726203030256,15.922425291433346,0.046009519947292396,0.23837337837375616,0.5084669953516315
"North America","US","Ohio","2020-03-19",1.0058298059464879,-0.1579334941586554,0.988921002535532,15.942161845817976,0.11794627397053822,8.565751735681017,0.31527864683620815
