"Continent","Country","Province","Day","Total Detected","Active","Active Hospitalized","Cumulative Hospitalized","Total Detected Deaths","Active Ventilated"
"Asia","Afghanistan","None","2020-04-14",610,312,55,88,19,11
"Asia","Afghanistan","None","2020-04-15",630,311,55,91,20,11
"Asia","Afghanistan","None","2020-04-16",649,310,56,94,21,11
"Asia","Afghanistan","None","2020-04-17",667,307,56,96,22,11
"Asia","Afghanistan","None","2020-04-18",684,304,56,99,23,11
"Asia","Afghanistan","None","2020-04-19",700,299,55,101,24,11
"Asia","Afghanistan","None","2020-04-20",715,295,55,104,25,11
"Asia","Afghanistan","None","2020-04-21",729,289,54,106,26,10
"Asia","Afghanistan","None","2020-04-22",742,283,54,108,27,10
"Asia","Afghanistan","None","2020-04-23",754,277,53,109,28,10
"Asia","Afghanistan","None","2020-04-24",765,270,52,111,28,10
"Asia","Afghanistan","None","2020-04-25",776,263,51,113,29,9
"Asia","Afghanistan","None","2020-04-26",786,256,50,114,30,9
"Asia","Afghanistan","None","2020-04-27",795,248,49,116,31,9
"Asia","Afghanistan","None","2020-04-28",804,241,48,117,31,8
"Asia","Afghanistan","None","2020-04-29",812,233,47,118,32,8
"Asia","Afghanistan","None","2020-04-30",819,226,46,119,32,8
"Asia","Afghanistan","None","2020-05-01",826,218,45,120,33,8
"Asia","Afghanistan","None","2020-05-02",832,211,44,121,33,7
"Asia","Afghanistan","None","2020-05-03",838,203,43,122,34,7
"Asia","Afghanistan","None","2020-05-04",844,195,42,123,34,7
"Asia","Afghanistan","None","2020-05-05",849,188,41,124,35,7
"Asia","Afghanistan","None","2020-05-06",854,181,39,124,35,6
"Asia","Afghanistan","None","2020-05-07",858,173,38,125,35,6
"Asia","Afghanistan","None","2020-05-08",862,166,37,126,36,6
"Asia","Afghanistan","None","2020-05-09",866,159,36,126,36,5
"Asia","Afghanistan","None","2020-05-10",869,153,35,127,37,5
"Asia","Afghanistan","None","2020-05-11",872,146,34,127,37,5
"Asia","Afghanistan","None","2020-05-12",875,140,32,128,37,5
"Asia","Afghanistan","None","2020-05-13",878,134,31,128,37,5
"Asia","Afghanistan","None","2020-05-14",880,128,30,128,38,4
"Asia","Afghanistan","None","2020-05-15",882,122,29,129,38,4
"Asia","Afghanistan","None","2020-05-16",885,116,28,129,38,4
"Asia","Afghanistan","None","2020-05-17",886,111,27,129,38,4
"Asia","Afghanistan","None","2020-05-18",888,105,26,130,38,3
"Asia","Afghanistan","None","2020-05-19",890,100,25,130,39,3
"Asia","Afghanistan","None","2020-05-20",891,96,24,130,39,3
"Asia","Afghanistan","None","2020-05-21",893,91,23,130,39,3
"Asia","Afghanistan","None","2020-05-22",894,86,22,130,39,3
"Asia","Afghanistan","None","2020-05-23",895,82,22,131,39,3
"Asia","Afghanistan","None","2020-05-24",896,78,21,131,39,3
"Asia","Afghanistan","None","2020-05-25",897,74,20,131,39,2
"Asia","Afghanistan","None","2020-05-26",898,70,19,131,39,2
"Asia","Afghanistan","None","2020-05-27",899,67,18,131,40,2
"Asia","Afghanistan","None","2020-05-28",899,63,18,131,40,2
"Asia","Afghanistan","None","2020-05-29",900,60,17,131,40,2
"Asia","Afghanistan","None","2020-05-30",901,57,16,131,40,2
"Asia","Afghanistan","None","2020-05-31",901,54,16,132,40,2
"Asia","Afghanistan","None","2020-06-01",902,51,15,132,40,2
"Asia","Afghanistan","None","2020-06-02",902,48,14,132,40,2
"Asia","Afghanistan","None","2020-06-03",902,46,14,132,40,1
"Asia","Afghanistan","None","2020-06-04",903,44,13,132,40,1
"Asia","Afghanistan","None","2020-06-05",903,41,13,132,40,1
"Asia","Afghanistan","None","2020-06-06",903,39,12,132,40,1
"Asia","Afghanistan","None","2020-06-07",904,37,12,132,40,1
"Asia","Afghanistan","None","2020-06-08",904,35,11,132,40,1
"Asia","Afghanistan","None","2020-06-09",904,33,11,132,40,1
"Asia","Afghanistan","None","2020-06-10",904,31,10,132,40,1
"Asia","Afghanistan","None","2020-06-11",905,30,10,132,40,1
"Asia","Afghanistan","None","2020-06-12",905,28,9,132,40,1
"Asia","Afghanistan","None","2020-06-13",905,27,9,132,40,1
"Asia","Afghanistan","None","2020-06-14",905,25,9,132,40,1
"Asia","Afghanistan","None","2020-06-15",905,24,8,132,40,1
"Europe","Albania","None","2020-04-14",468,191,35,67,26,7
"Europe","Albania","None","2020-04-15",478,188,35,68,27,7
"Europe","Albania","None","2020-04-16",487,184,35,69,27,7
"Europe","Albania","None","2020-04-17",495,180,34,71,28,6
"Europe","Albania","None","2020-04-18",503,176,34,72,28,6
"Europe","Albania","None","2020-04-19",510,171,33,73,29,6
"Europe","Albania","None","2020-04-20",517,167,33,74,29,6
"Europe","Albania","None","2020-04-21",523,162,32,75,30,6
"Europe","Albania","None","2020-04-22",528,157,31,76,30,6
"Europe","Albania","None","2020-04-23",534,152,31,76,30,5
"Europe","Albania","None","2020-04-24",539,147,30,77,31,5
"Europe","Albania","None","2020-04-25",543,142,29,78,31,5
"Europe","Albania","None","2020-04-26",548,137,29,79,31,5
"Europe","Albania","None","2020-04-27",551,132,28,79,32,5
"Europe","Albania","None","2020-04-28",555,127,27,80,32,4
"Europe","Albania","None","2020-04-29",558,122,26,80,32,4
"Europe","Albania","None","2020-04-30",561,117,26,81,32,4
"Europe","Albania","None","2020-05-01",564,113,25,81,32,4
