Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
Asia,Afghanistan,None,2020-03-27,2.952,1.9427418356302315,-45.37844690382072,0.49999929168153656,3.37269710472236,0.018455843739571376,1.3299579408113147,0.057340976246439086
Europe,Albania,None,2020-03-23,6.997,0.4618375168062227,-107.69648092304679,0.06622401551548218,1.5393994658454977,0.02739950958326608,0.3194823361993301,1.5535843015695987
Africa,Algeria,None,2020-03-21,3.172,0.7684576426599669,-30.438380787373713,0.29314447088814977,9.466958890274267,0.07341022556560557,0.9528601977680511,7.003388430987179
Europe,Andorra,None,2020-03-22,3.23,2.319495886239228,-4.070373160784796,8.229499670403612,0.10259931372183795,0.06365746252092956,0.2647779617228364,1.2518443253772122
South America,Argentina,None,2020-03-20,3.39,0.5087035636252907,-0.7703431507410888,0.0033175300698555094,2.420279828273087,0.03089131481002032,0.060469417945195385,2.876531222535166
Oceania,Australia,Australian Capital Territory,2020-04-09,0.361,2.116926568393719,-2.5918956233845716,12.56278385756814,0.24514138271506947,0.010557800204350057,0.006245048765639476,0.02162637477127213
Oceania,Australia,New South Wales,2020-03-14,1.292,46.33110097505599,-0.025973073473754157,309.59784830164034,0.04484096367485272,0.016008410056515765,9.26066518233911,0.06271602261310107
Oceania,Australia,Queensland,2020-03-19,1.832,0.2704856503365878,-10.326390837424833,5.045202621392606,0.14177240175634634,0.005858704602847656,5.530858454445869,0.14408468493190116
Oceania,Australia,South Australia,2020-03-22,0.977,0.0030527829731732815,-383.62063620479,82.02649532466732,0.09523125312146159,0.0092681690566466,2.016647748468048,1.3872262167867198
Oceania,Australia,Tasmania,2020-04-09,0.626,0.005846170751223335,-241.8815405795973,61.60595820689228,0.13898110018987467,0.048355067905309364,0.9964595995720869,0.2647081588894685
Oceania,Australia,Victoria,2020-03-18,1.829,0.5236511294593262,-112.43500990159951,0.2215254785186194,0.2934888646730451,0.011671202125884347,4.963552258149059,0.4163295499373138
