"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"North America","US","Alabama","2020-03-20",1.2499999950742162,-16.78078112353268,1.000099504535793,12.866601067747366,0.08033990345852597,4.697520530191448,1.598685759313334
"North America","US","Arizona","2020-03-21",1.2499999963336885,-6.988837874315342,1.9618573571136178,11.754549170638272,0.07151471699086573,9.998770731502209,1.0416652049177937
"North America","US","Arkansas","2020-03-20",0.75,-11.971857373614851,1.9781249048565923,12.308063147115496,0.05749063435357765,4.076053110066676,1.193895981497529
"North America","US","California","2020-03-07",1.0968451941049524,9.998390301560816,1.,14.96423734883967,0.0877686648700351,0.5357385057743026,1.8700040036058156
"North America","US","Colorado","2020-03-14",1.2499999897831215,5.804525507206457,2.5643215884312265,9.539632450814574,0.07256154700518501,5.170970564760039,0.1
"North America","US","Connecticut","2020-03-19",1.2499999864844775,4.978192780738775,1.911702671347884,6.294427523548106,0.06792996730380765,7.9478232349170685,0.17374324241831138
"North America","US","Delaware","2020-03-24",1.2499999925997773,-27.681788687416407,1.951474185138585,8.3128693561531,0.09359246964327513,4.1304630755825595,0.1231207820598614
"North America","US","District of Columbia","2020-03-23",1.249999992402668,2.487409326181592,2.0421226728428015,12.41204945805206,0.07099436372254404,0.6560566079245896,1.0649313753289484
"North America","US","Florida","2020-03-15",1.176519903832823,9.409426543269957,2.9999999773852775,13.835950470342338,0.06861829742624383,4.7266607239292915,1.7399452561770912
"North America","US","Georgia","2020-03-16",1.0007923346587861,8.647414432646357,1.3112329493071073,5.000000002916645,0.07242444388886453,8.740796844172927,0.19865175690133655
"North America","US","Hawaii","2020-03-26",1.2499965350428976,-29.399000033644658,1.7363683183195582,10.291692003530075,0.02670350551388238,2.8329009005513948,0.2963937391147676
"North America","US","Idaho","2020-03-25",1.1112321399303553,9.20809276042314,2.9999999788667,12.162705522717259,0.06302639877226164,0.4729560040085352,1.3950871493757815
"North America","US","Illinois","2020-03-16",1.216540704869767,6.468424108629073,2.999999982724671,8.030550824438878,0.061453241618617455,7.679070133251814,1.6125049943325351
"North America","US","Indiana","2020-03-21",1.1394000073937491,4.12505289379866,2.9999999947937073,8.146103044197643,0.08710569295153144,9.964653287053133,1.3355060511297456
"North America","US","Iowa","2020-03-23",0.8366069640751053,-1.3061991513608886,2.282187475392743,12.409173070323595,0.06995843669812284,5.0794469596457095,0.1
"North America","US","Kansas","2020-03-24",0.7843853158865612,-7.378270283467938,1.,12.516906859039638,0.09758523956745177,4.642066682119181,1.026461076287181
"North America","US","Kentucky","2020-03-22",1.2499999899666792,-9.456634787771668,2.528202088122752,9.978686870364955,0.11557798489787488,6.929424666775583,0.3733108181300108
"North America","US","Louisiana","2020-03-15",1.2499999946892977,9.999998769618909,1.0000000069447872,10.25908387795454,0.14999998851465438,3.4968327609353183,2.124842333398185
"North America","US","Maine","2020-03-23",1.1368200038488752,-26.790671757279636,2.324340055834264,10.319688794890274,0.06042849762523749,3.251410922874025,0.17136026481097508
"North America","US","Maryland","2020-03-19",1.0004024200155623,8.189324529860945,1.000397677715021,10.562965171789642,0.04987854546597947,7.072726629688694,0.1000000172717385
"North America","US","Massachusetts","2020-03-12",1.249999998200849,9.999999782317898,1.326229472827787,14.999995761937088,0.077202035141909,4.691038779611406,0.10000031302331973
"North America","US","Michigan","2020-03-19",1.0865382208774155,5.1652203338038865,1.,5.274816534234238,0.08771789266457262,9.81772873260816,0.5809881213896149
"North America","US","Minnesota","2020-03-20",1.2499999967228381,-22.256047345039644,1.4400256032536938,9.621367400483189,0.05423866187951337,4.652257765901951,0.10003911492519077
"North America","US","Mississippi","2020-03-21",0.9011601142758148,-0.4547673607742721,1.9566331007873063,13.23058578106213,0.08263934196173804,3.5606039995163314,1.0776675081555114
"North America","US","Missouri","2020-03-22",0.9539731470657062,2.8935964705077346,1.,14.723116468376796,0.07025916509651042,2.127378236831661,3.3024830148392534
"North America","US","Montana","2020-03-27",0.75,-19.040513412324923,2.0861804896173357,8.954724502688316,0.056973115823194385,1.85081752534489,0.34037315015874564
"North America","US","Nebraska","2020-03-27",0.75,-29.988137404799335,2.2718792444132,8.063326199370268,0.05113007933503074,4.134235009948558,0.29906949893927864
"North America","US","Nevada","2020-03-20",0.7828777745919513,3.821755973614423,2.8263250339169312,12.031724521139443,0.08934668651546702,4.796781963635944,0.1
"North America","US","New Hampshire","2020-03-23",1.2499999835907625,-8.290970536629338,1.1579614240460157,12.069128448946037,0.03767105905480302,3.4181575442728325,0.10000112017015896
"North America","US","New Jersey","2020-03-16",1.2499999925241365,8.73896470479022,2.9999999790489538,13.884447999176379,0.09201908450027338,6.600026469985969,3.9345697011041363
"North America","US","New Mexico","2020-03-24",1.2499999992273545,-24.385959415708133,1.8892191621078114,9.22121967594256,0.06192429807668497,4.513395386612003,0.10212169392512668
"North America","US","New York","2020-03-08",1.2345306400153717,9.999999899395384,1.8499213392901563,8.243703322513772,0.07103924779102416,9.401435404503783,8.193760617684058
"North America","US","North Carolina","2020-03-19",1.2492466238798703,-10.533120001297451,1.019520453670751,14.739640248069977,0.03838573013552653,8.82236124493513,0.1
"North America","US","Ohio","2020-03-19",0.8988279744553932,4.573006830982562,1.5423936040002866,6.689050970743571,0.06913584633014455,9.999999876851403,0.10056112712832285
"North America","US","Oklahoma","2020-03-24",1.2499963147172615,1.4621662026009423,1.000003883367661,10.041907218561864,0.14998087788501174,0.1,2.555606332922854
"North America","US","Oregon","2020-03-20",0.8104859739989081,-2.7510702411618544,1.7755650500661346,10.094905850471664,0.07071497810907292,5.4338805757044835,0.1000520306694479
"North America","US","Pennsylvania","2020-03-17",1.249891390220152,8.896953570962314,2.509785944538554,14.033664270019298,0.06667892192011123,3.843621149478695,1.7971407167029612
"North America","US","Rhode Island","2020-03-23",1.0694990964392916,-1.8920924981765062,2.999819538653186,11.817009112352057,0.07098360962714,5.479177603104238,0.1
"North America","US","South Carolina","2020-03-20",1.2499999889316662,-6.6356945935550575,1.0000000059019485,14.102209405524288,0.08626548037406806,6.454246628839003,0.1
"North America","US","Tennessee","2020-03-19",1.2205158275540189,-12.70111743668039,1.,7.700510349643529,0.030409317021796264,9.309550919045279,0.10000088736925165
"North America","US","Texas","2020-03-17",1.2499999922626304,-0.06054731296637593,1.000000450307928,10.91475167963339,0.05870080321290254,6.991491690394318,2.268499164306429
"North America","US","Utah","2020-03-20",1.2499997984292253,-9.932664762139103,1.3878462258326252,13.605193188084794,0.023290184274188896,5.51509134855027,0.25652396005105166
"North America","US","Vermont","2020-03-24",1.2499364435580125,-29.998338428327525,1.2769584060548766,14.19324928743028,0.13053743058683157,2.232338596997252,1.1782268835418173
"North America","US","Virginia","2020-03-20",1.0928825351929838,-1.503811193910396,1.,9.106326503369633,0.04911604281809182,7.585504811478977,0.12126705106267387
"North America","US","Washington","2020-03-07",0.9416362315480715,9.999938364508267,2.20612093663682,5.,0.07716530520231508,8.54335843425033,8.954286991412637
"North America","US","Wisconsin","2020-03-18",1.0767107403972636,-4.2478860762356,1.51944412522434,11.570660877617323,0.07222636060516897,5.519850152012019,1.1267437776658424
