"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",1.3727955538038386,-26.26577583827432,1.8515640202350376,11.095663122339133,0.06405966668711509,4.961282170156701,0.16687783259002573
"Europe","Albania","None","2020-03-23",1.2718601898127389,-29.058535760692497,2.3012739165585248,9.583807695640182,0.08283134262674376,3.2870586210341273,0.09
"Africa","Algeria","None","2020-03-21",1.2632760756590837,-14.415542725664087,1.3228997033276138,5.732065339344063,0.23138434089031423,6.382917028799778,3.994338589832622
"Europe","Andorra","None","2020-03-22",1.3481961717050173,-29.037631461156572,2.2761970959682634,8.769945223151337,0.07359234782518577,2.880849073248567,0.5086894083577571
"South America","Argentina","None","2020-03-20",0.8067500689279111,-10.013582416006713,0.9021825428237936,14.12263097644843,0.10365536118718938,3.962652343156288,1.6692553996181927
"Asia","Armenia","None","2020-03-19",1.3749999498169831,-21.84708429297271,1.6848397279011382,9.961824374899784,0.024571274670193717,3.6453153603745903,0.09001486308294976
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.9253735395475549,-28.50593403626618,2.9126452423987814,16.105048216592202,0.03484366848921558,0.09000001065886436,0.09
"Oceania","Australia","New South Wales","2020-03-14",1.363317936073855,-6.551343753939642,3.0185308882682436,14.763813406452513,0.014473725817168354,0.9343203067640202,5.273818268684092
"Oceania","Australia","Queensland","2020-03-19",0.6750000375264434,-13.822067593224896,3.299502859700592,13.878536662654135,0.009000000000000001,3.050305717244391,1.3690068367006074
"Oceania","Australia","South Australia","2020-03-22",0.675,-27.81404212083735,2.6666432114095864,13.612406420705838,0.012820847275323101,1.1125487949016788,1.6147258514786025
"Oceania","Australia","Tasmania","2020-04-09",0.6750000091794773,-22.282592635079943,2.1345660967246807,13.995337282253066,0.0931943934998806,0.7586965225462922,0.30097345898373434
"Oceania","Australia","Victoria","2020-03-18",0.675,-13.874719111971283,3.0510075564596324,14.948622938904998,0.020771535560534626,7.269733213126629,0.10997531443955527
"Oceania","Australia","Western Australia","2020-03-22",0.675,-25.388680798604877,2.597521293301911,13.07060396878276,0.017723520256315246,2.3383060663454875,0.6459579123428846
"Europe","Austria","None","2020-03-08",1.3217418897232827,-5.030544861307335,2.203658916705307,14.769519986712213,0.0469108373469902,10.436305061230073,8.573906161862926
"Asia","Azerbaijan","None","2020-03-26",1.2902324887102679,-6.4753382588517265,2.581165604205692,14.06663562876387,0.023692070326341803,3.6701824650434336,0.7335662744255245
"Asia","Bahrain","None","2020-03-10",1.2023275024363582,-0.10751205868598329,0.9,15.079134703195544,0.013122208320229067,0.09,0.1756796213195266
"Asia","Bangladesh","None","2020-04-06",1.231962727575288,-1.020849063381146,1.7630180129488113,9.830440570093101,0.13159344874696918,6.559421375612634,5.916454993300476
"Europe","Belarus","None","2020-03-30",1.105656351685561,5.686032556743351,2.9489649733516,13.601330485793456,0.04000963599526294,5.560585049056071,0.10184404528787064
"Europe","Belgium","None","2020-03-06",1.2007824725135838,10.688261352728098,2.0881872425077423,11.923148433553703,0.27375886937872296,3.7767197594438446,0.09020972184930927
"South America","Bolivia","None","2020-03-31",1.3610975940840164,-20.35312367883962,2.1860687877805383,11.942147717683484,0.1651061415675769,1.694593664957235,0.9610801278475968
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.1563763020876523,-25.75103371458385,1.3332031460761007,11.065463847099908,0.07698025359385642,3.981915213668497,0.09960762338508257
"South America","Brazil","None","2020-03-13",1.0748576193425186,6.114061746342816,0.9638470488788019,9.854110829832631,0.14207147955545388,6.529648745227957,0.18533992038917246
"Europe","Bulgaria","None","2020-03-20",1.0785216710626095,-30.06957444650908,2.3742811499594003,9.696558292196414,0.06676136701140462,3.3274310403128227,0.5016558064516446
"Africa","Burkina Faso","None","2020-03-24",1.1038812323376916,-32.75841305752458,3.076025507938711,9.673834363928338,0.09854560769863709,3.062933470091434,0.5599814171860195
"Asia","Cambodia","None","2020-03-29",0.7489554089088967,-25.86791830367602,2.5559492589840898,5.042243214404038,0.009000000000000001,0.09751729336989494,0.09165024148828904
"Africa","Cameroon","None","2020-03-29",0.7162672751292699,-24.93947987826216,2.163235947605696,13.523668299486367,0.030248483616349204,4.267702004688964,2.2446967897338324
"North America","Canada","Alberta","2020-03-19",1.1130178125684964,-10.434108726247693,1.2025547681919033,15.011900656961979,0.06065861068033212,3.2957474047505286,0.35155632176653073
"North America","Canada","British Columbia","2020-03-16",1.2149233171932539,-12.369520120945293,2.9296603665058676,15.83575673577688,0.08347421845355503,7.183126418221616,1.448197462882913
"North America","Canada","Manitoba","2020-03-31",0.8167285338751129,-29.277224104480812,2.72220496371962,15.033311670164634,0.035065862917076474,0.13566207175532935,1.0899810383952002
"North America","Canada","New Brunswick","2020-04-06",1.030688889152527,-28.196297592671733,2.367451116198392,14.007012103474375,0.009000000000000001,0.09000214963034579,0.09
"North America","Canada","Newfoundland and Labrador","2020-03-27",0.675,-28.25681975475839,2.881955940475493,13.943153208539723,0.02320196382984311,0.6422068044764507,0.6386277634688998
"North America","Canada","Nova Scotia","2020-03-28",0.7543986125920025,-2.9263102927096454,1.0082464748186328,14.492631933501093,0.01590990842305344,1.2629947870255345,0.27345101214618867
"North America","Canada","Ontario","2020-03-15",1.3297979659926191,6.526953929934235,2.1677837531294877,15.524160110679071,0.1359473563902085,2.691560117649173,0.09687839069915487
"North America","Canada","Quebec","2020-03-19",1.2849129389576914,3.726662841172568,3.102377961633612,14.81048441008077,0.08839302569064664,8.01504078770629,2.3977024465191255
"North America","Canada","Saskatchewan","2020-03-28",0.675,-29.624563522662935,1.5422494818428785,14.334928961730764,0.029666323749544466,0.531858451555153,0.46743207075109056
"South America","Chile","None","2020-03-16",1.2511130824631593,-3.9063814732028623,1.4397732513214585,14.914334050130048,0.030014502159096915,6.906086026900764,0.09
"South America","Colombia","None","2020-03-19",1.2734303381326617,-10.150825490796336,1.371772697255347,10.574288148659493,0.0858663455699901,6.656179939394941,0.09652872404172193
"North America","Costa Rica","None","2020-03-21",0.9642260679830831,-8.778400308536844,1.8038798039302943,16.499530257678796,0.009000000000000001,0.711315567737462,0.8685687237560886
"Africa","Cote d'Ivoire","None","2020-03-27",1.2032619180850184,-9.836686525425181,1.2774627317583807,15.890203678541512,0.027427624220838824,0.39456755628333373,0.866541297518121
"Europe","Croatia","None","2020-03-19",1.2396388259777744,-21.382134517256024,1.53276351955641,15.662052005386755,0.03850010211163019,5.947724497021639,0.8634819784485017
"North America","Cuba","None","2020-03-28",1.3504539219296905,-29.51589713263768,1.64701484532723,9.41844106232335,0.05765414013805985,4.679768549926036,0.09
"Europe","Cyprus","None","2020-03-23",1.226819595325373,-20.906529727376633,1.842781622151157,11.275036242469701,0.033655859002020144,2.8062015206296405,0.1259722890525842
"Europe","Denmark","None","2020-03-10",1.1123602070567253,4.296993208171097,1.9502257448405589,11.465567689677576,0.08867440658452512,0.09,0.647173051776708
"Africa","Djibouti","None","2020-04-08",1.3286823379837571,-4.805675057836063,1.4691905003405747,14.718549126797765,0.022994975495480054,3.991145208890089,0.09148246924014401
"North America","Dominican Republic","None","2020-03-21",1.1651911953441394,-12.25693938077287,0.9000000002275189,13.2924117230744,0.13799549189157342,0.09321904107164913,3.986660141919895
"South America","Ecuador","None","2020-03-18",0.879051155064245,0.5185215837443483,1.0999723320830417,7.020086044459939,0.08624540178712055,7.350497939423116,2.8726012793326
