,Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
0,Africa,Cameroon,None,2020-03-29,12.406291404672816,0.7500000109023911,-9.999995694926355,2.99999896452496,0.05000001085002991,0.032260227270962595,3.2938053844095396,2.314508344783385
0,North America,Canada,Alberta,2020-03-19,35.84150665899513,1.1457851201972566,-9.999998370611573,1.0000000633597514,0.06435874889384781,0.04753612594389301,0.10000036559150577,1.6299138337384513
0,North America,Canada,British Columbia,2020-03-16,8.421972262916732,0.7500027674429913,-9.99996854189603,1.9149954497952648,0.05000000661256708,0.07743098778628849,7.854325087582022,0.9903584489739307
0,North America,Canada,Manitoba,2020-03-31,6.7017388926110275,0.7500000196887897,-9.999999571069313,2.999999923877921,0.060791293046766635,0.02941812359743501,0.10000001453167343,0.9004852346971918
0,North America,Canada,New Brunswick,2020-04-06,,0.7500000048908684,-9.999997962833119,2.9999996584895707,0.05000025248567944,0.010000043382896309,0.10000002076821249,0.10000001395753268
0,North America,Canada,Newfoundland and Labrador,2020-03-27,14.745115125147475,0.7500000097980912,-9.999999742632783,2.999999953086948,0.05061408226580801,0.022499100002729526,0.10000002648483697,0.7757416037498392
0,North America,Canada,Nova Scotia,2020-03-28,15.684693152211086,0.7500293186586393,1.2550029542735954,1.3656433160281853,0.05000023565273968,0.0180501994558914,0.9849990037504122,0.33451501124599453
0,North America,Canada,Ontario,2020-03-15,34.114307899844945,1.2499999546682259,1.8899060758477602,1.242029717787267,0.05000000082382033,0.1283374060893582,4.4059127000238485,0.10000010745599251
0,North America,Canada,Quebec,2020-03-19,37.623085766669156,1.2499999500993668,4.090349732933241,2.999996829304036,0.05000000088202287,0.08678592645877742,8.016367498348933,2.256682709796461
0,North America,Canada,Saskatchewan,2020-03-28,6.085430424769979,0.7500000654085898,-9.999997067029994,2.9999995233630443,0.49999975319608153,0.013479186970484327,0.338908416670872,0.510266504866206
0,South America,Chile,None,2020-03-16,22.146462682556088,1.2499893885359834,1.5040258372231532,1.973660839733426,0.05000002859254188,0.029007763504362516,3.79618371196674,0.6421752220570378
0,South America,Colombia,None,2020-03-19,16.78310502502007,0.7560806435301803,9.99999977438498,2.9999994674484434,0.05000000087744161,0.10606628696256777,0.1000009967133754,1.4456938623885742
0,Africa,Congo (Kinshasa),None,2020-04-01,5.483983511100738,0.9108498330992058,-9.999630173951303,1.0000094064048377,0.4999990185391582,0.07122387464237362,0.10000007543320504,0.9152322228021489
0,North America,Costa Rica,None,2020-03-21,21.23144522114584,1.193827363421257,-7.566778300132038,2.999995628693574,0.05000000617622509,0.01000000080964816,1.4755430897991002,0.5328209262106357
0,Africa,Cote d'Ivoire,None,2020-03-27,13.955880161983057,0.7500127770101855,4.851382528559457,2.999996716601325,0.18644060441825125,0.012750346045748776,1.6000753315669454,0.14172625437543404
0,Europe,Croatia,None,2020-03-19,21.09339942796442,0.7500003808923459,-2.4638704470632935,1.8679391999597126,0.05000000918730888,0.036115734633088085,3.776889006942214,1.4201133901400338
0,North America,Cuba,None,2020-03-28,4.261562908060666,0.833642138817031,5.230296393716296,2.999989352556596,0.05000033726776661,0.08291853627851062,0.754111686643413,0.6115915361073909
0,Europe,Cyprus,None,2020-03-23,10.485339825137409,0.7500017158788367,-9.999975779864712,1.4162033273137333,0.499999993161445,0.017525160649608358,2.5743360974850593,0.10000062459117665
0,Europe,Czechia,None,2020-03-13,64.24887979787903,0.7500000062207451,7.0041529805558485,2.9999999887490447,0.05000000035384873,0.04918830487379296,6.532646200944954,0.10000004460912718
0,Europe,Denmark,None,2020-03-10,52.77606128665922,0.8177954386704461,9.999999840626597,2.0313505336795172,0.10728009303048748,0.06661768060778427,0.10000020288605936,0.6596583878791052
0,Africa,Djibouti,None,2020-04-08,26.489435553675843,1.2499985272075356,3.2956930381344844,2.9999989419092272,0.1111310512031629,0.01000001241884004,2.9495884837849604,0.1000000676761216
0,North America,Dominican Republic,None,2020-03-21,16.82404298404563,1.205072745472421,-9.999998617471523,1.000000048569524,0.4757194748920319,0.05839816099365764,0.1000004223138906,3.6135331692236354
0,South America,Ecuador,None,2020-03-18,15.952158446776139,0.7500000050215201,9.99999839388047,2.216823253578105,0.4498716659074894,0.054653727936663,0.10000058745283072,3.9781099470204966
0,Africa,Egypt,None,2020-03-14,15.039179015694392,0.7966331243613465,9.999999992101746,1.0000000088531862,0.2756565208536211,0.09121487042308048,1.5540364527428707,0.10000027508051883
0,North America,El Salvador,None,2020-04-09,2.8292181594541055,0.9453345773899368,-9.99990582077623,1.000009003096347,0.05000003249541197,0.016932465065814615,0.7427996847918877,0.3722537158968346
0,Europe,Estonia,None,2020-03-14,60.47835669028682,0.7500001019068926,5.9696240066144615,2.999999836609914,0.05000000118277175,0.04375247810337178,1.8498035382844034,0.10000053583276294
0,Europe,Finland,None,2020-03-13,49.44559790380318,0.7500001034716249,4.753102553964343,1.2030957777270535,0.05000000108647573,0.045420766699676464,2.5328568405501497,0.10000004708723001
0,Europe,France,None,2020-03-01,83.75181828546077,1.2499999988065131,4.5187437432270094,1.0000000000157105,0.11379740708537088,0.2001069738718514,5.109150660733347,3.4598135393032474
0,Asia,Georgia,None,2020-03-30,10.872573353813184,0.7500024128231495,2.8124598724831196,1.0000002806166497,0.3905504748013524,0.011934300050202568,0.10000066875039555,0.4119228114350841
0,Europe,Germany,None,2020-03-01,134.28174974039226,1.2499999963591502,9.999999980151554,2.354360717968595,0.05000000360695581,0.051601470746344066,6.933497328805262,1.9540647855708053
0,Africa,Ghana,None,2020-03-26,6.49152821598713,1.087262308509712,7.860349736444865,2.999999655285809,0.1845913523303328,0.010000004826267745,0.2735353335183605,0.10000027924222513
0,Europe,Greece,None,2020-03-13,9.814595075720764,0.7500001475467477,4.394528074365912,2.9999999902700996,0.15272663208555487,0.055773100879606005,2.2109735853365864,0.10000066439222183
0,North America,Guatemala,None,2020-04-10,5.100768451366792,1.0011457359692084,9.999901365685044,1.00000922582945,0.10325604615001555,0.04356428462354,0.1000000727077793,0.3363230199447118
0,Africa,Guinea,None,2020-04-04,21.973046929949636,0.8403793549688987,4.394006966884735,2.999998236815775,0.05000005388574075,0.014049882892708879,1.5878169827364073,0.1000001740564866
0,North America,Honduras,None,2020-03-29,10.725145321724057,0.7500001413398366,-9.99999640730281,2.9999996284653365,0.08425102994255597,0.13322392648390602,1.6835856921953465,0.8848877742872545
0,Europe,Hungary,None,2020-03-21,13.105588637619565,0.7500001719287788,5.6457177704696395,1.3319840724363656,0.05000000796377539,0.21783655770260335,2.872585521663998,0.3566700737409265
0,Europe,Iceland,None,2020-03-12,18.20953023502798,0.7500000120523861,3.8386302566427064,2.9999999697957946,0.050000000039848606,0.010000000004824858,3.6589610953186247,0.10000004153062078
0,Asia,India,None,2020-03-14,14.435344308699936,1.249999994779913,6.235402463947784,1.000000004557197,0.05000001889741959,0.10918478330184678,2.5556194929568394,0.23925436704889463
0,Asia,Indonesia,None,2020-03-15,11.479472268400507,1.2499999861118225,-3.5397276556511663,1.000000005426351,0.49999993219549793,0.1004742909854454,0.10000012937188352,1.9885017599980017
0,Asia,Iran,None,2020-02-26,17.456862592791975,1.2499999998811577,8.894792222040186,2.081075817857147,0.4999999997749601,0.06722668001962713,9.99999999928439,9.999999999969122
0,Asia,Iraq,None,2020-03-13,7.604871142895223,0.75000006906928,9.247422174236643,2.9999998888091826,0.49999998387665484,0.05684418933993796,2.841751027653684,0.10000129104057254
0,Europe,Ireland,None,2020-03-14,50.39387412372309,1.2499999930786878,0.5188342213670727,1.000000003791017,0.09623789342945173,0.07034646907091163,0.10000007633772202,2.0393451847895196
0,Asia,Israel,None,2020-03-13,44.35879691979036,0.788538745387532,9.656135165007631,2.9999999922937657,0.05000000038021308,0.022896448059237157,8.662335373733775,0.10000002449670886
0,Europe,Italy,None,2020-02-23,27.312569061763796,1.249999999858392,9.999999999838094,2.079839501253851,0.22806779598789262,0.14513001577734108,0.10000000660817254,3.736467552169562
0,Asia,Japan,None,2020-02-21,30.397688641687886,1.2499999998518576,7.435723173299973,1.0000000000312135,0.050000000853123464,0.04455937233454261,0.10000000004607495,0.10000000001546068
0,Asia,Jordan,None,2020-03-22,11.756357283498197,0.7500012302522024,-9.999965706185078,2.999995344943906,0.24770148390574973,0.019101331383690152,0.7200841660461003,0.8335422721303078
0,Asia,Kazakhstan,None,2020-03-26,14.177017959317455,0.7500001615645426,4.808202829021678,1.0000000389032861,0.1256149094557858,0.017907451925646228,0.10000028201623201,1.5349152487707116
0,Africa,Kenya,None,2020-04-02,4.137790461519567,0.7621809505675837,-5.213754438388116,2.9999981473950936,0.05000074616810882,0.09144375025454292,0.7349584327417606,0.3067678820189287
0,Asia,"Korea, South",None,2020-02-20,11.288614077312554,0.750000000193619,1.7541879150589192,2.9999999990869477,0.05000000001522938,0.024963071854562792,9.999999994425734,9.99999999626463
0,Europe,Kosovo,None,2020-03-31,26.341970272506913,0.9262765836983408,8.519323019557376,2.999999883705044,0.050000818033096216,0.07155088360904699,0.44781125719103193,0.10000013930698566
0,Asia,Kuwait,None,2020-03-14,64.2967556263208,1.0772305321521585,9.99999924225905,1.1674467325667335,0.05000000004723491,0.010000000006003066,0.10000000721775047,0.10000000229053131
0,Europe,Latvia,None,2020-03-20,22.447494823597115,0.7500013053030322,-6.838159299747669,2.9999954248292746,0.05000000777843485,0.01225146830290383,2.9965571760229572,0.1000003942313959
0,Asia,Lebanon,None,2020-03-15,12.187421229851077,0.7500008041477395,-9.999993794363451,2.035793325415359,0.14392159581145567,0.03344896059663666,2.9194187687612203,0.10000000398955032
0,Europe,Lithuania,None,2020-03-22,7.497960128713484,0.7500003975859038,-1.0563674279082829,2.9999995291772605,0.05000008601546245,0.05173893453119761,1.7424738369788326,0.9835977628631564
0,Europe,Luxembourg,None,2020-03-17,8.090487764543173,0.7500000233287764,-4.48156987387678,2.999999917486393,0.05568645279784001,0.03368152874641216,9.999999774543635,2.2345811092401364
0,Europe,North Macedonia,None,2020-03-22,12.561242483918143,1.1606435148685985,-9.999982848077616,1.000000760124861,0.1231132104855367,0.0676404921568935,0.4806526784774098,0.7180459213822521
0,Africa,Madagascar,None,2020-04-11,,0.7500006596444542,-9.999995071658905,2.6692714623059888,0.050000001099293354,0.010000000193136719,0.10000000175104092,0.10000000026910759
0,Asia,Malaysia,None,2020-03-09,23.905317239719857,0.9070348513377453,-0.3509309681767468,1.5085381121273587,0.05000015882852329,0.03292031508786064,3.9525590552579635,1.2882756104261501
0,Europe,Malta,None,2020-03-23,10.946480156025263,0.7500001069482816,5.040425676888551,2.9999998231610387,0.05000001972360492,0.014834994513507803,0.5442006685105493,0.10000007495095467
0,Africa,Mauritius,None,2020-03-28,7.636724403123431,0.750000088929561,-9.999997484969814,2.9999996154744886,0.499999844693754,0.023716782282152137,0.9658256202795245,0.7969388747179659
0,North America,Mexico,None,2020-03-19,35.688377687223685,0.9632615103750498,6.034707751415451,1.000000023968391,0.050000072703565934,0.2222776370974906,3.841835476680132,0.10000098161520125
0,Europe,Moldova,None,2020-03-23,20.1573611569113,1.0424476065278867,5.526006793132727,2.9999993520034356,0.1135608302000702,0.03950401298806345,2.5472973391402554,0.10000000585221566
0,Europe,Montenegro,None,2020-03-31,13.44386749416932,0.7500001439485217,-9.999994194528258,2.9999984690300754,0.050000003525034815,0.015195699715438816,0.15930705190020752,1.0863311599984748
0,Africa,Morocco,None,2020-03-22,14.224139370210924,0.75000190493501,4.8743309382609,1.0000000130448936,0.49999994058082564,0.06898216599931943,0.10000098892234448,2.24925874423391
0,Europe,Netherlands,None,2020-03-06,51.13444964358877,1.2499999973795721,6.747504194901274,2.0090339457864723,0.16540221085765902,0.14328834427889134,3.3070335427610087,0.9751513075643415
0,Oceania,New Zealand,None,2020-03-22,60.98339142279148,0.7500000173540797,-9.427581475950051,2.9999999320889765,0.05000000022879273,0.010750682393201042,8.729400889752936,0.10000001868983072
0,Africa,Niger,None,2020-04-03,9.726748421496099,0.7500002138088097,-9.999996223513422,2.9999990482435583,0.29636825012906026,0.02279809056069734,2.6083322219912937,2.0073991206066863
0,Africa,Nigeria,None,2020-03-29,8.899337100085404,0.7500002720502145,4.129742508462826,1.000000137683933,0.05000002414773611,0.08213589503694517,0.10000012465818907,0.5084265070720236
0,Europe,Norway,None,2020-03-06,34.102804660934154,0.7500000002499072,8.448781094400395,2.999999992552411,0.05000000020549337,0.03436179812748101,6.2251515522787395,0.2595068504061702
0,Asia,Oman,None,2020-03-26,10.020868934225108,0.8925084220903963,9.99999377824426,1.000000370753902,0.11582736886446324,0.010000000036841459,0.10000026015088916,0.44657946625175166
0,Asia,Pakistan,None,2020-03-16,7.014872584739678,1.249999498517538,-8.188837808420057,1.0000001448844942,0.050000004682513366,0.04480669352399188,0.1000060963512662,2.7439661508956514
0,North America,Panama,None,2020-03-19,14.054828996347766,0.7500252092341584,7.219209152867526,1.588849609543884,0.34044532829232893,0.031056685801360673,1.4401666287810464,1.884437280495
0,South America,Paraguay,None,2020-04-05,4.10775087998909,0.8774129187664946,9.999945931177074,1.0000061670638667,0.2843213730007977,0.0365144157890447,0.1000000027005867,0.1709476915151545
0,South America,Peru,None,2020-03-17,14.512837864730965,1.2499999992722057,9.99999999409199,1.1932624546891348,0.4999999993314144,0.029057255111931947,1.6894975316635492,0.10000002742383761
0,Asia,Philippines,None,2020-03-14,13.334622648090733,1.249999388458895,5.691500297083861,2.9999992961610435,0.050000043694886705,0.1476791671340319,4.547220344042543,0.23469154168080572
0,Europe,Poland,None,2020-03-14,15.33546858634633,1.2499986958159215,6.387633574319456,2.5768010722951584,0.05000081274797201,0.09211259408222193,3.4196485096335167,0.28205617314678993
0,Europe,Portugal,None,2020-03-13,29.50808875920664,1.249999996969482,3.250701450880081,2.5232802393292943,0.050000498188563725,0.07480179089067752,6.458577802804448,2.8151068839941655
0,Asia,Qatar,None,2020-03-11,44.57441344224325,0.991325593598531,9.999999992437855,1.0000000001363611,0.05000000000082001,0.010000000000079395,0.1000000000509542,0.1000000000154722
0,Europe,Romania,None,2020-03-14,22.800333195776968,1.2499999249642986,5.204974541467835,2.16949593063637,0.21582585615018365,0.06452779870000154,2.826484984092472,0.10000005767236958
0,Asia,Russia,None,2020-03-17,16.18642907201766,1.2499999998599016,9.999999999918709,1.0000000003774352,0.05000000329761079,0.031504707174803116,2.599577030654326,0.6512505338269686
0,Africa,Rwanda,None,2020-04-04,,0.7500003496895153,-5.288738624953513,1.000015226113539,0.05000000011820867,0.010000000018149295,0.10000000097611783,0.10000000016911871
0,Europe,San Marino,None,2020-03-15,8.544828690681308,1.033730415288182,-9.999999384718565,1.0000002979407747,0.499999649606317,0.10054786226101775,0.10000020880588122,0.43582432603594173
0,Asia,Saudi Arabia,None,2020-03-14,33.694564930406294,1.2499999967432842,2.887718057916942,1.0000000016230262,0.4999999959997717,0.014799704523239778,0.10000009046538395,0.7975992414005866
0,Africa,Senegal,None,2020-03-26,9.868933324213819,0.7500000287476155,-9.999999682702457,1.0098021547883966,0.130403405120227,0.010000000354088252,0.10000000876256195,0.5536315536875532
0,Europe,Serbia,None,2020-03-19,36.53552189025229,1.2499999699779856,-4.256651323357998,1.0000003148485732,0.49999997990421985,0.02426647249215322,4.605619676490409,0.16406030115233175
0,Asia,Singapore,None,2020-02-29,22.81139373424147,1.049519519376411,9.999999994336646,1.0000000001696439,0.05000000000428486,0.010000000000218383,0.1000000000881856,0.10000000004243759
0,Europe,Slovakia,None,2020-03-18,43.40108040832063,1.2407535584584386,-9.999989362329922,1.0000009185070937,0.05000000630133656,0.010839745317180429,0.10000226386914904,0.6198966579197696
0,Europe,Slovenia,None,2020-03-13,47.68740448840345,0.7500000032787889,3.9492541018015004,2.999999990894356,0.05000000001071556,0.08023759888269022,1.4880852327072243,0.1878617400774714
0,Africa,South Africa,None,2020-03-18,61.29094100920396,0.8813098574802238,-9.999999435743451,1.0000000264412072,0.05000000049474317,0.029527085872764577,0.10000002830256813,3.5576633753633224
0,Europe,Spain,None,2020-03-02,110.17995778647267,1.2499999999564961,9.99999999991464,2.497673433390096,0.29203097006238915,0.11573831002922301,0.10000000398254622,6.540704050043248
0,Asia,Sri Lanka,None,2020-03-24,14.000595882872794,0.7500013953930245,-9.999978217996693,1.0000019309104444,0.18733286959813739,0.03677392523539965,0.4042234174653458,0.10000027437284498
0,Europe,Sweden,None,2020-03-06,116.9833503245715,0.8524944527380547,9.999998896679953,1.0408223986168696,0.050000000059514486,0.222514506109688,4.293391591656897,0.1000018381294717
0,Europe,Switzerland,None,2020-03-05,36.71964336146949,0.8661422337567962,9.999999994704126,2.999999999907844,0.05000000000708618,0.08288152258909406,9.999999970552732,1.59615821128285
0,Asia,Thailand,None,2020-03-15,29.25112376730013,0.7500000366917925,0.3117793104091915,2.9999998610751955,0.05000000549272275,0.028659008081006264,8.561048497546201,0.10000021967406822
0,South America,Trinidad and Tobago,None,2020-04-04,2.558451601314652,0.7500000002874744,-9.999999996244702,2.9999999992753192,0.499999997520872,0.026269477319453248,0.10000000002933228,0.10000000001629585
0,Africa,Tunisia,None,2020-03-24,5.1756147262486145,0.7500471341845848,-9.999989881691366,1.5713528495458593,0.11796022063355906,0.055224891930801566,1.2783287658265075,1.9689450374415807
0,Asia,Turkey,None,2020-03-19,10.484868536502507,1.249999999623084,6.1026676654178225,2.396365531275541,0.4999999986875849,0.025332205376560765,0.10000003693512946,8.857459957654594
0,Europe,Ukraine,None,2020-03-25,8.735648937871131,1.2499999068695755,-2.8271804006526757,1.00000002507436,0.4999999291424603,0.0323215540628752,0.10000027566205828,2.3176815996599056
0,Asia,United Arab Emirates,None,2020-03-18,15.614890744979995,1.2499998496897158,9.999999372742678,2.4691687160149827,0.1383867052547078,0.010000000202300382,0.10000074606425906,0.37984745721508245
0,Europe,United Kingdom,None,2020-03-05,76.41043551248842,1.1427306353425295,9.999999996351727,1.1438869723006495,0.08476552607931662,0.249999999378745,9.999999998527764,0.10000000121215151
0,South America,Uruguay,None,2020-03-21,16.832351675744935,0.7500014534997476,-9.99994346426375,2.999992925595285,0.05778125544279093,0.02854945711230865,1.6579003537426653,0.5895688670315701
0,North America,US,Alabama,2020-03-20,34.01225504453783,0.7801878167271118,9.999998619725675,2.6403209246427886,0.17844044532251366,0.042149322630186836,0.10000360685327632,1.8485455392473307
0,North America,US,Alaska,2020-03-28,8.199686241418691,0.750000151647387,-4.080233130014937,2.9999989077280294,0.2630545503311936,0.023068775477729033,1.2174073558939544,0.10542807190116853
0,North America,US,Arizona,2020-03-21,10.372889907058003,0.8874866424822918,-0.35968253072357687,1.725592050675407,0.07679807884813979,0.06864001931260319,7.076665349967391,1.9474769448799494
0,North America,US,Arkansas,2020-03-21,7.535623022901404,0.7500002445685229,-0.9366618681135727,1.0000000725142373,0.15322351780971383,0.029291858580701036,0.10000036705306181,1.7434300255426618
0,North America,US,California,2020-03-08,7.947634303211811,1.2499999979883232,9.999999996388807,2.1700455611873166,0.0500000000955756,0.08044363110553981,3.3734926764669857,0.10000000052819771
0,North America,US,Colorado,2020-03-14,13.94699993135538,1.2499999737301029,4.392129692376206,2.5329633715316002,0.06625959217118138,0.08320733755359945,6.208164224475485,0.1000000068604741
0,North America,US,Connecticut,2020-03-19,10.719193234170854,1.249999983249971,7.271631194971226,2.9999995152816306,0.050000003210480426,0.1603520754366131,3.6225917195428377,0.8670332866092519
0,North America,US,Delaware,2020-03-24,11.35799430633238,1.0833776553972319,6.229944354874305,2.8097940822563445,0.17460767076934655,0.03746564115141431,2.1940324060785867,0.10000048510025869
0,North America,US,District of Columbia,2020-03-23,8.47832096832377,1.2499965379016609,1.28031821582869,2.7468459827232596,0.050000021189935996,0.08652459700752564,3.9045798960784612,0.11088628622451671
0,North America,US,Florida,2020-03-15,9.079672463021348,0.9298347246668696,9.999999998460515,2.9999999977122354,0.050000000199615674,0.06708683245096402,9.999999981049445,1.8763744611010906
0,North America,US,Georgia,2020-03-16,10.969140015787316,1.2499999960901835,6.684801994646261,2.862246822141001,0.4685432380286777,0.04285991507123396,4.046484911809684,0.9877488594374592
0,North America,US,Hawaii,2020-03-26,12.662366610421637,0.7500011063210505,-9.999984672837098,2.999998573593537,0.1274325729162644,0.022602257557945878,2.360340468323745,0.551570958896394
0,North America,US,Idaho,2020-03-25,17.54642086144873,0.7500000123376094,-9.999999713680273,2.999999957419163,0.05000000659463582,0.05441813432296385,5.9957589639457085,1.9892047641840511
0,North America,US,Illinois,2020-03-16,12.680560178516867,1.2499999621472715,5.511016604359856,2.101679622759196,0.05000000032170952,0.10841644371097439,7.413011640870833,2.0080449291431393
0,North America,US,Indiana,2020-03-21,7.349572224409865,1.249999938331865,1.9313023810674559,2.882891119122505,0.050002078525566714,0.1280720674904245,9.276631766303554,2.315444325192646
0,North America,US,Iowa,2020-03-23,10.166972741335524,0.7500022782638284,6.231627752043507,1.0000000807908567,0.05000009096052914,0.07699405567382687,0.5873757076620657,1.5628213893827319
0,North America,US,Kansas,2020-03-24,6.889614399011256,1.2499891416621927,-0.7456615702575613,2.9999987902898364,0.06043753157086422,0.10616881743139338,1.9537489012272484,1.433949205223468
0,North America,US,Kentucky,2020-03-22,18.28515041582723,0.7500007960086279,9.195995033191236,2.797914184986801,0.3090288799809588,0.0634886476579254,0.10005149537035951,1.7297531056830202
0,North America,US,Louisiana,2020-03-15,18.982956966691788,0.8767412261334461,9.999999979809617,2.999999999291563,0.13023261061121194,0.06946387039929741,9.999999996346979,2.999061399735298
0,North America,US,Maine,2020-03-23,11.992589912566299,0.8237643760011137,-9.999940518920589,1.0000014166968088,0.0500000365818681,0.07483380340117449,1.0866943981682078,0.7626796867906777
0,North America,US,Maryland,2020-03-19,17.21303189383918,1.249999987924394,8.817045845857773,2.9891624116350304,0.050000001065658564,0.10269177191710525,3.33264395547009,0.19921774809520096
0,North America,US,Massachusetts,2020-03-12,66.36379577882546,1.24999999950855,9.999999997484387,1.7726442085911527,0.050000000077957595,0.1049628680885223,4.269648695303469,0.10000002743020402
0,North America,US,Michigan,2020-03-19,16.493654266017018,0.7727084652712426,7.599844849531431,2.9999999935110293,0.05000000031183007,0.168769269093638,9.99999979081941,1.762482409360574
0,North America,US,Minnesota,2020-03-20,41.61936799262858,1.2223340901183744,-9.9999982803967,1.0000002474811651,0.050000000034081685,0.1219861411939167,0.10000216654557949,1.3873558621764355
0,North America,US,Mississippi,2020-03-21,16.902027194766553,1.2499994125683984,-9.999997290798595,1.1024704163046126,0.07560703541021306,0.0736217878772218,1.9193705476511354,1.6322921472622278
0,North America,US,Missouri,2020-03-22,7.383062370462909,1.193792586218981,0.14769917530952367,2.999999943434876,0.06067365695576663,0.073555199743307,8.745652667871052,0.9571887776441511
0,North America,US,Montana,2020-03-27,10.075314086267172,0.7500001550814357,-9.99998661535476,2.9999966822962225,0.4999983930122552,0.016971778582722398,1.1535954951106253,0.6162265850097622
