"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",2.343403272513855,-33.491530956351184,1.1787328399230999,17.229090966768258,0.08340678285355811,2.8770818928811677,0.09254249432056691
"Europe","Albania","None","2020-03-23",1.6445629360671061,-26.39077395891366,1.537385720419709,10.417201370893874,0.06183316421998194,2.125947344840978,0.13194848397483425
"Africa","Algeria","None","2020-03-21",1.1533345403606547,-12.505733631923336,1.199339750650398,6.271628436109669,0.1809913216980902,6.92465186964442,3.5109432412655863
"Europe","Andorra","None","2020-03-22",1.1546684125374693,-22.946820290750818,2.704253854372131,5.983558854374099,0.06039543470828615,3.111498658217788,0.48351333718443434
"South America","Argentina","None","2020-03-20",0.6615452494056293,-11.252593758751864,0.43687717013728167,16.734331105643903,0.10975885119848638,3.760234027790338,1.4272862722117754
"Asia","Armenia","None","2020-03-19",1.7526446604737618,-32.241067010396044,1.0728579844578412,12.98519183830738,0.02971946731678121,2.4325601341796523,0.07540425740066635
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.5469687265486504,-41.390087050561945,4.549646365185468,20.021113038475246,0.026233233712639855,0.04406532802971157,0.04358201335144785
"Oceania","Australia","New South Wales","2020-03-14",1.3059816865803195,-3.4203393173464796,4.675146544504775,15.77654645175708,0.015117089088064587,1.804386556869061,5.437508353782846
"Oceania","Australia","Queensland","2020-03-19",0.3299946111248697,-13.052921485188683,3.8105313129200518,16.566159292614802,0.00899251739797359,4.526178437788749,0.8234344879878917
"Oceania","Australia","South Australia","2020-03-22",0.32718523827839935,-31.51439040016203,3.8225658612542497,13.673326552563383,0.012395531728433228,1.6499552283158385,1.5243180161658385
"Oceania","Australia","Tasmania","2020-04-09",0.48101789681782336,-27.01304629287468,2.6815822953866624,16.50382094434142,0.08852918533276141,0.7087700140165836,0.37003841743868604
"Oceania","Australia","Victoria","2020-03-18",0.46424351972224953,-11.444973062867275,3.6301873308308217,16.320335818890896,0.01897083765374536,7.984586402066173,0.10332772721019537
"Oceania","Australia","Western Australia","2020-03-22",0.3532632654800259,-23.649495094249207,2.9678309020565976,16.852309959262534,0.01945136885689103,2.8323837811324406,0.5181428790224475
"Europe","Austria","None","2020-03-08",1.7406800329180516,-2.4411589601428414,4.089648495653406,19.36222542547602,0.05747462110557144,14.993408778973183,5.491433926044154
"Asia","Azerbaijan","None","2020-03-26",1.1490158577632104,-4.809189688449288,3.134709812187599,17.27228834903072,0.024738739141056915,4.822663247906173,0.43994474653037163
