"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Missouri","2020-03-22",1.0167389220955938,2.103063751205202,1.62447380066833,0.06425725782711275,2.869595512097384,3.3712789744699174
"Montana","2020-03-27",0.6378230542249604,-3.3691295800181766,2.7292913484818473,0.057567145342983544,1.887373928635973,0.16637652491209942
"Nebraska","2020-03-27",0.762378520574946,-5.1657160125929575,3.0554890740325553,0.05468934162769685,5.1309714138549305,0.13129704613219087
"Nevada","2020-03-20",0.7414138421223538,4.110943903592494,2.8504960741604974,0.08562322850317229,5.257179345721301,0.13552744218417404
"New Hampshire","2020-03-23",1.1099399111249482,-6.714522890685194,2.0032449724235453,0.037990074053377426,4.330967634607591,0.1504829211541436
"New Jersey","2020-03-19",0.8897757900962171,8.007950295555993,1.9563817973036703,0.08974779839609984,5.312836798181256,3.5421804980806546
"New Mexico","2020-03-24",0.8220614912276121,-4.953769433784358,2.2367048930489446,0.059863614926258475,4.897484040029178,0.1408118336031028
"New York","2020-03-19",0.7651934864848707,4.4757302576223825,1.9297270329062828,0.08459057232169775,3.683742148269664,4.019922241118723
"North Carolina","2020-03-19",0.8864640880604078,6.098476939223491,2.1480710896876127,0.028260391000402264,2.691093577460724,1.7718153371214493
"North Dakota","2020-03-30",1.1311030971591003,-10.445413640023482,1.0930592864770423,0.009714712379104403,2.0980389890511013,0.15298622658197647
"Ohio","2020-03-19",0.7822842145918967,7.12469687783579,2.6361462725570814,0.10505837508680342,8.874040181467683,0.519387969387091
"Oklahoma","2020-03-24",0.757919631116775,3.078135803182825,2.3914755041031217,0.13693250323179212,7.181808363687621,1.685079225603695
"Oregon","2020-03-20",0.9369181752393493,-1.469408238276986,2.3439107716324084,0.07725237105914243,5.965336246807897,0.1718614206768959
"Pennsylvania","2020-03-19",0.9931849174011693,10.842750503279095,2.1512275851972023,0.059514332410370366,4.236903187361341,2.0757160449651866
"Rhode Island","2020-03-23",0.8665485861145813,2.5165008600199457,2.518492174160139,0.08053487822121923,4.843024044034111,0.17033091287960114
"South Carolina","2020-03-20",0.7716463848576688,7.5088228111833635,1.104833608644669,0.07108020476168328,4.843322251179238,1.0690498144918608
"South Dakota","2020-03-30",0.8861208172203484,-4.64490177833741,2.207951910978062,0.0373042217715184,3.60688028524153,0.13815019063970704
"Tennessee","2020-03-19",0.9846854844401814,-1.513444126772996,1.2893765426993173,0.03981904681722359,2.1979237273515,2.805236162367304
"Texas","2020-03-19",1.1816989449478608,2.0349441743018675,1.7357655935219705,0.054351191295756524,0.9428388673211323,3.2275547593960283
"Utah","2020-03-20",1.2960927271962193,-5.3362654563832335,1.7718307964744238,0.01965815256192485,4.343634943057322,0.5926796544705436
"Vermont","2020-03-24",0.8655890532188102,-8.027097863265366,2.65771961706233,0.10763716218384103,10.094098019274652,0.17016450788805942
"Virginia","2020-03-20",1.1402725030185445,2.6630575011422044,2.075911713949323,0.053059641844163764,8.186880098780708,0.10661861113133725
"Washington","2020-03-19",0.820749384835576,-0.8988563139016716,2.7859918252934706,0.11570477228231929,7.8572899189344625,0.6565270672908516
"West Virginia","2020-03-28",0.8878263672100064,-5.471668582563346,1.596811045674202,0.035979571504666366,2.662044206961357,0.11902441695031682
"Wisconsin","2020-03-19",1.0192864094181415,-0.35120735158559335,2.2303446716088624,0.07837450081025794,4.542673540909265,0.964943838174553
"Wyoming","2020-03-31",0.7130870458949922,-5.797644309025229,3.1415974425270785,0.0095,0.4348534929878813,0.4913084043719354
