Continent,Country,Province,Day,S,E,I,AR,DHR,DQR,AD,DHD,DQD,R,D,TH,DVR,DVD,DD,DT
North America,US,California,2020-09-21,34491322.30225292,235563.19059930588,97276.61986256565,427738.71705944464,24530.843189591556,90894.477375132,27066.987050679218,1015.0120144004707,5751.734748269334,4022061.79178447,89001.32406321839,140640.92661855617,4010.050472432294,253.75300360011767,17800.264812643672,937612.1774570413
North America,US,California,2020-09-22,34461393.3622255,233034.50659606553,96152.11609363125,424579.45406414603,24389.66287833876,90223.13398863105,26957.023488689778,1010.8883808258666,5728.367491346578,4058998.1442144015,89756.34057841111,141648.39045254374,3980.4323818513694,252.72209520646666,17951.26811568222,944328.6030169582
North America,US,California,2020-09-23,34431809.90840408,230535.71197996347,94977.38220535137,421395.6723597668,24245.76958326642,89546.58037645045,26843.707632710943,1006.6390362266604,5704.287871951076,4095649.170473675,90508.17007654608,142646.0999223178,3950.584428372814,251.6597590566651,18101.634015309213,950979.9994821188
North America,US,California,2020-09-24,34402670.54607835,227928.87884734644,93904.72779880298,418087.3732020909,24095.652976096484,88843.56680544432,26725.43041518687,1002.2036405695078,5679.153963227211,4132028.659811464,91256.8064614164,143630.6654182649,3919.5691237696024,250.55091014237695,18251.36129228328,957543.7694550992
North America,US,California,2020-09-25,34373998.63147782,225182.14929708414,92971.16863588979,414632.0794690489,23938.55322667634,88109.3168871729,26601.880966975805,997.5705362615928,5652.899705482359,4168136.5799895204,92002.16980806584,144601.23151767615,3887.1757450223336,249.3926340653982,18400.433961613166,964014.210117841
North America,US,California,2020-09-26,34345690.58145118,222442.93953162144,92017.66551830244,411139.33836624026,23778.39485755585,87367.10940282607,26474.93667881489,992.8101254555585,5625.924044248165,4203949.246303548,92744.05372020756,145561.25440496692,3854.431297183503,248.20253136388962,18548.810744041508,970414.3626997796
North America,US,California,2020-09-27,34317716.09651787,219754.89586819214,90997.93452081695,407642.85836336395,23616.412174799978,86624.10740221485,26345.205911651752,987.9452216869407,5598.356256225998,4239456.8586773705,93482.32908580177,146511.7221927935,3821.651797156537,246.98630542173518,18696.46581716035,976750.8146186232
North America,US,California,2020-09-28,34290069.974442646,217125.92176536165,89905.00375202292,404149.8029110031,23452.897935684818,85881.83311858817,26212.862203545745,982.9823326329655,5570.233218253471,4274654.593249441,94216.89507081604,147452.76300119897,3788.904402290654,245.74558315824137,18843.3790141632,983024.4200079931
North America,US,California,2020-09-29,34262772.093427494,214528.20157082527,88771.1875582584,400640.80778302776,23287.203963946075,85136.1716538934,26077.64456021193,977.9116710079475,5541.499469045036,4309542.5992401615,94947.67910212497,148383.64552330258,3756.007572965885,244.47791775198687,18989.53582042499,989230.3034886838
North America,US,California,2020-09-30,34235867.41211166,211898.20052140814,87668.0865236099,397069.98107659473,23117.741149779034,84377.37097877638,25938.85745502108,972.7071545632906,5512.00720919198,4344125.998951881,95674.63686751027,149302.77902529956,3722.5310725930754,243.17678864082265,19134.92737350205,995357.8601686637
North America,US,California,2020-10-01,34209399.92700303,209173.49254285562,86666.30401989273,393392.0488969767,22942.94235989799,83595.81039060756,25795.820205740365,967.3432577152637,5481.611793719828,4378409.9737283755,96397.7258011784,150208.59829302639,3688.0504584091564,241.83581442881592,19279.545160235677,1001396.6552868425
North America,US,California,2020-10-02,34183319.503794424,206424.63384405494,85690.1217994804,389660.46964403306,22764.743185999727,82802.84979935703,25649.471859968613,961.855194748823,5450.51277024333,4412382.027842057,97116.8102656316,151102.76221686119,3653.06690291281,240.46379868720575,19423.36205312632,1007357.7481124079
North America,US,California,2020-10-03,34157585.95149288,203707.99266468573,84678.6346674162,385918.80974603357,22584.728754801716,82007.74707103214,25500.575785370216,956.2715919513831,5418.872354391171,4446031.648394965,97831.76747646641,151986.61263525038,3617.9888413690646,239.06789798784578,19566.35349529328,1013250.0842350024
North America,US,California,2020-10-04,34132180.13309762,201049.92757019505,83604.15885887666,382188.14098637906,22403.686224220633,81214.97995960555,25349.53082139565,950.6074058023368,5386.775299546575,4479352.561019462,98542.49875689317,152860.76341419914,3583.0138217473036,237.6518514505842,19708.49975137863,1019077.756094661
North America,US,California,2020-10-05,34107102.30279771,198449.1360877221,82469.69000427327,378468.74872462807,22221.665366022986,80424.60910398347,25196.40004182802,944.8650015685507,5354.235008888454,4512342.420019822,99248.92784354402,153725.1561333086,3548.144519293388,236.21625039213768,19849.7855687088,1024840.3742220573
North America,US,California,2020-10-06,34082372.10597212,195876.654706098,81308.90312925249,374740.13189649663,22037.978565825106,79632.27802800554,25040.910754783097,939.0341533043661,5321.193535391408,4545002.808372243,99951.0008864729,154579.06008577568,3513.188736529656,234.75853832609153,19990.200177294577,1030533.0672385045
North America,US,California,2020-10-07,34058028.57918968,193275.85887584602,80186.15265469573,370961.0030138585,21851.200823093164,78829.21314044495,24882.45450270929,933.0920438515983,5287.521581825724,4577339.237724838,100648.6864491555,155421.0722783933,3477.759403254923,233.27301096289958,20129.737289831097,1036146.4818559553
North America,US,California,2020-10-08,34034120.88459038,190575.56818936716,79182.11290121205,367078.9701852332,21659.513207629978,78004.28116436208,24720.246853017088,927.0092569881407,5253.052456266131,4609359.395125865,101341.96606967383,156249.43302957105,3441.3653454865616,231.75231424703517,20268.393213934763,1041668.8868638072
North America,US,California,2020-10-09,34010614.582689725,187822.7998030446,78246.57213484564,363130.1359673519,21464.23595375979,77165.15389306228,24554.9396596625,920.8102372373438,5217.924677678281,4641055.106148519,102030.73883510246,157065.2713611712,3404.3450246939237,230.20255930933595,20406.147767020488,1047107.8090744748
North America,US,California,2020-10-10,33987447.21973693,185104.22415652892,77283.96985919162,359181.5130993124,21267.785737621463,76326.0715336039,24387.66124647203,914.5372967427011,5182.378014875307,4672412.761350173,102714.87796853756,157870.72758742012,3367.3266853060536,228.63432418567527,20542.97559370751,1052477.5172494675
North America,US,California,2020-10-11,33964583.49971375,182467.86857142547,76241.80429726175,355270.88853007264,21071.542504944366,75495.06381264045,24219.07114693322,908.2151680099958,5146.552618723309,4703424.206730473,103394.28690575834,158666.99482252667,3330.664579969431,227.05379200249894,20678.857381151665,1057785.9654835113
North America,US,California,2020-10-12,33942014.19985812,179924.63357390888,75109.14188547985,351407.7942961234,20875.883915890437,74674.15628792623,24049.379211143187,901.8517204178694,5110.493082367927,4734086.567985259,104068.89818335522,159454.3507404745,3294.4480715261566,225.46293010446735,20813.77963667104,1063035.004936497
North America,US,California,2020-10-13,33919756.170664184,177448.29289472324,73916.61727368187,347573.5075214882,20680.18534505416,73859.37034831624,23878.34560580861,895.4379602178227,5074.148441234329,4764402.250506557,104738.67343872991,160232.15757502217,3258.5016330139515,223.85949005445568,20947.73468774598,1068220.3838334815
North America,US,California,2020-10-14,33897852.33588226,174975.4934691819,72736.43332511585,343721.0504177235,20482.819881462576,73040.72321376624,23705.280814245732,888.9480305342149,5037.372173027218,4794378.939382581,105403.6034100954,160998.86211970306,3222.3848476661574,222.23700763355373,21080.720682019077,1073331.7474646873
North America,US,California,2020-10-15,33876371.69251887,172405.75543716762,71682.36111644196,339775.1902839186,20281.15832857529,72202.2279353327,23529.04563638038,882.3392113642641,4999.922197730831,4824029.599397734,106063.70793647594,161751.99572782536,3185.3924089117363,220.58480284106602,21212.741587295186,1078352.6381855025
North America,US,Colorado,2020-08-06,5503305.020479237,8381.803631296552,4044.7584797274094,23464.714506692453,1271.591657711065,4986.251832672146,474.9939426856299,17.81227285071112,100.93621282069634,202747.554048837,9940.562935469443,7288.332522292169,219.98169850024172,4.45306821267778,1988.1125870938881,48600.8834819478
North America,US,Colorado,2020-08-07,5502674.003121762,7885.342206657302,3812.1314052965713,22920.503870166318,1253.1359157678912,4870.607072410342,460.36908380598504,17.26384064272444,97.82843030877181,204755.4293057249,9989.385747456847,7329.135697988509,214.8797237828092,4.31596016068111,1997.8771494913688,48872.90465325673
North America,US,Colorado,2020-08-08,5502082.199777876,7417.004060193856,3589.1136260134526,22354.894436636976,1233.3173090358584,4750.415067785358,445.5120297399148,16.7067011152468,94.67130631973188,206715.50307030385,10036.662614979854,7367.630476077499,209.57713534347164,4.1766752788117,2007.3325229959703,49129.53650718334
North America,US,Colorado,2020-08-09,5501527.705393013,6974.837001775006,3376.459203009175,21771.65071526931,1212.2855590217828,4626.475776994728,430.50600894682503,16.143975335505935,91.48252690120032,208626.08037673758,10082.373462995705,7403.909952066075,204.10922545564978,4.035993833876484,2016.4746925991406,49371.3996804405
North America,US,Colorado,2020-08-10,5501009.25450705,6556.151335599091,3176.329803031466,21173.071045783512,1190.1403556116934,4499.2775972289965,415.3982763554468,15.577435363329252,88.27213372553244,210486.01453508358,10126.512975166754,7438.027930629561,198.49754105422045,3.894358840832313,2025.3025950333501,49598.852870863746
North America,US,Colorado,2020-08-11,5500525.482263387,6158.604405333118,2990.3673730590303,20561.48296167306,1166.9840632140356,4369.315129355526,400.2356779465107,15.008837922994148,85.05008156363351,212294.38750504822,10169.08170149654,7470.046378746611,192.76390276568495,3.752209480748537,2033.8163402993073,49812.309191644075
North America,US,Colorado,2020-08-12,5500073.375168435,5782.601631401189,2815.3523434032513,19942.31025015058,1143.033261330672,4237.740928156998,385.1345063617241,14.442543988564653,81.84108260186636,214050.0935537764,10210.074730393413,7500.140125702802,186.95915859516165,3.6106359971411632,2042.0149460786822,50012.93417135202
North America,US,Colorado,2020-08-13,5499650.331026923,5428.197452320945,2648.7491048522947,19319.987769775074,1118.4722354609225,4105.497401077203,370.1855312143358,13.88195742053759,78.66442538304635,215752.53274681664,10249.500348756443,7528.461672477121,181.12488534164132,3.4704893551343976,2049.9000697512884,50201.74448318082
North America,US,Colorado,2020-08-14,5499254.211058276,5094.909356420369,2489.097948254709,18697.933954119042,1093.4488355587891,3973.3109652502967,355.45616063284365,13.329606023731635,75.53443413447927,217401.39411268503,10287.373568644636,7555.133449111461,175.29313081986604,3.332401505932909,2057.474713728927,50379.556327409744
North America,US,Colorado,2020-08-15,5498883.3310980005,4781.730038375109,2335.993892122976,18078.569113714002,1068.0750996463128,3841.6959366642254,340.99089565771897,12.787158587164459,72.46056532726527,218996.65022786317,10323.715974041279,7580.248349145029,169.48658544106877,3.1967896467911148,2064.7431948082553,50546.988994300205
North America,US,Colorado,2020-08-16,5498536.461597679,4487.127399208476,2190.086682633513,17463.315436050503,1042.4272538135745,3710.954530160732,326.8113302414064,12.255424884052736,69.44740767629884,220538.5572167982,10358.555720853943,7603.869729614356,163.71858221297347,3.063856221013184,2071.711144170788,50704.46486409571
North America,US,Colorado,2020-08-17,5498212.827624972,4209.044546291446,2053.080793626673,16852.596985578122,1016.5457122186945,3581.1768594353503,312.9161512483239,11.734355671812143,66.49468214026882,222027.65475190274,10391.92753691448,7626.031411053288,157.99309673979488,2.9335889179530357,2078.3855073828954,50852.209407021925
North America,US,Colorado,2020-08-18,5497912.042052711,3944.9985215283364,1927.5600077917911,16245.970058362867,990.4397961610699,3452.2686374021096,299.28417419497686,11.22315653231163,63.59788701643257,223464.74355312707,10423.87215517168,7646.741982539051,152.30596929715188,2.8057891330779077,2084.7744310343355,50990.27988359368
North America,US,Colorado,2020-08-19,5497632.465978979,3694.5694406283965,1812.4346682410448,15645.44867204746,964.2079345212687,3324.657842810085,285.9501468557132,10.723130507089241,60.764406206839034,224850.3554756286,10454.42230357425,7666.095897364535,146.67608130044493,2.6807826267723103,2090.8844607148494,51119.30598243024
North America,US,Colorado,2020-08-20,5497371.679722145,3458.757932396853,1703.9493087233716,15054.734417802289,938.009300043685,3199.1310637829865,272.98539529646445,10.236952323617414,58.00939650049868,226184.9008812694,10483.605629715777,7684.248391102037,141.13813516689646,2.5592380809043536,2096.721125943155,51240.32260734692
North America,US,Colorado,2020-08-21,5497127.798120366,3237.8892536662393,1599.672176364574,14476.412816879914,911.9623687940083,3076.2377235869817,260.4361931602821,9.766357243510576,55.34269104655993,227469.02733324343,10511.45496564786,7701.319213488072,135.71637015824922,2.441589310877644,2102.2909931295712,51354.12808992049
North America,US,Colorado,2020-08-22,5496899.407618266,3031.687110691334,1498.399180939923,13912.04347348183,886.1482103469442,2956.309238114889,248.32632727033098,9.31223727263741,52.76934454494532,228703.58951935536,10538.007739715891,7717.3951827030805,130.42540756389218,2.3280593181593523,2107.6015479431776,51461.30121802054
North America,US,Colorado,2020-08-23,5496685.566266929,2839.2736591491675,1400.1538948741597,13362.16007475847,860.6104877862143,2839.4590158861747,236.65709762988976,8.874641161120865,50.28963324635157,229889.64925202067,10563.30597655907,7732.5301853714345,125.27025070086066,2.218660290280216,2112.6611953118136,51562.20123580957
North America,US,Colorado,2020-08-24,5496485.803723905,2659.1695041390194,1306.187553241493,12826.270390809199,835.3554577045559,2725.5824580469543,225.40731742235067,8.452774403338148,47.899054952249514,231028.47546826553,10587.3962971104,7746.745176561433,120.24628491383622,2.113193600834537,2117.4792594220794,51656.967843742896
North America,US,Colorado,2020-08-25,5496300.121253208,2489.293700182418,1218.9790537656017,12302.856274682323,810.3519702037222,2614.3569583699937,214.53331301121958,8.044999237920733,45.58832901488416,232121.5442297269,10610.329918596683,7760.028179785305,115.33927757514675,2.011249809480183,2122.0659837193357,51745.521198568706
North America,US,Colorado,2020-08-26,5496128.87262408,2327.1446507509363,1141.8892405691997,11789.633205023814,785.540727575877,2505.2970560675603,203.97471861967563,7.649051948237833,43.34462770668107,233170.49269564188,10632.161402016334,7772.342804537998,110.5278112970982,1.9122629870594583,2126.4322804032663,51827.61869691999
North America,US,Colorado,2020-08-27,5495970.177014764,2173.74247875594,1071.6007279678909,11289.219367190946,761.0364719969986,2398.959115528076,193.78073915024785,7.266777718134292,41.178407069427664,234176.11761872665,10652.921281131297,7783.814393355349,105.83643156741506,1.816694429533573,2130.5842562262587,51904.09595570234
North America,US,Colorado,2020-08-28,5495822.221866583,2030.1347927465267,1004.7645760463233,10804.155800440196,736.9502954811034,2295.8831075935414,183.99869182226078,6.899950943334777,39.099722012230416,235139.25134306634,10672.639853264434,7794.566362938699,101.28896062912679,1.7249877358336942,2134.5279706528863,51975.77575292467
North America,US,Colorado,2020-08-29,5495684.056621689,1896.148339712799,940.4428719283194,10335.108974873981,713.325634679179,2196.210657160721,174.63466491897182,6.548799934461441,37.109866295281506,236061.05796036043,10691.355608446607,7804.660565000084,96.89164663944354,1.6371999836153603,2138.271121689321,52043.0704333339
North America,US,Colorado,2020-08-30,5495555.032025687,1771.2352056107413,878.5000755220346,9882.082440569062,690.1815103024772,2099.942518620926,165.68068014246012,6.213025505342252,35.20714453027277,236942.81600964346,10709.109363865819,7814.136980795391,92.64452288033493,1.553256376335563,2141.8218727731632,52106.24653863594
North America,US,Colorado,2020-08-31,5495434.800127639,1654.4728153622204,819.603019519958,9444.416827576548,667.5125271225141,2006.9385758600165,157.11469261362652,5.891800973010992,33.38687218039563,237785.91847728507,10725.944263867219,7823.013721124347,88.54140775853011,1.472950243252748,2145.188852773443,52165.424807495656
North America,US,Colorado,2020-09-01,5495323.314280061,1544.5639328549855,765.2209093989106,9020.789845921885,645.2888739710702,1916.9178422584012,148.90059087219362,5.5837721577072585,31.64137556034114,238591.87279698983,10741.905779953106,7831.287026330531,84.56990480551767,1.3959430394268146,2148.3811559906208,52220.58017553689
North America,US,Colorado,2020-09-02,5495220.21673722,1440.7600318962504,715.7948406711594,8610.629962786168,623.5063162171097,1829.7588670920609,141.01916843845598,5.288218816442098,29.966573293171898,239362.02496946242,10757.034314106555,7838.976851706367,80.72465590112031,1.3220547041105244,2151.4068628213104,52271.84567804245
North America,US,Colorado,2020-09-03,5495124.392611823,1343.5539939937512,669.3599390643196,8215.156148535476,602.2230356427029,1745.7206815637887,133.49079222563793,5.005904708461422,28.366793347948065,240097.37021058472,10771.359888509864,7846.160803653553,77.01708889252006,1.2514761771153555,2154.271977701972,52319.7386910237
North America,US,Colorado,2020-09-04,5495035.231932265,1252.7527284821294,625.3602078922376,7834.462339554572,581.4565647288266,1664.8232471553465,126.31155876208956,4.736683453578357,26.841206236944036,240799.10627632416,10784.917255144846,7852.879653940807,73.4480844333241,1.1841708633945893,2156.983451028969,52364.53102627205
North America,US,Colorado,2020-09-05,5494952.248023771,1168.0325156850622,583.5474237115886,7468.392514426036,561.2147132492124,1587.0334093155325,119.47253319430021,4.480219994786256,25.387913303788796,241468.4495401874,10797.741193160893,7859.165161104954,70.01617982274406,1.120054998696564,2159.5482386321783,52406.43440736637
North America,US,Colorado,2020-09-06,5494875.073253276,1088.9453622139536,543.968540631349,7116.5504957313315,541.4959147998129,1512.266980342908,112.95996426499062,4.235998659937146,24.003992406310513,242106.63304046143,10809.866457211614,7865.040385316345,66.71766089748121,1.0589996649842865,2161.973291442322,52445.60256877565
North America,US,Colorado,2020-09-07,5494803.459029423,1014.9190009679353,506.96569031279546,6778.2999500508095,522.2892267988015,1440.3887393857972,106.75528431311301,4.003323161741735,22.68549791653652,242714.9064802137,10821.327777454842,7870.519688378856,63.54656203172634,1.0008307904354337,2164.265555490968,52482.13125585905
North America,US,Colorado,2020-09-08,5494737.220251389,945.3391066118774,473.00941290879865,6452.894419709438,503.57895726377683,1371.2400641882555,100.8379105438679,3.781421645395045,21.428055990571934,243294.5111810802,10832.15921866837,7875.6129368726915,60.495885184775965,0.9453554113487612,2166.4318437336733,52516.086245817954
North America,US,Colorado,2020-09-09,5494675.855354772,880.1336247210289,441.5192513939654,6140.374355736154,485.3765037715978,1304.8295505939325,95.20460404860205,3.5701726518225754,20.230978360327942,243846.51590814188,10842.38969580824,7880.354753073372,57.56600958502642,0.8925431629556438,2168.477939161647,52547.69835382249
North America,US,Colorado,2020-09-10,5494618.90391304,819.2432103845316,411.93525929366535,5840.730809760782,467.6906587307644,1241.155297074166,89.85143322999761,3.3694287461249095,19.0934295613745,244371.97943315678,10852.047127020785,7884.777528518419,54.756851341507314,0.8423571865312274,2170.409425404156,52577.18352345613
North America,US,Colorado,2020-09-11,5494565.998011402,762.5071535696992,383.93709832015605,5553.772656555788,450.5230727936804,1180.176689518105,84.77083796771964,3.1789064237894857,18.013803068140426,244871.962547923,10861.159222457243,7888.90673210122,52.0666186552105,0.7947266059473714,2172.2318444914476,52604.711547341474
North America,US,Colorado,2020-09-12,5494516.839347211,709.694975285113,357.37924993729234,5279.179426141401,433.8701450071502,1121.8256280550477,79.95276356262418,2.9982286335984063,16.989962257057645,245347.51704243524,10869.753231473658,7892.762592826969,49.49230712007562,0.7495571583996016,2173.9506462947306,52630.41728551313
North America,US,Colorado,2020-09-13,5494471.199229969,660.5064275806212,332.291015360526,5016.5013037856115,417.72302281237904,1066.0065270544424,75.38466073675833,2.826924777628437,16.01924040656115,245799.6857048847,10877.855942630871,7896.360099812663,47.0296997229901,0.7067311944071093,2175.5711885261735,52654.400665417765
North America,US,Colorado,2020-09-14,5494428.918581325,614.5714935473396,308.87651555690616,4765.159130004174,402.0676020449731,1012.5963151258866,71.05148563336019,2.664430711251006,15.098440697089039,246229.5023216591,10885.493683694527,7899.709002287105,44.67336684378912,0.6661076778127515,2177.098736738905,52676.72668191405
North America,US,Colorado,2020-09-15,5494389.903888003,571.4564015344324,287.5024206216683,4524.453691234855,386.88486230498995,961.4464093874066,66.9358982924797,2.510096185967989,14.223878387151938,246637.99017128022,10892.692282767457,7902.814118695211,42.416753355326755,0.6275240464919972,2178.5384565534905,52697.42745796808
North America,US,Colorado,2020-09-16,5494353.914494714,530.9918366685874,268.0263179775438,4294.070434721875,372.16890412914114,912.4899673783984,63.029031814713086,2.3635886930517405,13.393669260626531,247026.0770206632,10899.474733978304,7905.692020519175,40.25691032551758,0.5908971732629351,2179.89494679566,52716.613470127835
North America,US,Colorado,2020-09-17,5494320.600582753,493.2316817292836,249.8751886583842,4074.015670612531,357.9244309448204,865.7283300051625,59.32908519001876,2.224840694625703,12.607430602878985,247394.6015726986,10905.861186109692,7908.368776405745,38.19389691199247,0.5562101736564258,2181.1722372219374,52734.45850937164
North America,US,Colorado,2020-09-18,5494289.6936909165,458.134832873932,232.69604039784357,3864.1355001466927,344.14992661035194,821.128793781172,55.83104623823142,2.093664233933678,11.864097325624178,247744.40080620834,10911.87160126659,7910.864263074323,36.22627031387524,0.5234160584834195,2182.374320253317,52751.09508716216
North America,US,Colorado,2020-09-19,5494260.9817549735,425.59620526156516,216.2932266253285,3664.1652404854626,330.8395325291514,778.6351136031606,52.52775031980154,1.9697906369925575,11.162146942957826,248076.30357842104,10917.525660200447,7913.193864394167,34.3515491295512,0.4924476592481394,2183.5051320400885,52766.62576262778
North America,US,Colorado,2020-09-20,5494234.309107668,395.4467330528367,200.62844646599822,3473.729424711169,317.983047649726,738.1675027511233,49.40988033579532,1.8528705125923244,10.499599571356505,248391.1306249719,10922.842762309207,7915.368471384382,32.566213356667205,0.4632176281480811,2184.56855246184,52781.12314256255
North America,US,Colorado,2020-09-21,5494209.576478717,367.4533694100217,185.82074474076455,3292.3418018273687,305.56592846567446,699.6226328883158,46.465966727894745,1.742473752296053,9.874017929677631,248689.6945599028,10927.842025637301,7917.394482213936,30.86570439213157,0.43561843807401324,2185.568405127459,52794.62988142624
North America,US,Colorado,2020-09-22,5494186.740994814,341.3190864970166,172.14651196629208,3119.4053367588467,293.5692890156867,662.8736340612547,43.682387478397544,1.6380895304399075,9.282507339159473,248972.79987566217,10932.542286875643,7919.273802201644,29.24442503211418,0.40952238260997686,2186.508457375128,52807.15868134429
North America,US,Colorado,2020-09-23,5494165.802436571,316.70427714921857,159.99424283440678,2954.246762289325,281.9711242573761,627.7774369864818,41.04409131777683,1.5391534244166312,8.721869405027574,249241.23667474766,10936.961931016816,7921.004971303342,27.696063396462414,0.3847883561041578,2187.392386203362,52818.69980868895
North America,US,Colorado,2020-09-24,5494146.527462379,293.65912391279954,148.9490373430871,2796.8157565274896,270.7710207912183,594.3233482620917,38.54921838918019,1.445595689594257,8.19170890770079,249495.65234694685,10941.115380850413,7922.605931290931,26.220147717445204,0.36139892239856425,2188.2230761700816,52829.372875272886
North America,US,Colorado,2020-09-25,5494128.690261342,272.2489596138361,138.5809237261239,2647.082720055976,259.9688548949315,562.505078011895,36.19646049370073,1.3573672685137772,7.6917478549114024,249736.66154229394,10945.016084443698,7924.094395659522,24.816400500524765,0.3393418171284443,2189.0032168887383,52839.29597106349
North America,US,Colorado,2020-09-26,5494112.154967998,252.41590114641636,128.738305439427,2504.8145023347906,249.5570332688686,532.2730817461431,33.980374229299784,1.274264033598742,7.220829523726204,249964.89287582517,10948.677864453399,7925.480724762446,23.482635959388652,0.3185660083996855,2189.735572890678,52848.53816508298
North America,US,Colorado,2020-09-27,5494096.820785812,234.0631092839111,119.37012473267349,2369.7102076436663,239.52532211307442,503.5634191242792,31.89422604244209,1.1960334765915783,6.777523034018942,250180.9649720364,10952.114276700533,7926.772379405125,22.216033196659364,0.2990083691478946,2190.4228553401053,52857.149196034174
North America,US,Colorado,2020-09-28,5494082.621987169,217.05478867897432,110.52586264930773,2241.401195082065,229.86084712728606,476.2977539549388,29.929992228095696,1.1223747085535885,6.360123348470332,250385.48646488282,10955.338610170415,7927.973920845075,21.013136203894348,0.2805936771383971,2191.0677220340817,52865.159472300504
North America,US,Colorado,2020-09-29,5494069.5279133795,201.21618786354287,102.3555390265413,2119.451078569174,220.54809351093263,450.38335419594955,28.07835892973204,1.0529384598649516,5.966651272568056,250579.0559977793,10958.363887012636,7929.0870107919,19.869853861585995,0.2632346149662379,2191.672777402526,52872.580071946
North America,US,Colorado,2020-09-30,5494057.514022065,186.37786212402565,95.01233433628245,2003.4320345973006,211.5715992890922,425.7293073519265,26.330281732868823,0.9873855649825807,5.595184868234622,250762.2475031822,10961.202484887255,7930.112873444212,18.782175324349684,0.24684639124564517,2192.2404969774498,52879.41915629475
North America,US,Colorado,2020-10-01,5494046.4380571535,172.56864573299302,88.22975348594527,1893.2550360254813,202.927564867872,402.3166951554149,24.683751692553873,0.9256406884707701,5.245297234667696,250935.5451310984,10963.864426863824,7931.062906308796,17.749265962738882,0.23141017211769252,2192.7728853727635,52885.75270872531
North America,US,Colorado,2020-10-02,5494036.203849801,159.76313290493457,81.87513599771563,1788.7354488299118,194.60857282084967,380.1062828763563,23.134898270925383,0.8675586851597017,4.916165882571642,251099.42934809995,10966.359605830055,7931.944736438869,16.769394832780414,0.21688967128992542,2193.27192116601,52891.63157625913
North America,US,Colorado,2020-10-03,5494026.7392966775,147.90863028737797,75.88645297759908,1689.6436299816946,186.60547778747224,359.04927137111014,21.678986165826657,0.8129619812184993,4.606784560238161,251254.37081204777,10968.69769616152,7932.763968601701,15.84040903107838,0.20324049530462482,2193.739539232303,52897.09312401134
North America,US,Colorado,2020-10-04,5494017.987719053,136.9380752139935,70.24372702226813,1595.727382270657,178.90820330922134,339.0920687325146,20.310872710763054,0.7616577266536142,4.316060451037146,251400.82618416185,10970.888049346406,7933.524914361268,14.959944208787402,0.19041443166340355,2194.1776098692803,52902.16609574179
North America,US,Colorado,2020-10-05,5494009.9078628,126.770035704594,64.96903221906237,1506.711954305349,171.5057418296131,320.1762902898866,19.025007874902016,0.7134377953088253,4.042814173416675,251539.2381290214,10972.93969398552,7934.230592078257,14.125424571612639,0.17835944882720633,2194.587938797103,52906.870613855055
North America,US,Colorado,2020-10-06,5494002.473898386,117.30871046513508,60.12649414598841,1422.3000405130451,164.38615469419835,302.23875860902194,17.81543426307303,0.6680787848652381,3.7857797809030136,251670.03531456483,10974.861335792282,7934.882726910062,13.334062879809789,0.16701969621630952,2194.9722671584555,52911.21817940042
North America,US,Colorado,2020-10-07,5493995.649209458,108.48404557250011,55.732265824200226,1342.2416759231107,157.53904701161855,285.22635613366106,16.677199208462334,0.6253949703173376,3.543904831798244,251793.61986887705,10976.661032187803,7935.48403437431,12.583515711779162,0.1563487425793344,2195.3322064375598,52915.22689582874
North America,US,Colorado,2020-10-08,5493989.361916908,100.29338974384824,51.66390377235089,1266.4045376775755,150.95799162336903,269.11096425648486,15.607801191473296,0.5852925446802486,3.3166577531880734,251910.35179399178,10978.345750536908,7936.040423687259,11.87254254072727,0.14632313617006215,2195.6691501073806,52918.936157915065
North America,US,Colorado,2020-10-09,5493983.560875437,92.71154988780279,47.858812403069514,1194.61877137954,144.63511818411703,253.85648891815228,14.604025461722472,0.5476509548145926,3.1033554106160235,252020.58112122348,10979.922230739154,7936.556062868144,11.199550981683188,0.13691273870364815,2195.9844461478297,52922.373752454296
North America,US,Colorado,2020-10-10,5493978.20365361,85.70541896379497,44.278644766612565,1126.7042055801835,138.56214265125453,239.42464368578902,13.66246916893099,0.512342593834912,2.9032746983978335,252124.6462328605,10981.396971419796,7937.034368479757,10.56285192731422,0.128085648458728,2196.279394283958,52925.56245653171
North America,US,Colorado,2020-10-11,5493973.256382573,79.23419687278853,40.90879918615896,1062.4707417477441,132.73038127367056,225.77503262139567,12.779549172732949,0.4792330939774855,2.7156541992057495,252222.8738008324,10982.776228425462,7937.4780186409935,9.960663203885101,0.11980827349437137,2196.5552456850914,52928.52012427329
North America,US,Colorado,2020-10-12,5493968.693756056,73.2493904572797,37.75841925781003,1001.7183542675186,127.13075059175108,212.86515028184775,11.951502042675415,0.448181326600328,2.539694184068524,252315.57878670987,10984.066014824164,7937.888953026851,9.391109571257987,0.112045331650082,2196.813202964832,52931.25968684567
North America,US,Colorado,2020-10-13,5493964.499030367,67.69481350129729,34.86039385058956,944.2370904418631,121.75376743737908,200.65038171889591,11.174384058218426,0.4190394021831909,2.3745566123714137,252403.06444170477,10985.27210090529,7938.268372868425,8.852222722892463,0.10475985054579773,2197.0544201810567,52933.789152456164
