"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Europe","Austria","None","2020-03-08",1.25,-5.589432646800343,2.0033262879139158,14.999992291152115,0.04669784879848676,9.97146852476096,9.526562402069917
"Asia","Azerbaijan","None","2020-03-26",1.2499540485336402,-6.423881697686993,2.50115526509243,13.673408068602887,0.02336784878779214,3.5533133554491667,0.8150736382505828
"Asia","Bahrain","None","2020-03-10",1.2499999729991615,-0.10482749387589892,1.,14.63678013900575,0.0133712868959159,0.1,0.16667605410664704
"Asia","Bangladesh","None","2020-04-06",1.1217625919246883,-0.937478684729115,1.9169692842246566,9.267275043646091,0.14317271410339866,7.235708907382555,6.571477166809171
"Europe","Belarus","None","2020-03-30",1.092344082236418,5.674253795737933,2.900475802240293,12.97454271485325,0.04142313799142733,5.618131350561237,0.1
"Europe","Belgium","None","2020-03-06",1.2245536792217315,9.716601398857724,1.9938593405983975,10.839226002334238,0.25,4.196354440519527,0.1002330242770103
"South America","Bolivia","None","2020-03-31",1.2499999992016406,-21.466082506772,2.428965319756154,12.456008251732158,0.16246742250172005,1.540661226044075,1.067866808719552
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.0512580325450096,-24.527465364666835,1.4687567212465185,10.40402776563586,0.075613498940191,4.319271206018882,0.11067513709453619
"South America","Brazil","None","2020-03-13",1.0738440516242207,6.178210541375915,1.0012924289617773,9.480501566485357,0.13711587839561182,6.560546722626566,0.2059332448768583
"Europe","Bulgaria","None","2020-03-20",0.9804742758933881,-29.89962909955835,2.638090166621556,9.384221145632438,0.06498840585620047,3.3381261352508305,0.5573953405018274
"Africa","Burkina Faso","None","2020-03-24",1.058154732139197,-29.82336037881017,3.,9.670547227970934,0.08962167208794751,3.368048550069832,0.6209033148953231
"Asia","Cambodia","None","2020-03-29",0.8089791671268975,-23.606218836352685,2.3529442778966914,4.9830204060857834,0.01,0.10581831641141622,0.10183360165365449
"Africa","Cameroon","None","2020-03-29",0.75,-24.044643166202068,2.170273489406751,13.929689597142866,0.028781639093264824,3.879738146661543,2.369583896360791
"North America","Canada","Alberta","2020-03-19",1.0118355346411578,-9.485851486879378,1.2753357248736115,14.461353777586625,0.05971336211303703,3.6619415608339208,0.3892622890684553
"North America","Canada","British Columbia","2020-03-16",1.2472571585228887,-12.524844545332513,2.898324237758301,14.999999925940216,0.08005764511738457,6.753153320620783,1.6091082920921256
"North America","Canada","Manitoba","2020-03-31",0.8205707843788469,-29.689020389014416,2.724214341346607,14.974962595674567,0.035052442107215094,0.1507356352836993,1.0861834270959172
"North America","Canada","New Brunswick","2020-04-06",1.1153728591673047,-25.664973861880714,2.1904251099010317,12.799860734364634,0.01,0.1,0.1
"North America","Canada","Newfoundland and Labrador","2020-03-27",0.75,-28.49528553524609,2.8227203692735428,13.7253861724843,0.023326259746402758,0.5838243714113666,0.6584867192751966
"North America","Canada","Nova Scotia","2020-03-28",0.7502358284170654,-2.882950449015299,1.00893759016644,13.549004647712842,0.014516997210774693,1.3227623206812575,0.24859183068117888
"North America","Canada","Ontario","2020-03-15",1.249999997731367,7.187673317362519,2.134089526282835,14.999453638061066,0.12954480637229332,2.816999489518402,0.10005351992829228
"North America","Canada","Quebec","2020-03-19",1.249213327947418,3.7585045550349836,2.9999999988396953,14.99977498966499,0.08431810392118744,7.809379374565204,2.664113829465695
"North America","Canada","Saskatchewan","2020-03-28",0.75,-29.45452004362355,1.4769511665084336,13.932661391772639,0.030306016021576676,0.5307781821574095,0.4385297371147395
"South America","Chile","None","2020-03-16",1.2499999838284146,-3.8775464392506183,1.439598914603567,14.600645376638173,0.029321595843182783,6.8701976969039285,0.1
"South America","Colombia","None","2020-03-19",1.1908729925026451,-9.229401746011916,1.4079005463802983,10.29929669215601,0.08249312034779849,7.1048963315529985,0.10300261636112411
"North America","Costa Rica","None","2020-03-21",1.0645186650304697,-9.753776771786962,1.717574672255094,14.999999823907975,0.01,0.6813846630019895,0.7896079394223067
"Africa","Cote d'Ivoire","None","2020-03-27",1.249999987975992,-10.797959569058948,1.2142678463426733,14.997805686138836,0.027733346440112647,0.35870067598728334,0.8422118263954099
"Europe","Croatia","None","2020-03-19",1.2499999994561555,-21.547543487432794,1.4970832398046345,14.99997443909513,0.036941553063021555,5.659519420216948,0.9594244204983352
"North America","Cuba","None","2020-03-28",1.2499999896560563,-29.999806998923308,1.6571941396829075,9.02041406390434,0.054480232737289754,4.72559670992315,0.1
"Europe","Cyprus","None","2020-03-23",1.1153013968200491,-21.251785512435518,1.9526127413925043,10.453308634605037,0.03401011773072311,3.0282326673025155,0.13996921005842689
"Europe","Denmark","None","2020-03-10",1.1048867257531416,4.265904041420292,1.8943317480322128,11.407542219030457,0.08918522588704227,0.1,0.6488336556640466
"Africa","Djibouti","None","2020-04-08",1.2099615178928789,-4.959709314398853,1.6128252134648606,13.423267109743188,0.025549972772755617,3.8630179007470082,0.1
"North America","Dominican Republic","None","2020-03-21",1.2146713303277186,-11.519294670880392,1.,14.757554829626086,0.15332832432397048,0.10357448935446026,3.901506086354981
"South America","Ecuador","None","2020-03-18",0.8683918258503918,0.4713835918599453,1.0000391756765625,7.8000950377449065,0.09294717131621459,7.283655773828348,2.8204204714663494
"Africa","Egypt","None","2020-03-14",1.089072824581945,-6.711170667641209,1.,9.350903068833702,0.13406291719873487,2.8923646127580125,0.1000027651397049
"North America","El Salvador","None","2020-04-09",1.2389617643229929,-9.92679458298306,1.197120395098037,9.305827953903844,0.01239589065273845,1.5168567883021165,0.1035072647907574
"Europe","Estonia","None","2020-03-14",1.25,-23.04978943566838,1.1593104771787557,14.992303467625977,0.04424862785288757,3.2846585890679054,0.1
"Europe","Finland","None","2020-03-13",1.2497888245004514,-8.551355432516207,1.2543743128433653,14.999999786378677,0.045830583667311346,2.793602357862555,0.1
"Europe","France","None","2020-02-29",1.2499999981538557,5.821772785779581,1.,8.441322382696656,0.23826488132565996,9.999344640645981,1.690462650269603
"Asia","Georgia","None","2020-03-30",1.2499881072834027,-17.115848387229185,1.6970088394748408,14.249864464110269,0.031421137536439145,1.2232233054912363,0.1
"Europe","Germany","None","2020-03-01",1.1995004083082013,9.99999992610131,2.1589413469729144,13.247441611608016,0.048556308301282755,7.267107048285626,2.452729582390165
"Africa","Ghana","None","2020-03-26",1.2178986614335168,-16.480791059747574,1.9206102015083488,10.256658327101036,0.014911517054944467,2.2263067339142557,0.1
"Europe","Greece","None","2020-03-13",1.1683606112590474,-20.538996869148935,1.9594659819094609,9.43628664824171,0.06918431801221206,4.781342765152992,0.21427694482190218
"Africa","Guinea","None","2020-04-04",1.1440221090453726,-16.274393047253476,1.545829358180982,14.440926505794904,0.01,2.41405407277295,0.17981121012328
"Europe","Hungary","None","2020-03-21",1.0634341043584008,-4.499690479063036,1.000092849483534,11.930544553757677,0.18942153609913698,0.8990270944222938,1.2728234347855125
"Europe","Iceland","None","2020-03-12",1.2349343909781487,-7.335994404318662,2.4750493090994716,14.999999837420281,0.01,5.080676057582785,0.1
"Asia","India","None","2020-03-14",0.955781073381626,1.486832600805018,1.,5.520816752858303,0.053212233682572746,9.320307020850326,0.9853261102829822
"Asia","Indonesia","None","2020-03-15",1.014671354051433,-12.667333408128975,1.,10.8882046017835,0.19762074800485205,1.9198552899646506,5.807688594280662
"Asia","Iran","None","2020-02-26",1.206621961714095,9.651524135906513,2.094633569362691,2.,0.07008510645527223,9.963446820490677,9.809223504187344
"Asia","Iraq","None","2020-03-13",1.2499999974770186,-7.87271892149809,1.43429329064651,14.12135637270066,0.1240803612446963,2.449430901100893,1.2847139590576644
"Europe","Ireland","None","2020-03-14",1.1123773016120826,2.9442035260416293,1.,13.438903038626114,0.10273202365876115,2.9554388637721485,1.0697711938195906
"Asia","Israel","None","2020-03-12",1.2499999996690911,1.5740712069603486,2.1568070365128595,13.641905515647249,0.021917811259256424,9.990007251186853,0.7206519867553096
"Europe","Italy","None","2020-02-23",1.25,9.999999903475366,2.0971586710336414,3.1330228468019947,0.14605390490381792,7.484387389519896,1.2805465781969794
"Asia","Japan","None","2020-02-21",1.1691284655534437,0.1736024252814401,1.000003395560468,14.999999999999599,0.0419443717568722,0.8346486301880411,0.2591891877117032
"Asia","Jordan","None","2020-03-22",1.249999982469024,-29.437446820294735,2.461286421762822,12.313803546900097,0.03294571128699778,0.6731153259775026,0.9408535541687096
"Africa","Kazakhstan","None","2020-03-26",1.0669754787691808,-6.306548277982991,1.,14.193435803020432,0.03315943031371125,0.10000000002898653,1.5894483146233764
"Africa","Kenya","None","2020-04-02",0.7545511117914083,-29.87223928857334,2.943516427187064,12.778426267362953,0.09538642188597382,0.10527135080214463,0.8791479638187103
"Europe","Kosovo","None","2020-03-31",1.2080557466362785,-25.69448555227903,1.2475519831230417,12.198254969671769,0.057867543072150446,1.6654143795404541,0.11815260585305651
"Asia","Kuwait","None","2020-03-14",1.2499999909216273,-0.7034493755476893,1.,14.992936508553298,0.01,0.2789379261519549,0.16733986850308508
"Europe","Latvia","None","2020-03-20",0.8163943733895344,-17.86223591997754,2.039114916626667,12.128094873298473,0.01108956717329645,3.1799044523900046,0.1
"Asia","Lebanon","None","2020-03-15",0.9968089828189493,-28.3634802362106,1.617049580822804,11.983760109377783,0.04910872520457774,3.2158184379652788,0.1
"Europe","Lithuania","None","2020-03-22",1.2495037605916393,-29.654530079959255,2.081103513029932,14.999999926042193,0.05436703452800095,4.605675561559188,0.10004529803279602
"Europe","Luxembourg","None","2020-03-17",1.2499975990989798,-17.92288367195012,2.5411741726514885,14.999999998429944,0.03822188792285332,9.999999380921764,2.81130211612907
"Asia","Malaysia","None","2020-03-09",0.8925087422752382,-8.52833796028151,1.0000030164955829,11.393681055904242,0.030382735404093277,7.829600878802655,0.1
"Europe","Malta","None","2020-03-23",1.1674746883357368,-25.575773708394244,1.0068311521244546,15.,0.015336542667553285,1.0123191666501912,0.11349187312698743
"Africa","Mauritius","None","2020-03-28",0.75,-26.46158800210424,2.9994817838128798,11.885581451005141,0.050632692424846616,2.0318641842362406,0.4067242585168522
"North America","Mexico","None","2020-03-19",1.249999984789697,-8.57211425847503,1.0000282410971575,14.999736011645574,0.1945878599209746,1.4841192878317688,2.649907758339476
"Europe","Moldova","None","2020-03-23",1.2413990606960925,-8.306096441180305,1.3661744933320827,13.15941961207783,0.060632227967278254,4.33577351206892,0.3049233900394998
"Europe","Montenegro","None","2020-03-31",0.9584275081529154,-27.551335438735773,2.074164001464725,13.714852047209236,0.011411641340042127,0.24529191058513325,1.1171514538835245
"Africa","Morocco","None","2020-03-22",1.2499314203344174,-12.728841807220899,1.0109232311217222,11.111307703280403,0.15818548200167068,0.1,2.6246171154636295
"Europe","Netherlands","None","2020-03-06",1.2499999885865178,0.45565144421609594,1.3538756139655748,3.606980555350477,0.13711231517376854,8.870607336413526,0.8697254091584716
"Oceania","New Zealand","None","2020-03-22",0.9152007564168425,-4.968960716798056,2.9999999651473916,14.411979480033557,0.01,4.525507540322022,1.4935739251325955
"Africa","Niger","None","2020-04-03",0.75,9.950679724660427,1.0058688375139697,14.979819577622424,0.06938431950830312,0.3295700801706377,1.2466267706585925
"Africa","Nigeria","None","2020-03-29",1.2416497145114114,-22.19256897593646,2.269131507631916,12.981675022996036,0.05966734373973176,2.263486516100187,0.11411186213865272
"Europe","Norway","None","2020-03-06",1.249999989028413,-7.060348142410248,1.7969268595366101,8.444897647404845,0.025581248501256728,9.999840029803421,0.8840650650013049
"Asia","Oman","None","2020-03-26",1.2499999896316478,0.1490609068556879,1.271547044219442,13.682946714771202,0.016598779980770185,0.9929572757666402,0.10118036724638062
"Asia","Pakistan","None","2020-03-16",1.111463084732654,-8.511026163643454,1.,14.177770224199373,0.04381626765593174,4.573648520471959,1.3796470697704397
"North America","Panama","None","2020-03-19",0.8545832577979817,-1.9397506154503075,1.0193078036117507,2.,0.03088190620404969,6.786610165018172,0.10000000533881978
"South America","Paraguay","None","2020-04-05",1.2499999879358712,-25.865298965318615,1.309703659919234,11.476681283323826,0.08905997163943397,0.5219381371345096,0.1614738001461977
"South America","Peru","None","2020-03-17",1.1509787524284922,-1.0565111269515992,1.,5.887336470716238,0.04320129681354427,7.109764633704951,0.18341239041757462
"Asia","Philippines","None","2020-03-14",1.2499974080590837,1.1206423163927248,1.9829206662379923,11.228217925572238,0.1288445467204397,5.671385879629761,1.0842404371806564
"Europe","Poland","None","2020-03-14",1.2499999898229337,-7.749142889194127,1.,14.46695727479772,0.09151229254281606,3.416644659333215,2.944687965576153
"Europe","Portugal","None","2020-03-13",1.2339777908999832,5.30611825949139,2.9999999944888844,5.4685034773416215,0.046104417149311745,9.674785730705825,0.46403268380548574
"Asia","Qatar","None","2020-03-11",1.2499999969379147,-0.017313243939890317,1.,14.69279408586912,0.01,0.22490536869704603,0.10324857083196477
"Europe","Romania","None","2020-03-14",1.0094883892863535,4.512406496817935,1.4740268495087385,10.560243261869399,0.11121558701248323,4.379586654808525,0.1
"Asia","Russia","None","2020-03-17",1.247714170017518,8.431819794570483,1.,13.673371672017769,0.03064738649399371,4.808126683276787,0.10000082218035519
"Africa","Rwanda","None","2020-04-04",1.1590142109187087,-28.18799132468899,1.5211699780967072,14.922950348919098,0.017086949187069267,0.14704471060884117,0.10940918913655953
"Europe","San Marino","None","2020-03-15",0.7940901294931288,-29.920416893039928,2.934241039005062,6.713143914137023,0.12775940301579083,2.5514931504501255,0.1
"Asia","Saudi Arabia","None","2020-03-14",1.1810402044299142,-0.47052066708140544,1.0844580672880741,11.974777206945154,0.03395855382802652,3.39026576924791,0.1
"Africa","Senegal","None","2020-03-26",1.2499999944920217,-26.220022984213404,1.5592216406440602,14.997678193242585,0.01677354723704719,0.11686271745367187,0.7392515471784593
"Europe","Serbia","None","2020-03-19",1.026169926281376,1.7784609993483265,1.,12.536302723481631,0.06245629751563166,3.233635162517161,0.7219150231245308
"Asia","Singapore","None","2020-02-29",1.2499996845458132,-6.827548723107523,1.,14.99363889203467,0.01,0.8984955397406569,0.1510055637902355
"Europe","Slovenia","None","2020-03-13",1.2499982361573856,-26.142031242260842,1.2716547659273818,11.91686226414244,0.07062124654895575,2.733123762572095,0.1
"Africa","South Africa","None","2020-03-18",1.0739701424642238,-22.192669456940923,1.6715464904031598,13.981152266878626,0.023407032414851967,3.1388641194325784,5.064244098828688
"Europe","Spain","None","2020-03-02",1.25,9.999999905912704,2.491506435118147,2.5512078313206623,0.11763835019177749,8.031333200295641,3.9412629451463603
"Asia","Sri Lanka","None","2020-03-24",1.2499999910779886,-29.64135948423908,2.231439376110809,14.999263869666658,0.07370270038494095,0.10000109245389714,0.5241997928556466
"Europe","Sweden","None","2020-03-06",0.9283065986679954,8.473297969973643,1.1334908780507076,14.999999822758308,0.2274061290264894,3.175666303841624,0.44364598291632784
"Europe","Switzerland","None","2020-03-05",0.8745361600148791,9.999996978890618,2.999999825968822,14.814291379823853,0.08632696340509292,8.492753918438785,2.0545479586309248
"Asia","Thailand","None","2020-03-15",1.2499999828251491,-18.815277670353876,1.6291310935363694,13.296624875944651,0.02720022441941934,4.898269630580959,2.970611739560138
"South America","Trinidad and Tobago","None","2020-04-04",0.7997433683545491,-29.994167704273604,2.1864798686572593,10.256966352253118,0.08038283451172866,0.1461537214454652,0.1
"Africa","Tunisia","None","2020-03-24",0.9820709689238413,-22.993759100374955,1.9713450808442388,11.563664025379465,0.08059495055234017,3.4256294261314215,1.3256999982134574
"Asia","Turkey","None","2020-03-19",0.9560964350847698,7.8953641205701866,1.728770944860954,6.750862855771396,0.043156192282764023,9.870016038402674,9.999928752126003
"Europe","Ukraine","None","2020-03-25",1.2057646931469619,-4.470671490108145,1.0565167265275084,2.,0.03640760019889441,6.176526838656974,0.11326413292342778
"Asia","United Arab Emirates","None","2020-03-18",1.2009334111966252,-0.11096928691184782,1.,11.487622472921014,0.015909758214538047,3.2826534550676087,0.1
"Europe","United Kingdom","None","2020-03-05",1.2499984301666551,9.9999999367716,1.2945710085609554,7.8931861325913175,0.24998047006056215,7.224283421052276,0.1
"South America","Uruguay","None","2020-03-21",0.8194521660526831,-25.2297683830261,2.3033929831996085,12.458901874596327,0.029587021021838914,2.2770520876401603,0.35231889879392875
"North America","US","Alabama","2020-03-20",0.7532525824199601,3.2891074530997217,1.0641758887481438,10.412197745772417,0.06787034133244194,7.3074066605074455,0.13773699934161152
"North America","US","Alaska","2020-03-28",1.2499999969920321,-23.24324661631813,1.8118821441702924,12.632326377616698,0.04782664347372724,1.1491038279211725,0.16784544894873907
"North America","US","Arizona","2020-03-21",1.2486628879220583,-11.057378456160926,1.504573747335541,5.895350229745726,0.05422886842321756,9.999999992867718,1.3245869860502217
"North America","US","Arkansas","2020-03-20",1.2499998890966826,-15.950398133808006,1.365435858701257,13.154251325366442,0.05074130563352324,4.612720626781171,0.1
"North America","US","California","2020-03-07",1.2499999981531202,-2.666801247165472,1.,4.055377006931053,0.040762061088590866,9.579772165271615,1.3575456596933597
"North America","US","Colorado","2020-03-14",1.2499423553458144,5.106342910369718,2.809989352672355,13.755458630017861,0.10040403428821244,5.7614836517187396,0.1
"North America","US","Connecticut","2020-03-19",1.2499999913749078,6.861574274539863,2.898177204579368,14.999999701603466,0.16645170813032287,6.3757425151693585,0.10266203360300619
"North America","US","Delaware","2020-03-24",1.2407572559717241,-6.188016247367447,1.1496595281439557,13.1424383112062,0.07203706984568554,3.71124131088528,0.12814275590214957
"North America","US","District of Columbia","2020-03-22",1.2499999560993449,0.5186662002168146,2.3301421001053146,14.54090590525192,0.08648492464707434,3.568949539815058,0.1
"North America","US","Florida","2020-03-15",0.9225778572304201,9.999999880510781,2.999999969574591,11.906714221812285,0.06000686133354581,6.26583762658127,3.411882848373439
"North America","US","Georgia","2020-03-16",1.2449541176974732,6.633986033992083,2.9998402727149793,2.001830552129925,0.04474018056553085,6.928068897356313,0.10000744167468703
"North America","US","Hawaii","2020-03-26",0.75,-18.833501924811067,2.3925469303680074,12.275161638677066,0.0367162121840856,2.728021766228028,0.4562777648001229
"North America","US","Idaho","2020-03-25",0.7814935127534404,-30.,2.886416466612691,10.527540995212084,0.04528553664337784,9.999999934470218,0.4199138295395589
"North America","US","Illinois","2020-03-16",1.2434105563555595,4.169427399674165,1.868257975846742,14.999999885952176,0.11357767552566453,9.969030546049085,1.9436271768435076
"North America","US","Indiana","2020-03-21",1.2439720962224408,2.0869819090071737,2.9999999624095115,12.03086581924104,0.11623541783158155,9.99999993015579,2.0485274755889353
"North America","US","Iowa","2020-03-23",0.8601220091919506,-0.030806654527642873,1.,13.862884380780855,0.07596312796429469,2.102128582296638,1.0336423014797917
"North America","US","Kansas","2020-03-24",1.249999970657785,-9.409748123633793,2.034722403419748,10.41570373983482,0.10156310883330351,6.959438181016989,0.1030250384292145
"North America","US","Kentucky","2020-03-22",1.2411199950250174,-11.620351900449325,1.0671703164090416,3.212639577967845,0.07066500345662823,6.1087059651368065,0.1
"North America","US","Louisiana","2020-03-15",0.9188122849864613,9.999998590403868,2.999999998289141,4.6723594520122065,0.06535710393143615,9.999996933288271,2.2713545575194014
"North America","US","Maine","2020-03-23",1.1985558590733894,-26.5809225520755,1.,12.812327986545085,0.06867362766899479,1.6143610141769538,0.615328949381282
"North America","US","Maryland","2020-03-19",1.1439285326452162,4.538642149018369,1.4801439990402825,14.998993526895843,0.10510242127277637,7.471905920151007,0.1
"North America","US","Massachusetts","2020-03-12",1.22439476408451,9.9998546084045,1.7275129082242247,13.564958753600873,0.09822160178227266,4.601440491123851,0.1
"North America","US","Michigan","2020-03-19",0.7735342280994497,7.756624334186081,2.9995619338772403,10.27016718460012,0.1380361800685223,9.990503509287656,1.6498374466900108
"North America","US","Minnesota","2020-03-20",0.8078388741703938,-1.0953313394195465,1.,13.270824395844722,0.11359491292342583,2.5713931669205765,0.382791805020625
"North America","US","Mississippi","2020-03-21",0.9461448923896615,-6.463687564103223,1.,8.97909530945365,0.07316247007679107,5.584803228882782,0.15280990312018933
"North America","US","Missouri","2020-03-22",1.2499999880968853,-0.39905158611556735,2.9999997921820634,13.273869898106149,0.08207000186572189,8.641084911878458,1.036456482677875
"North America","US","Montana","2020-03-27",0.9824796788542774,-27.41367652487799,2.99659657911555,2.,0.016631873013536094,1.665935974766107,0.4752894701509493
"North America","US","Nebraska","2020-03-27",1.25,-14.805229291723114,1.2536223697282063,13.65926009026187,0.06634822199667861,4.034576447082418,0.10000034831862076
"North America","US","Nevada","2020-03-20",0.9408777855841655,-2.96709265449785,1.7016656815408364,11.15947560926958,0.08556485151012551,5.56127585904715,0.1
"North America","US","New Hampshire","2020-03-23",1.1643273476476983,-18.803353199233154,1.2444673341027963,14.999999866925304,0.06730850164358378,4.437611112657567,0.1
"North America","US","New Jersey","2020-03-16",0.9429148519258678,9.999999990858004,2.89434765852882,9.748386956799168,0.08697725598892327,8.548321748190416,7.440000643981795
"North America","US","New Mexico","2020-03-24",1.25,-0.5853295621128807,2.2605318248912507,13.56341441591489,0.07002432868143933,3.0714938599272577,0.1
"North America","US","New York","2020-03-08",1.2083392236862671,9.999999986440185,2.1521037746081957,14.999978123151523,0.13318822984897433,9.65876726276957,8.734382127610179
"North America","US","North Carolina","2020-03-19",1.2499999883743413,-10.904160861296951,1.0553501759753412,12.095127432352486,0.05382116408602801,4.556834692802633,2.4809687999362344
"North America","US","North Dakota","2020-03-30",1.2499724956194382,-22.440697444215463,1.,13.484516073836588,0.04407966179236622,0.3935001560079887,0.6989817699680548
"North America","US","Ohio","2020-03-19",1.1786128567414869,-0.09729597417170785,2.0357847477174573,14.941885427863939,0.1230089269999731,9.999999955516794,0.35750314665337646
"North America","US","Oklahoma","2020-03-24",1.25,-5.286287204967121,2.9999933961926772,9.680315671105758,0.10965042019562156,9.688068619721866,0.6985489239824986
"North America","US","Oregon","2020-03-20",1.2133597305639092,-12.07387948024596,1.7723167628277854,10.209599946663978,0.06548457950342361,5.91650444690325,0.1
"North America","US","Pennsylvania","2020-03-17",1.2312814657139861,8.8568168019929,2.9999999913008804,11.609617446093337,0.07253437149231728,6.012108296892365,1.269787765884928
"North America","US","Rhode Island","2020-03-23",1.2499999875367989,5.941869896279341,1.810387742518594,12.06143365888425,0.08648419479383664,0.10002722077405272,0.9025338859235591
"North America","US","South Carolina","2020-03-20",1.2499736819351148,0.6125249779498381,3.,10.871181119010915,0.058400019022735776,6.679284295262857,0.10005796579612447
"North America","US","South Dakota","2020-03-30",0.9100735209737881,9.999998426298408,1.,14.680325126545155,0.0263777093571564,2.5852389233672315,0.10118508415555844
"North America","US","Tennessee","2020-03-19",1.2499909317508284,-0.861009934904208,2.9999832433976854,13.857678289862463,0.054790116322805775,8.697524924516268,0.11299673443848236
"North America","US","Texas","2020-03-17",1.2499339758106338,7.118124732641751,2.999999968332131,8.10938802243263,0.04740194834491333,7.623141461114369,0.2165973306702216
"North America","US","Utah","2020-03-20",1.1699902371614426,-0.7016568873798228,3.,3.990605679718006,0.010241332324151094,5.751035187036275,0.10000021571913027
"North America","US","Vermont","2020-03-24",1.0820907724356938,-18.274997386379678,2.1159714196596426,10.763989347116897,0.0682120034008548,5.565003579857818,0.1
"North America","US","Virginia","2020-03-20",1.25,-9.813893189014458,1.,11.548069018385275,0.06908205741476045,6.021219312037244,2.340579343016603
"North America","US","Washington","2020-03-07",0.9335884393340899,9.999999860853933,2.259721263891081,3.1610845294189622,0.05946204302983139,7.762316310492058,9.992691690132784
"North America","US","West Virginia","2020-03-28",1.2499435589193935,-8.620730522274576,2.5790430002010343,7.777591105987716,0.028603828071260082,2.9863464619668614,0.1
"North America","US","Wisconsin","2020-03-18",1.2482830944624006,-7.242413018204244,1.8161056202901404,14.999999886948627,0.11838692742269717,8.659344798070162,0.1
"North America","US","Wyoming","2020-03-31",1.1870722290883442,-27.50997704359674,2.2290531923622234,14.043638454746976,0.011741310663787103,0.6483699620010126,0.44115700888703374
"Asia","Uzbekistan","None","2020-03-28",1.1022824136496618,-7.106296891487744,1.722739409890897,13.561407025019978,0.01,3.635495148721529,1.2184333021053388
"Asia","Vietnam","None","2020-03-22",1.2481684350467934,-27.408014150526423,2.3605023692350935,14.991843176532548,0.010721648997884305,0.10481981982150643,0.6162742390835118
