Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3
Asia,Afghanistan,None,2021-01-01,0.15660494280329526,2.3257535295482348,-151.56904557435783,0.8323687846611504,0.1684302178316085,0.047129334162840174,-0.07188703174315947,4.551706936151878e-09,1.3598880535903777,0.18933873736804135,87.57318497972642,21.449107092083505,0.036615370106765376
Europe,Albania,None,2021-01-01,0.19215938650694997,0.7811091484485775,-10.955954955566185,0.3835064546182947,0.10037785728881626,0.013692923939050226,-0.2,0.01523542648621262,2.1231447890229997,0.08808200674656051,85.79610158621993,5.220347457614345,0.06943335070956706
Africa,Algeria,None,2021-01-01,0.20883110504035807,0.3139878831129746,4.451404939836721,0.0,0.02,0.02072685381078642,0.05553238840609168,0.14508038744111423,0.16445659581799235,0.1605367217931564,0.0,13.186387114822232,0.14327939994911615
Europe,Andorra,None,2021-01-01,0.2817823430382103,0.8060637776988162,0.9365989436175453,0.31741075420194115,0.14904110755722408,0.009482050257087551,0.14811366879978297,1.730846959862959,0.0005339519250440975,1.6787104945128954,78.794017069965,19.74723685796585,0.4069367678954679
Africa,Angola,None,2021-01-01,0.4225766402253096,0.2518966277766685,-0.0865424829683809,0.00037744734569882893,0.02,0.0907811508293905,1.7907036638755809,1.4350816059060394,0.6234594486032591,1.0237488245261712,85.30330857416742,23.652214483285213,0.3216082744798607
North America,Antigua and Barbuda,None,2021-01-01,0.6043563959602617,1.7161490093354348,-37.748419200519,0.8489596996298644,0.16640678252517316,0.03298141442735049,0.14517736195578015,1.2086348902301665,2.32568901026696,0.5118458644796988,1.4679672826741295,20.26458538962686,0.002440156207207777
South America,Argentina,None,2021-01-01,0.19207736222804578,0.336708021463865,48.13779100894018,0.051545513267528764,0.05143368539248256,0.017824817079505572,0.009542345866209485,0.663832812280656,0.15152355799363507,1.1335349993936334,87.85712304503912,20.20022787534309,0.32625755832317
Asia,Armenia,None,2021-01-01,0.12136426707259367,0.27580063415518463,26.4889969304135,0.0,0.09383448537781858,0.017513989753762157,-0.15791130236699075,0.25709426075763864,0.14432650096590413,1.6884181991893081,60.94029440769981,20.68797652039829,0.20624850606802464
Oceania,Australia,Australian Capital Territory,2021-01-01,0.1480997599064166,1.0,0.10589143597814822,15.444815832839037,0.02,0.001,0.6829461301253326,0.6843963638905562,0.0005159551302216092,1.690693484681934,42.59853335537527,8.777686968141223,0.06715253030393126
Oceania,Australia,New South Wales,2021-01-01,0.276378891413418,0.23337752881916163,-22.698212503732968,0.0,0.02,0.001,1.3568087925248768,0.005311142436987086,4.284510015060649,0.7587236308786405,99.82107103282928,58.26955371366973,0.05936843404359418
Oceania,Australia,Queensland,2021-01-01,3.1425929200100176,0.27003170515079394,-100.30388524183867,0.6271265343132325,0.02,0.0036376744140101326,-0.2,16.07701942286521,15.754484319389524,2.2540307173469363,53.04740094929964,20.556824896626257,0.04161421058645566
Oceania,Australia,South Australia,2021-01-01,0.842684659691638,0.0415472220003448,0.5542261217630999,0.0,0.02,0.001,1.5452391850610965,1.619050801364705,5.639591756301261,9.58282909847573,123.99999998979115,162.34540703156665,0.011698031149682254
Oceania,Australia,Tasmania,2021-01-01,0.0,1.0924682328184985,17.54750436739425,2.769670107288234,0.77831852102241,0.001,-0.0195612502581548,0.0,0.0,0.89662335083151,-73.63031175697688,20.0,0.0
Oceania,Australia,Victoria,2021-01-01,0.009548432261768054,0.17562926749224184,34.582938882030575,3.296562359603106,0.02,0.001,0.7365563447954364,2.1353295470292433,0.26651610769604217,7.477747930609005,120.01300362287218,27.74499342376986,0.0009388750039112544
Oceania,Australia,Western Australia,2021-01-01,0.4224443447906551,0.6827124632199946,-7.304093414539451,2.523175600202608,0.02,0.001,0.19996669383632515,9.284730257265643,2.0513394814942094,0.6671560922524091,80.97660924001961,34.44458094612322,0.030195776577766006
Europe,Austria,None,2021-01-01,0.24623951714228323,0.2645734017178669,-2.298380688714143,0.0,0.09846388329399941,0.03787084218114778,0.6585606793012543,1.4713324951055833,0.7357932007825012,1.1694108959274117,58.08566584870825,27.753004437821392,0.1351648704982549
Asia,Azerbaijan,None,2021-01-01,0.13037118203880027,0.3894182460990786,-41.41598616615536,0.4986706264733338,0.21015924126356422,0.030826370198001236,0.2223279035352086,1.0816624666645858,0.5881760635806421,1.683924274301954,68.32165307707979,22.541069204155946,0.060237293953242316
Asia,Bahrain,None,2021-01-01,0.40993607169346624,0.9450817306980367,-3.2487623891089648,0.5519476025190503,0.11001899967873759,0.0038944442650372005,0.0024837509198387766,0.10794164987889926,1.330798911904832,0.44546993286122055,86.25632144742558,16.90644840450017,0.008933388833112161
Asia,Bangladesh,None,2021-01-01,0.30772218358360237,0.1472200945202987,79.29512185422593,2.8266477208280367,0.05995390496087894,0.03228701584275724,0.18362815555261844,1.3800917953522176,1.7797227013053674,4.205292123983663,75.29339642136505,14.16097036164584,0.0074587314812314415
North America,Barbados,None,2021-01-01,0.41387436901139135,0.6211633537282255,3.9335841218797056,0.5309953841650108,0.22393838037507294,0.00907642252021362,-0.2,0.0006205717585845429,5.318884934578983,0.7369809865436612,101.89694948368175,4.177245763569034,0.2782818588879072
Europe,Belarus,None,2021-01-01,0.1672856611606633,0.38724832471216325,-10.825317253040952,0.059470517342162375,0.07248620266295777,0.0056403050547253674,-0.2,0.6040102038166858,0.37617028391518653,0.2891247763852714,86.46431493735098,17.825107205623144,0.24621246871654134
Europe,Belgium,None,2021-01-01,0.18146308156628593,0.3278791356477911,-94.30423285999255,0.0965859492247293,0.10714446185532904,0.036718390056627345,0.6794260926534897,4.362623662839448,1.9131467753370583,1.315699271603442,64.1458396189135,36.8107695529413,0.03896742410433539
North America,Belize,None,2021-01-01,0.14239819387405794,0.36415087772144455,0.4517948534718965,0.3315054975950041,0.4699641706208792,0.05408491599975705,0.44118979227238647,1.0143466477078504,6.171960590621247,1.3898665209024077,104.00359942942546,22.027581615015542,0.020013865171760303
Africa,Benin,None,2021-01-01,0.5753307165101567,1.2317649583477477,-2.110574061602074,1.2504342349144542,0.5727005992190437,0.01256528130754974,0.033437802749407115,0.7401788977563865,1.2903129738023702,0.07965967708013917,46.33544218269087,178.14096891618627,0.07226247875105735
Asia,Bhutan,None,2021-01-01,2.7075401035850213,0.09961994825507461,4.257113130379853,1.0,0.24019332944993374,0.003681281374978306,16.65669200614852,0.1617038755073715,0.4121887687159282,8.177456060266708,84.72623764713823,23.07841128812338,0.7327932476645189
South America,Bolivia,None,2021-01-01,0.14563450172237674,1.039364109009057,-2.614437301212574,2.0809075218101474,0.12205545049692523,0.03205105532523113,0.09908546128456029,3.7190464435305985,0.9703310854843245,0.3627627262258152,93.32170848012296,33.245336880213,0.01864643033467773
Europe,Bosnia and Herzegovina,None,2021-01-01,0.45992240086803843,0.4900137933734467,4.4479798849494445,1.4114474022353325,0.08897302809615644,0.04540986318138633,-0.08491836089813815,4.996169248087746e-10,0.2670611052935088,1.185894310798315,60.90615854659034,24.351103060721723,0.25526949288038714
Africa,Botswana,None,2021-01-01,0.9261803487486624,0.28160300528963117,16.054816243268142,2.8460898584829417,0.2152221560423411,0.017051985522832276,-0.2,0.9549835927202147,0.6945283496185577,1.3320565540762648,60.463245444565885,37.43930439094855,0.2589988101406568
South America,Brazil,None,2021-01-01,0.23896979781997169,0.3561958689215514,-42.25392163105744,0.0,0.020307781885210888,0.03736901886077767,-0.2,0.7694708253103949,0.4070190327594524,0.35336030716954603,60.14933923078981,19.839614953154403,0.0903142121260394
Europe,Bulgaria,None,2021-01-01,0.22185466149772626,0.7439455366543805,-86.99299764960583,0.19506985194231244,0.055315033558167886,0.08842176372788964,0.28618203641163353,0.06699006781105718,0.48688190564847433,0.48836399877642866,56.15551383122913,19.393683736769283,0.23919690377794992
Africa,Burkina Faso,None,2021-01-01,0.5232591044576334,0.033352064700093616,-2.6363810934731524,1.1984562806584713,0.11110076597656547,0.009739735712226487,0.027109037107084344,2.3530501379554623,3.7473054893509266e-06,9.198772351018151,83.71602817924507,64.65197206048762,0.40855189213945614
Africa,Burundi,None,2021-01-01,2.977389691704854,0.3642745669730086,0.3042632371040034,0.09382517291017425,0.02,0.0025014685232719333,-0.2,4.60447982484383,3.8973328847490087,0.608004188400199,94.96469951261966,17.444230611696426,0.25148979120571696
Africa,Cabo Verde,None,2021-01-01,0.575224386538164,0.5585146628724107,-4.137404171378796,1.0629995107016001,0.08948325757282373,0.011946610797529116,0.02063556547477794,8.496762759187138,1.5029989487769595,1.0187491770695776,98.6401643651579,40.12640624577147,0.04969943735601119
Asia,Cambodia,None,2021-01-01,2.841016195107822,0.4311662779485814,2.829828109404719,0.017216618493546634,0.9997337455979431,0.005654949843431386,-0.1996739321079421,0.7101035870355696,1.996063269720375,0.6352266069393043,121.24954722147487,47.18656936870955,0.42029718071304023
Africa,Cameroon,None,2021-01-01,2.3916137591736315,4.023265148718405,-62.555256646089084,0.9119527081602586,0.11383568296510013,0.017750194149723047,0.049852136708361944,0.10849407019296513,0.26954256192854903,0.17888328919700625,123.93564577852607,1.0721078948157867,0.012008946086096817
North America,Canada,Alberta,2021-01-01,0.1532454160983055,0.3152663985261435,-0.6273395944525687,0.01811057855933981,0.03937142581228339,0.0238269088427242,2.2122995112887978,0.00023328948853789527,0.3670990985663596,1.0986237239864387,83.44642484374462,20.271279671053765,1.0663508049915034
North America,Canada,British Columbia,2021-01-01,0.7084500815252999,0.20088754645191373,0.6594595419431442,0.09334561647915993,0.03316532381715436,0.04410371439114812,3.3056442792991034,0.41043849313696346,0.7019895729052603,1.5367478364064808,87.12935688047706,56.021668438443804,0.4585835880614476
North America,Canada,Manitoba,2021-01-01,0.1477649708135725,0.29452441944574786,-24.071438764678074,0.0004116977620732974,0.17311791367904059,0.03538188058498726,0.3277849177305318,1.768048219531423,0.20307288687922773,0.823769343290928,100.45626469932282,26.327269913240702,0.20904195287468802
North America,Canada,New Brunswick,2021-01-01,0.8108573005890323,1.2996577758531689,-0.021470150972780173,4.077749040830688,0.048732052404873605,0.029598738877557373,0.22214861914040032,2.8105290042982953,4.1070894653491115,0.47321884495326794,75.05656668626148,13.665399360249596,0.27569960288692025
North America,Canada,Newfoundland and Labrador,2021-01-01,2.0306903827552207,1.6323823292244215,-0.19418543003196448,1.5838576476361936,0.06468982220624511,0.006017887406426254,0.5930885705315728,1.0129398660724016,0.001424762524992084,10.065509004246927,118.270309660441,4.374009385337104,0.11211384283211616
North America,Canada,Nova Scotia,2021-01-01,0.3851569973724769,0.3757857071589454,-0.2914139863625764,0.0,0.9855570708955163,0.003481317371413782,-0.2,6.268108485885897e-06,1.9595494587518338,5.06420181117481,107.48316839347886,4.098826960439326,0.04634274768750635
North America,Canada,Ontario,2021-01-01,0.16015776368374007,0.2673224897745468,-0.38124030819176785,0.07825880919892327,0.08558430238183837,0.028109859711592636,0.6289853431908068,2.5642262992897296,1.0671618802209881,1.3684253865860148,81.58470878840548,21.342952073411166,0.14942348034678035
North America,Canada,Quebec,2021-01-01,0.1261223521471087,0.3204644678850322,3.0518477331766865,0.1570232100802192,0.07252663838954602,0.038898621911868735,1.0136118192700385,1.178877944152363,3.358261743676543,1.0249712933414925,84.27951997192703,20.957471933425985,0.06398956559371899
North America,Canada,Saskatchewan,2021-01-01,0.23372702393194492,0.4037655543888505,-0.3715507829286034,0.43224766198776815,0.12622455994577705,0.026502847544080717,0.5131089776093534,5.67170359319314,1.7757416612073325,0.9203201672064608,84.75318167388015,26.196761512486866,0.10122078052740373
Africa,Central African Republic,None,2021-01-01,1.531248452032098,0.3475620668395011,-52.95571708401525,0.7817249577956462,0.02,0.20433443545835317,0.358227766745309,0.8166835732622054,17.016136123735926,1.8173011966739965,75.77336156021985,58.537940381592385,0.0012385522141249898
Africa,Chad,None,2021-01-01,0.5220501985352505,0.1756217593702544,13.766574877024711,0.12987841898460825,0.02575325178457768,0.03472472093420872,0.13094038484000478,0.9698600925192544,1.1359160726812902,0.8815361340500357,83.44502154401161,115.43183809007925,0.6310902108492085
South America,Chile,None,2021-01-01,0.12031905517531699,0.17752918308634005,167.65760017890108,2.6022084451389906,0.06937034628776181,0.024207551184568916,0.12544219180768504,2.9416713915691957,0.17752219826170296,0.8682707147000781,70.40931786087653,18.16992065271474,0.02987012159466253
South America,Colombia,None,2021-01-01,0.07309588992199503,0.9905810473915945,-1.1323005161859805,2.564277026725534,0.12014168113576972,0.02485857313850754,-0.03474457291481962,0.5454026245072183,0.6155836212834743,0.603765419874999,84.8220395016465,25.03007789009453,0.09042362789778502
Africa,Comoros,None,2021-01-01,0.7512604420974861,4.3529192315323755,-0.0010362673326578535,10.789514570299561,0.13630209379181535,0.09198481075669748,0.9662589655785888,3.734998007177354,0.4581043640610896,0.09693194173780807,84.74905855407886,13.100332544388282,0.17237591620445247
Africa,Congo (Brazzaville),None,2021-01-01,0.4205399326070849,0.14225998881871116,-13.731541918385869,1.5650284420023552,0.10380033802365286,0.016501531016254244,0.39149724903095834,2.0611202514320337,0.06866028685267599,2.4483021592822856,40.69406009261302,49.14715411869206,0.17170850263185555
Africa,Congo (Kinshasa),None,2021-01-01,0.3542950023176198,0.3002323703886491,-207.55325438497857,0.00015465229847239946,0.063098533088359,0.02828563729170368,0.8160409026834055,4.238402995533012,2.0038996398189637,0.4186751977929952,0.094402218865479,1.1505056117807733,0.033755629441175806
