"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",1.428242835874341,-27.533276941121315,1.7681848626956471,11.35882904547293,0.06706874253131617,4.731780764169606,0.15918874210955544
"Europe","Albania","None","2020-03-23",1.3354531993033758,-28.70853303611811,2.186211725684842,9.85457558737236,0.0826273311567269,3.1522010862593173,0.09449999343793153
"Africa","Algeria","None","2020-03-21",1.2865977883800959,-13.765888162354027,1.3890421424500397,5.90247135599316,0.2305762244327418,6.518303103501898,3.878949290039216
"Europe","Andorra","None","2020-03-22",1.3581426998847614,-28.86054624787515,2.2707178904684286,8.33144796199377,0.07124621326032818,2.825014788707676,0.5341238787756449
"South America","Argentina","None","2020-03-20",0.788572526679009,-10.028779748963307,0.857073415682604,14.178290801402733,0.10388873160730751,3.992500431361082,1.646751894652143
"Asia","Armenia","None","2020-03-19",1.4428012724317816,-22.48863537231131,1.6497705346480163,10.214292938765771,0.025323768977068978,3.516304977257799,0.08551411992880227
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.9554319668260631,-29.6502466486836,3.0428861945169,16.677665193704033,0.03317235740005703,0.0858486244302765,0.08549999999999999
"Oceania","Australia","New South Wales","2020-03-14",1.3532550033256263,-6.223832526191364,3.169443111363179,14.783492762456866,0.014326702094133933,0.9810363139503374,5.3910832069428105
"Oceania","Australia","Queensland","2020-03-19",0.6456448107026835,-13.980930582063058,3.371137116473561,13.827879674001244,0.008986740011305519,3.2028209771180745,1.3219584943947906
"Oceania","Australia","South Australia","2020-03-22",0.6412500000000001,-28.478300245497785,2.799975165517021,13.400764452295775,0.012862563823637443,1.1617073256315802,1.6265934253816063
"Oceania","Australia","Tasmania","2020-04-09",0.6814215732547922,-23.31307436301396,2.129617966048359,14.519896562315571,0.09246974358412675,0.7207616964189776,0.3042137269727742
"Oceania","Australia","Victoria","2020-03-18",0.6780341056844752,-13.901993639262583,3.0919882940800525,15.21714835971714,0.02065173417688014,7.248635423506432,0.11547407604707431
"Oceania","Australia","Western Australia","2020-03-22",0.6412500000000001,-25.143728592666395,2.6404790282417765,13.339592354411371,0.017962520787303825,2.361820353722081,0.6510111528929894
"Europe","Austria","None","2020-03-08",1.3582949690136439,-4.779017658476345,2.3138418625405723,15.507995940689918,0.04888238429460025,10.66378991637319,8.145903702976991
"Asia","Azerbaijan","None","2020-03-26",1.2865899659783533,-6.413422843677402,2.627239731522878,14.19464274061256,0.024436241812953615,3.7791052111079404,0.6968879607042482
"Asia","Bahrain","None","2020-03-10",1.1673170971026403,-0.11286665753029143,0.8550005280081763,15.33385782706189,0.012699128458663271,0.09435754154676304,0.18446359905511617
"Asia","Bangladesh","None","2020-04-06",1.2881032055236383,-1.0650436905942589,1.6770962954789403,9.629010919961834,0.13157438234241375,6.61263658695314,5.767989428390044
"Europe","Belarus","None","2020-03-30",1.086384105491156,5.403873269076028,3.0964077853611456,14.075624914157833,0.03863620436118326,5.838356990528046,0.10693623748426413
"Europe","Belgium","None","2020-03-06",1.195684868537512,10.744927302347955,2.0844264694411407,12.039919206203052,0.2778002420423292,3.8064649243835498,0.08584304957784922
"South America","Bolivia","None","2020-03-31",1.4268773613530779,-19.72290806511457,2.0854685918118085,12.374638975988738,0.1582893169830492,1.7101793598806023,0.9149795405200388
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.2141158741834597,-25.56493531484999,1.2893702051166738,11.574469558713176,0.07814985008945972,3.7830684087684663,0.09526397722900268
