"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",2.508024030412834,-35.769148317220754,1.1157530242828684,18.190253140467586,0.08475786375342884,2.589373703593051,0.08328871936024285
"Europe","Albania","None","2020-03-23",1.4801066424603955,-24.751010901536148,1.3836559187417687,9.375484288566193,0.05726269460968495,2.008997824648035,0.14514333237231766
"Africa","Algeria","None","2020-03-21",1.16696914692225,-13.568687957778632,1.079405775585358,6.6012680630105125,0.1768362125786343,6.328050720258977,3.219225941834177
"Europe","Andorra","None","2020-03-22",1.1553945960970649,-20.962918298477693,2.9746791819973457,5.782385621411296,0.0600931866971988,3.206296730724609,0.4351620034659909
"South America","Argentina","None","2020-03-20",0.6393826861064879,-11.229654463315475,0.39318945312355347,16.924060830724564,0.10865670749770158,3.5550800580843576,1.5700148920516177
"Asia","Armenia","None","2020-03-19",1.8007620406891025,-35.465170425493625,0.9655721860120571,13.215302917969073,0.029676294654771795,2.18937680050315,0.08294288701658878
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.4922718538937853,-41.19428862071385,4.968261658194108,20.044124833637213,0.023861736245991257,0.03965879522674041,0.03922382042581256
"Oceania","Australia","New South Wales","2020-03-14",1.3467130438445074,-3.078305405798473,4.867714171268344,15.577430026984498,0.015386972463004593,1.9282547403599808,5.030156484450037
"Oceania","Australia","Queensland","2020-03-19",0.29699515001238275,-13.132898451266534,3.8599631641722834,17.284658660738387,0.008981731019621027,4.571446476206266,0.8547069968460229
"Oceania","Australia","South Australia","2020-03-22",0.2944667144505594,-31.510648323188406,3.850242792759845,13.961832921002841,0.012325084405651075,1.678931200980021,1.5162530239879124
"Oceania","Australia","Tasmania","2020-04-09",0.4968120323608691,-28.35291392943203,2.802523691340528,16.742115907701184,0.09078141398193242,0.7131660106946341,0.36609719113801487
"Oceania","Australia","Victoria","2020-03-18",0.4616957345520773,-11.375521397321503,3.632544911725662,16.919627064855828,0.01909155393925092,8.010346373007948,0.10439373622664544
