"Continent","Country","Province","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Rate of Death","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Asia","Afghanistan","None","2020-03-27",2.589766220078164,-37.035962036617285,1.1001128597061893,18.46479868757861,0.08740166488577897,2.513093157643561,0.08016940964342147
"Europe","Albania","None","2020-03-23",1.4061116708771804,-25.652264982171943,1.3149274028678686,8.906816502638158,0.05480593698379515,2.0928849918203847,0.15240048958215516
"Africa","Algeria","None","2020-03-21",1.1513264584960496,-13.915669235316296,1.0254354868060902,6.758371189659515,0.1740484588795024,6.213648723284554,3.168509622010307
"Europe","Andorra","None","2020-03-22",1.1386048865979737,-20.843982198581998,2.9652067480616755,5.85134394688479,0.060432687346264335,3.214652998197623,0.43564715587449443
"South America","Argentina","None","2020-03-20",0.625187801352499,-11.259553161121774,0.3735299804673758,17.09151055694891,0.10844712031621334,3.5819629843356617,1.6168340086545723
"Asia","Armenia","None","2020-03-19",1.8249688690263925,-37.23827871781829,0.9172935767114542,13.435839898412302,0.029727066747081126,2.0799079604779926,0.08709002287366355
"Oceania","Australia","Australian Capital Territory","2020-04-09",0.46765826119909604,-42.71060255580683,5.125350915432484,20.442176981874617,0.02320696313598843,0.03767585546540339,0.03726262940452193
"Oceania","Australia","New South Wales","2020-03-14",1.3509465049863791,-2.9243901429512125,5.110950811162103,15.705879787452838,0.015559772267889111,2.0246674686692474,5.118044181262841
"Oceania","Australia","Queensland","2020-03-19",0.2821453925117636,-13.057830334194968,3.8517528883032917,17.631463194982008,0.008970784018400452,4.618377678989489,0.8414614327546661
"Oceania","Australia","South Australia","2020-03-22",0.2797433787280314,-31.846248741959695,3.8604157613364087,14.119043812772341,0.012289395199259248,1.6907050864504825,1.5157885979093542
"Oceania","Australia","Tasmania","2020-04-09",0.47197143074282566,-28.459369628206417,2.8595540722227097,16.781157161338815,0.09050692417830787,0.7048058027473865,0.3819948715428053
"Oceania","Australia","Victoria","2020-03-18",0.4687466448654527,-11.32543839780107,3.651911539705299,17.301156233017547,0.01917064122778759,8.006319061473542,0.09917404941531317
"Oceania","Australia","Western Australia","2020-03-22",0.30204009198542214,-22.879575557775727,3.067239891420152,17.58651545277684,0.019652162859111946,2.918623187284875,0.4923727721519708
"Europe","Austria","None","2020-03-08",1.921708552025178,-2.0871909547691883,4.723125772365982,19.950914208969735,0.05817859149861836,15.608809678895696,4.695176006767752
"Asia","Azerbaijan","None","2020-03-26",1.192865542846433,-5.252901959805924,2.9311852061194936,17.421343799658462,0.024082805055600773,4.47027396313716,0.48223045379493773
"Asia","Bahrain","None","2020-03-10",0.8187833409632067,-0.17209450650117353,0.4743535801261352,13.827724346816053,0.006389839708762976,0.2040401901370894,0.3994771869607602
"Asia","Bangladesh","None","2020-04-06",1.5855616757264617,-0.7570067425733051,2.216813297786367,14.835842557905766,0.07259866396304922,6.273254199836694,5.219235662669503
"Europe","Belarus","None","2020-03-30",1.2385164851735382,3.3006506796044355,1.5609881834610615,22.69751243955495,0.026460128140960538,4.861113420206026,0.17571931630108953
"Europe","Belgium","None","2020-03-06",1.6420290411702567,8.372996523801115,2.7012997833238725,10.847833937822713,0.24044790628496646,2.211253172114833,0.041420088979333324
"South America","Bolivia","None","2020-03-31",2.3159134425518046,-19.97583899428386,1.4158867966723552,17.83338103203311,0.14689196118736342,1.0543538800925294,0.4206469949498265
"Europe","Bosnia and Herzegovina","None","2020-03-22",1.2562743155752583,-25.971047610420253,1.0559504498021735,12.132827238430579,0.06668481166586643,3.124943380798157,0.09040358357103287
"South America","Brazil","None","2020-03-13",0.9260313524009068,5.965829604341896,0.47898577203656406,12.70736389896864,0.16470113029646402,7.482253906137133,0.2160143295346838
"Europe","Bulgaria","None","2020-03-20",2.0710901225472527,-32.36378030775253,1.2755066663140942,18.224436553820656,0.09422750364913356,1.6313507282995006,0.21694314854362448
"Africa","Burkina Faso","None","2020-03-24",1.8611534114311004,-33.60991123770959,2.465621342696209,14.356980206720861,0.10314369795763366,2.439318080924382,0.44849286546925443
"Africa","Cabo Verde","None","2020-04-26",1.246954167395696,-12.59940296580776,1.377025725525298,10.776938912482855,0.014745732743185684,0.6775834168176608,0.1
"Asia","Cambodia","None","2020-03-29",0.8515038452502751,-26.74461842885191,3.296320859232047,8.45086634725245,0.0037262676033775685,0.07683726611493868,0.07051447323503998
"Africa","Cameroon","None","2020-03-29",1.4232896006303906,-26.79099567771082,1.5757048495708148,11.372644530371826,0.0512471961622274,4.260769127508196,1.384439709296776
"North America","Canada","Alberta","2020-03-19",1.1058351192083682,-19.33890019634133,0.5087466708993236,20.093990512310587,0.05067261926105913,2.1659052903569656,0.2898451135218073
"North America","Canada","British Columbia","2020-03-16",1.585276648136052,-15.07340263005731,2.20775899886324,21.864789125063428,0.10268590901977427,5.065367441799037,1.0428224466269922
"North America","Canada","Manitoba","2020-03-31",0.8369480336822704,-25.050003417931386,2.7415792197386275,14.308292739069161,0.029593788110298055,0.153988306322951,1.0404037183197967
"North America","Canada","New Brunswick","2020-04-06",0.9543078630548121,-59.74264743671149,3.866781605605466,26.05787357979087,0.003736287749549981,0.04792767247887397,0.08791925828470347
"North America","Canada","Newfoundland and Labrador","2020-03-27",0.27965481880926496,-27.792702331729174,4.48026158712799,14.013404215095703,0.017360501655515576,0.8598390531100581,0.6027219735342143
"North America","Canada","Nova Scotia","2020-03-28",0.6986686346849073,-4.397729308638772,1.0466131258087852,7.089362504494405,0.03464705471767282,1.7017428392535419,0.20553761408320634
"North America","Canada","Ontario","2020-03-15",1.377582816194769,5.320239585510375,1.8611186736772802,20.71759255363802,0.17405073513661484,2.753848869682031,0.10525682757408211
"North America","Canada","Quebec","2020-03-19",1.155109347452976,1.8576686412732886,1.6302028892745108,22.497659874962697,0.1753973391592054,7.98025419056427,2.9483780381053015
"North America","Canada","Saskatchewan","2020-03-28",0.870447343826021,-24.307283517939815,1.4710440394143967,14.668853200835905,0.02347956767470584,0.5618826103114283,0.3538031572062712
"South America","Chile","None","2020-03-16",1.151602132155347,-6.12762443748687,0.9271840882422501,20.863545660899447,0.03712541118170656,5.829466218813506,0.05391312238677244
"South America","Colombia","None","2020-03-19",1.2842709630201787,-12.173285354564866,0.9168362374765271,15.327495937862862,0.10277268030238529,4.664120063535893,0.04014746626418362
"Africa","Congo (Kinshasa)","None","2020-04-01",1.6468955177457851,-18.080383289459935,1.5578361241849124,8.959043808279752,0.07689658076456031,1.9694332217219723,0.05885352345814152
"Africa","Congo (Brazzaville)","None","2020-04-15",0.8706516477487838,-27.041810047220196,1.820316218129998,11.676585146150018,0.02542762084196656,0.5748385330643764,0.40935236350269855
"North America","Costa Rica","None","2020-03-21",0.8042292116236578,-9.028118414369626,2.0205511931872273,18.566695375360503,0.00916910148304471,1.4356735909435456,0.7632086392007934
"Africa","Cote d'Ivoire","None","2020-03-27",1.151850514786483,-6.52219468160645,1.4178289195310694,21.185580026705,0.032204728440759625,0.544382984324139,0.7671468067980226
"Europe","Croatia","None","2020-03-19",1.2912905208387593,-19.577229465668363,1.9949634209209017,19.57346725212321,0.05455260825288847,7.240076175751617,0.4955215873949393
"North America","Cuba","None","2020-03-28",1.7448911665325368,-28.30173378695095,1.3496737740407814,13.193926559875619,0.07508125468853825,3.541310788887932,0.07230023297290576
"Europe","Cyprus","None","2020-03-23",1.0580251517666026,-18.148378717838074,2.106871676376404,8.947238648586609,0.022103718411154605,3.120552788310638,0.12099908603147656
"Europe","Czechia","None","2020-03-13",1.5068223581420739,-4.224100929440795,2.949266999093167,12.077346569835797,0.04319457166861522,8.533910750797267,0.6444092243234393
"Europe","Denmark","None","2020-03-10",0.9694643400673046,4.660770325231273,1.6552163383512775,6.619171417007706,0.062251166797399914,0.04540013446019725,0.8606628931962395
"Africa","Djibouti","None","2020-04-08",0.7371966467002866,-8.20941412373289,2.8973643180255317,23.68289834605709,0.009967420001626212,5.017317990650877,0.11874087719592383
"North America","Dominican Republic","None","2020-03-21",0.8524508103089775,-11.10798596670831,0.6170569735966454,8.589893369946733,0.07254393260973739,0.08622571940454192,5.218068064329417
"South America","Ecuador","None","2020-03-18",1.154462622953992,0.4273087067055917,0.7020544774090368,1.755382088895248,0.04710299964331344,4.147342016271045,0.3303873301247242
"Africa","Egypt","None","2020-03-14",1.2147678361247103,-11.79036230154499,0.6614868389355174,16.296489385375814,0.17130183802055818,1.9173160496881185,0.04731300027288454
"North America","El Salvador","None","2020-04-09",1.3521910547183473,-13.922983682829726,1.3269828673486863,10.476501380112593,0.020577048240617436,1.3435777192857639,0.10778498053014371
"Africa","Equatorial Guinea","None","2020-04-24",0.7422887038373845,-21.219647726812582,2.946564237517411,15.675527261449725,0.0095,0.09652108624558936,0.4300793019789934
"Europe","Estonia","None","2020-03-14",1.3914394223405064,-12.992358735408908,2.0735699638286222,23.563293353881132,0.05922658105901867,3.575195475661313,0.044075111031957145
"Africa","Ethiopia","None","2020-04-18",1.435175876783958,-21.3773301321985,1.5044469232647075,20.80378804943115,0.01370529447419326,0.07757562780283045,0.10226270819300892
"Europe","Finland","None","2020-03-13",1.4422590554913137,-8.949892847288458,1.4180975157772213,17.398675905575473,0.07659289851861698,2.5925675303506153,0.057427581079706504
"Europe","France","None","2020-02-29",1.2564957478503995,8.517412308913789,1.6273635910580695,4.738668858329041,0.16653496704602988,10.727841042373774,1.713152870981196
"Africa","Gabon","None","2020-04-17",0.8504608231984837,-25.198506189653106,1.677241203922632,14.477040256374455,0.030993295395946766,1.2514073867255684,0.22856878844263911
"Asia","Georgia","None","2020-03-30",1.4652635405947094,-15.461978006425309,1.7230883455474486,19.3065252018071,0.02980530605205289,1.0925478222192573,0.07901671396467606
"Europe","Germany","None","2020-03-01",1.0352817446416527,16.520889298887944,3.569111901912524,23.321110203441776,0.07685004657009341,3.6025770123275613,1.0648566105505257
"Africa","Ghana","None","2020-03-26",2.0808858878360588,-17.322830137657032,1.1910267969520716,18.763830425024196,0.01831221321639493,1.011694550466797,0.046668957784448836
