Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
Africa,Algeria,None,2020-06-12,10756,1974,410,1600,808,69
Africa,Algeria,None,2020-06-13,10870,1953,407,1617,817,68
Africa,Algeria,None,2020-06-14,10981,1931,404,1634,825,67
Africa,Algeria,None,2020-06-15,11090,1908,401,1650,834,66
Africa,Algeria,None,2020-06-16,11196,1884,397,1666,842,66
Africa,Algeria,None,2020-06-17,11300,1860,393,1681,850,65
Africa,Algeria,None,2020-06-18,11401,1834,389,1697,857,64
Africa,Algeria,None,2020-06-19,11499,1808,385,1711,865,63
Africa,Algeria,None,2020-06-20,11596,1782,380,1726,872,62
Africa,Algeria,None,2020-06-21,11689,1755,376,1740,879,61
Africa,Algeria,None,2020-06-22,11780,1727,371,1754,886,60
Africa,Algeria,None,2020-06-23,11869,1699,367,1767,893,59
Africa,Algeria,None,2020-06-24,11955,1671,362,1780,899,58
Africa,Algeria,None,2020-06-25,12039,1642,357,1792,906,57
Africa,Algeria,None,2020-06-26,12120,1613,352,1805,912,56
Africa,Algeria,None,2020-06-27,12199,1583,347,1816,918,55
Africa,Algeria,None,2020-06-28,12276,1553,341,1828,924,53
Africa,Algeria,None,2020-06-29,12350,1523,336,1839,929,52
Africa,Algeria,None,2020-06-30,12422,1493,331,1850,935,51
Africa,Algeria,None,2020-07-01,12492,1463,325,1860,940,50
Africa,Algeria,None,2020-07-02,12559,1433,320,1870,945,49
Africa,Algeria,None,2020-07-03,12625,1402,314,1880,950,48
Africa,Algeria,None,2020-07-04,12688,1372,308,1890,955,47
Africa,Algeria,None,2020-07-05,12749,1341,303,1899,960,46
Africa,Algeria,None,2020-07-06,12808,1311,297,1908,964,45
Africa,Algeria,None,2020-07-07,12865,1281,291,1916,969,44
Africa,Algeria,None,2020-07-08,12920,1251,286,1924,973,43
Africa,Algeria,None,2020-07-09,12973,1221,280,1932,977,42
Africa,Algeria,None,2020-07-10,13024,1191,274,1940,981,40
Africa,Algeria,None,2020-07-11,13073,1161,269,1948,984,39
Africa,Algeria,None,2020-07-12,13121,1132,263,1955,988,38
Africa,Algeria,None,2020-07-13,13167,1103,257,1962,992,37
Africa,Algeria,None,2020-07-14,13211,1074,252,1968,995,36
Africa,Algeria,None,2020-07-15,13253,1046,246,1974,998,35
Africa,Algeria,None,2020-07-16,13294,1018,240,1981,1001,34
Africa,Algeria,None,2020-07-17,13333,990,235,1986,1004,33
Africa,Algeria,None,2020-07-18,13371,962,229,1992,1007,32
Africa,Algeria,None,2020-07-19,13407,935,224,1998,1010,31
Africa,Algeria,None,2020-07-20,13442,909,219,2003,1013,30
Africa,Algeria,None,2020-07-21,13475,882,213,2008,1015,30
Africa,Algeria,None,2020-07-22,13507,857,208,2013,1018,29
Africa,Algeria,None,2020-07-23,13537,831,203,2017,1020,28
Africa,Algeria,None,2020-07-24,13567,806,197,2022,1022,27
Africa,Algeria,None,2020-07-25,13595,782,192,2026,1024,26
Africa,Algeria,None,2020-07-26,13622,758,187,2030,1026,25
Africa,Algeria,None,2020-07-27,13647,734,182,2034,1028,24
Africa,Algeria,None,2020-07-28,13672,711,177,2037,1030,24
Africa,Algeria,None,2020-07-29,13696,688,173,2041,1032,23
Africa,Algeria,None,2020-07-30,13718,666,168,2044,1034,22
Africa,Algeria,None,2020-07-31,13740,645,163,2047,1035,21
Africa,Algeria,None,2020-08-01,13760,623,159,2051,1037,21
Africa,Algeria,None,2020-08-02,13780,603,154,2053,1039,20
Africa,Algeria,None,2020-08-03,13799,582,150,2056,1040,19
Africa,Algeria,None,2020-08-04,13816,563,145,2059,1041,18
Africa,Algeria,None,2020-08-05,13833,543,141,2062,1043,18
Africa,Algeria,None,2020-08-06,13850,525,137,2064,1044,17
Africa,Algeria,None,2020-08-07,13865,506,133,2066,1045,16
Africa,Algeria,None,2020-08-08,13880,489,129,2068,1046,16
Africa,Algeria,None,2020-08-09,13894,471,125,2071,1047,15
Africa,Algeria,None,2020-08-10,13907,454,121,2073,1048,15
Africa,Algeria,None,2020-08-11,13920,438,117,2074,1049,14
Africa,Algeria,None,2020-08-12,13932,422,114,2076,1050,14
Africa,Algeria,None,2020-08-13,13944,407,110,2078,1051,13
Africa,Algeria,None,2020-08-14,13954,391,107,2080,1052,13
Africa,Algeria,None,2020-08-15,13965,377,103,2081,1053,12
Africa,Benin,None,2020-06-12,249,28,8,36,4,1
Africa,Benin,None,2020-06-13,249,27,7,36,4,1
Africa,Benin,None,2020-06-14,249,25,7,36,4,1
Africa,Benin,None,2020-06-15,249,24,7,36,4,1
Africa,Benin,None,2020-06-16,249,22,6,36,4,1
Africa,Benin,None,2020-06-17,249,21,6,36,4,1
Africa,Benin,None,2020-06-18,249,20,6,36,4,1
Africa,Benin,None,2020-06-19,249,19,6,36,4,1
Africa,Benin,None,2020-06-20,249,18,5,36,4,1
Africa,Benin,None,2020-06-21,249,17,5,36,4,1
Africa,Benin,None,2020-06-22,249,16,5,36,4,0
Africa,Benin,None,2020-06-23,249,15,5,36,4,0
Africa,Benin,None,2020-06-24,249,14,4,36,4,0
Africa,Benin,None,2020-06-25,249,14,4,36,4,0
Africa,Benin,None,2020-06-26,249,13,4,36,4,0
Africa,Benin,None,2020-06-27,249,12,4,36,4,0
Africa,Benin,None,2020-06-28,249,12,4,36,4,0
Africa,Benin,None,2020-06-29,249,11,4,36,4,0
Africa,Benin,None,2020-06-30,249,11,3,36,4,0
Africa,Benin,None,2020-07-01,249,10,3,36,4,0
Africa,Benin,None,2020-07-02,249,10,3,36,4,0
Africa,Benin,None,2020-07-03,249,9,3,36,4,0
Africa,Benin,None,2020-07-04,249,9,3,36,4,0
Africa,Benin,None,2020-07-05,249,8,3,36,4,0
Africa,Benin,None,2020-07-06,249,8,3,36,4,0
Africa,Benin,None,2020-07-07,249,7,3,36,4,0
Africa,Benin,None,2020-07-08,249,7,2,36,4,0
Africa,Benin,None,2020-07-09,249,7,2,36,4,0
Africa,Benin,None,2020-07-10,249,7,2,36,4,0
Africa,Benin,None,2020-07-11,249,6,2,36,5,0
Africa,Benin,None,2020-07-12,249,6,2,36,5,0
Africa,Benin,None,2020-07-13,249,6,2,36,5,0
Africa,Benin,None,2020-07-14,249,5,2,36,5,0
Africa,Benin,None,2020-07-15,249,5,2,36,5,0
Africa,Benin,None,2020-07-16,249,5,2,36,5,0
Africa,Benin,None,2020-07-17,249,5,2,36,5,0
Africa,Benin,None,2020-07-18,249,5,2,36,5,0
Africa,Benin,None,2020-07-19,249,4,2,36,5,0
Africa,Benin,None,2020-07-20,249,4,1,36,5,0
Africa,Benin,None,2020-07-21,249,4,1,36,5,0
Africa,Benin,None,2020-07-22,249,4,1,36,5,0
Africa,Benin,None,2020-07-23,249,4,1,36,5,0
Africa,Benin,None,2020-07-24,249,4,1,36,5,0
