Continent,Country,Province,Day,Total Detected,Active,Active Hospitalized,Cumulative Hospitalized,Total Detected Deaths,Active Ventilated
North America,US,Alabama,2020-03-20,106,106,16,16,0,4
North America,US,Alabama,2020-03-21,172,159,24,26,4,6
North America,US,Alabama,2020-03-22,258,230,35,39,7,9
North America,US,Alabama,2020-03-23,357,309,48,54,10,12
North America,US,Alabama,2020-03-24,466,391,61,70,13,15
North America,US,Alabama,2020-03-25,581,474,75,87,17,18
North America,US,Alabama,2020-03-26,701,556,88,105,21,21
North America,US,Alabama,2020-03-27,825,637,102,124,25,24
North America,US,Alabama,2020-03-28,953,717,116,143,29,27
North America,US,Alabama,2020-03-29,1084,794,129,163,33,29
North America,US,Alabama,2020-03-30,1218,870,142,183,38,32
North America,US,Alabama,2020-03-31,1355,943,155,203,42,35
North America,US,Alabama,2020-04-01,1496,1015,168,224,47,37
North America,US,Alabama,2020-04-02,1639,1085,181,246,52,40
North America,US,Alabama,2020-04-03,1786,1154,194,268,56,42
North America,US,Alabama,2020-04-04,1936,1221,206,290,61,45
North America,US,Alabama,2020-04-05,2089,1288,219,313,66,47
North America,US,Alabama,2020-04-06,2245,1353,231,337,72,49
North America,US,Alabama,2020-04-07,2405,1417,243,361,77,52
North America,US,Alabama,2020-04-08,2568,1480,255,385,82,54
North America,US,Alabama,2020-04-09,2735,1543,267,410,88,56
North America,US,Alabama,2020-04-10,2905,1605,279,436,93,58
North America,US,Alabama,2020-04-11,3078,1666,291,462,99,61
North America,US,Alabama,2020-04-12,3255,1727,303,488,105,63
North America,US,Alabama,2020-04-13,3436,1788,315,515,111,65
North America,US,Alabama,2020-04-14,3621,1848,327,543,117,67
North America,US,Alabama,2020-04-15,3810,1908,339,571,123,69
North America,US,Alabama,2020-04-16,4002,1968,351,600,129,71
North America,US,Alabama,2020-04-17,4199,2028,363,630,136,73
North America,US,Alabama,2020-04-18,4399,2088,375,660,142,76
North America,US,Alabama,2020-04-19,4604,2148,387,691,149,78
North America,US,Alabama,2020-04-20,4812,2209,400,722,156,80
North America,US,Alabama,2020-04-21,5025,2269,412,754,163,82
North America,US,Alabama,2020-04-22,5243,2330,424,786,170,84
North America,US,Alabama,2020-04-23,5465,2391,436,820,177,86
North America,US,Alabama,2020-04-24,5691,2452,449,854,185,88
North America,US,Alabama,2020-04-25,5922,2514,461,888,192,91
North America,US,Alabama,2020-04-26,6157,2576,474,924,200,93
North America,US,Alabama,2020-04-27,6397,2639,486,960,208,95
North America,US,Alabama,2020-04-28,6642,2703,499,996,216,97
North America,US,Alabama,2020-04-29,6891,2766,512,1034,224,99
North America,US,Alabama,2020-04-30,7146,2831,525,1072,232,102
North America,US,Alabama,2020-05-01,7405,2896,538,1111,241,104
North America,US,Alabama,2020-05-02,7670,2962,552,1151,249,106
North America,US,Alabama,2020-05-03,7940,3028,565,1191,258,109
North America,US,Alabama,2020-05-04,8215,3096,578,1232,267,111
North America,US,Alabama,2020-05-05,8495,3164,592,1274,277,113
North America,US,Alabama,2020-05-06,8781,3233,606,1317,286,116
North America,US,Alabama,2020-05-07,9072,3302,620,1361,295,118
North America,US,Alabama,2020-05-08,9369,3373,634,1405,305,121
North America,US,Alabama,2020-05-09,9671,3444,648,1451,315,123
North America,US,Alabama,2020-05-10,9979,3516,663,1497,325,126
North America,US,Alabama,2020-05-11,10293,3590,677,1544,336,128
North America,US,Alabama,2020-05-12,10613,3664,692,1592,346,131
North America,US,Alabama,2020-05-13,10939,3739,707,1641,357,134
North America,US,Alabama,2020-05-14,11270,3815,722,1691,368,136
North America,US,Alabama,2020-05-15,11608,3892,738,1741,379,139
North America,US,Alabama,2020-05-16,11953,3970,753,1793,390,142
North America,US,Alabama,2020-05-17,12303,4049,769,1845,402,145
North America,US,Alabama,2020-05-18,12660,4129,785,1899,413,148
North America,US,Alabama,2020-05-19,13023,4210,801,1953,425,150
North America,US,Alabama,2020-05-20,13393,4292,817,2009,437,153
North America,US,Alabama,2020-05-21,13769,4376,834,2065,450,156
North America,US,Alabama,2020-05-22,14153,4460,850,2123,462,159
