Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Percentage Detected
North America,US,Alabama,2020-03-20,0.4668305252691396,0.47002793791095654,4.343485218178533,0.0788482212474732,0.2779741630365888,0.23321554836552452,4.595802798300059,5.402884842721012,3.1002630574296175,0.44577095700966246,97.94566642413285,7.919701800743947,0.490291827734646
North America,US,California,2020-03-07,6.234238246551122,0.4155468422198886,-79.84729605854069,-0.0020485873693700824,0.02766783147859757,0.9994648727332166,10.257248954452772,68.89518896353337,2.84458863678947,0.38859527524632276,106.66867556547625,12.19226438099764,0.054093548563845364
North America,US,Florida,2020-03-16,0.5629109073517014,0.4086344766701095,1.2478675616480404,0.08738088752295912,0.025017242423202024,0.19899578333177495,1.66632141563154,8.050884722391089,48.45995408301232,1.0462686461413848,93.50059173391172,12.328682992122907,0.469175176847468
North America,US,Georgia,2020-03-16,12.068830573933004,0.36145791641548003,0.1811055719884027,-0.0007163178888656203,0.011135053842939877,0.3944561469050479,3.3610490296492275,49.758653989513185,0.46417458052448546,0.70721357410056,99.68368470880444,12.668870110241938,0.11832523995881525
North America,US,Massachusetts,2020-03-12,0.38032441089735125,2.3428870561141473,0.5446859956076817,2.2228065175199885,0.06532324976625514,0.10077713935066146,0.16089667242949143,3.4441197866291846,0.4142488050607444,0.1781348478109303,141.77413524265074,29.94971708144641,0.12436121795389385
North America,US,Nevada,2020-03-20,94.54076780231793,0.36913397218322935,-0.4735548569577623,-0.1131960397993858,0.029985444354287533,0.18830098223774522,1.9414588092905491,1.7186025220709285,4.6045149080658,0.7323116425586821,94.333609582593,15.846601017170563,0.0681939895830836
North America,US,New York,2020-03-08,0.6981540808172476,10.86899686652416,0.2733905088220176,11.23013913010551,0.12998166848523657,0.19299419489655423,0.8310133018600718,3.9081172284946644,0.5197776024023621,0.09086155822558445,146.31571652259157,49.49069642732344,0.0331148764681408
North America,US,Ohio,2020-03-19,0.8304269291553211,0.3608173398754352,-0.5015138521631282,0.014097164362606093,0.02787177480558473,0.5475241304168017,4.215896419866427,34.505951976659574,3.1194041802190924,0.7630989719376682,98.87177080389023,5.367977396872237,0.5
North America,US,Texas,2020-03-17,0.8188918380895777,0.42824162063450966,0.8321122964392215,0.008314960334461342,0.04500216611978711,0.03734736405142072,0.14705516166690807,40.903423286842035,0.005449471561770056,2.1581077191676394,97.42564213347289,2.7274349222666934,0.06822419167491042
