Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Internal Parameter 1,Internal Parameter 2
South America,Brazil,Acre,2020-04-15,7.5297763768082175,1.0143497256967275,12.099990861732344,0.8100002103272457,0.250454375102,0.05382875947886952,0.08100022733925644,0.36144447433434
South America,Brazil,Alagoas,2020-04-17,9.070436118340877,0.7795370244563227,8.099954477292345,3.5906381576763904,0.6049993140498388,0.04949320700078225,3.619585095461554,0.9737608285477848
South America,Brazil,Amapa,2020-04-08,8.575548167179488,0.8168921375180428,8.975641160596636,0.8100000827729088,0.06049999574895501,0.07693945446567775,0.08100007292322252,0.781309062616168
South America,Brazil,Amazonas,2020-03-28,44.186748168563454,1.1742903381848055,-0.15054322049123695,0.8100000109862606,0.4031670572055341,0.09701891490865626,0.08100027133548476,0.9622140033614932
South America,Brazil,Bahia,2020-03-26,14.760882656772122,0.7906328006368342,12.099996353202815,0.8100000387452677,0.1105299351241582,0.05986018135794732,0.08139489165439559,0.5934244305803027
South America,Brazil,Ceara,2020-03-22,15.103117853978386,1.2009818916200157,2.613783825227287,0.8683701289191053,0.0405000701420935,0.19990093646586268,1.2326756311555478,0.10332385178628413
South America,Brazil,Distrito Federal,2020-03-22,24.166050139549657,1.1722986997464848,-12.099999106394794,0.8100000253800574,0.6049998405907466,0.02421765932183556,0.08100007841441466,0.4761387434462406
South America,Brazil,Espirito Santo,2020-04-02,11.6951542153353,0.7577667499108689,12.099997312173539,0.8100000392397401,0.04050005560795866,0.113441604712261,0.09893836103955296,0.8717519662198966
South America,Brazil,Goias,2020-04-04,8.689100430083244,0.6700858396661535,4.90340525778074,0.8100001341281764,0.6049998012520261,0.04065571000917202,0.08100034187381099,0.7435943740222881
South America,Brazil,Maranhao,2020-04-06,10.589684730970248,1.147730913676135,-7.1825864631746015,0.8100005116163441,0.05322109152985551,0.16141635793544162,2.3907327312578364,0.8674050137543899
South America,Brazil,MatoGrosso,2020-04-09,4.485041761233201,0.7337102741420591,3.3742241389149106,1.2100025983948912,0.06050030451122276,0.06286109107383737,0.12099917082707255,0.23862991856502885
South America,Brazil,MatoGrosso do Sul,2020-04-12,4.887279849212474,0.7593795027869699,-1.4813521641612801,3.6299698795996687,0.2249069497920092,0.03382784966210693,0.8096754677438803,0.1845072684692824
South America,Brazil,Minas Gerais,2020-03-23,19.80690694174169,1.167717825833594,-12.099996389506812,0.8100000988625373,0.04050002701184685,0.097164261432362,0.0810006215799453,0.6467932168797245
South America,Brazil,Para,2020-04-06,10.220564585660798,1.2522903018513856,1.3089608400959256,0.990014017018052,0.041453164863624964,0.2830253010505414,2.593887900744018,0.1060934269462546
South America,Brazil,Paraiba,2020-04-12,9.010555699742511,0.8425774440976003,12.09996506425557,0.8899192216483299,0.6049995617188313,0.07793882972080689,0.09899897549644436,2.8020649352683904
South America,Brazil,Parana,2020-03-26,11.308915353829017,0.7500072928858241,1.8031092932883213,1.6899637239266925,0.09486860268720124,0.0844159003787202,2.3246151920808904,0.10002018785236838
South America,Brazil,Pernambuco,2020-04-02,10.251828171812088,1.2028432927297859,-2.6402695050706164,0.9265506285623446,0.6049999701088042,0.09147291206010624,0.12100020837576556,5.216394018762892
South America,Brazil,Piaui,2020-04-17,5.183271116376794,1.1580432420638505,-1.6340146733015606,0.9900018050408508,0.6049989548082778,0.036666182964406144,0.09900182031709152,1.5365324038691408
South America,Brazil,Rio Grande do Norte,2020-04-02,8.565419039147072,0.681684518315767,11.337785290617054,0.8100000596373428,0.6049988007956579,0.05016015098983559,0.08100023994852246,0.6863916762513107
South America,Brazil,Rio Grande do Sul,2020-03-25,11.28938561482908,1.1022542353785414,-12.099996556157816,0.8100000560393861,0.040500018722028734,0.08258478649869141,0.08100023859649623,0.6992458839771931
South America,Brazil,Rio de Janeiro,2020-03-20,20.23100866432916,1.1278137646396749,-0.935881040169501,0.8100000052015801,0.13389010058659132,0.13151176487160346,0.09899998373840173,1.4727830775539783
South America,Brazil,Rondonia,2020-04-18,8.518658445352514,0.7058603664753309,10.210044213794324,0.8100003226420688,0.040580132237817534,0.12019134830144652,0.09900003401598394,1.2413431809571012
South America,Brazil,Roraima,2020-04-14,16.320299378416635,0.7763503496889201,11.731914573273635,0.8100003943370626,0.050719105428696884,0.02720684647648458,0.08100038869518979,0.6290919705897668
South America,Brazil,Santa Catarina,2020-03-24,37.20225980335793,0.8006708275358813,8.10000269314337,0.8100000168492043,0.6049998991537571,0.02827261741321816,0.0810001569240379,0.4556731277768365
South America,Brazil,Sao Paulo,2020-03-15,17.10005002139822,1.1385613240059704,2.5405707226274137,0.8118889874324999,0.06050001668837044,0.1736189453474469,2.2465316946621567,0.4897341108894699
South America,Brazil,Sergipe,2020-04-22,5.644439265615902,1.175225757541259,5.216039224052191,3.629999726812733,0.5289113756209631,0.017366769381433292,3.569199516909918,0.09900002601783398
Africa,South Africa,Eastern Cape,2020-04-13,8.693859481830803,1.0648729228594942,-4.176849486565511,2.0667354333919095,0.3148987381661681,0.021994958032061498,0.09826373207512493,1.354555387664192
Africa,South Africa,Free State,2020-04-20,3.428508095049227,0.6549734240552589,-0.4761330095417848,2.4227651393858083,0.10999587450774263,0.0071537169848026735,0.08491448406121371,0.049062360755556006
Africa,South Africa,Gauteng,2020-03-20,16.169211272709706,0.6162396310220513,-7.322038477106255,0.6269503521667229,0.008646380660128126,0.04496298914088938,2.391722794825924,0.15545944527282318
Africa,South Africa,KwaZulu Natal,2020-03-26,17.8718980717575,1.7448873169807253,-1.8718411480011008,2.6550930828547794,0.1847416468340098,0.040187996583680385,0.5965103532256144,0.007666290623749048
Africa,South Africa,Western Cape,2020-03-24,35.98014455074277,1.4547869195805627,-14.325661917333413,1.0974255068743497,0.03002947996541007,0.061872373931532124,0.8759780580530075,0.22483903041764086
South America,Peru,Ancash,2020-04-12,10.331681263801483,0.8131808682239232,-2.6853662580257263,0.3926614795117217,0.0961317042129154,0.15178425976695167,2.3915885722606367,0.22780956525970975
South America,Peru,Arequipa,2020-04-16,6.665532028330041,1.056911155391341,-7.00272236132492,1.7188545216265565,0.3660495976170897,0.017775615617686275,2.001505389797824,0.9352006500212324
South America,Peru,Cajamarca,2020-04-25,5.8076954378931465,0.7536670955208189,9.89997153223027,2.9699363515087365,0.2072654593751766,0.008100019230806,0.08100021820994811,0.5719855247232956
South America,Peru,Callao,2020-04-06,16.882338737816298,1.0129038650597937,-5.600266727738863,0.8596896044625587,0.7503870646168477,0.017391981499188792,0.09949537739257223,5.2624871077000615
South America,Peru,Cusco,2020-04-14,1.565907405263869,0.921476928827643,-0.36511746592260336,3.5312560861473723,0.012731153201845223,0.002545718481461821,0.6302703115690291,0.04044515642799575
South America,Peru,Huanuco,2020-04-22,15.297637847235432,1.2078824649078967,-6.1530206973778245,1.7714699084541865,0.3393016117063312,0.005904902138134013,0.13176905976663808,0.3635906637505992
South America,Peru,Ica,2020-04-15,30.256806261678534,0.891922408997062,7.70298425446177,2.1425192624768616,1.4549727589027297,0.03603502699374137,1.0491120331009989,0.1507268895068961
South America,Peru,Junin,2020-04-17,18.567816718849148,1.1635236869202756,-6.733575132641776,1.2784857912516028,0.04566300501604585,0.03655129850107317,0.44353864253409897,0.6864296419218022
South America,Peru,La Libertad,2020-04-10,12.905193124617933,1.1295362157159627,-9.87966978033324,0.8608537585404415,0.08494322729107477,0.05569146290163774,2.297510825808677,0.14237591277981795
South America,Peru,Lambayeque,2020-04-07,16.735421983144345,1.5382580719407986,-12.522800518028216,0.9265358615283285,0.8256035401717928,0.10187000735048006,0.027131706259959167,1.775669515543702
South America,Peru,Lima,2020-03-18,15.10048092539325,1.0430219654049817,6.86409053686161,0.7353323307881409,0.2090533423201632,0.02418809377789134,0.1040688295135789,1.426980044120855
South America,Peru,Loreto,2020-04-04,20.926742123281947,1.0903552549714712,-16.144835742286016,0.4854586145406787,0.10965442918575752,0.07012270232059982,0.16941661236130806,0.7911302136817168
South America,Peru,Piura,2020-04-12,9.564754370449004,0.7098612890727286,12.53108827228718,1.003551042524111,0.1442411304623892,0.15498457195327794,0.0375919203361024,1.854823112712232
South America,Peru,San Martin,2020-04-22,8.71904555164758,0.9021362271672124,1.8769478030250408,3.9530664632894097,0.029524507871437126,0.0059049013023761655,1.1459982877450672,0.13176905042862386
South America,Peru,Tumbes,2020-04-19,7.603059029350442,1.0081120087993192,-7.405854609988003,1.9291318948572216,0.06389316671822734,0.08955337450398428,0.6498845456204101,0.16878381138214232
South America,Peru,Ucayali,2020-04-20,20.08697031256617,1.2003795998169566,-5.025946107515911,1.7537533324770893,0.20945005037180225,0.06705646136830691,4.463430861998639,0.21174679974652005
North America,US,Chicago Metropolitan,2020-03-17,22.063809413223936,0.751992088885498,0.5200638183976491,0.4780234431583382,0.09192567434741539,0.06936840646130824,19.331913910117446,1.2723343692496383
North America,US,Detroit Metropolitan,2020-03-19,8.395598476801466,1.8075368292517593,2.7713042459999304,5.744298425359904,0.06955962836934816,0.14401967708831095,9.07623202268107,0.1654614525483128
North America,US,NY-NJ Metropolitan,2020-03-15,30.528992933183115,1.532458022758886,0.22360651550638075,2.4279137927837464,0.0961328170836855,0.11089895958848502,21.24140359314163,4.464710732561137
