Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Second Wave Jump,Jump Time
North America,US,Alabama,2020-03-20,51.249915650855584,0.41762333274463254,5.302259136990808,0.007464251515413924,3.2393677104342333,0.03858574668904443,0.1712809466953558,10.160375260082528,1.7554570853142057,0.051139268175003,71.83382061213422
North America,US,Alaska,2020-03-28,12.191529940481825,0.5915649447643433,-670.7634158018673,0.022692390674311887,2.6032757455733693,0.019778732478669164,0.4999998818444516,0.0671956425999839,0.561350233924642,0.1504932812454798,53.89853458577679
North America,US,Arizona,2020-03-21,28.791635344458342,0.4779773420663789,-8.305064920426798,0.01259559939813149,1.5078526216513912,0.03982045140040729,0.17275103504944983,0.5474760366203866,6.558964946472238,0.19528546121945148,78.4113852830908
North America,US,Arkansas,2020-03-20,15.916525619668121,0.6959152413663203,-110.43611913434383,0.08228008828440726,2.0419546442091066,0.01915953456448503,0.2691308969852848,1.1673168648255048,1.035863990327026,0.07796458743779422,68.53850960573136
North America,US,California,2020-03-07,111.01118299877987,0.526134158794291,-101.25020135524433,0.04648021731666346,3.8518884817794565,0.04142120547331988,0.14182393587747763,56.76766765413186,0.08542248770593952,0.17223336292894703,95.92429904920182
North America,US,Colorado,2020-03-14,26.03079883844491,0.6083670168910262,0.1438265548547204,0.38081871310653936,0.242075898727485,0.061319364543109434,0.06682560788904068,15.180003057313868,0.017856077313119688,0.19185106365346347,87.78362203741385
North America,US,Connecticut,2020-03-19,25.863831027083688,0.7178965056887269,0.3650851031336555,0.7108600877464357,0.1536304724353483,0.10740419828587854,0.1016358124978291,21.372285622866787,0.06263099555037348,0.02915369698175933,51.89576340701029
North America,US,Delaware,2020-03-24,4.7969346097224,0.8506139588014393,-2.0476920815425355,0.7122660891347568,0.11775078069765894,0.044475193356078115,3.8174584371494955e-08,4.236694479329116,0.016124314462451415,0.14528803958086173,79.38625519810753
North America,US,District of Columbia,2020-03-23,17.131208001821612,0.6338046200418368,2.204364830174961,0.4587307349385946,0.2949701041973032,0.057991222756595184,0.06200862653794118,5.415122461356369,0.16669987178584783,0.012447847904554273,76.04605819153578
North America,US,Florida,2020-03-16,76.62458495087549,0.388001924688321,0.6283251867926987,0.03176820534418034,0.2832218434509895,0.04836261636570485,0.15507431282265824,18.852719627652053,42.37744264985134,0.5908907619074316,84.84479070145457
North America,US,Georgia,2020-03-16,34.10337202318862,0.38093573275131526,0.08266980867577058,0.03943264574749799,0.4747387538661132,0.0482369836849448,0.09137652411939974,45.174050327590116,0.012455773476861982,0.39525836884502824,88.12542685094684
North America,US,Hawaii,2020-03-26,9.27658238748944,0.6717892352561661,-190.9119024710685,0.31325533212333834,0.1570370820626071,0.028411953388649536,0.49999988204823653,2.147105609815382,0.971641760378309,0.5522954107452305,57.93553769451758
North America,US,Idaho,2020-03-25,20.350004829128498,1.0005182129958576,-1437.4280927453456,0.02642520774253503,1.4290759736756686,0.03067468992839169,0.37427951039389074,0.23417781995509748,4.065618012075502,0.2281429673186659,70.8782738639563
North America,US,Illinois,2020-03-17,29.80282381797337,0.5214895108865142,26.943287666884512,0.5425006003229249,0.2299962823742153,0.051793235190102836,0.04638564457984468,1.8656913194782048,10.07204707842324,9.265144552654143e-11,80.94018299958572
North America,US,Indiana,2020-03-21,18.21967341421822,0.5214915142210759,0.13792805181766088,0.2808081507703732,0.771644387223655,0.06656887883459904,0.06505838954071665,25.58929167600877,0.4304083309468908,0.07843760728457744,73.58597262561575
North America,US,Iowa,2020-03-23,6.986024631830288,0.8740283966005588,-0.018423960513117347,0.5902461163600512,0.18082917061180476,0.03267749050481721,0.11269244060622977,2.9170717845694756,0.719562870644324,0.10827313513960582,75.97836839889298
North America,US,Kansas,2020-03-24,10.972419037798277,0.8607724176465884,-3.070959920131061,0.7203330933391054,4.079763651018998,0.02680838004034924,0.2597137315957078,3.6404240191643824,0.2415960065030651,0.24638337805549806,74.89597562978243
North America,US,Kentucky,2020-03-22,17.97198539762183,0.5944612187562471,-81.46219868112999,0.10976410693904572,19.197358598711567,0.04971656421158426,0.17425032235471222,10.97790751763143,0.002184830523647131,0.029411383662664898,65.58607755295098
North America,US,Louisiana,2020-03-16,50.343413288339036,0.3741829304894147,0.24937759405378745,0.09802160382982912,0.4179184891663794,0.08160327267604292,0.17178510639036856,44.99770621609009,13.629428825555875,0.3565291183699424,81.95574984153615
North America,US,Maine,2020-03-23,24.464712301702942,0.609749109674573,-49.72864321730569,0.1534895203164693,3.3775730455066424,0.045436288551102426,0.20098190789208462,0.12798806057365275,1.233100223541525,6.959212730772011e-10,74.48159105624248
North America,US,Maryland,2020-03-19,61.83599114998123,0.7245173253441534,0.05419851652370256,0.41502882702866445,2.504671402495068,0.05482685872257215,0.09918066611014256,15.294764194264795,0.006632734944190294,6.186495752585914e-10,79.97503831462362
North America,US,Massachusetts,2020-03-12,38.26146823476561,2.312866512188075,1.0990185560761638,2.1880375663790246,0.11864701966328367,0.07502890494816507,1.1226087910472532e-09,3.940139728948348,0.054235771106477565,0.007301144747489248,71.20917089199347
North America,US,Michigan,2020-03-19,36.16148098923552,0.4249285421449571,0.6347029567862474,0.2883029175256697,0.18704989077229842,0.11307424975215638,0.18391425965109404,58.55462475645893,3.592599499225423,0.6741749783920632,89.99999982756476
North America,US,Minnesota,2020-03-20,30.264891536778105,3.617985509451444,-0.01809885762884272,2.3066638221507425,2.1494573817523004,0.052723766629803145,0.12914030528797685,0.03462554352084612,0.009472878073944948,3.827820164847328e-11,77.9946307473583
North America,US,Mississippi,2020-03-21,20.02919451217341,0.5908613049026592,-45.85974170703401,0.13886260875451734,0.3212981983941112,0.05445997179716613,0.10171671472858713,7.957972084669769,0.07803719032147542,0.4433075841652941,86.99999999518325
North America,US,Missouri,2020-03-22,31.586009746921057,0.38034851756950494,-1.001368773081932,0.0797649535874309,0.2113657995290257,0.07244002288705909,0.2012926406481816,4.664746230498383,11.327223392518706,0.28007680278570063,76.28914208840015
North America,US,Montana,2020-03-27,9.511938879636936,1.3336608975922626,-248.11301666362786,0.24187938556012173,0.18246244688101054,0.03612973848587413,0.27229638266077116,0.2058737699985841,0.921924077816814,0.2080963118324517,62.928089866513574
North America,US,Nebraska,2020-03-27,11.56162437405442,3.014860786254822,-8.7439928253208,2.217142057572902,0.4185588273140333,0.013254912402219916,5.873348380797262e-09,2.1291181435461213,0.07805317219204096,0.010744155428985616,63.798600557659846
North America,US,Nevada,2020-03-20,41.19809296643462,0.35755845147765036,-0.7925553106197867,0.015236985363938905,1.4002565756455703,0.05219943806053522,0.2014815032517687,4.39146372666457,3.0815666614386115,0.30555976938487456,74.33502555827839
