Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Internal Parameter 3,Rate of Detection,Rate of Hospitalization
Asia,Afghanistan,None,2021-01-01,,1.5194170614075848,-59.32545799550887,1.176186454650953,0.18779670767475468,0.0479336126485682,0.014264826662221515,2.7982806611578925e-05,1.3338830005887732,0.6120300346783596,52.618223435419935,1.4742089600855197,0.0349579442814285,0.20393090731542965,1.3526094419274774e-05
Europe,Albania,None,2021-01-01,,0.7665328616862986,-16.87322117633584,0.31904391545800764,0.047490502335692485,0.016931543895944395,-0.18436229719162367,0.0035153311151025,0.921995881508474,3.79974694410814,-40.59428876236234,5.166528318720452,0.1792738913295739,0.1996618267258736,5.704311593397591e-05
Africa,Algeria,None,2021-01-01,,0.3239709257042193,29.701482226557545,0.21230645804488738,0.022230690702715827,0.011240588037492267,-0.2,0.073678882053856,0.0529256272979708,1.7993462005342824,-48.38316136215823,12.854564657315734,0.3290283457382115,0.19410836893453884,0.9999999965074033
Europe,Andorra,None,2021-01-01,,0.7098532920785586,27.840235799279043,0.005686805634422365,0.060013856833865675,0.019278684259261495,1.4298292409201003,2.1249391950374714,-9.763390523955994e-06,4.99995830671414,-31.2330033186185,8.68079402527816,0.3323040118364374,0.19995528593525133,0.6929332963638453
Africa,Angola,None,2021-01-01,,0.2568346856660074,13.485079636611989,0.4724876991239596,0.03391341569564741,0.0734168370650681,2.059438510800196,1.7978228700670242,1.0823830370143728e-05,2.1112603892828807,48.70296513923123,3.9878585786954304,0.37641698156285913,0.20000008362880825,0.7214072968248522
North America,Antigua and Barbuda,None,2021-01-01,,1.0835547438829656,-22.22416441842799,0.6704595090137695,0.02,0.07974483280681513,0.046877674152793994,0.30436639841185326,4.331304802307985,0.8916140781020664,31.263597184522894,3.8999424907192592,0.03120380491718172,0.19818093355758548,0.6975501948326424
South America,Argentina,None,2021-01-01,,0.14122666320740973,45.70305742614244,0.10779550255138477,0.023907169841126587,0.0396356318302771,1.1159419102479529,0.8269942441044953,0.3573453570372869,1.8022264084195825,57.80183170427558,57.086664090850476,0.2323634958584871,0.200043894817153,1.0099667130274963
Asia,Armenia,None,2021-01-01,,0.2279598977259084,23.14682661379847,0.029183989935520332,0.06998737575338318,0.01803271540211817,-0.009659885240334763,0.4283210980931625,2.6115169585450012e-05,2.2551115786962184,54.17059696579424,15.992482764198535,0.23808990263875768,0.1994968749654791,0.9999998860727135
Oceania,Australia,Australian Capital Territory,2021-01-01,,0.0,-0.8940616976210204,9.274332900934452,0.02,0.001,0.2509538528545413,0.0,0.0,0.6906934846819339,54.803570581825134,1.0,0.0,0.2,0.03
Oceania,Australia,New South Wales,2021-01-01,,0.2052714770415824,-45.797663970275124,0.021574902979161426,0.02,0.001,0.45675284496979457,1.0880224110089132,0.5783760813575772,2.868807115301191,47.73570534589942,5.7214997330762305,0.24051387256279363,0.2000381198968179,0.00014363065177525058
Oceania,Australia,Queensland,2021-01-01,,0.3884766701200357,-61.05645870207236,0.44821786979056977,0.02,0.001,1.5869111088142112,12.961841822903212,2.6624768849057654,2.1929077917811095,57.674230670972136,13.24660879255173,0.0842407388997228,0.1998831581443643,0.023639045446744077
Oceania,Australia,South Australia,2021-01-01,,0.32528037519453334,0.6940029044564331,0.05298898380959978,0.02,0.001,0.6956818905542632,0.03129170206850367,1.036046142202509,0.291969367748854,51.9435628933942,17.439725657596156,0.08801844569013173,0.19977852911025043,0.8498944678778397
Oceania,Australia,Tasmania,2021-01-01,,1.0924682328184985,17.54750436739425,2.769670107288234,0.77831852102241,0.001,-0.0195612502581548,0.0,0.0,0.89662335083151,-50.0,1.7983223154843344,0.0,0.2,0.03
Oceania,Australia,Victoria,2021-01-01,,0.17093579491516805,23.961943721732972,1.8803067094793002,0.02,0.001,-0.03914562109156844,6.297641335430354,1.033141054964475,4.999603474278668,33.558397932769694,2.311083706625645,0.00038402240550380304,0.21657092036291165,0.6420516829919843
Oceania,Australia,Western Australia,2021-01-01,,0.2690554911175831,-59.33361960727521,0.93229602995563,0.02,0.001,1.1197931098810798,2.039182366149673,-7.358053901207421e-06,0.9347688138125259,0.36239379296270613,34.56823871000204,0.1615321199672401,0.19986916992746545,0.00022532557296317535
Europe,Austria,None,2021-01-01,,0.5055488322502311,-0.644047605006201,0.2889562971540187,0.10693505764568648,0.051526836322338246,1.0457524772515803,-2.730904782735783e-06,4.549614013541687,0.750627848030881,49.38007096599458,7.911362592150175,0.036126388141649236,0.19859036129034732,0.9989702078367111
Asia,Azerbaijan,None,2021-01-01,,1.1327058931322471,-23.963872595322417,1.0100706623526958,0.33778831366589224,0.1213040153498056,3.5380954254877364,0.0001835931992693,1.696980502795318,2.7145890573577356,-26.989776873024372,14.149412683296875,0.0330410016397503,0.4511418469430994,0.6909948940811687
Asia,Bahrain,None,2021-01-01,,0.7674668044574043,0.4374032053016226,0.3148898716751972,0.042321755425711094,0.005042673394042072,-0.1727584570422409,0.002365415731661056,1.0721113662881392,1.6153462438767527,-48.020415989721414,12.9720856610837,0.016864051500739857,0.2346055799612132,0.0630125349567912
Asia,Bangladesh,None,2021-01-01,,0.07979238774320191,89.26911063205351,0.0,0.06952004945394717,0.02630427759039302,0.32483493746972825,6.490707841730337e-05,0.6017901650469843,3.310817669485201,69.0,145.82767910801016,0.0283982908821363,0.19071209573772055,0.710250875671995
North America,Barbados,None,2021-01-01,,0.490981073255785,0.1941262419325852,0.20224184153091856,0.03993916220485907,0.018060659998467527,0.1109248403503694,0.0198958007661108,3.057330252413819,3.19870778481377,-34.79275118906517,4.269029582584539,0.7865690071604042,0.19666934185767504,0.002728021914603307
Europe,Belarus,None,2021-01-01,,0.3604795624168165,-20.901696628559762,0.0,0.13382706704976088,0.005359951259412457,-0.2,1.0975014507807437,0.49915137865561027,4.992643564650198,-45.18197972046096,11.645216231271426,0.1586067238345102,0.19980931680141015,0.00027860606218954587
