Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay,Percentage Detected
Oceania,Australia,Australian Capital Territory,2020-04-09,2.6401275619724998,1.4357459688580108,-27.74929644964322,5.270159736810598,0.2693086743483603,0.010086749522718241,0.7911945187360384,0.03726876286285545,-0.025949667516188202,4.972994982359016,75.67373432178874,3.123211025379391,0.22952719213389028
Oceania,Australia,New South Wales,2020-03-14,3.5768420945928625,44.74766787404597,-0.0005961376908715524,295.63693788031566,0.06188570556642153,0.017404783498865845,1.397356293,9.227484388332257,-0.04947761136991912,0.012432408502602485,103.37371303549371,30.390368666552614,0.01
Oceania,Australia,Queensland,2020-03-19,5.729586507001996,0.11151127103717165,-120.84390653427369,0.5230800002120952,0.17276477277022348,0.00554741205981827,-0.5,5.822692025987929,-0.014745319069467827,5.0,123.24330893388225,38.54789378205153,0.31659112158560915
Oceania,Australia,South Australia,2020-03-22,1.9359613878832995,0.2872994545435805,-441.3617670933713,97.9155796718618,0.11011221900446529,0.008212447280490972,5.143022033718227,1.3987065706154542,0.8940342137136077,3.971080353595258,102.35751683380784,17.037988357098744,0.12104987978184673
Oceania,Australia,Tasmania,2020-04-09,0.1911927107114112,0.2545878495175193,-418.3191822537048,70.09520631070403,0.13131668689694012,0.04992991185130558,0.39097341220493875,1.008712209144789,0.2512628847827446,3.7265173336537494,93.87319892183737,14.39549828980975,0.49913148604082225
Oceania,Australia,Victoria,2020-03-18,926092.7818622955,0.40141666463797065,-286.80974331219056,0.06101510622754915,-0.07024549027394875,0.05831281126619269,-0.0010485648071637162,2.0094021906061452,2.3146670412714734,1.8100473501220309,100.86742558326104,20.746943149184464,0.010281441624437834
Oceania,Australia,Western Australia,2020-03-22,1.9548335388277216,0.4462882938811376,-156.03578390418815,0.2284302078221951,0.10804405595887766,0.013679269044650598,0.7412379940000189,0.6473779900353507,1.7454768985106441,0.8463316704574775,80.95554623032156,20.23300940968058,0.13742238046686828
Oceania,New Zealand,None,2020-03-22,17.079571082207543,27.031887121309463,0.15256945604389072,348.371507206518,0.06840968600733982,0.014787054095873628,0.2421753665561119,6.784101990160341,-0.1272191201142962,0.03502765765229367,118.87410408984464,22.46295711583433,0.4135733972636522
Oceania,Papua New Guinea,None,2020-08-02,3.1578117869485336,0.7119830156722202,-1.9429461533610923,2.419339024879496,0.01907690504312761,0.020622234455365526,1.1687110216948797,0.8048915819887509,0.4112874328931552,0.06937667017356677,3.235063114554568,1.0000377015429935,0.13826259248249856
