"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Ohio","2020-03-19",0.7379026323880539,7.729174353090586,2.736273987612102,0.10686681879649078,9.19758512603142,0.46483053978000377
"Oklahoma","2020-03-24",0.6511765943217858,3.196806897575859,2.4751074928527386,0.14203280199110677,8.100245185428669,1.8257264992852489
"Oregon","2020-03-20",0.8906518927741935,-1.3277519038841494,2.4123899023870057,0.08073738637982486,6.276717425066712,0.1473496855528536
"Pennsylvania","2020-03-19",0.9364645071833951,11.37101262265648,2.2516336901263037,0.06583135734278123,4.658798371672244,2.1119940437645512
"Rhode Island","2020-03-23",1.003014004127215,2.903418632822188,2.1635325940927284,0.08025399402197976,4.6068760890125775,0.15354818175819343
"South Carolina","2020-03-20",0.6876686015339248,7.959041679856863,1.2363185751666608,0.07122375182819957,5.557533413371383,1.1333127823510987
"South Dakota","2020-03-30",1.009458948553193,-4.295527763311201,2.0295251289555063,0.04284644450913053,4.011823260300212,0.14840889958235273
"Tennessee","2020-03-19",0.9051508387483668,-1.5075179507670111,1.2322046259776032,0.04543062933484156,2.1511706605441026,3.1736416574188566
"Texas","2020-03-19",1.205484579768179,2.200150601779272,1.7054945223112248,0.05568802328981587,0.8983206939838746,3.1782949926894766
"Utah","2020-03-20",1.1884104767001613,-4.932427889141251,1.8215659396621038,0.020871550409669405,4.902270539737969,0.5349900016849571
"Vermont","2020-03-24",1.0014349397194697,-7.102908045438641,2.279077164899558,0.09237451987733758,8.795390965183698,0.17814772085455635
"Virginia","2020-03-20",1.2421875792602082,2.8070305552082173,2.029500675124618,0.060313155588059886,7.230715594698411,0.10723282377526328
"Washington","2020-03-19",0.9494831815559577,-0.9212157055224872,2.509718951213969,0.1128002720072872,6.737921064751979,0.6244183812641226
"West Virginia","2020-03-28",0.967044347514608,-4.856516813000793,1.5073848469911828,0.03257421701161453,2.5171564917136116,0.10709403079891672
"Wisconsin","2020-03-19",1.0102737457233697,-0.32620186780436067,2.1937892388864264,0.08928879081567698,4.583788258237638,0.9663374042208542
"Wyoming","2020-03-31",0.6570666384700804,-5.537203671079707,3.121494735514602,0.0081450625,0.4129876938934601,0.5041962435243454
