"State","Data Start Date","Infection Rate","Median Day of Action","Rate of Action","Mortality Rate","Internal Parameter 1","Internal Parameter 2"
"Alabama","2020-03-21",1.1625824806994378,-2.707794792177684,2.3385079807723015,0.02240005053143254,5.121103038122153,0.27736165566910026
"Arizona","2020-03-22",0.7910808217023103,-1.4451045980856303,2.82562422746079,0.08000220621674031,9.615952700792327,0.16404219244937907
"California","2020-03-10",0.9468559234548486,5.2494820761182535,2.575991823486787,0.06289598053569129,8.02724533818606,0.11825375686628321
"Colorado","2020-03-15",1.2235825599148975,5.9349086958812975,1.4121021907740672,0.01218756385681864,3.751303642813446,0.2522061072176503
"Connecticut","2020-03-20",0.8762470652511078,3.9791588216757523,2.7191326143520373,0.09420646918800123,8.505539794704742,0.1344883215590451
"Florida","2020-03-17",1.2485243060947355,5.729952523956463,1.7733360649107799,0.050554427464222874,1.9181868860895401,2.6356514417044337
"Georgia","2020-03-17",0.8789887951198406,4.30163794316642,3.0781134078317334,0.12026797513373227,8.882909317688325,0.17204342395653613
"Illinois","2020-03-18",0.8631042578631267,3.5463238280394953,2.327978671120031,0.044884236303228166,4.3670689053337854,1.7416007759297467
"Indiana","2020-03-22",0.8670641849249787,2.2895160276308233,1.964972755093968,0.09149571125836155,7.890057292688626,2.538914433373066
"Louisiana","2020-03-17",0.7338347127675329,9.169668213975298,2.1657880611844824,0.10420843734586718,8.195336602793162,1.215794749167157
"Maryland","2020-03-20",1.304366517419826,-5.118329196733576,2.4253863609127237,0.02982423433293345,6.491817409165675,0.10558918779842966
"Massachusetts","2020-03-13",1.5036563820241982,7.571744069728608,1.0677597604883922,0.04302678852736771,1.826132558371281,0.4559241576087917
"Michigan","2020-03-19",0.7434618389363066,8.690184027395345,2.3406789034767317,0.08345259771945587,5.564422546352877,3.1556227822822835
"Minnesota","2020-03-21",1.0850365684970793,-6.899754221173577,2.2204350373786355,0.03550400843847683,3.6706940753616957,0.10494246675030579
"Mississippi","2020-03-22",0.9327953249539781,-0.9150540948216584,2.512547910668023,0.06707452798916776,5.566492810697913,0.1
"Nevada","2020-03-21",0.8730292955154303,-3.774292953995476,2.5263241567168735,0.06030266233086328,3.220648010946199,0.16216813368222033
"New Jersey","2020-03-17",1.3640971384621643,9.466876729179507,1.4155481325765675,0.08052079208525345,6.051099006091132,2.8140889020753237
"New York","2020-03-09",1.2089841763376292,12.120180314062473,3.0998547353126087,0.10016042979908026,3.5506436384695075,4.402732298264923
"North Carolina","2020-03-20",1.0328556381251415,-8.615264793682188,2.191158664560193,0.018026974119128927,5.638375355764715,0.09306818384226788
"Ohio","2020-03-20",0.8654733428927491,7.5333439420021575,2.715381138209,0.07881508866066593,7.3221579581727685,0.09718567351862059
"Oregon","2020-03-21",0.9474074476775032,-1.1482086907395122,2.660180400152016,0.07855460524269686,4.567337775517073,0.17822951075593588
"Pennsylvania","2020-03-18",1.35700661708339,-1.7030119245651703,2.2818473556407906,0.039890358222745614,10.543985971214186,0.10721653200739818
"South Carolina","2020-03-21",0.8728309547192632,2.958620448932259,2.6525017081974887,0.07981548320471249,4.79450652225663,0.174389286299441
"Tennessee","2020-03-20",1.1876881314039338,3.9943701780516565,2.193257687985114,0.017777550028378254,3.915026682981485,1.2108455137075251
"Texas","2020-03-18",0.861377389056167,5.66546758708921,2.367951876328355,0.03715260120612692,5.345665708502087,1.2091616011045843
"Utah","2020-03-22",0.8586386293598188,-9.990425062672932,2.106914428942243,0.01000000005371665,6.2896629107022335,0.1
"Virginia","2020-03-20",1.0119128899428207,3.1741163718752365,2.3728678948657804,0.07830086447239364,5.107465709410494,0.19282452864247068
"Washington","2020-03-08",0.6111807106447031,-9.574766524422552,3.5914860968876297,0.008145089788779486,0.08145525753233726,0.08145070551452524
"Wisconsin","2020-03-19",1.1194329790762263,-3.2152696728989394,2.135657687489055,0.04919838298343667,7.2323417178096525,0.10589286353107301
