Continent,Country,Province,Data Start Date,MAPE,Infection Rate,Median Day of Action,Rate of Action,Rate of Death,Mortality Rate,Rate of Mortality Rate Decay,Internal Parameter 1,Internal Parameter 2,Jump Magnitude,Jump Time,Jump Decay
Asia,Afghanistan,None,2020-03-27,17.669398573246802,2.527612032,-13.08331963,1.085998458,0.544824923,0.021695234,0.0,0.37935745200000004,0.020724373,0.0,87.80646525,0.992133389
Europe,Albania,None,2020-03-23,9.82182223606608,0.5492290850258484,-916.2069803670244,0.01363559523263361,3.5694298012809607,0.028792417012653938,0.1104855472,0.1081113493113803,1.6523633160410618,2.517178946795685,80.38806859973757,2.329251608941947
Africa,Algeria,None,2020-03-21,17.872250782238,0.530941248213432,-8.101303261081966,0.19275038818996418,7.896487061010843,0.15898869593551895,0.7510556855999999,0.5831211261744526,8.737266282856174,1.9555849183391745,96.64189267552901,3.1222784711892793
Europe,Andorra,None,2020-03-22,8.907379055439389,0.939545866000001,-62.276571419999954,0.5813669059999994,0.105897531,0.068057013,0.237936431,0.06776118699999144,2.0461226940000015,0.235683545,83.24608272,1.41616048
Africa,Angola,None,2020-06-10,5.419682435639397,1.14768382,-7.264238102999999,0.875680383,0.077866604,0.07674562900000001,0.07071938400000001,0.094286673,0.17331823499999927,0.033926035,12.89412456,1.008799037
South America,Argentina,None,2020-03-20,19.77032087297428,0.48418166,-0.568216762,0.004291171,1.624444139,0.043198784000000004,0.47136028799999996,0.057050884,4.052584559,0.610163,72.15530527,1.80214094
Asia,Armenia,None,2020-03-19,15.43495662174562,1.009328744,-82.02919267,0.149082835,0.032766256,0.039673739,0.06643995,0.29930141,0.44888305700000003,0.0,93.82144514,0.9529235770000001
Oceania,Australia,Australian Capital Territory,2020-04-09,1.1914331835627865,1.710335375,-25.80856387,2.7857274480000003,0.2933805839999998,0.010470704,0.156958005,0.019039844,0.002069854,1.769293579,52.54557205,1.808550193
Oceania,Australia,New South Wales,2020-03-14,6.869733906171063,45.06814579000002,-0.009748656999999999,293.7468543999999,0.049292844,0.015860985,0.137582434,9.088063785000001,0.0270532499999937,0.9369577920000001,93.86952490999998,0.9059210560000001
Oceania,Australia,Queensland,2020-03-19,3.2730665486579973,0.14145878561039998,-84.62765094580438,0.4244657380824273,0.15993875126778806,0.005708351961911752,0.018991352,5.377878153574279,0.2377840250146983,0.11117068389386292,97.74152710010016,0.9988783443028777
