country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
South Africa,Mpumalanga,2020-03-05,-80,0,0,,,,,,
South Africa,Mpumalanga,2020-03-07,-78,0,0,,,,,,
South Africa,Mpumalanga,2020-03-08,-77,0,0,,,,,,
South Africa,Mpumalanga,2020-03-09,-76,0,0,,,,,,
South Africa,Mpumalanga,2020-03-11,-74,0,0,,,,,,
South Africa,Mpumalanga,2020-03-12,-73,1,0,,,,,,
South Africa,Mpumalanga,2020-03-13,-72,1,0,,,,,,
South Africa,Mpumalanga,2020-03-14,-71,1,0,,,,,,
South Africa,Mpumalanga,2020-03-15,-70,1,0,,,,,,
South Africa,Mpumalanga,2020-03-16,-69,2,0,,,,,,
South Africa,Mpumalanga,2020-03-17,-68,2,0,,,,,,
South Africa,Mpumalanga,2020-03-18,-67,4,0,,,,,,
South Africa,Mpumalanga,2020-03-19,-66,5,0,,,,,,
South Africa,Mpumalanga,2020-03-20,-65,5,0,,,,,,
South Africa,Mpumalanga,2020-03-21,-64,5,0,,,,,,
South Africa,Mpumalanga,2020-03-22,-63,5,0,,,,,,
South Africa,Mpumalanga,2020-03-23,-62,9,0,,,,,,
South Africa,Mpumalanga,2020-03-24,-61,9,0,,,,,,
South Africa,Mpumalanga,2020-03-25,-60,8,0,,,,,,
South Africa,Mpumalanga,2020-03-26,-59,9,0,,,,,,
South Africa,Mpumalanga,2020-03-27,-58,0,0,,,,,,
South Africa,Mpumalanga,2020-03-28,-57,10,0,,,,,,
South Africa,Mpumalanga,2020-03-29,-56,11,0,,,,,,
South Africa,Mpumalanga,2020-03-30,-55,11,0,,,,,,
South Africa,Mpumalanga,2020-03-31,-54,12,0,,,,,,
South Africa,Mpumalanga,2020-04-01,-53,12,0,,,,,,
South Africa,Mpumalanga,2020-04-02,-52,13,0,,,,,,
South Africa,Mpumalanga,2020-04-03,-51,13,0,,,,,,
South Africa,Mpumalanga,2020-04-04,-50,18,0,,,,,,
South Africa,Mpumalanga,2020-04-05,-49,18,0,,,,,,
South Africa,Mpumalanga,2020-04-06,-48,18,0,,,,,,
South Africa,Mpumalanga,2020-04-07,-47,0,0,,,,,,
South Africa,Mpumalanga,2020-04-08,-46,21,0,,,,,,
South Africa,Mpumalanga,2020-04-09,-45,20,0,,,,,,
South Africa,Mpumalanga,2020-04-10,-44,20,0,,,,,,
South Africa,Mpumalanga,2020-04-11,-43,20,0,,,,,,
South Africa,Mpumalanga,2020-04-12,-42,21,0,,,,,,
South Africa,Mpumalanga,2020-04-13,-41,22,0,,,,,,
South Africa,Mpumalanga,2020-04-14,-40,22,0,,,,,,
South Africa,Mpumalanga,2020-04-15,-39,22,0,,,,,,
South Africa,Mpumalanga,2020-04-16,-38,22,0,,,,,,
South Africa,Mpumalanga,2020-04-17,-37,23,0,,,,,,
South Africa,Mpumalanga,2020-04-18,-36,25,0,,,,,,
South Africa,Mpumalanga,2020-04-19,-35,23,0,,,,,,
South Africa,Mpumalanga,2020-04-20,-34,23,0,,,,,,
South Africa,Mpumalanga,2020-04-21,-33,24,0,,,,,,
South Africa,Mpumalanga,2020-04-22,-32,23,0,,,,,,
South Africa,Mpumalanga,2020-04-23,-31,23,0,,,,,,
South Africa,Mpumalanga,2020-04-24,-30,24,0,,,,,,
South Africa,Mpumalanga,2020-04-25,-29,23,0,,,,,,
South Africa,Mpumalanga,2020-04-26,-28,23,0,,,,,,
South Africa,Mpumalanga,2020-04-27,-27,26,0,,,,,,
South Africa,Mpumalanga,2020-04-28,-26,26,0,,,,,,
South Africa,Mpumalanga,2020-04-29,-25,31,0,,,,,,
South Africa,Mpumalanga,2020-04-30,-24,36,0,,,,,,
South Africa,Mpumalanga,2020-05-01,-23,35,0,,,,,,
South Africa,Mpumalanga,2020-05-02,-22,40,0,,,,,,
South Africa,Mpumalanga,2020-05-03,-21,46,0,,,,,,
South Africa,Mpumalanga,2020-05-04,-20,53,0,,,,,,
South Africa,Mpumalanga,2020-05-05,-19,57,0,,,,,,
South Africa,Mpumalanga,2020-05-06,-18,57,0,,,,,,
South Africa,Mpumalanga,2020-05-07,-17,59,0,,,,,,
South Africa,Mpumalanga,2020-05-08,-16,60,0,,,,,,
South Africa,Mpumalanga,2020-05-09,-15,61,0,,,,,,
South Africa,Mpumalanga,2020-05-10,-14,61,0,,,,,,
South Africa,Mpumalanga,2020-05-11,-13,63,0,,,,,,
South Africa,Mpumalanga,2020-05-12,-12,63,0,,,,,,
South Africa,Mpumalanga,2020-05-13,-11,66,0,,,,,,
South Africa,Mpumalanga,2020-05-14,-10,67,0,,,,,,
South Africa,Mpumalanga,2020-05-15,-9,67,0,,,,,,
South Africa,Mpumalanga,2020-05-16,-8,68,0,,,,,,
South Africa,Mpumalanga,2020-05-17,-7,71,0,,,,,,
South Africa,Mpumalanga,2020-05-18,-6,76,0,,,,,,
South Africa,Mpumalanga,2020-05-19,-5,78,0,,,,,,
South Africa,Mpumalanga,2020-05-20,-4,93,0,,,,,,
South Africa,Mpumalanga,2020-05-21,-3,95,0,,,,,,
South Africa,Mpumalanga,2020-05-22,-2,98,0,,,,,,
South Africa,Mpumalanga,2020-05-23,-1,97,0,,,,,,
South Africa,Mpumalanga,2020-05-24,0,101,0,,,,,,
South Africa,Mpumalanga,2020-05-25,1,103,0,,,,,,
South Africa,Mpumalanga,2020-05-26,2,103,0,,,,,,
