country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Sierra Leone,,2020-01-22,-97,0,0,,,,,,
Sierra Leone,,2020-01-23,-96,0,0,,,,,,
Sierra Leone,,2020-01-24,-95,0,0,,,,,,
Sierra Leone,,2020-01-25,-94,0,0,,,,,,
Sierra Leone,,2020-01-26,-93,0,0,,,,,,
Sierra Leone,,2020-01-27,-92,0,0,,,,,,
Sierra Leone,,2020-01-28,-91,0,0,,,,,,
Sierra Leone,,2020-01-29,-90,0,0,,,,,,
Sierra Leone,,2020-01-30,-89,0,0,,,,,,
Sierra Leone,,2020-01-31,-88,0,0,,,,,,
Sierra Leone,,2020-02-01,-87,0,0,,,,,,
Sierra Leone,,2020-02-02,-86,0,0,,,,,,
Sierra Leone,,2020-02-03,-85,0,0,,,,,,
Sierra Leone,,2020-02-04,-84,0,0,,,,,,
Sierra Leone,,2020-02-05,-83,0,0,,,,,,
Sierra Leone,,2020-02-06,-82,0,0,,,,,,
Sierra Leone,,2020-02-07,-81,0,0,,,,,,
Sierra Leone,,2020-02-08,-80,0,0,,,,,,
Sierra Leone,,2020-02-09,-79,0,0,,,,,,
Sierra Leone,,2020-02-10,-78,0,0,,,,,,
Sierra Leone,,2020-02-11,-77,0,0,,,,,,
Sierra Leone,,2020-02-12,-76,0,0,,,,,,
Sierra Leone,,2020-02-13,-75,0,0,,,,,,
Sierra Leone,,2020-02-14,-74,0,0,,,,,,
Sierra Leone,,2020-02-15,-73,0,0,,,,,,
Sierra Leone,,2020-02-16,-72,0,0,,,,,,
Sierra Leone,,2020-02-17,-71,0,0,,,,,,
Sierra Leone,,2020-02-18,-70,0,0,,,,,,
Sierra Leone,,2020-02-19,-69,0,0,,,,,,
Sierra Leone,,2020-02-20,-68,0,0,,,,,,
Sierra Leone,,2020-02-21,-67,0,0,,,,,,
Sierra Leone,,2020-02-22,-66,0,0,,,,,,
Sierra Leone,,2020-02-23,-65,0,0,,,,,,
Sierra Leone,,2020-02-24,-64,0,0,,,,,,
Sierra Leone,,2020-02-25,-63,0,0,,,,,,
Sierra Leone,,2020-02-26,-62,0,0,,,,,,
Sierra Leone,,2020-02-27,-61,0,0,,,,,,
Sierra Leone,,2020-02-28,-60,0,0,,,,,,
Sierra Leone,,2020-02-29,-59,0,0,,,,,,
Sierra Leone,,2020-03-01,-58,0,0,,,,,,
Sierra Leone,,2020-03-02,-57,0,0,,,,,,
Sierra Leone,,2020-03-03,-56,0,0,,,,,,
Sierra Leone,,2020-03-04,-55,0,0,,,,,,
Sierra Leone,,2020-03-05,-54,0,0,,,,,,
Sierra Leone,,2020-03-06,-53,0,0,,,,,,
Sierra Leone,,2020-03-07,-52,0,0,,,,,,
Sierra Leone,,2020-03-08,-51,0,0,,,,,,
Sierra Leone,,2020-03-09,-50,0,0,,,,,,
Sierra Leone,,2020-03-10,-49,0,0,,,,,,
Sierra Leone,,2020-03-11,-48,0,0,,,,,,
Sierra Leone,,2020-03-12,-47,0,0,,,,,,
Sierra Leone,,2020-03-13,-46,0,0,,,,,,
Sierra Leone,,2020-03-14,-45,0,0,,,,,,
Sierra Leone,,2020-03-15,-44,0,0,,,,,,
Sierra Leone,,2020-03-16,-43,0,0,,,,,,
Sierra Leone,,2020-03-17,-42,0,0,,,,,,
Sierra Leone,,2020-03-18,-41,0,0,,,,,,
Sierra Leone,,2020-03-19,-40,0,0,,,,,,
Sierra Leone,,2020-03-20,-39,0,0,,,,,,
Sierra Leone,,2020-03-21,-38,0,0,,,,,,
Sierra Leone,,2020-03-22,-37,0,0,,,,,,
Sierra Leone,,2020-03-23,-36,0,0,,,,,,
Sierra Leone,,2020-03-24,-35,0,0,,,,,,
Sierra Leone,,2020-03-25,-34,0,0,,,,,,
Sierra Leone,,2020-03-26,-33,0,0,,,,,,
Sierra Leone,,2020-03-27,-32,0,0,,,,,,
Sierra Leone,,2020-03-28,-31,0,0,,,,,,
Sierra Leone,,2020-03-29,-30,0,0,,,,,,
Sierra Leone,,2020-03-30,-29,0,0,,,,,,
Sierra Leone,,2020-03-31,-28,1,0,,,,,,
Sierra Leone,,2020-04-01,-27,2,0,,,,,,
Sierra Leone,,2020-04-02,-26,2,0,,,,,,
Sierra Leone,,2020-04-03,-25,2,0,,,,,,
Sierra Leone,,2020-04-04,-24,4,0,,,,,,
Sierra Leone,,2020-04-05,-23,6,0,,,,,,
Sierra Leone,,2020-04-06,-22,6,0,,,,,,
Sierra Leone,,2020-04-07,-21,6,0,,,,,,
Sierra Leone,,2020-04-08,-20,7,0,,,,,,
Sierra Leone,,2020-04-09,-19,7,0,,,,,,
Sierra Leone,,2020-04-10,-18,8,0,,,,,,
Sierra Leone,,2020-04-11,-17,8,0,,,,,,
Sierra Leone,,2020-04-12,-16,10,0,,,,,,
Sierra Leone,,2020-04-13,-15,10,0,,,,,,
Sierra Leone,,2020-04-14,-14,11,0,,,,,,
Sierra Leone,,2020-04-15,-13,13,0,,,,,,
Sierra Leone,,2020-04-16,-12,15,0,,,,,,
Sierra Leone,,2020-04-17,-11,26,0,,,,,,
Sierra Leone,,2020-04-18,-10,30,0,,,,,,
Sierra Leone,,2020-04-19,-9,35,0,,,,,,
Sierra Leone,,2020-04-20,-8,43,0,,,,,,
Sierra Leone,,2020-04-21,-7,50,0,,,,,,
Sierra Leone,,2020-04-22,-6,61,0,,,,,,
Sierra Leone,,2020-04-23,-5,64,1,,,,,,
Sierra Leone,,2020-04-24,-4,82,2,,,,,,
Sierra Leone,,2020-04-25,-3,82,2,,,,,,
Sierra Leone,,2020-04-26,-2,93,4,,,,,,
Sierra Leone,,2020-04-27,-1,93,4,,,,,,
Sierra Leone,,2020-04-28,0,104,4,,,,,,
Sierra Leone,,2020-04-29,1,104,4,,,,,,
Sierra Leone,,2020-04-30,2,124,7,,,,,,
Sierra Leone,,2020-05-01,3,136,7,,,,,,
Sierra Leone,,2020-05-02,4,155,8,,,,,,
Sierra Leone,,2020-05-03,5,166,8,,,,,,
Sierra Leone,,2020-05-04,6,178,9,,,,,,
Sierra Leone,,2020-05-05,7,199,11,,,,,,
Sierra Leone,,2020-05-06,8,225,14,,,,,,
Sierra Leone,,2020-05-07,9,231,16,,,,,,
Sierra Leone,,2020-05-08,10,257,17,,,,,,
Sierra Leone,,2020-05-09,11,291,18,,,,,,
Sierra Leone,,2020-05-10,12,307,18,,,,,,
Sierra Leone,,2020-05-11,13,338,19,,,,,,
Sierra Leone,,2020-05-12,14,338,19,,,,,,
Sierra Leone,,2020-05-13,15,387,26,,,,,,
Sierra Leone,,2020-05-14,16,408,26,,,,,,
Sierra Leone,,2020-05-15,17,447,27,,,,,,
Sierra Leone,,2020-05-16,18,462,29,,,,,,
Sierra Leone,,2020-05-17,19,505,32,,,,,,
Sierra Leone,,2020-05-18,20,519,33,,,,,,
Sierra Leone,,2020-05-19,21,534,33,,,,,,
Sierra Leone,,2020-05-20,22,570,34,,,,,,
Sierra Leone,,2020-05-21,23,585,35,,,,,,
Sierra Leone,,2020-05-22,24,606,38,,,,,,
Sierra Leone,,2020-05-23,25,621,39,,,,,,
Sierra Leone,,2020-05-24,26,707,40,,,,,,
Sierra Leone,,2020-05-25,27,735,42,,,,,,
Sierra Leone,,2020-05-26,28,754,44,,,,,,
Sierra Leone,,2020-05-27,29,782,45,,,,,,
Sierra Leone,,2020-05-28,30,812,45,,,,,,
Sierra Leone,,2020-05-29,31,829,45,,,,,,
Sierra Leone,,2020-05-30,32,852,46,,,,,,
Sierra Leone,,2020-05-31,33,861,46,,,,,,
Sierra Leone,,2020-06-01,34,865,46,,,,,,
Sierra Leone,,2020-06-02,35,896,46,,,,,,
Sierra Leone,,2020-06-03,36,909,47,,,,,,
Sierra Leone,,2020-06-04,37,914,47,,,,,,
Sierra Leone,,2020-06-05,38,929,47,,,,,,
Sierra Leone,,2020-06-06,39,946,48,,,,,,
Sierra Leone,,2020-06-07,40,969,48,,,,,,
Sierra Leone,,2020-06-08,41,1001,49,,,,,,
Sierra Leone,,2020-06-09,42,1025,50,,,,,,
Sierra Leone,,2020-06-10,43,1062,50,,,,,,
Sierra Leone,,2020-06-11,44,1085,50,,,,,,
Sierra Leone,,2020-06-12,45,1103,51,,,,,,
Sierra Leone,,2020-06-13,46,1132,51,,,,,,
Sierra Leone,,2020-06-14,47,1169,51,,,,,,
Sierra Leone,,2020-06-15,48,1176,51,,,,,,
Sierra Leone,,2020-06-16,49,1225,51,,,,,,
Sierra Leone,,2020-06-17,50,1249,51,,,,,,
Sierra Leone,,2020-06-18,51,1272,51,,,,,,
Sierra Leone,,2020-06-19,52,1298,53,,,,,,
Sierra Leone,,2020-06-20,53,1309,53,,,,,,
Sierra Leone,,2020-06-21,54,1327,55,,,,,,
Sierra Leone,,2020-06-22,55,1340,55,,,,,,
Sierra Leone,,2020-06-23,56,1347,55,,,,,,
Sierra Leone,,2020-06-24,57,1354,55,,,,,,
Sierra Leone,,2020-06-25,58,1354,56,,,,,,
Sierra Leone,,2020-06-26,59,1394,59,,,,,,
Sierra Leone,,2020-06-27,60,1410,59,,,,,,
Sierra Leone,,2020-06-28,61,1427,60,,,,,,
Sierra Leone,,2020-06-29,62,1450,60,,,,,,
Sierra Leone,,2020-06-30,63,1462,60,,,,,,
Sierra Leone,,2020-07-01,64,1498,60,,,,,,
Sierra Leone,,2020-07-02,65,1518,60,,,,,,
Sierra Leone,,2020-07-03,66,1524,62,,,,,,
Sierra Leone,,2020-07-04,67,1533,62,,,,,,
Sierra Leone,,2020-07-05,68,1542,62,,,,,,
Sierra Leone,,2020-07-06,69,1547,62,,,,,,
Sierra Leone,,2020-07-07,70,1572,63,,,,,,
Sierra Leone,,2020-07-08,71,1584,63,,,,,,
Sierra Leone,,2020-07-09,72,1598,63,,,,,,
Sierra Leone,,2020-07-10,73,1613,63,,,,,,
Sierra Leone,,2020-07-11,74,1618,63,,,,,,
Sierra Leone,,2020-07-12,75,1635,63,,,,,,
Sierra Leone,,2020-07-13,76,1642,63,,,,,,
Sierra Leone,,2020-07-14,77,1651,64,,,,,,
Sierra Leone,,2020-07-15,78,1668,64,,,,,,
Sierra Leone,,2020-07-16,79,1678,64,,,,,,
Sierra Leone,,2020-07-17,80,1688,65,,,,,,
Sierra Leone,,2020-07-18,81,1701,65,,,,,,
Sierra Leone,,2020-07-19,82,1711,65,,,,,,
Sierra Leone,,2020-07-20,83,1711,66,,,,,,
Sierra Leone,,2020-07-21,84,1727,66,,,,,,
Sierra Leone,,2020-07-22,85,1731,66,,,,,,
Sierra Leone,,2020-07-23,86,1752,66,,,,,,
Sierra Leone,,2020-07-24,87,1765,66,,,,,,
Sierra Leone,,2020-07-25,88,1768,66,,,,,,
Sierra Leone,,2020-07-26,89,1783,66,,,,,,
Sierra Leone,,2020-07-27,90,1783,66,,,,,,
Sierra Leone,,2020-07-28,91,1786,66,,,,,,
Sierra Leone,,2020-07-29,92,1803,67,,,,,,
Sierra Leone,,2020-07-30,93,1818,67,,,,,,
Sierra Leone,,2020-07-31,94,1823,67,,,,,,
Sierra Leone,,2020-08-01,95,1823,67,,,,,,
Sierra Leone,,2020-08-02,96,1843,67,,,,,,
Sierra Leone,,2020-08-03,97,1848,67,,,,,,
Sierra Leone,,2020-08-04,98,1855,67,,,,,,
Sierra Leone,,2020-08-05,99,1860,67,,,,,,
Sierra Leone,,2020-08-06,100,1877,67,,,,,,
Sierra Leone,,2020-08-07,101,1887,68,,,,,,
Sierra Leone,,2020-08-08,102,1895,68,,,,,,
Sierra Leone,,2020-08-09,103,1916,68,,,,,,
Sierra Leone,,2020-08-10,104,1917,69,,,,,,
Sierra Leone,,2020-08-11,105,1932,69,,,,,,
Sierra Leone,,2020-08-12,106,1937,69,,,,,,
Sierra Leone,,2020-08-13,107,1940,69,,,,,,
Sierra Leone,,2020-08-14,108,1947,69,,,,,,
Sierra Leone,,2020-08-15,109,1954,69,,,,,,
Sierra Leone,,2020-08-16,110,1956,69,,,,,,
Sierra Leone,,2020-08-17,111,1956,69,,,,,,
Sierra Leone,,2020-08-18,112,1959,69,,,,,,
Sierra Leone,,2020-08-19,113,1961,69,,,,,,
Sierra Leone,,2020-08-20,114,1969,69,,,,,,
Sierra Leone,,2020-08-21,115,1972,69,,,,,,
Sierra Leone,,2020-08-22,116,1980,69,,,,,,
Sierra Leone,,2020-08-23,117,1992,69,,,,,,
Sierra Leone,,2020-08-24,118,1997,69,,,,,,
Sierra Leone,,2020-08-25,119,2001,69,,,,,,
Sierra Leone,,2020-08-26,120,2003,69,,,,,,
Sierra Leone,,2020-08-27,121,2013,70,,,,,,
Sierra Leone,,2020-08-28,122,2013,70,,,,,,
Sierra Leone,,2020-08-29,123,2019,70,,,,,,
Sierra Leone,,2020-08-30,124,2022,70,,,,,,
Sierra Leone,,2020-08-31,125,2022,70,,,,,,
Sierra Leone,,2020-09-01,126,2028,71,,,,,,
Sierra Leone,,2020-09-02,127,2029,71,,,,,,
Sierra Leone,,2020-09-03,128,2035,71,,,,,,
Sierra Leone,,2020-09-04,129,2041,71,,,,,,
Sierra Leone,,2020-09-05,130,2041,71,,,,,,
Sierra Leone,,2020-09-06,131,2054,71,,,,,,
Sierra Leone,,2020-09-07,132,2055,71,,,,,,
Sierra Leone,,2020-09-08,133,2064,72,,,,,,
Sierra Leone,,2020-09-09,134,2067,72,,,,,,
Sierra Leone,,2020-09-10,135,2069,72,,,,,,
Sierra Leone,,2020-09-11,136,2087,72,,,,,,
Sierra Leone,,2020-09-12,137,2096,72,,,,,,
Sierra Leone,,2020-09-13,138,2109,72,,,,,,
Sierra Leone,,2020-09-14,139,2111,72,,,,,,
Sierra Leone,,2020-09-15,140,2126,72,,,,,,
Sierra Leone,,2020-09-16,141,2133,72,,,,,,
Sierra Leone,,2020-09-17,142,2133,72,,,,,,
Sierra Leone,,2020-09-18,143,2153,72,,,,,,
Sierra Leone,,2020-09-19,144,2159,72,,,,,,
Sierra Leone,,2020-09-20,145,2168,72,,,,,,
Sierra Leone,,2020-09-21,146,2168,72,,,,,,
Sierra Leone,,2020-09-22,147,2174,72,,,,,,
Sierra Leone,,2020-09-23,148,2183,72,,,,,,
Sierra Leone,,2020-09-24,149,2188,72,,,,,,
Sierra Leone,,2020-09-25,150,2199,72,,,,,,
Sierra Leone,,2020-09-26,151,2208,72,,,,,,
Sierra Leone,,2020-09-27,152,2215,72,,,,,,
Sierra Leone,,2020-09-28,153,2215,72,,,,,,
Sierra Leone,,2020-09-29,154,2222,72,,,,,,
Sierra Leone,,2020-09-30,155,2231,72,,,,,,
Sierra Leone,,2020-10-01,156,2238,72,,,,,,
Sierra Leone,,2020-10-02,157,2252,72,,,,,,
Sierra Leone,,2020-10-03,158,2259,72,,,,,,
Sierra Leone,,2020-10-04,159,2269,72,,,,,,
Sierra Leone,,2020-10-05,160,2269,72,,,,,,
Sierra Leone,,2020-10-06,161,2277,72,,,,,,
Sierra Leone,,2020-10-07,162,2287,72,,,,,,
Sierra Leone,,2020-10-08,163,2293,72,,,,,,
Sierra Leone,,2020-10-09,164,2295,72,,,,,,
Sierra Leone,,2020-10-10,165,2300,72,,,,,,
Sierra Leone,,2020-10-11,166,2306,72,,,,,,
Sierra Leone,,2020-10-12,167,2306,72,,,,,,
Sierra Leone,,2020-10-13,168,2309,72,,,,,,
Sierra Leone,,2020-10-14,169,2315,73,,,,,,
Sierra Leone,,2020-10-15,170,2323,73,,,,,,
Sierra Leone,,2020-10-16,171,2325,73,,,,,,
Sierra Leone,,2020-10-17,172,2327,73,,,,,,
Sierra Leone,,2020-10-18,173,2330,73,,,,,,
Sierra Leone,,2020-10-19,174,2331,73,,,,,,
Sierra Leone,,2020-10-20,175,2336,73,,,,,,
Sierra Leone,,2020-10-21,176,2337,73,,,,,,
Sierra Leone,,2020-10-22,177,2340,73,,,,,,
Sierra Leone,,2020-10-23,178,2343,74,,,,,,
Sierra Leone,,2020-10-24,179,2345,74,,,,,,
Sierra Leone,,2020-10-25,180,2346,74,,,,,,
Sierra Leone,,2020-10-26,181,2346,74,,,,,,
Sierra Leone,,2020-10-27,182,2350,74,,,,,,
Sierra Leone,,2020-10-28,183,2354,74,,,,,,
Sierra Leone,,2020-10-29,184,2362,74,,,,,,
Sierra Leone,,2020-10-30,185,2365,74,,,,,,
Sierra Leone,,2020-10-31,186,2366,74,,,,,,
Sierra Leone,,2020-11-01,187,2366,74,,,,,,
Sierra Leone,,2020-11-02,188,2366,74,,,,,,
Sierra Leone,,2020-11-03,189,2368,74,,,,,,
Sierra Leone,,2020-11-04,190,2369,74,,,,,,
Sierra Leone,,2020-11-05,191,2371,74,,,,,,
Sierra Leone,,2020-11-06,192,2373,74,,,,,,
Sierra Leone,,2020-11-07,193,2381,74,,,,,,
Sierra Leone,,2020-11-08,194,2381,74,,,,,,
Sierra Leone,,2020-11-09,195,2385,74,,,,,,
Sierra Leone,,2020-11-10,196,2386,74,,,,,,
Sierra Leone,,2020-11-11,197,2386,74,,,,,,
Sierra Leone,,2020-11-12,198,2387,74,,,,,,
Sierra Leone,,2020-11-13,199,2389,74,,,,,,
Sierra Leone,,2020-11-14,200,2391,74,,,,,,
Sierra Leone,,2020-11-15,201,2391,74,,,,,,
Sierra Leone,,2020-11-16,202,2391,74,,,,,,
