country,province,date,day_since100,case_cnt,death_cnt,new_hospitalization,total_hospitalization,new_icu,total_icu,new_recovered,total_recovered
Bulgaria,,2020-01-22,-58,0,0,,,,,,
Bulgaria,,2020-01-23,-57,0,0,,,,,,
Bulgaria,,2020-01-24,-56,0,0,,,,,,
Bulgaria,,2020-01-25,-55,0,0,,,,,,
Bulgaria,,2020-01-26,-54,0,0,,,,,,
Bulgaria,,2020-01-27,-53,0,0,,,,,,
Bulgaria,,2020-01-28,-52,0,0,,,,,,
Bulgaria,,2020-01-29,-51,0,0,,,,,,
Bulgaria,,2020-01-30,-50,0,0,,,,,,
Bulgaria,,2020-01-31,-49,0,0,,,,,,
Bulgaria,,2020-02-01,-48,0,0,,,,,,
Bulgaria,,2020-02-02,-47,0,0,,,,,,
Bulgaria,,2020-02-03,-46,0,0,,,,,,
Bulgaria,,2020-02-04,-45,0,0,,,,,,
Bulgaria,,2020-02-05,-44,0,0,,,,,,
Bulgaria,,2020-02-06,-43,0,0,,,,,,
Bulgaria,,2020-02-07,-42,0,0,,,,,,
Bulgaria,,2020-02-08,-41,0,0,,,,,,
Bulgaria,,2020-02-09,-40,0,0,,,,,,
Bulgaria,,2020-02-10,-39,0,0,,,,,,
Bulgaria,,2020-02-11,-38,0,0,,,,,,
Bulgaria,,2020-02-12,-37,0,0,,,,,,
Bulgaria,,2020-02-13,-36,0,0,,,,,,
Bulgaria,,2020-02-14,-35,0,0,,,,,,
Bulgaria,,2020-02-15,-34,0,0,,,,,,
Bulgaria,,2020-02-16,-33,0,0,,,,,,
Bulgaria,,2020-02-17,-32,0,0,,,,,,
Bulgaria,,2020-02-18,-31,0,0,,,,,,
Bulgaria,,2020-02-19,-30,0,0,,,,,,
Bulgaria,,2020-02-20,-29,0,0,,,,,,
Bulgaria,,2020-02-21,-28,0,0,,,,,,
Bulgaria,,2020-02-22,-27,0,0,,,,,,
Bulgaria,,2020-02-23,-26,0,0,,,,,,
Bulgaria,,2020-02-24,-25,0,0,,,,,,
Bulgaria,,2020-02-25,-24,0,0,,,,,,
Bulgaria,,2020-02-26,-23,0,0,,,,,,
Bulgaria,,2020-02-27,-22,0,0,,,,,,
Bulgaria,,2020-02-28,-21,0,0,,,,,,
Bulgaria,,2020-02-29,-20,0,0,,,,,,
Bulgaria,,2020-03-01,-19,0,0,,,,,,
Bulgaria,,2020-03-02,-18,0,0,,,,,,
Bulgaria,,2020-03-03,-17,0,0,,,,,,
Bulgaria,,2020-03-04,-16,0,0,,,,,,
Bulgaria,,2020-03-05,-15,0,0,,,,,,
Bulgaria,,2020-03-06,-14,0,0,,,,,,
Bulgaria,,2020-03-07,-13,0,0,,,,,,
Bulgaria,,2020-03-08,-12,4,0,,,,,,
Bulgaria,,2020-03-09,-11,4,0,,,,,,
Bulgaria,,2020-03-10,-10,4,0,,,,,,
Bulgaria,,2020-03-11,-9,7,1,,,,,,
Bulgaria,,2020-03-12,-8,7,1,,,,,,
Bulgaria,,2020-03-13,-7,23,1,,,,,,
Bulgaria,,2020-03-14,-6,41,2,,,,,,
Bulgaria,,2020-03-15,-5,51,2,,,,,,
Bulgaria,,2020-03-16,-4,52,2,,,,,,
Bulgaria,,2020-03-17,-3,67,2,,,,,,
Bulgaria,,2020-03-18,-2,92,2,,,,,,
Bulgaria,,2020-03-19,-1,94,3,,,,,,
Bulgaria,,2020-03-20,0,127,3,,,,,,
Bulgaria,,2020-03-21,1,163,3,,,,,,
Bulgaria,,2020-03-22,2,187,3,,,,,,
Bulgaria,,2020-03-23,3,201,3,,,,,,
Bulgaria,,2020-03-24,4,218,3,,,,,,
Bulgaria,,2020-03-25,5,242,3,,,,,,
Bulgaria,,2020-03-26,6,264,3,,,,,,
Bulgaria,,2020-03-27,7,293,3,,,,,,
Bulgaria,,2020-03-28,8,331,7,,,,,,
Bulgaria,,2020-03-29,9,346,8,,,,,,
Bulgaria,,2020-03-30,10,359,8,,,,,,
Bulgaria,,2020-03-31,11,399,8,,,,,,
Bulgaria,,2020-04-01,12,422,10,,,,,,
Bulgaria,,2020-04-02,13,457,10,,,,,,
Bulgaria,,2020-04-03,14,485,14,,,,,,
Bulgaria,,2020-04-04,15,503,17,,,,,,
Bulgaria,,2020-04-05,16,531,20,,,,,,
Bulgaria,,2020-04-06,17,549,22,,,,,,
Bulgaria,,2020-04-07,18,577,23,,,,,,
Bulgaria,,2020-04-08,19,593,24,,,,,,
Bulgaria,,2020-04-09,20,618,24,,,,,,
Bulgaria,,2020-04-10,21,635,25,,,,,,
Bulgaria,,2020-04-11,22,661,28,,,,,,
Bulgaria,,2020-04-12,23,675,29,,,,,,
Bulgaria,,2020-04-13,24,685,32,,,,,,
Bulgaria,,2020-04-14,25,713,35,,,,,,
Bulgaria,,2020-04-15,26,747,36,,,,,,
Bulgaria,,2020-04-16,27,800,38,,,,,,
Bulgaria,,2020-04-17,28,846,41,,,,,,
Bulgaria,,2020-04-18,29,878,41,,,,,,
Bulgaria,,2020-04-19,30,894,42,,,,,,
Bulgaria,,2020-04-20,31,929,43,,,,,,
Bulgaria,,2020-04-21,32,975,45,,,,,,
Bulgaria,,2020-04-22,33,1024,49,,,,,,
Bulgaria,,2020-04-23,34,1097,52,,,,,,
Bulgaria,,2020-04-24,35,1234,54,,,,,,
Bulgaria,,2020-04-25,36,1247,55,,,,,,
Bulgaria,,2020-04-26,37,1300,56,,,,,,
Bulgaria,,2020-04-27,38,1363,58,,,,,,
Bulgaria,,2020-04-28,39,1399,58,,,,,,
Bulgaria,,2020-04-29,40,1447,64,,,,,,
Bulgaria,,2020-04-30,41,1506,66,,,,,,
Bulgaria,,2020-05-01,42,1555,68,,,,,,
Bulgaria,,2020-05-02,43,1594,72,,,,,,
